"","idv","iv","iv2","exp","dv"
"1",1,1,0,"Benthien & Hesselmann_2021",0.51435
"2",1,1,0,"Benthien & Hesselmann_2021",0.57788
"3",1,1,0,"Benthien & Hesselmann_2021",0.53157
"4",1,1,0,"Benthien & Hesselmann_2021",0.50062
"5",1,1,0,"Benthien & Hesselmann_2021",0.52963
"6",1,0,0,"Benthien & Hesselmann_2021",0.68516
"7",1,0,0,"Benthien & Hesselmann_2021",0.44297
"8",1,1,0,"Benthien & Hesselmann_2021",0.69349
"9",1,0,0,"Benthien & Hesselmann_2021",0.68593
"10",1,0,0,"Benthien & Hesselmann_2021",0.67253
"11",1,1,0,"Benthien & Hesselmann_2021",0.59908
"12",1,1,0,"Benthien & Hesselmann_2021",0.6536
"13",1,0,0,"Benthien & Hesselmann_2021",0.66474
"14",1,0,0,"Benthien & Hesselmann_2021",0.63548
"15",1,0,0,"Benthien & Hesselmann_2021",0.77983
"16",1,0,0,"Benthien & Hesselmann_2021",0.50274
"17",1,1,0,"Benthien & Hesselmann_2021",0.48589
"18",1,0,0,"Benthien & Hesselmann_2021",0.58044
"19",1,0,0,"Benthien & Hesselmann_2021",0.56141
"20",1,1,0,"Benthien & Hesselmann_2021",0.58861
"21",1,1,0,"Benthien & Hesselmann_2021",0.61611
"22",1,1,0,"Benthien & Hesselmann_2021",0.60117
"23",1,0,0,"Benthien & Hesselmann_2021",0.53572
"24",1,0,0,"Benthien & Hesselmann_2021",0.51055
"25",1,1,0,"Benthien & Hesselmann_2021",0.59373
"26",1,1,0,"Benthien & Hesselmann_2021",0.42432
"27",1,0,0,"Benthien & Hesselmann_2021",0.59728
"28",1,1,0,"Benthien & Hesselmann_2021",0.55327
"29",1,0,0,"Benthien & Hesselmann_2021",0.74172
"30",1,0,0,"Benthien & Hesselmann_2021",0.49357
"31",1,1,0,"Benthien & Hesselmann_2021",0.56459
"32",1,1,0,"Benthien & Hesselmann_2021",0.5724
"33",1,1,0,"Benthien & Hesselmann_2021",0.69931
"34",1,1,0,"Benthien & Hesselmann_2021",0.45481
"35",1,0,0,"Benthien & Hesselmann_2021",0.74396
"36",1,0,0,"Benthien & Hesselmann_2021",0.46349
"37",1,0,0,"Benthien & Hesselmann_2021",0.56218
"38",1,1,0,"Benthien & Hesselmann_2021",0.60625
"39",1,0,0,"Benthien & Hesselmann_2021",0.68321
"40",1,0,0,"Benthien & Hesselmann_2021",0.62039
"41",1,1,0,"Benthien & Hesselmann_2021",0.79994
"42",1,1,0,"Benthien & Hesselmann_2021",0.77837
"43",1,1,0,"Benthien & Hesselmann_2021",0.59905
"44",1,1,0,"Benthien & Hesselmann_2021",0.74204
"45",1,1,0,"Benthien & Hesselmann_2021",0.59301
"46",1,0,0,"Benthien & Hesselmann_2021",0.54007
"47",1,0,0,"Benthien & Hesselmann_2021",0.56561
"48",1,1,0,"Benthien & Hesselmann_2021",0.57865
"49",1,0,0,"Benthien & Hesselmann_2021",0.74483
"50",1,1,0,"Benthien & Hesselmann_2021",0.59092
"51",1,1,0,"Benthien & Hesselmann_2021",0.65623
"52",1,1,0,"Benthien & Hesselmann_2021",0.58859
"53",1,1,0,"Benthien & Hesselmann_2021",0.64741
"54",1,1,0,"Benthien & Hesselmann_2021",0.82505
"55",1,0,0,"Benthien & Hesselmann_2021",0.68779
"56",1,1,0,"Benthien & Hesselmann_2021",0.64158
"57",1,0,0,"Benthien & Hesselmann_2021",0.55686
"58",1,0,0,"Benthien & Hesselmann_2021",0.56459
"59",1,0,0,"Benthien & Hesselmann_2021",0.68774
"60",1,1,0,"Benthien & Hesselmann_2021",0.74128
"61",1,0,0,"Benthien & Hesselmann_2021",0.63556
"62",1,1,0,"Benthien & Hesselmann_2021",0.56493
"63",1,0,0,"Benthien & Hesselmann_2021",0.75414
"64",1,0,0,"Benthien & Hesselmann_2021",0.60888
"65",1,1,0,"Benthien & Hesselmann_2021",0.80319
"66",1,0,0,"Benthien & Hesselmann_2021",0.50945
"67",1,0,0,"Benthien & Hesselmann_2021",0.55093
"68",1,1,0,"Benthien & Hesselmann_2021",0.59309
"69",1,1,0,"Benthien & Hesselmann_2021",0.81094
"70",1,1,0,"Benthien & Hesselmann_2021",0.72089
"71",1,0,0,"Benthien & Hesselmann_2021",0.78546
"72",1,0,0,"Benthien & Hesselmann_2021",0.76387
"73",1,1,0,"Benthien & Hesselmann_2021",0.54917
"74",1,1,0,"Benthien & Hesselmann_2021",0.61032
"75",1,0,0,"Benthien & Hesselmann_2021",0.59627
"76",1,0,0,"Benthien & Hesselmann_2021",0.65905
"77",1,1,0,"Benthien & Hesselmann_2021",0.57418
"78",1,1,0,"Benthien & Hesselmann_2021",0.72322
"79",1,1,0,"Benthien & Hesselmann_2021",0.53221
"80",1,0,0,"Benthien & Hesselmann_2021",0.49505
"81",1,1,0,"Benthien & Hesselmann_2021",0.50845
"82",1,0,0,"Benthien & Hesselmann_2021",0.6358
"83",1,0,0,"Benthien & Hesselmann_2021",0.53084
"84",1,0,0,"Benthien & Hesselmann_2021",0.61234
"85",1,0,0,"Benthien & Hesselmann_2021",0.60837
"86",1,0,0,"Benthien & Hesselmann_2021",0.75698
"87",1,1,0,"Benthien & Hesselmann_2021",0.71269
"88",1,1,0,"Benthien & Hesselmann_2021",0.75581
"89",1,1,0,"Benthien & Hesselmann_2021",0.66865
"90",1,0,0,"Benthien & Hesselmann_2021",0.68532
"91",1,1,0,"Benthien & Hesselmann_2021",0.52968
"92",1,1,0,"Benthien & Hesselmann_2021",0.6033
"93",1,0,0,"Benthien & Hesselmann_2021",0.62406
"94",1,0,0,"Benthien & Hesselmann_2021",0.65707
"95",1,1,0,"Benthien & Hesselmann_2021",0.66383
"96",1,1,0,"Benthien & Hesselmann_2021",0.6363
"97",1,0,0,"Benthien & Hesselmann_2021",0.58293
"98",1,0,0,"Benthien & Hesselmann_2021",0.6528
"99",1,0,0,"Benthien & Hesselmann_2021",0.68701
"100",1,0,0,"Benthien & Hesselmann_2021",0.63626
"101",1,1,0,"Benthien & Hesselmann_2021",0.63596
"102",1,0,0,"Benthien & Hesselmann_2021",0.74167
"103",1,0,0,"Benthien & Hesselmann_2021",0.56011
"104",1,1,0,"Benthien & Hesselmann_2021",0.49715
"105",1,1,0,"Benthien & Hesselmann_2021",0.67396
"106",1,0,0,"Benthien & Hesselmann_2021",0.71708
"107",1,0,0,"Benthien & Hesselmann_2021",0.6589
"108",1,0,0,"Benthien & Hesselmann_2021",0.65032
"109",1,1,0,"Benthien & Hesselmann_2021",0.60303
"110",1,1,0,"Benthien & Hesselmann_2021",0.60613
"111",1,0,0,"Benthien & Hesselmann_2021",0.69287
"112",1,0,0,"Benthien & Hesselmann_2021",0.58432
"113",1,1,0,"Benthien & Hesselmann_2021",0.60683
"114",1,0,0,"Benthien & Hesselmann_2021",0.56769
"115",1,1,0,"Benthien & Hesselmann_2021",0.54096
"116",1,0,0,"Benthien & Hesselmann_2021",0.5299
"117",1,0,0,"Benthien & Hesselmann_2021",0.78243
"118",1,1,0,"Benthien & Hesselmann_2021",0.74303
"119",1,1,0,"Benthien & Hesselmann_2021",0.69828
"120",1,0,0,"Benthien & Hesselmann_2021",0.52926
"121",1,1,0,"Benthien & Hesselmann_2021",0.54465
"122",1,1,0,"Benthien & Hesselmann_2021",0.54363
"123",1,1,0,"Benthien & Hesselmann_2021",0.63583
"124",1,0,0,"Benthien & Hesselmann_2021",0.55819
"125",1,1,0,"Benthien & Hesselmann_2021",0.62333
"126",1,1,1,"Benthien & Hesselmann_2021",0.43759
"127",1,1,1,"Benthien & Hesselmann_2021",0.42385
"128",1,1,1,"Benthien & Hesselmann_2021",0.45684
"129",1,0,1,"Benthien & Hesselmann_2021",0.36786
"130",1,1,1,"Benthien & Hesselmann_2021",0.36497
"131",1,1,1,"Benthien & Hesselmann_2021",0.3633
"132",1,0,1,"Benthien & Hesselmann_2021",0.34505
"133",1,1,1,"Benthien & Hesselmann_2021",0.48834
"134",1,1,1,"Benthien & Hesselmann_2021",0.3998
"135",1,0,1,"Benthien & Hesselmann_2021",0.42549
"136",1,1,1,"Benthien & Hesselmann_2021",0.41114
"137",1,0,1,"Benthien & Hesselmann_2021",0.51516
"138",1,0,1,"Benthien & Hesselmann_2021",0.55195
"139",1,0,1,"Benthien & Hesselmann_2021",0.6538
"140",1,1,1,"Benthien & Hesselmann_2021",0.49451
"141",1,1,1,"Benthien & Hesselmann_2021",0.43847
"142",1,0,1,"Benthien & Hesselmann_2021",0.48698
"143",1,0,1,"Benthien & Hesselmann_2021",0.45721
"144",1,0,1,"Benthien & Hesselmann_2021",0.40371
"145",1,1,1,"Benthien & Hesselmann_2021",0.47703
"146",1,0,1,"Benthien & Hesselmann_2021",0.44334
"147",1,0,1,"Benthien & Hesselmann_2021",0.40468
"148",1,0,1,"Benthien & Hesselmann_2021",0.49288
"149",1,0,1,"Benthien & Hesselmann_2021",0.46663
"150",1,0,1,"Benthien & Hesselmann_2021",0.37826
"151",1,1,1,"Benthien & Hesselmann_2021",0.43362
"152",1,0,1,"Benthien & Hesselmann_2021",0.43125
"153",1,1,1,"Benthien & Hesselmann_2021",0.49801
"154",1,1,1,"Benthien & Hesselmann_2021",0.49126
"155",1,1,1,"Benthien & Hesselmann_2021",0.4507
"156",1,0,1,"Benthien & Hesselmann_2021",0.4633
"157",1,1,1,"Benthien & Hesselmann_2021",0.51062
"158",1,0,1,"Benthien & Hesselmann_2021",0.52961
"159",1,0,1,"Benthien & Hesselmann_2021",0.49586
"160",1,1,1,"Benthien & Hesselmann_2021",0.45524
"161",1,1,1,"Benthien & Hesselmann_2021",0.57762
"162",1,1,1,"Benthien & Hesselmann_2021",0.53511
"163",1,1,1,"Benthien & Hesselmann_2021",0.47281
"164",1,0,1,"Benthien & Hesselmann_2021",0.59941
"165",1,1,1,"Benthien & Hesselmann_2021",0.65183
"166",1,0,1,"Benthien & Hesselmann_2021",0.41295
"167",1,0,1,"Benthien & Hesselmann_2021",0.47383
"168",1,1,1,"Benthien & Hesselmann_2021",0.60291
"169",1,1,1,"Benthien & Hesselmann_2021",0.54023
"170",1,0,1,"Benthien & Hesselmann_2021",0.50946
"171",1,1,1,"Benthien & Hesselmann_2021",0.53458
"172",1,0,1,"Benthien & Hesselmann_2021",0.50169
"173",1,1,1,"Benthien & Hesselmann_2021",0.45964
"174",1,1,1,"Benthien & Hesselmann_2021",0.44903
"175",1,0,1,"Benthien & Hesselmann_2021",0.63567
"176",1,1,1,"Benthien & Hesselmann_2021",0.53568
"177",1,0,1,"Benthien & Hesselmann_2021",0.59037
"178",1,0,1,"Benthien & Hesselmann_2021",0.603
"179",1,1,1,"Benthien & Hesselmann_2021",0.55634
"180",1,1,1,"Benthien & Hesselmann_2021",0.54537
"181",1,0,1,"Benthien & Hesselmann_2021",0.59293
"182",1,0,1,"Benthien & Hesselmann_2021",0.52946
"183",1,0,1,"Benthien & Hesselmann_2021",0.49419
"184",1,0,1,"Benthien & Hesselmann_2021",0.47562
"185",1,1,1,"Benthien & Hesselmann_2021",0.53487
"186",1,1,1,"Benthien & Hesselmann_2021",0.51645
"187",1,1,1,"Benthien & Hesselmann_2021",0.6222
"188",1,0,1,"Benthien & Hesselmann_2021",0.57219
"189",1,1,1,"Benthien & Hesselmann_2021",0.58535
"190",1,0,1,"Benthien & Hesselmann_2021",0.54709
"191",1,0,1,"Benthien & Hesselmann_2021",0.63556
"192",1,0,1,"Benthien & Hesselmann_2021",0.81771
"193",1,1,1,"Benthien & Hesselmann_2021",0.4817
"194",1,1,1,"Benthien & Hesselmann_2021",0.82804
"195",1,0,1,"Benthien & Hesselmann_2021",0.51815
"196",1,1,1,"Benthien & Hesselmann_2021",0.55815
"197",1,1,1,"Benthien & Hesselmann_2021",0.46832
"198",1,0,1,"Benthien & Hesselmann_2021",0.54669
"199",1,0,1,"Benthien & Hesselmann_2021",0.51304
"200",1,0,1,"Benthien & Hesselmann_2021",0.56205
"201",1,0,1,"Benthien & Hesselmann_2021",0.56521
"202",1,1,1,"Benthien & Hesselmann_2021",0.74148
"203",1,0,1,"Benthien & Hesselmann_2021",0.6906
"204",1,0,1,"Benthien & Hesselmann_2021",0.54577
"205",1,0,1,"Benthien & Hesselmann_2021",0.50782
"206",1,1,1,"Benthien & Hesselmann_2021",0.54035
"207",1,1,1,"Benthien & Hesselmann_2021",0.50117
"208",1,0,1,"Benthien & Hesselmann_2021",0.50276
"209",1,0,1,"Benthien & Hesselmann_2021",0.51142
"210",1,1,1,"Benthien & Hesselmann_2021",0.53561
"211",1,1,1,"Benthien & Hesselmann_2021",0.48944
"212",1,0,1,"Benthien & Hesselmann_2021",0.74202
"213",1,0,1,"Benthien & Hesselmann_2021",0.49144
"214",1,1,1,"Benthien & Hesselmann_2021",0.5302
"215",1,0,1,"Benthien & Hesselmann_2021",0.47457
"216",1,1,1,"Benthien & Hesselmann_2021",0.56488
"217",1,1,1,"Benthien & Hesselmann_2021",0.59338
"218",1,1,1,"Benthien & Hesselmann_2021",0.59808
"219",1,0,1,"Benthien & Hesselmann_2021",0.57021
"220",1,1,1,"Benthien & Hesselmann_2021",0.53004
"221",1,0,1,"Benthien & Hesselmann_2021",0.46914
"222",1,0,1,"Benthien & Hesselmann_2021",0.50084
"223",1,1,1,"Benthien & Hesselmann_2021",0.52961
"224",1,0,1,"Benthien & Hesselmann_2021",0.63544
"225",1,0,1,"Benthien & Hesselmann_2021",0.6545
"226",1,1,1,"Benthien & Hesselmann_2021",0.4381
"227",1,0,1,"Benthien & Hesselmann_2021",0.43576
"228",1,0,1,"Benthien & Hesselmann_2021",0.47891
"229",1,1,1,"Benthien & Hesselmann_2021",0.37518
"230",1,1,1,"Benthien & Hesselmann_2021",0.51731
"231",1,1,1,"Benthien & Hesselmann_2021",0.85225
"232",1,1,1,"Benthien & Hesselmann_2021",0.65197
"233",1,1,1,"Benthien & Hesselmann_2021",0.49807
"234",1,0,1,"Benthien & Hesselmann_2021",0.52958
"235",1,1,1,"Benthien & Hesselmann_2021",0.54495
"236",1,0,1,"Benthien & Hesselmann_2021",0.67482
"237",1,1,1,"Benthien & Hesselmann_2021",0.565
"238",1,0,1,"Benthien & Hesselmann_2021",0.58912
"239",1,0,1,"Benthien & Hesselmann_2021",0.63551
"240",1,1,1,"Benthien & Hesselmann_2021",0.60308
"241",1,0,1,"Benthien & Hesselmann_2021",0.58873
"242",1,1,1,"Benthien & Hesselmann_2021",0.69171
"243",1,0,1,"Benthien & Hesselmann_2021",0.53502
"244",1,1,1,"Benthien & Hesselmann_2021",0.5003
"245",1,1,1,"Benthien & Hesselmann_2021",0.5442
"246",1,0,1,"Benthien & Hesselmann_2021",0.52959
"247",1,0,1,"Benthien & Hesselmann_2021",0.53344
"248",1,1,1,"Benthien & Hesselmann_2021",0.63523
"249",1,1,1,"Benthien & Hesselmann_2021",0.55499
"250",2,0,1,"Benthien & Hesselmann_2021",0.56294
"251",2,1,1,"Benthien & Hesselmann_2021",0.75497
"252",2,0,1,"Benthien & Hesselmann_2021",0.82772
"253",2,0,1,"Benthien & Hesselmann_2021",0.50832
"254",2,0,1,"Benthien & Hesselmann_2021",0.51778
"255",2,0,1,"Benthien & Hesselmann_2021",0.53036
"256",2,0,1,"Benthien & Hesselmann_2021",0.69102
"257",2,1,1,"Benthien & Hesselmann_2021",0.59738
"258",2,0,1,"Benthien & Hesselmann_2021",0.46263
"259",2,0,1,"Benthien & Hesselmann_2021",0.75689
"260",2,1,1,"Benthien & Hesselmann_2021",0.65879
"261",2,0,1,"Benthien & Hesselmann_2021",0.51389
"262",2,0,1,"Benthien & Hesselmann_2021",0.43296
"263",2,0,1,"Benthien & Hesselmann_2021",0.65905
"264",2,1,1,"Benthien & Hesselmann_2021",0.47777
"265",2,1,1,"Benthien & Hesselmann_2021",0.71926
"266",2,0,1,"Benthien & Hesselmann_2021",0.80964
"267",2,0,1,"Benthien & Hesselmann_2021",0.54921
"268",2,0,1,"Benthien & Hesselmann_2021",0.62377
"269",2,1,1,"Benthien & Hesselmann_2021",0.47226
"270",2,0,1,"Benthien & Hesselmann_2021",0.59315
"271",2,0,1,"Benthien & Hesselmann_2021",0.70501
"272",2,1,1,"Benthien & Hesselmann_2021",0.42349
"273",2,1,1,"Benthien & Hesselmann_2021",0.50316
"274",2,0,1,"Benthien & Hesselmann_2021",0.6183
"275",2,1,1,"Benthien & Hesselmann_2021",0.51586
"276",2,0,1,"Benthien & Hesselmann_2021",0.6375
"277",2,0,1,"Benthien & Hesselmann_2021",0.57247
"278",2,0,1,"Benthien & Hesselmann_2021",0.46632
"279",2,1,1,"Benthien & Hesselmann_2021",0.678
"280",2,1,1,"Benthien & Hesselmann_2021",0.53035
"281",2,1,1,"Benthien & Hesselmann_2021",0.74153
"282",2,0,1,"Benthien & Hesselmann_2021",0.46618
"283",2,1,1,"Benthien & Hesselmann_2021",0.8475
"284",2,0,1,"Benthien & Hesselmann_2021",0.67757
"285",2,1,1,"Benthien & Hesselmann_2021",0.5735
"286",2,0,1,"Benthien & Hesselmann_2021",0.64114
"287",2,0,1,"Benthien & Hesselmann_2021",0.49722
"288",2,0,1,"Benthien & Hesselmann_2021",0.38293
"289",2,0,1,"Benthien & Hesselmann_2021",0.55484
"290",2,1,1,"Benthien & Hesselmann_2021",0.68768
"291",2,0,1,"Benthien & Hesselmann_2021",0.504
"292",2,1,1,"Benthien & Hesselmann_2021",0.54749
"293",2,1,1,"Benthien & Hesselmann_2021",0.61682
"294",2,0,1,"Benthien & Hesselmann_2021",0.57406
"295",2,0,1,"Benthien & Hesselmann_2021",0.53087
"296",2,0,1,"Benthien & Hesselmann_2021",0.5072
"297",2,0,1,"Benthien & Hesselmann_2021",0.59004
"298",2,1,1,"Benthien & Hesselmann_2021",0.53016
"299",2,1,1,"Benthien & Hesselmann_2021",0.45619
"300",2,0,1,"Benthien & Hesselmann_2021",0.58065
"301",2,1,1,"Benthien & Hesselmann_2021",0.50055
"302",2,1,1,"Benthien & Hesselmann_2021",0.5792
"303",2,1,1,"Benthien & Hesselmann_2021",0.65929
"304",2,1,1,"Benthien & Hesselmann_2021",0.6768
"305",2,0,1,"Benthien & Hesselmann_2021",0.46819
"306",2,1,1,"Benthien & Hesselmann_2021",0.54755
"307",2,1,1,"Benthien & Hesselmann_2021",0.68167
"308",2,1,1,"Benthien & Hesselmann_2021",0.56872
"309",2,1,1,"Benthien & Hesselmann_2021",0.59503
"310",2,1,1,"Benthien & Hesselmann_2021",0.56972
"311",2,0,1,"Benthien & Hesselmann_2021",0.65374
"312",2,1,1,"Benthien & Hesselmann_2021",0.63582
"313",2,1,1,"Benthien & Hesselmann_2021",0.67904
"314",2,1,1,"Benthien & Hesselmann_2021",0.53017
"315",2,1,1,"Benthien & Hesselmann_2021",0.50614
"316",2,0,1,"Benthien & Hesselmann_2021",0.59751
"317",2,1,1,"Benthien & Hesselmann_2021",0.54941
"318",2,1,1,"Benthien & Hesselmann_2021",0.60725
"319",2,1,1,"Benthien & Hesselmann_2021",0.56304
"320",2,0,1,"Benthien & Hesselmann_2021",0.53901
"321",2,0,1,"Benthien & Hesselmann_2021",0.5306
"322",2,0,1,"Benthien & Hesselmann_2021",0.56404
"323",2,0,1,"Benthien & Hesselmann_2021",0.46191
"324",2,0,1,"Benthien & Hesselmann_2021",0.53015
"325",2,1,1,"Benthien & Hesselmann_2021",0.69756
"326",2,0,1,"Benthien & Hesselmann_2021",0.50104
"327",2,1,1,"Benthien & Hesselmann_2021",0.63545
"328",2,1,1,"Benthien & Hesselmann_2021",0.55852
"329",2,1,1,"Benthien & Hesselmann_2021",0.71198
"330",2,0,1,"Benthien & Hesselmann_2021",0.486
"331",2,0,1,"Benthien & Hesselmann_2021",0.58739
"332",2,1,1,"Benthien & Hesselmann_2021",0.52986
"333",2,1,1,"Benthien & Hesselmann_2021",0.52966
"334",2,1,1,"Benthien & Hesselmann_2021",0.4991
"335",2,0,1,"Benthien & Hesselmann_2021",0.56112
"336",2,0,1,"Benthien & Hesselmann_2021",0.77403
"337",2,1,1,"Benthien & Hesselmann_2021",0.55216
"338",2,0,1,"Benthien & Hesselmann_2021",0.4911
"339",2,0,1,"Benthien & Hesselmann_2021",0.66285
"340",2,1,1,"Benthien & Hesselmann_2021",0.71474
"341",2,0,1,"Benthien & Hesselmann_2021",0.65507
"342",2,0,1,"Benthien & Hesselmann_2021",0.58731
"343",2,0,1,"Benthien & Hesselmann_2021",0.53236
"344",2,1,1,"Benthien & Hesselmann_2021",0.45701
"345",2,0,1,"Benthien & Hesselmann_2021",0.58553
"346",2,0,1,"Benthien & Hesselmann_2021",0.4323
"347",2,1,1,"Benthien & Hesselmann_2021",0.63549
"348",2,0,1,"Benthien & Hesselmann_2021",0.45821
"349",2,1,1,"Benthien & Hesselmann_2021",0.50916
"350",2,1,1,"Benthien & Hesselmann_2021",0.53973
"351",2,0,1,"Benthien & Hesselmann_2021",0.44304
"352",2,1,1,"Benthien & Hesselmann_2021",0.45942
"353",2,1,1,"Benthien & Hesselmann_2021",0.50176
"354",2,0,1,"Benthien & Hesselmann_2021",0.55011
"355",2,1,1,"Benthien & Hesselmann_2021",0.60954
"356",2,0,1,"Benthien & Hesselmann_2021",0.43982
"357",2,0,1,"Benthien & Hesselmann_2021",0.45792
"358",2,1,1,"Benthien & Hesselmann_2021",0.48318
"359",2,1,1,"Benthien & Hesselmann_2021",0.5052
"360",2,1,1,"Benthien & Hesselmann_2021",0.50648
"361",2,1,1,"Benthien & Hesselmann_2021",0.48524
"362",2,0,1,"Benthien & Hesselmann_2021",0.46087
"363",2,1,1,"Benthien & Hesselmann_2021",0.7637
"364",2,0,0,"Benthien & Hesselmann_2021",0.85286
"365",2,0,0,"Benthien & Hesselmann_2021",0.55231
"366",2,0,0,"Benthien & Hesselmann_2021",0.68813
"367",2,1,0,"Benthien & Hesselmann_2021",0.7494
"368",2,0,0,"Benthien & Hesselmann_2021",0.77636
"369",2,1,0,"Benthien & Hesselmann_2021",0.58735
"370",2,1,0,"Benthien & Hesselmann_2021",0.65288
"371",2,1,0,"Benthien & Hesselmann_2021",0.4546
"372",2,1,0,"Benthien & Hesselmann_2021",0.50735
"373",2,1,0,"Benthien & Hesselmann_2021",0.50597
"374",2,0,0,"Benthien & Hesselmann_2021",0.5743
"375",2,1,0,"Benthien & Hesselmann_2021",0.48776
"376",2,1,0,"Benthien & Hesselmann_2021",0.64231
"377",2,0,0,"Benthien & Hesselmann_2021",0.55034
"378",2,0,0,"Benthien & Hesselmann_2021",0.64081
"379",2,0,0,"Benthien & Hesselmann_2021",0.62363
"380",2,0,0,"Benthien & Hesselmann_2021",0.84772
"381",2,0,0,"Benthien & Hesselmann_2021",0.47261
"382",2,0,0,"Benthien & Hesselmann_2021",0.45834
"383",2,1,0,"Benthien & Hesselmann_2021",0.67819
"384",2,0,0,"Benthien & Hesselmann_2021",0.5115
"385",2,0,0,"Benthien & Hesselmann_2021",0.42449
"386",2,1,0,"Benthien & Hesselmann_2021",0.4824
"387",2,0,0,"Benthien & Hesselmann_2021",0.79193
"388",2,1,0,"Benthien & Hesselmann_2021",0.60398
"389",2,0,0,"Benthien & Hesselmann_2021",0.53015
"390",2,0,0,"Benthien & Hesselmann_2021",0.54731
"391",2,0,0,"Benthien & Hesselmann_2021",0.51869
"392",2,0,0,"Benthien & Hesselmann_2021",0.51654
"393",2,1,0,"Benthien & Hesselmann_2021",0.46853
"394",2,0,0,"Benthien & Hesselmann_2021",0.63855
"395",2,1,0,"Benthien & Hesselmann_2021",0.4638
"396",2,1,0,"Benthien & Hesselmann_2021",0.43611
"397",2,1,0,"Benthien & Hesselmann_2021",0.50069
"398",2,1,0,"Benthien & Hesselmann_2021",0.49481
"399",2,1,0,"Benthien & Hesselmann_2021",0.71126
"400",2,1,0,"Benthien & Hesselmann_2021",0.46633
"401",2,0,0,"Benthien & Hesselmann_2021",0.59849
"402",2,1,0,"Benthien & Hesselmann_2021",0.49486
"403",2,0,0,"Benthien & Hesselmann_2021",0.46689
"404",2,1,0,"Benthien & Hesselmann_2021",0.42894
"405",2,0,0,"Benthien & Hesselmann_2021",0.51779
"406",2,1,0,"Benthien & Hesselmann_2021",0.50016
"407",2,0,0,"Benthien & Hesselmann_2021",0.68842
"408",2,1,0,"Benthien & Hesselmann_2021",0.6049
"409",2,1,0,"Benthien & Hesselmann_2021",0.62301
"410",2,0,0,"Benthien & Hesselmann_2021",0.4711
"411",2,0,0,"Benthien & Hesselmann_2021",0.64866
"412",2,1,0,"Benthien & Hesselmann_2021",0.65824
"413",2,1,0,"Benthien & Hesselmann_2021",0.49782
"414",2,1,0,"Benthien & Hesselmann_2021",0.50802
"415",2,1,0,"Benthien & Hesselmann_2021",0.51399
"416",2,0,0,"Benthien & Hesselmann_2021",0.70765
"417",2,0,0,"Benthien & Hesselmann_2021",0.5296
"418",2,0,0,"Benthien & Hesselmann_2021",0.57813
"419",2,0,0,"Benthien & Hesselmann_2021",0.55402
"420",2,0,0,"Benthien & Hesselmann_2021",0.69718
"421",2,1,0,"Benthien & Hesselmann_2021",0.55645
"422",2,0,0,"Benthien & Hesselmann_2021",0.4919
"423",2,1,0,"Benthien & Hesselmann_2021",0.75215
"424",2,0,0,"Benthien & Hesselmann_2021",0.547
"425",2,1,0,"Benthien & Hesselmann_2021",0.49833
"426",2,1,0,"Benthien & Hesselmann_2021",0.55105
"427",2,1,0,"Benthien & Hesselmann_2021",0.45372
"428",2,0,0,"Benthien & Hesselmann_2021",0.48072
"429",2,0,0,"Benthien & Hesselmann_2021",0.74136
"430",2,1,0,"Benthien & Hesselmann_2021",0.53681
"431",2,1,0,"Benthien & Hesselmann_2021",0.65337
"432",2,0,0,"Benthien & Hesselmann_2021",0.49564
"433",2,0,0,"Benthien & Hesselmann_2021",0.57026
"434",2,0,0,"Benthien & Hesselmann_2021",0.66474
"435",2,1,0,"Benthien & Hesselmann_2021",0.47022
"436",2,1,0,"Benthien & Hesselmann_2021",0.74178
"437",2,1,0,"Benthien & Hesselmann_2021",0.52997
"438",2,1,0,"Benthien & Hesselmann_2021",0.65735
"439",2,1,0,"Benthien & Hesselmann_2021",0.56594
"440",2,0,0,"Benthien & Hesselmann_2021",0.48896
"441",2,1,0,"Benthien & Hesselmann_2021",0.56093
"442",2,1,0,"Benthien & Hesselmann_2021",0.53064
"443",2,0,0,"Benthien & Hesselmann_2021",0.55457
"444",2,0,0,"Benthien & Hesselmann_2021",0.55821
"445",2,0,0,"Benthien & Hesselmann_2021",0.51734
"446",2,0,0,"Benthien & Hesselmann_2021",0.63567
"447",2,0,0,"Benthien & Hesselmann_2021",0.60996
"448",2,0,0,"Benthien & Hesselmann_2021",0.50758
"449",2,1,0,"Benthien & Hesselmann_2021",0.43639
"450",2,1,0,"Benthien & Hesselmann_2021",0.53983
"451",2,1,0,"Benthien & Hesselmann_2021",0.5184
"452",2,0,0,"Benthien & Hesselmann_2021",0.44943
"453",2,1,0,"Benthien & Hesselmann_2021",0.53005
"454",2,1,0,"Benthien & Hesselmann_2021",0.45667
"455",2,1,0,"Benthien & Hesselmann_2021",0.58796
"456",2,1,0,"Benthien & Hesselmann_2021",0.47619
"457",2,0,0,"Benthien & Hesselmann_2021",0.45339
"458",2,0,0,"Benthien & Hesselmann_2021",0.47779
"459",2,1,0,"Benthien & Hesselmann_2021",0.5296
"460",2,0,0,"Benthien & Hesselmann_2021",0.62338
"461",2,0,0,"Benthien & Hesselmann_2021",0.45362
"462",2,0,0,"Benthien & Hesselmann_2021",0.52961
"463",2,0,0,"Benthien & Hesselmann_2021",0.57813
"464",2,0,0,"Benthien & Hesselmann_2021",0.54445
"465",2,1,0,"Benthien & Hesselmann_2021",0.45825
"466",2,1,0,"Benthien & Hesselmann_2021",0.53556
