iv,dv,subNum
0,0,69
1,0,69
0,0,69
0,0,69
0,0,69
0,0,69
1,0,69
1,0,69
0,0,69
1,0,69
1,0,69
0,0,69
0,0,69
0,0,69
1,0,69
1,0,69
1,0,69
1,0,69
1,0,69
1,0,69
1,0,69
0,0,69
1,0,69
0,0,69
1,0,69
0,0,69
1,0,69
0,0,69
0,0,69
0,0,69
0,0,69
1,0,69
0,0,69
0,0,69
1,0,69
1,0,69
0,0,69
1,0,69
1,0,69
1,0,69
0,0,69
0,0,69
1,0,69
0,0,69
1,0,69
0,0,69
1,0,69
1,0,69
1,0,69
0,0,69
0,0,69
1,0,69
1,0,69
0,0,69
0,0,69
1,0,69
1,0,69
1,0,69
0,0,69
1,0,69
1,0,69
0,0,69
0,0,69
0,0,69
1,1,69
0,0,69
0,0,69
0,0,69
1,0,69
0,0,69
0,0,69
1,0,69
0,0,69
1,0,69
0,0,69
1,0,69
0,1,69
0,0,69
0,0,69
1,0,69
1,0,69
1,0,69
0,0,69
1,0,69
0,0,69
1,0,69
0,0,69
0,0,69
0,0,69
0,0,69
0,0,69
1,1,69
0,0,69
1,0,69
0,0,69
1,0,69
1,0,69
1,0,69
1,0,69
0,0,69
1,0,69
0,0,69
0,0,69
0,0,69
0,0,69
1,1,69
0,0,69
0,0,69
1,0,69
1,0,69
1,0,69
0,0,69
0,0,69
1,1,69
1,0,69
1,0,69
1,0,69
1,0,69
1,0,69
0,0,69
1,0,69
0,0,69
0,1,69
0,0,69
1,1,69
0,0,69
0,0,69
1,0,69
1,0,69
0,0,69
1,0,69
1,0,69
0,0,69
0,0,69
1,0,69
1,0,69
0,0,69
0,0,69
0,1,69
1,0,69
0,0,69
1,0,69
1,0,69
1,1,69
0,1,69
0,0,69
1,0,69
0,0,69
0,0,69
0,1,69
1,0,69
0,0,69
1,0,69
1,0,69
0,0,69
1,0,69
0,0,69
1,0,69
1,0,69
1,0,69
0,0,69
0,1,69
0,0,69
1,0,69
1,0,69
0,0,69
0,0,69
0,0,69
0,0,69
0,0,69
1,0,69
0,0,69
