sub trial_no group_type block_type prime target mask1 mask2 congruency key_press key_error time_error RT
201 130 LeftLarger PercCBExp1 Prime_4N Target_4N ildKBjI ifHAgIM Congruent right correct Normal 1617.655
201 131 LeftLarger PercCBExp1 Prime_9A Target_6N fKjBgDa HAKLdfB Congruent right correct Normal 840.7178
201 132 LeftLarger PercCBExp1 Prime_4N Target_9N bcmkBjg eAfHIBi Incongruent right error Normal 658.896
201 133 LeftLarger PercCBExp1 Prime_4N Target_6A efMdhFB IHlbFie Incongruent right error Normal 662.5776
201 134 LeftLarger PercCBExp1 Prime_1N Target_9N dJAMmEh MGHaEhl Incongruent right error Normal 744.8294
201 135 LeftLarger PercCBExp1 Prime_4A Target_4N clakAGH LAhdFeG Congruent left error Normal 829.1156
201 136 LeftLarger PercCBExp1 Prime_1N Target_6A EcBAJDm jJmMhFd Incongruent left correct Normal 709.2879
201 137 LeftLarger PercCBExp1 Prime_6A Target_6A CGcgIli dMfHlBG Congruent left error Normal 1448.222
201 138 LeftLarger PercCBExp1 Prime_9A Target_1A bGJFcdL CgKMBma Incongruent left correct Normal 976.7356
201 139 LeftLarger PercCBExp1 Prime_6A Target_9N eDbLHdk HcgmMdK Congruent right correct Normal 636.1152
201 140 LeftLarger PercCBExp1 Prime_9N Target_6N jbMICAD GFJaemh Congruent right correct Normal 547.123
201 141 LeftLarger PercCBExp1 Prime_6N Target_4A ecaLbGH AbmfIkE Incongruent left correct Normal 834.048
201 142 LeftLarger PercCBExp1 Prime_9A Target_1N LlfDckH BMceiFd Incongruent right error Normal 842.9711
201 143 LeftLarger PercCBExp1 Prime_9N Target_1A JbFMgHA iEaHIkM Incongruent right error Normal 703.7593
201 144 LeftLarger PercCBExp1 Prime_9A Target_4N GdDBgmf mBjMbFh Incongruent left correct Normal 386.3388
201 145 LeftLarger PercCBExp1 Prime_4N Target_9A LGBaeEJ iEKFJaj Incongruent left correct Normal 842.7329
201 146 LeftLarger PercCBExp1 Prime_1A Target_9N BJCiIgk lAbakmh Incongruent right error Normal 567.2821
201 147 LeftLarger PercCBExp1 Prime_9A Target_9A ceKjCGk DeBgEAi Congruent left error Normal 1284.558
201 148 LeftLarger PercCBExp1 Prime_6N Target_9N jJchIMC emdjBgI Congruent right correct Normal 486.1425
201 149 LeftLarger PercCBExp1 Prime_1A Target_1N mHGBDdf egjIihG Congruent left error Normal 646.6798
201 150 LeftLarger PercCBExp1 Prime_4N Target_1N IHfliMG dcKmIkM Congruent right correct Normal 965.0695
201 151 LeftLarger PercCBExp1 Prime_1A Target_4A EflCiMh leBjick Congruent left error Normal 709.2318
201 152 LeftLarger PercCBExp1 Prime_4A Target_9A LCFJMGg MhKDajE Incongruent left correct Normal 727.919
201 153 LeftLarger PercCBExp1 Prime_9N Target_1N mBAaeFK IJgHGcK Incongruent right error Normal 740.0908
201 154 LeftLarger PercCBExp1 Prime_4A Target_9N AbcmKlL DHdelmJ Incongruent right error Normal 776.3837
201 155 LeftLarger PercCBExp1 Prime_1N Target_1A IGJmLec dlBfGLH Congruent left error Normal 4728.213
201 156 LeftLarger PercCBExp1 Prime_1A Target_1A JeglGCk KLHalDM Congruent right correct Normal 668.9131
201 157 LeftLarger PercCBExp1 Prime_4A Target_6N ACaehKI afBCIJk Incongruent right error Normal 821.8405
201 158 LeftLarger PercCBExp1 Prime_6N Target_4N GIdMmlL agEAlDf Incongruent right error Normal 568.1465
201 159 LeftLarger PercCBExp1 Prime_6A Target_4N iCdDLfB ECfIFdg Incongruent left correct Normal 3839.406
201 160 LeftLarger PercCBExp1 Prime_1N Target_6N IBedHCG CflgDMA Incongruent left correct Normal 989.7343
202 1 LeftSmaller PercCAPrac Prime_6A Target_1N JBcLhHm AfIemMi Incongruent left error Normal 992.8596
202 2 LeftSmaller PercCAPrac Prime_9A Target_4A EeAmIbj KfBlLIk Incongruent left error Normal 285.4961
202 3 LeftSmaller PercCAPrac Prime_1A Target_9N HGFmbLC fIjiKgG Incongruent right correct Normal 333.02
202 4 LeftSmaller PercCAPrac Prime_1A Target_6N mbIHhcE dEgJflB Incongruent right correct Normal 707.499
202 5 LeftSmaller PercCAPrac Prime_1N Target_6A DMLIlGb bAJCjKI Incongruent right correct Normal 1379.841
202 6 LeftSmaller PercCAPrac Prime_9A Target_6A FKljeEI JjFMhHf Congruent right error Late 5670.234
202 7 LeftSmaller PercCAPrac Prime_9A Target_4N kAFGDhe kamLjcI Incongruent right correct Normal 638.3039
202 8 LeftSmaller PercCAPrac Prime_4N Target_4A bagfiID DcMHfdB Congruent left correct Normal 281.0128
202 9 LeftSmaller PercCAPrac Prime_4N Target_9A kHMCJfa cIHajeL Incongruent left error Normal 376.7409
202 10 LeftSmaller PercCAPrac Prime_9N Target_6A JbcCmFe bBadjGE Congruent right error Normal 369.3119
202 11 LeftSmaller PercCAPrac Prime_6N Target_1N caMjiDE HhAILmJ Incongruent right correct Normal 3165.675
202 12 LeftSmaller PercCAPrac Prime_6A Target_9N iAbJIka efbMCED Congruent right error Normal 669.1756
202 13 LeftSmaller PercCAPrac Prime_9N Target_9A BKCDAFM iJAhEmI Congruent left correct Normal 627.8384
202 14 LeftSmaller PercCAPrac Prime_4A Target_9A LiHEkfd mKJjBcD Incongruent left error Normal 352.8785
202 15 LeftSmaller PercCAPrac Prime_4A Target_9N cmLMIKb mDgHCAJ Incongruent left error Normal 547.5315
202 16 LeftSmaller PercCAPrac Prime_4N Target_1N mgJaCKj abkGhcI Congruent right error Normal 524.0527
202 17 LeftSmaller PercCAExp1 Prime_1A Target_4N gfajbkE gfDmCMc Congruent right error Normal 460.4511
202 18 LeftSmaller PercCAExp1 Prime_9N Target_9A aEMiLBe MHceGdE Congruent right error Normal 466.7986
202 19 LeftSmaller PercCAExp1 Prime_6A Target_1A kdcIgCJ KmDbikJ Incongruent right correct Normal 2989.166
202 20 LeftSmaller PercCAExp1 Prime_4N Target_6N clkDJaA cMEiLeG Incongruent right correct Normal 207.6671
202 21 LeftSmaller PercCAExp1 Prime_6N Target_6N ClKcmAd kMeGlKI Congruent left correct Normal 2677.539
202 22 LeftSmaller PercCAExp1 Prime_1A Target_4A jieBchA acBIglA Congruent right error Late 7633.559
202 23 LeftSmaller PercCAExp1 Prime_4A Target_1A jDmKHAd aBCldLj Congruent right error Normal 287.4536
202 24 LeftSmaller PercCAExp1 Prime_1N Target_9N FKbMeGc LKdEAHi Incongruent left error Normal 365.9882
202 25 LeftSmaller PercCAExp1 Prime_1N Target_1N HMjADdB DLlAIde Congruent left correct Normal 2488.858
202 26 LeftSmaller PercCAExp1 Prime_6N Target_4A hbCmEkg KAJbMmE Incongruent right correct Normal 273.2228
202 27 LeftSmaller PercCAExp1 Prime_1A Target_9A CkLAflK KLIFick Incongruent right correct Normal 202.3961
202 28 LeftSmaller PercCAExp1 Prime_4A Target_1N iEMJBFh jGmdMKg Congruent left correct Early 93.01147
202 29 LeftSmaller PercCAExp1 Prime_4A Target_9A hDcAlmI KfHDCIh Incongruent right correct Early 2.902267
202 30 LeftSmaller PercCAExp1 Prime_1A Target_1N JlBIGMC AcdKfjG Congruent right error Early 18.65281
202 31 LeftSmaller PercCAExp1 Prime_6A Target_1N DBEdaei fhBKIbg Incongruent left error Normal 2237.548
202 32 LeftSmaller PercCAExp1 Prime_6N Target_4N ACDKFJm kfgeAKi Incongruent right correct Normal 289.9419
202 33 LeftSmaller PercCAExp1 Prime_4N Target_1N JBamGhi elAMjdk Congruent right error Normal 367.5201
202 34 LeftSmaller PercCAExp1 Prime_1A Target_6A hIejcDm AmeiLMD Incongruent right correct Normal 111.5433
202 35 LeftSmaller PercCAExp1 Prime_9N Target_4N iAGDmJd hDJFgdE Incongruent right correct Normal 258.8382
202 36 LeftSmaller PercCAExp1 Prime_9N Target_6A cMBijIf mCAFigH Congruent right error Normal 2264.086
202 37 LeftSmaller PercCAExp1 Prime_6A Target_6N kFfdDKI KgLHFlm Congruent right error Normal 384.312
202 38 LeftSmaller PercCAExp1 Prime_1N Target_6N hEmdLJM kJcIjie Incongruent left error Normal 561.073
202 39 LeftSmaller PercCAExp1 Prime_4A Target_4A fGcHikE aCJDjmk Congruent right error Early 64.55988
202 40 LeftSmaller PercCAExp1 Prime_6N Target_9A gdeEHbj HMBdbef Congruent right error Early 65.94102
202 41 LeftSmaller PercCAExp1 Prime_9A Target_1N lBimgFL dfkbhJc Incongruent right correct Normal 103.412
202 42 LeftSmaller PercCAExp1 Prime_1N Target_1A lMmaeFD jmlELgI Congruent left correct Normal 116.4706
202 43 LeftSmaller PercCAExp1 Prime_1N Target_9A bkFHDdB KlIiaej Incongruent right correct Normal 161.7698
202 44 LeftSmaller PercCAExp1 Prime_1N Target_4A MlHLEjI FbmjgGI Congruent right error Normal 117.9238
202 45 LeftSmaller PercCAExp1 Prime_1A Target_1A LBfaFbG gBaJElk Congruent right error Normal 149.0111
202 46 LeftSmaller PercCAExp1 Prime_9A Target_4A hiFbECA AFKeBCg Incongruent left error Normal 215.6521
202 47 LeftSmaller PercCAExp1 Prime_4N Target_1A fJeMldE LJFCbcB Congruent left correct Early 82.18816
202 48 LeftSmaller PercCAExp1 Prime_6N Target_6A LdhAKHb CHkaedB Congruent right error Early 37.31428
202 49 LeftSmaller PercCAExp1 Prime_4N Target_4N fkGDali FDChKce Congruent left correct Normal 3303.911
202 50 LeftSmaller PercCAExp1 Prime_4N Target_4A LMBdaeJ cAjdLIK Congruent left correct Normal 451.8759
202 51 LeftSmaller PercCAExp1 Prime_9A Target_9A AdJKDFc LdchiCA Congruent right error Early 70.37231
202 52 LeftSmaller PercCAExp1 Prime_4A Target_9N mCJcDle AjBdIgL Incongruent right correct Normal 190.1645
202 53 LeftSmaller PercCAExp1 Prime_9N Target_9N AbjaeFd AkilfdB Congruent right error Normal 2735.162
202 54 LeftSmaller PercCAExp1 Prime_4A Target_6A fJIFdDL FdGAMIc Incongruent right correct Normal 211.0166
202 55 LeftSmaller PercCAExp1 Prime_4A Target_4N iKkamjG jfCbkhA Congruent right error Normal 172.4325
202 56 LeftSmaller PercCAExp1 Prime_9A Target_1A kHbGDJL faBGCJe Incongruent left error Normal 362.5854
202 57 LeftSmaller PercCAExp1 Prime_6A Target_4A iLfIgDJ JlDKHed Incongruent right correct Normal 101.26
202 58 LeftSmaller PercCAExp1 Prime_4A Target_6N adGkLbH gKcAlDE Incongruent left error Late 5812.086
202 59 LeftSmaller PercCAExp1 Prime_6N Target_9N elmJMjF EdabBFM Congruent right error Normal 263.185
202 60 LeftSmaller PercCAExp1 Prime_1N Target_6A jCbFJgk jbglkmF Incongruent right correct Normal 2240.038
202 61 LeftSmaller PercCAExp1 Prime_1A Target_9N imekbHM FBIJheD Incongruent right correct Normal 176.901
