sub trial_no group_type block_type prime target mask1 mask2 congruency key_press key_error time_error RT
302 1 LeftLarger PercCAPrac Prime_9N Target_1N ckjLfem LhcFeai Incongruent left correct Normal 1011.549
302 2 LeftLarger PercCAPrac Prime_6N Target_1N hbmdJGF ICAEFjb Incongruent left correct Normal 359.2438
302 3 LeftLarger PercCAPrac Prime_1N Target_9N JcbDlei lKGcmhe Incongruent right error Normal 332.9264
302 4 LeftLarger PercCAPrac Prime_1N Target_6A lLJIcGb kmlfLdI Incongruent left correct Normal 375.4541
302 5 LeftLarger PercCAPrac Prime_6A Target_1A HBDeGlA fEDiIJe Incongruent left correct Normal 125.1264
302 6 LeftLarger PercCAPrac Prime_4N Target_6A JjgEGem HbaIBDK Incongruent left correct Early 93.16399
302 7 LeftLarger PercCAPrac Prime_4N Target_9A HChDAJa hFgbDHm Incongruent right error Normal 447.0646
302 8 LeftLarger PercCAPrac Prime_1A Target_9N hEABjce MLFekGB Incongruent right error Early 70.95661
302 9 LeftLarger PercCAPrac Prime_4N Target_4A GIhgMbH EBkDdmI Congruent right correct Early 99.60428
302 10 LeftLarger PercCAPrac Prime_1N Target_6N kjgmJGH jbGekdH Incongruent right error Early 25.24862
302 11 LeftLarger PercCAPrac Prime_6N Target_6N IlAFjeM LkjKlEC Congruent right correct Normal 226.2778
302 12 LeftLarger PercCAPrac Prime_6N Target_6A CLcBGmf mEDJCFf Congruent left error Early 29.60352
302 13 LeftLarger PercCAPrac Prime_9N Target_6A jghCFAb jJfeGbA Congruent left error Normal 459.1588
302 14 LeftLarger PercCAPrac Prime_4N Target_6N IJCGHic aEGJFMl Incongruent left correct Early 50.23044
302 15 LeftLarger PercCAPrac Prime_6N Target_9N IcaDKdg KaieDcA Congruent left error Normal 172.4905
302 16 LeftLarger PercCAPrac Prime_6N Target_1A gLGAmaB FjJgKkb Incongruent left correct Normal 239.6009
302 17 LeftLarger PercCAExp1 Prime_9A Target_6A FjJDbcf dlMBhFA Congruent right correct Normal 157.9435
302 18 LeftLarger PercCAExp1 Prime_6N Target_4A AGLfFBi AdLjEcb Incongruent right error Early 93.06843
302 19 LeftLarger PercCAExp1 Prime_4A Target_4A LHmkjIc GCgDeME Congruent right correct Normal 452.5027
302 20 LeftLarger PercCAExp1 Prime_1A Target_6N FfECMac bDIdMlk Incongruent right error Early 25.05207
302 21 LeftLarger PercCAExp1 Prime_4N Target_6A cCGdiKI jHeMlmD Incongruent right error Normal 3727.114
302 22 LeftLarger PercCAExp1 Prime_6N Target_1N dehmMJb jkaFLBm Incongruent left correct Normal 202.4312
302 23 LeftLarger PercCAExp1 Prime_6A Target_6A efDGFmJ KbkmJlA Congruent left error Normal 225.7087
302 24 LeftLarger PercCAExp1 Prime_4A Target_1N fbBigEC LMKHgbl Congruent left error Early 78.22112
302 25 LeftLarger PercCAExp1 Prime_4N Target_9A kKcGfCL iLekdCF Incongruent left correct Normal 122.3241
302 26 LeftLarger PercCAExp1 Prime_4N Target_4N BhIgAJl hJKHbLF Congruent left error Normal 135.3193
302 27 LeftLarger PercCAExp1 Prime_1A Target_4N ADFHdmc heibBfA Congruent left error Normal 276.7034
302 28 LeftLarger PercCAExp1 Prime_1N Target_4N HLEgeca HIKlGDi Congruent left error Early 65.38332
302 29 LeftLarger PercCAExp1 Prime_1N Target_1N aMJfcKg GAkfHJh Congruent left error Early 39.79604
302 30 LeftLarger PercCAExp1 Prime_4N Target_6N kKbLDgF mfkGjEe Incongruent left correct Early 38.23611
302 31 LeftLarger PercCAExp1 Prime_6N Target_9N fDeHFkd BgmdjGH Congruent right correct Early 25.48194
302 32 LeftLarger PercCAExp1 Prime_1A Target_4A BbemjaH IlFKJaf Congruent right correct Normal 143.8952
302 33 LeftLarger PercCAExp1 Prime_9A Target_6N bELaiKB jgIMcmJ Congruent right correct Normal 230.3162
302 34 LeftLarger PercCAExp1 Prime_1N Target_1A DcljAhG BFaJfGM Congruent right correct Early 19.54169
302 35 LeftLarger PercCAExp1 Prime_6A Target_6N BKJefIM kecEFIG Congruent left error Normal 365.132
302 36 LeftLarger PercCAExp1 Prime_9A Target_4A HcGhAgE IeCGDKF Incongruent left correct Normal 2444.5
302 37 LeftLarger PercCAExp1 Prime_6N Target_6A EjGagKF IFAdMfD Congruent left error Early 25.61817
302 38 LeftLarger PercCAExp1 Prime_4A Target_6A BKjCdeJ kJcKeGE Incongruent left correct Normal 318.8213
302 39 LeftLarger PercCAExp1 Prime_1N Target_4A jlbkhEM mKAFifc Congruent left error Normal 527.9309
302 40 LeftLarger PercCAExp1 Prime_6A Target_4N eAiBHjg bGiJDKF Incongruent left correct Normal 771.249
302 41 LeftLarger PercCAExp1 Prime_4N Target_1A cdECMfa fHlCIbK Congruent right correct Normal 306.4307
302 42 LeftLarger PercCAExp1 Prime_9N Target_1N dcJBmLk LlIDEHi Incongruent right error Early 90.57259
302 43 LeftLarger PercCAExp1 Prime_9A Target_1A JbhCmDc MehFDLd Incongruent right error Normal 402.6013
302 44 LeftLarger PercCAExp1 Prime_9A Target_9N afAlbMh CDGAamk Congruent right correct Normal 149.1441
302 45 LeftLarger PercCAExp1 Prime_4A Target_9N jGbmfHB kDILBjc Incongruent right error Early 47.34179
302 46 LeftLarger PercCAExp1 Prime_9A Target_9A afhGdkC FEmcjMD Congruent right correct Early 78.20809
302 47 LeftLarger PercCAExp1 Prime_4A Target_6N MgaAKCe EcACjih Incongruent right error Normal 157.508
302 48 LeftLarger PercCAExp1 Prime_9N Target_4A CBMkELA kCBhdlj Incongruent right error Normal 132.9899
302 49 LeftLarger PercCAExp1 Prime_1A Target_6A ajJLdib DgBkLeA Incongruent right error Normal 157.8201
302 50 LeftLarger PercCAExp1 Prime_6N Target_1A kcgjBfA BLdlJFA Incongruent right error Normal 581.4674
302 51 LeftLarger PercCAExp1 Prime_4A Target_4N AbDjlEL efFDdik Congruent left error Normal 174.639
302 52 LeftLarger PercCAExp1 Prime_9N Target_6N jkLKeHM CBiGJHd Congruent left error Normal 392.2834
302 53 LeftLarger PercCAExp1 Prime_6N Target_4N aGJMjEc fbhlMFI Incongruent left correct Normal 140.4672
302 54 LeftLarger PercCAExp1 Prime_9A Target_4N kflEJAD eJgELCf Incongruent left correct Early 51.39365
302 55 LeftLarger PercCAExp1 Prime_1A Target_1A kmegiHl DBlmKhM Congruent left error Normal 947.7671
302 56 LeftLarger PercCAExp1 Prime_1A Target_9N HCbiMFE DeBgKEf Incongruent left correct Normal 277.3097
302 57 LeftLarger PercCAExp1 Prime_6A Target_9A KJfIFgd GMfgjHA Congruent right correct Normal 454.9855
302 58 LeftLarger PercCAExp1 Prime_1N Target_6N KIlBcLJ AIBjFLH Incongruent left correct Early 16.15965
302 59 LeftLarger PercCAExp1 Prime_6N Target_9A GMEFagI mBEbJda Congruent left error Normal 315.0686
302 60 LeftLarger PercCAExp1 Prime_4N Target_1N BGJdgiD dHlKGbc Congruent left error Normal 287.6094
302 61 LeftLarger PercCAExp1 Prime_1N Target_6A FlLDeBM eFKdlcI Incongruent left correct Normal 521.28
302 62 LeftLarger PercCAExp1 Prime_4A Target_9A JIAdGEl lKbGDFk Incongruent right error Normal 273.4294
302 63 LeftLarger PercCAExp1 Prime_6A Target_9N LhMDkGC kgjJMEI Congruent right correct Normal 738.9595
302 64 LeftLarger PercCAExp1 Prime_9N Target_4N JLKFmAa eKJgiGL Incongruent right error Normal 455.0205
302 65 LeftLarger PercCAExp1 Prime_4A Target_1A mBfhgAM KBhdimk Congruent right correct Normal 451.2995
302 66 LeftLarger PercCAExp1 Prime_6A Target_4A hEiJbgf FkJhKHm Incongruent left correct Normal 101.9878
302 67 LeftLarger PercCAExp1 Prime_9N Target_6A ikChIaB BLeJIED Congruent left error Normal 226.7723
302 68 LeftLarger PercCAExp1 Prime_9N Target_9A HdAmFEk eCgidmJ Congruent left error Normal 699.5996
302 69 LeftLarger PercCAExp1 Prime_4N Target_4A EaMdKiG MhLlfKC Congruent right correct Normal 779.2745
302 70 LeftLarger PercCAExp1 Prime_1A Target_9A jckmKEi MglDdiI Incongruent right error Normal 277.4483
302 71 LeftLarger PercCAExp1 Prime_1A Target_1N gGDchlL fhIikFd Congruent right correct Normal 518.1798
302 72 LeftLarger PercCAExp1 Prime_9N Target_9N LEdMgJb HLCBGJg Congruent left error Normal 933.7105
302 73 LeftLarger PercCAExp1 Prime_9N Target_1A IfMbhGm JIBEejC Incongruent left correct Normal 344.5243
302 74 LeftLarger PercCAExp1 Prime_6N Target_6N dCAGEhD HbgdaDh Congruent left error Normal 237.2552
302 75 LeftLarger PercCAExp1 Prime_1N Target_9N CeAgEJd DFJjKml Incongruent left correct Normal 731.702
302 76 LeftLarger PercCAExp1 Prime_9A Target_1N bljkDKG adEjklJ Incongruent left correct Normal 704.7432
302 77 LeftLarger PercCAExp1 Prime_1N Target_9A ecGEMFi BgacFEh Incongruent left correct Normal 411.4439
302 78 LeftLarger PercCAExp1 Prime_6A Target_1N GadDcFH CHkFiga Incongruent left correct Normal 384.7815
302 79 LeftLarger PercCAExp1 Prime_6A Target_1A eJFgdca eilEHhI Incongruent right error Normal 129.5623
302 80 LeftLarger PercCAExp1 Prime_4N Target_9N EjMFlmk BMAJcEf Incongruent right error Normal 347.9253
302 81 LeftSmaller PercCBPrac Prime_9N Target_1N AdLIEli LechCAj Incongruent right correct Normal 1951.178
302 82 LeftSmaller PercCBPrac Prime_1N Target_6N FbHjgak lIgGAmc Incongruent left error Normal 242.8749
302 83 LeftSmaller PercCBPrac Prime_6A Target_4A FcijDMg imeALlj Incongruent left error Early 65.95501
302 84 LeftSmaller PercCBPrac Prime_9N Target_4N hDGbCJH BDICEAF Incongruent left error Early 53.85566
302 85 LeftSmaller PercCBPrac Prime_9A Target_9A FMDeaLb cidMJIa Congruent left correct Early 64.52747
302 86 LeftSmaller PercCBPrac Prime_4A Target_6N HGmJjba FEkBjId Incongruent right correct Early 78.1649
302 87 LeftSmaller PercCBPrac Prime_4N Target_4A mBICHMg HiJKdfc Congruent right error Normal 3272.546
302 88 LeftSmaller PercCBPrac Prime_6A Target_1N miBMACL HCgbAIf Incongruent right correct Normal 455.9222
