experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item1_shape,item2_shape,item3_shape,item4_shape,item1_line,item2_line,item3_line,item4_line
2b,19,100376,1,1,1,19,M,NA,constant,heterogeneous,4,present,NaN,0,vertical,none,0,5,green,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,3,5,6,vertical,horizontal,vertical,horizontal
2b,19,100376,1,2,2,19,M,NA,constant,heterogeneous,4,present,NaN,0,horizontal,none,0,5,green,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,5,0,3,horizontal,horizontal,horizontal,vertical
2b,19,100376,1,3,3,19,M,NA,constant,heterogeneous,4,absent,1.99403810501099,1,horizontal,horizontal,1,3,green,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,6,4,5,horizontal,vertical,horizontal,vertical
2b,19,100376,1,4,4,19,M,NA,constant,heterogeneous,4,absent,1.68982887268066,1,horizontal,horizontal,1,8,green,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,3,5,4,horizontal,horizontal,vertical,horizontal
2b,19,100376,1,5,5,19,M,NA,constant,heterogeneous,4,absent,1.1640191078186,1,vertical,vertical,1,2,green,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,6,5,3,vertical,horizontal,horizontal,vertical
2b,19,100376,1,6,6,19,M,NA,constant,heterogeneous,4,absent,1.05125713348389,1,vertical,vertical,1,3,green,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6,4,5,vertical,vertical,vertical,horizontal
2b,19,100376,1,7,7,19,M,NA,constant,heterogeneous,4,absent,1.52043795585632,1,horizontal,horizontal,1,3,green,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,0,6,3,horizontal,horizontal,vertical,horizontal
2b,19,100376,1,8,8,19,M,NA,constant,heterogeneous,4,absent,NaN,0,vertical,none,0,2,green,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,6,5,4,horizontal,vertical,vertical,vertical
2b,19,100376,1,9,9,19,M,NA,constant,heterogeneous,4,present,1.26751899719238,1,horizontal,horizontal,1,5,green,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,4,0,6,horizontal,horizontal,vertical,horizontal
2b,19,100376,1,10,10,19,M,NA,constant,heterogeneous,4,absent,1.06926083564758,1,vertical,vertical,1,2,green,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,3,0,5,vertical,vertical,vertical,vertical
