experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item1_shape,item2_shape,item3_shape,item4_shape,item1_line,item2_line,item3_line,item4_line
2b,7,100272,1,1,1,20,F,NA,constant,heterogeneous,4,present,NaN,0,vertical,none,0,3,green,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,3,5,vertical,vertical,vertical,vertical
2b,7,100272,1,2,2,20,F,NA,constant,heterogeneous,4,present,0.923577070236206,1,horizontal,horizontal,1,3,green,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,5,0,3,horizontal,vertical,horizontal,vertical
2b,7,100272,1,3,3,20,F,NA,constant,heterogeneous,4,present,1.72262907028198,1,horizontal,horizontal,1,2,green,4,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,5,3,4,vertical,horizontal,horizontal,horizontal
2b,7,100272,1,4,4,20,F,NA,constant,heterogeneous,4,present,1.53719902038574,1,vertical,vertical,1,5,green,4,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,6,4,horizontal,horizontal,horizontal,vertical
2b,7,100272,1,5,5,20,F,NA,constant,heterogeneous,4,present,NaN,0,horizontal,none,0,2,green,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,6,4,3,vertical,vertical,horizontal,horizontal
2b,7,100272,1,6,6,20,F,NA,constant,heterogeneous,4,absent,0.727752208709717,1,horizontal,horizontal,1,3,green,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,5,4,3,horizontal,vertical,horizontal,horizontal
2b,7,100272,1,7,7,20,F,NA,constant,heterogeneous,4,absent,0.92289400100708,1,vertical,vertical,1,5,green,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,3,6,vertical,vertical,vertical,vertical
2b,7,100272,1,8,8,20,F,NA,constant,heterogeneous,4,present,0.745399951934814,1,horizontal,horizontal,1,8,green,4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,6,0,4,horizontal,horizontal,horizontal,horizontal
2b,7,100272,1,9,9,20,F,NA,constant,heterogeneous,4,absent,0.808924913406372,1,vertical,vertical,1,2,green,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,6,5,3,vertical,horizontal,horizontal,horizontal
2b,7,100272,1,10,10,20,F,NA,constant,heterogeneous,4,present,0.701148986816406,1,horizontal,horizontal,1,2,green,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6,5,4,vertical,horizontal,horizontal,horizontal
2b,7,100272,1,11,11,20,F,NA,constant,heterogeneous,4,absent,1.03504395484924,1,vertical,vertical,1,2,green,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,6,5,vertical,vertical,vertical,horizontal
2b,7,100272,1,12,12,20,F,NA,constant,heterogeneous,4,present,1.08416485786438,1,horizontal,horizontal,1,5,green,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,6,5,0,horizontal,horizontal,vertical,vertical
2b,7,100272,1,13,13,20,F,NA,constant,heterogeneous,4,present,0.78229284286499,1,vertical,vertical,1,3,green,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6,5,4,vertical,horizontal,horizontal,vertical
2b,7,100272,1,14,14,20,F,NA,constant,heterogeneous,4,absent,0.962079048156738,1,vertical,vertical,1,5,green,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,6,5,0,vertical,horizontal,vertical,horizontal
2b,7,100272,1,15,15,20,F,NA,constant,heterogeneous,4,absent,1.26930904388428,0,horizontal,vertical,1,5,green,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,6,0,3,horizontal,horizontal,horizontal,horizontal
2b,7,100272,1,16,16,20,F,NA,constant,heterogeneous,4,absent,1.10732102394104,1,horizontal,horizontal,1,8,green,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3,4,5,vertical,horizontal,horizontal,vertical
2b,7,100272,1,17,17,20,F,NA,constant,heterogeneous,4,present,1.25381088256836,1,vertical,vertical,1,2,green,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,6,0,3,vertical,vertical,horizontal,vertical
2b,7,100272,1,18,18,20,F,NA,constant,heterogeneous,4,absent,1.01079607009888,1,vertical,vertical,1,3,green,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,0,5,6,vertical,vertical,horizontal,vertical
2b,7,100272,1,19,19,20,F,NA,constant,heterogeneous,4,absent,1.55533790588379,1,vertical,vertical,1,8,green,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,4,0,3,horizontal,vertical,vertical,horizontal
2b,7,100272,1,20,20,20,F,NA,constant,heterogeneous,4,present,1.19893193244934,1,vertical,vertical,1,5,green,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,4,6,0,vertical,vertical,horizontal,vertical
2b,7,100272,1,21,21,20,F,NA,constant,heterogeneous,4,present,1.53937292098999,1,vertical,vertical,1,8,green,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0,4,6,vertical,vertical,vertical,vertical
2b,7,100272,1,22,22,20,F,NA,constant,heterogeneous,4,present,NaN,0,horizontal,none,0,3,green,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,6,4,5,vertical,horizontal,horizontal,horizontal
2b,7,100272,1,23,23,20,F,NA,constant,heterogeneous,4,absent,1.58676695823669,1,horizontal,horizontal,1,3,green,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,4,3,0,vertical,horizontal,vertical,horizontal
2b,7,100272,1,24,24,20,F,NA,constant,heterogeneous,4,present,1.22645401954651,1,horizontal,horizontal,1,5,green,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,5,4,0,horizontal,horizontal,horizontal,vertical
2b,7,100272,1,25,25,20,F,NA,constant,heterogeneous,4,present,0.935516119003296,1,vertical,vertical,1,2,green,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,4,0,5,vertical,vertical,horizontal,horizontal
2b,7,100272,1,26,26,20,F,NA,constant,heterogeneous,4,absent,1.14649701118469,1,horizontal,horizontal,1,2,green,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,3,5,4,vertical,vertical,vertical,horizontal
2b,7,100272,1,27,27,20,F,NA,constant,heterogeneous,4,absent,1.49730706214905,1,horizontal,horizontal,1,2,green,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,6,5,4,horizontal,vertical,vertical,horizontal
2b,7,100272,1,28,28,20,F,NA,constant,heterogeneous,4,absent,0.759581804275513,1,vertical,vertical,1,2,green,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,3,5,vertical,vertical,horizontal,horizontal
