experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item1_shape,item2_shape,item3_shape,item4_shape,item1_line,item2_line,item3_line,item4_line
2b,3,100269,1,1,1,19,M,NA,constant,heterogeneous,4,present,1.19940805435181,1,vertical,vertical,1,3,green,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,4,6,0,horizontal,vertical,vertical,horizontal
2b,3,100269,1,2,2,19,M,NA,constant,heterogeneous,4,absent,1.25949501991272,0,vertical,horizontal,1,5,green,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3,6,4,vertical,vertical,vertical,vertical
2b,3,100269,1,3,3,19,M,NA,constant,heterogeneous,4,present,1.02917981147766,1,horizontal,horizontal,1,2,green,4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6,3,4,vertical,horizontal,vertical,horizontal
2b,3,100269,1,4,4,19,M,NA,constant,heterogeneous,4,present,1.22582387924194,1,horizontal,horizontal,1,2,green,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,5,6,0,horizontal,vertical,vertical,horizontal
2b,3,100269,1,5,5,19,M,NA,constant,heterogeneous,4,absent,1.38275599479675,1,vertical,vertical,1,2,green,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,6,5,4,vertical,vertical,horizontal,vertical
2b,3,100269,1,6,6,19,M,NA,constant,heterogeneous,4,absent,1.06651496887207,1,horizontal,horizontal,1,2,green,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,3,4,5,horizontal,horizontal,horizontal,vertical
2b,3,100269,1,7,7,19,M,NA,constant,heterogeneous,4,present,1.3638129234314,1,vertical,vertical,1,5,green,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,4,6,5,vertical,vertical,vertical,vertical
2b,3,100269,1,8,8,19,M,NA,constant,heterogeneous,4,present,0.9235680103302,1,horizontal,horizontal,1,3,green,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,5,3,6,horizontal,vertical,horizontal,vertical
2b,3,100269,1,9,9,19,M,NA,constant,heterogeneous,4,absent,1.35419988632202,1,horizontal,horizontal,1,2,green,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,3,4,vertical,horizontal,vertical,horizontal
2b,3,100269,1,10,10,19,M,NA,constant,heterogeneous,4,absent,1.13362503051758,1,horizontal,horizontal,1,3,green,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,3,0,5,horizontal,vertical,horizontal,vertical
2b,3,100269,1,11,11,19,M,NA,constant,heterogeneous,4,present,0.856699228286743,1,horizontal,horizontal,1,8,green,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,6,5,0,horizontal,vertical,horizontal,horizontal
2b,3,100269,1,12,12,19,M,NA,constant,heterogeneous,4,present,0.813931941986084,1,horizontal,horizontal,1,2,green,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,3,6,0,horizontal,horizontal,horizontal,vertical
2b,3,100269,1,13,13,19,M,NA,constant,heterogeneous,4,absent,0.822275876998901,1,horizontal,horizontal,1,2,green,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,0,4,5,vertical,horizontal,horizontal,vertical
2b,3,100269,1,14,14,19,M,NA,constant,heterogeneous,4,absent,1.68316698074341,1,vertical,vertical,1,2,green,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,4,6,5,vertical,vertical,horizontal,horizontal
2b,3,100269,1,15,15,19,M,NA,constant,heterogeneous,4,present,1.3329381942749,0,vertical,horizontal,1,8,green,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,4,0,6,horizontal,vertical,horizontal,horizontal
2b,3,100269,1,16,16,19,M,NA,constant,heterogeneous,4,present,1.74395418167114,1,vertical,vertical,1,3,green,4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3,5,4,vertical,vertical,vertical,vertical
2b,3,100269,1,17,17,19,M,NA,constant,heterogeneous,4,absent,1.50311088562012,1,horizontal,horizontal,1,5,green,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,4,6,0,vertical,horizontal,horizontal,vertical
2b,3,100269,1,18,18,19,M,NA,constant,heterogeneous,4,absent,1.48538112640381,1,horizontal,horizontal,1,8,green,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,5,6,3,horizontal,horizontal,horizontal,vertical
2b,3,100269,1,19,19,19,M,NA,constant,heterogeneous,4,present,1.19935989379883,1,horizontal,horizontal,1,5,green,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,3,6,5,horizontal,vertical,horizontal,horizontal
2b,3,100269,1,20,20,19,M,NA,constant,heterogeneous,4,absent,0.923563003540039,1,horizontal,horizontal,1,3,green,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,4,3,vertical,horizontal,horizontal,horizontal
2b,3,100269,1,21,21,19,M,NA,constant,heterogeneous,4,absent,1.79436588287354,1,vertical,vertical,1,5,green,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,6,4,vertical,vertical,horizontal,vertical
2b,3,100269,1,22,22,19,M,NA,constant,heterogeneous,4,absent,0.978548049926758,0,vertical,horizontal,1,3,green,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0,4,6,vertical,horizontal,vertical,horizontal
2b,3,100269,1,23,23,19,M,NA,constant,heterogeneous,4,present,1.55834698677063,1,vertical,vertical,1,2,green,4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,6,5,4,vertical,horizontal,horizontal,vertical
2b,3,100269,1,24,24,19,M,NA,constant,heterogeneous,4,absent,1.22585797309875,1,vertical,vertical,1,2,green,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,0,4,3,horizontal,vertical,vertical,vertical
2b,3,100269,1,25,25,19,M,NA,constant,heterogeneous,4,absent,0.902653932571411,1,vertical,vertical,1,8,green,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,3,6,horizontal,vertical,vertical,horizontal
2b,3,100269,1,26,26,19,M,NA,constant,heterogeneous,4,present,1.74056100845337,1,vertical,vertical,1,2,green,4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,6,3,4,horizontal,vertical,vertical,vertical
2b,3,100269,1,27,27,19,M,NA,constant,heterogeneous,4,absent,0.907737016677856,1,horizontal,horizontal,1,5,green,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,6,5,horizontal,horizontal,vertical,horizontal
2b,3,100269,1,28,28,19,M,NA,constant,heterogeneous,4,absent,0.878062963485718,1,vertical,vertical,1,3,green,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,4,5,3,horizontal,vertical,horizontal,horizontal
2b,3,100269,1,29,29,19,M,NA,constant,heterogeneous,4,present,0.75605297088623,1,horizontal,horizontal,1,3,green,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,4,3,6,horizontal,horizontal,vertical,horizontal
2b,3,100269,1,30,30,19,M,NA,constant,heterogeneous,4,present,0.959270000457764,1,vertical,vertical,1,5,green,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,0,3,5,vertical,horizontal,vertical,horizontal
2b,3,100269,1,31,31,19,M,NA,constant,heterogeneous,4,present,1.58665585517883,1,horizontal,horizontal,1,5,green,4,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0,5,4,vertical,horizontal,horizontal,horizontal
2b,3,100269,1,32,32,19,M,NA,constant,heterogeneous,4,present,0.946984052658081,1,vertical,vertical,1,2,green,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,0,4,3,horizontal,horizontal,vertical,vertical
2b,3,100269,2,1,33,19,M,NA,constant,heterogeneous,4,absent,1.31356287002563,1,horizontal,horizontal,1,5,green,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,5,6,vertical,horizontal,vertical,horizontal
2b,3,100269,2,2,34,19,M,NA,constant,heterogeneous,4,present,1.08394503593445,1,horizontal,horizontal,1,2,green,4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,3,4,horizontal,vertical,vertical,horizontal
2b,3,100269,2,3,35,19,M,NA,constant,heterogeneous,4,absent,0.749947071075439,1,horizontal,horizontal,1,5,green,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,4,0,6,horizontal,horizontal,vertical,vertical
2b,3,100269,2,4,36,19,M,NA,constant,heterogeneous,4,present,1.01302886009216,1,horizontal,horizontal,1,3,green,4,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,6,4,horizontal,vertical,vertical,horizontal
