experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item1_shape,item2_shape,item3_shape,item4_shape,item1_line,item2_line,item3_line,item4_line
2b,16,100360,1,1,1,21,F,NA,constant,heterogeneous,4,absent,1.44323706626892,0,horizontal,vertical,1,5,red,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,3,6,0,horizontal,vertical,horizontal,horizontal
2b,16,100360,1,2,2,21,F,NA,constant,heterogeneous,4,absent,NaN,0,horizontal,none,0,3,red,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,4,0,vertical,horizontal,horizontal,horizontal
2b,16,100360,1,3,3,21,F,NA,constant,heterogeneous,4,absent,0.776679992675781,1,horizontal,horizontal,1,2,red,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,4,0,vertical,horizontal,horizontal,vertical
2b,16,100360,1,4,4,21,F,NA,constant,heterogeneous,4,present,1.62031698226929,0,horizontal,vertical,1,2,red,4,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,6,4,horizontal,horizontal,horizontal,horizontal
2b,16,100360,1,5,5,21,F,NA,constant,heterogeneous,4,absent,1.25260782241821,1,vertical,vertical,1,3,red,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6,3,4,horizontal,vertical,horizontal,vertical
2b,16,100360,1,6,6,21,F,NA,constant,heterogeneous,4,present,1.00208306312561,1,horizontal,horizontal,1,2,red,4,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,5,3,4,vertical,vertical,horizontal,horizontal
2b,16,100360,1,7,7,21,F,NA,constant,heterogeneous,4,absent,NaN,0,horizontal,none,0,3,red,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,0,6,5,horizontal,vertical,vertical,vertical
2b,16,100360,1,8,8,21,F,NA,constant,heterogeneous,4,present,NaN,0,vertical,none,0,3,red,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,4,6,vertical,vertical,vertical,vertical
2b,16,100360,1,9,9,21,F,NA,constant,heterogeneous,4,present,1.6150221824646,0,horizontal,vertical,1,2,red,4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0,6,4,vertical,vertical,vertical,horizontal
2b,16,100360,1,10,10,21,F,NA,constant,heterogeneous,4,absent,NaN,0,vertical,none,0,8,red,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0,4,6,horizontal,horizontal,vertical,horizontal
2b,16,100360,1,11,11,21,F,NA,constant,heterogeneous,4,absent,1.48398685455322,1,horizontal,horizontal,1,2,red,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,6,5,4,horizontal,vertical,vertical,horizontal
2b,16,100360,1,12,12,21,F,NA,constant,heterogeneous,4,present,1.27783513069153,1,vertical,vertical,1,5,red,4,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,3,4,vertical,vertical,horizontal,vertical
2b,16,100360,1,13,13,21,F,NA,constant,heterogeneous,4,absent,1.5320520401001,1,horizontal,horizontal,1,8,red,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,4,0,5,vertical,horizontal,vertical,horizontal
2b,16,100360,1,14,14,21,F,NA,constant,heterogeneous,4,absent,1.19880318641663,1,vertical,vertical,1,5,red,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,3,4,5,vertical,horizontal,vertical,horizontal
