"","idv","iv","dv","exp"
"408",12,1,777.161117,"Chien_et_al._2022_2A"
"409",12,0,654.155988,"Chien_et_al._2022_2A"
"410",12,1,540.327793,"Chien_et_al._2022_2A"
"411",12,1,664.034044,"Chien_et_al._2022_2A"
"412",12,1,610.901731,"Chien_et_al._2022_2A"
"413",12,0,776.642202,"Chien_et_al._2022_2A"
"414",12,1,972.378546,"Chien_et_al._2022_2A"
"415",12,0,634.528474,"Chien_et_al._2022_2A"
"416",12,0,600.385196,"Chien_et_al._2022_2A"
"417",12,1,665.117953,"Chien_et_al._2022_2A"
"418",12,0,544.558019,"Chien_et_al._2022_2A"
"419",12,0,779.041619,"Chien_et_al._2022_2A"
"420",12,0,621.804969,"Chien_et_al._2022_2A"
"421",12,0,700.346947,"Chien_et_al._2022_2A"
"422",12,0,650.627185,"Chien_et_al._2022_2A"
"423",12,0,852.489316,"Chien_et_al._2022_2A"
"424",12,1,691.702481,"Chien_et_al._2022_2A"
"425",12,0,598.244182,"Chien_et_al._2022_2A"
"426",12,1,649.743554,"Chien_et_al._2022_2A"
"427",12,1,638.78701,"Chien_et_al._2022_2A"
"428",12,0,648.240116,"Chien_et_al._2022_2A"
"429",12,0,631.030391,"Chien_et_al._2022_2A"
"430",12,1,810.71862,"Chien_et_al._2022_2A"
"431",12,0,624.950382,"Chien_et_al._2022_2A"
"432",12,0,689.899078,"Chien_et_al._2022_2A"
"433",12,0,560.737443,"Chien_et_al._2022_2A"
"434",12,1,951.250907,"Chien_et_al._2022_2A"
"435",12,1,592.269282,"Chien_et_al._2022_2A"
"436",12,0,591.385048,"Chien_et_al._2022_2A"
"437",12,0,877.081909,"Chien_et_al._2022_2A"
"438",13,1,1378.145941,"Chien_et_al._2022_2A"
"439",13,0,844.522481,"Chien_et_al._2022_2A"
"440",13,0,802.6012,"Chien_et_al._2022_2A"
"441",13,0,1048.690365,"Chien_et_al._2022_2A"
"442",13,0,1124.239321,"Chien_et_al._2022_2A"
"443",13,1,981.065477,"Chien_et_al._2022_2A"
"444",13,1,1167.108382,"Chien_et_al._2022_2A"
"445",13,0,1170.551652,"Chien_et_al._2022_2A"
"446",13,1,986.930451,"Chien_et_al._2022_2A"
"447",13,1,1156.896027,"Chien_et_al._2022_2A"
"448",13,0,1268.748852,"Chien_et_al._2022_2A"
"449",13,0,876.792485,"Chien_et_al._2022_2A"
"450",13,1,828.193676,"Chien_et_al._2022_2A"
