"","idv","iv","exp","dv"
"1746",113,0,"Skora et al_2020_1",0
"1747",113,0,"Skora et al_2020_1",1
"1748",113,1,"Skora et al_2020_1",0
"1749",113,1,"Skora et al_2020_1",0
"1750",113,0,"Skora et al_2020_1",0
"1751",113,1,"Skora et al_2020_1",1
"1752",113,0,"Skora et al_2020_1",0
"1753",113,0,"Skora et al_2020_1",1
"1754",113,0,"Skora et al_2020_1",0
"1755",113,0,"Skora et al_2020_1",0
"1756",113,1,"Skora et al_2020_1",1
"1757",113,1,"Skora et al_2020_1",1
"1758",113,0,"Skora et al_2020_1",0
"1759",113,0,"Skora et al_2020_1",1
"1760",113,1,"Skora et al_2020_1",1
"1761",113,0,"Skora et al_2020_1",0
"1762",113,1,"Skora et al_2020_1",0
"1763",113,0,"Skora et al_2020_1",0
"1764",113,0,"Skora et al_2020_1",1
"1765",113,0,"Skora et al_2020_1",0
"1766",113,1,"Skora et al_2020_1",1
"1767",113,1,"Skora et al_2020_1",1
"1768",113,0,"Skora et al_2020_1",1
"1769",113,1,"Skora et al_2020_1",1
"1770",113,0,"Skora et al_2020_1",1
"1771",113,1,"Skora et al_2020_1",1
"1772",113,1,"Skora et al_2020_1",1
"1773",113,1,"Skora et al_2020_1",1
"1774",113,1,"Skora et al_2020_1",1
"1775",113,0,"Skora et al_2020_1",1
"1776",113,1,"Skora et al_2020_1",0
"1777",113,0,"Skora et al_2020_1",1
"1778",113,1,"Skora et al_2020_1",1
"1779",113,0,"Skora et al_2020_1",1
"1780",113,1,"Skora et al_2020_1",1
"1781",113,1,"Skora et al_2020_1",1
"1782",113,0,"Skora et al_2020_1",1
"1783",113,1,"Skora et al_2020_1",1
"1784",115,1,"Skora et al_2020_1",1
"1785",115,1,"Skora et al_2020_1",1
"1786",115,0,"Skora et al_2020_1",1
"1787",115,1,"Skora et al_2020_1",0
"1788",115,0,"Skora et al_2020_1",1
"1789",115,0,"Skora et al_2020_1",1
"1790",115,0,"Skora et al_2020_1",1
"1791",115,1,"Skora et al_2020_1",1
"1792",115,0,"Skora et al_2020_1",1
"1793",115,0,"Skora et al_2020_1",0
"1794",115,1,"Skora et al_2020_1",1
"1795",115,0,"Skora et al_2020_1",1
"1796",115,1,"Skora et al_2020_1",1
"1797",115,1,"Skora et al_2020_1",1
"1798",115,0,"Skora et al_2020_1",0
"1799",115,1,"Skora et al_2020_1",1
"1800",115,0,"Skora et al_2020_1",1
"1801",115,0,"Skora et al_2020_1",1
"1802",115,0,"Skora et al_2020_1",1
"1803",115,0,"Skora et al_2020_1",1
"1804",115,1,"Skora et al_2020_1",1
"1805",115,0,"Skora et al_2020_1",1
"1806",115,1,"Skora et al_2020_1",1
"1807",115,0,"Skora et al_2020_1",1
"1808",115,0,"Skora et al_2020_1",1
"1809",115,0,"Skora et al_2020_1",1
"1810",115,1,"Skora et al_2020_1",1
"1811",115,1,"Skora et al_2020_1",1
"1812",115,0,"Skora et al_2020_1",0
"1813",115,1,"Skora et al_2020_1",1
"1814",115,0,"Skora et al_2020_1",1
"1815",115,0,"Skora et al_2020_1",1
"1816",115,1,"Skora et al_2020_1",1
"1817",115,1,"Skora et al_2020_1",1
"1818",115,1,"Skora et al_2020_1",0
"1819",115,0,"Skora et al_2020_1",1
"1820",115,0,"Skora et al_2020_1",1
"1821",115,0,"Skora et al_2020_1",1
"1822",115,1,"Skora et al_2020_1",1
"1823",115,0,"Skora et al_2020_1",1
"1824",115,0,"Skora et al_2020_1",1
"1825",115,0,"Skora et al_2020_1",1
"1826",115,1,"Skora et al_2020_1",1
"1827",115,0,"Skora et al_2020_1",1
"1828",115,0,"Skora et al_2020_1",1
"1829",115,1,"Skora et al_2020_1",1
"1830",115,1,"Skora et al_2020_1",1
"1831",115,0,"Skora et al_2020_1",1
"1832",115,0,"Skora et al_2020_1",1
"1833",115,0,"Skora et al_2020_1",1
"1834",115,1,"Skora et al_2020_1",1
"1835",115,1,"Skora et al_2020_1",1
"1836",115,0,"Skora et al_2020_1",1
"1837",115,1,"Skora et al_2020_1",1
"1838",115,1,"Skora et al_2020_1",1
"1839",115,0,"Skora et al_2020_1",1
"1840",115,1,"Skora et al_2020_1",1
"1841",115,0,"Skora et al_2020_1",1
"1842",115,1,"Skora et al_2020_1",1
"1843",115,0,"Skora et al_2020_1",0
"1844",115,0,"Skora et al_2020_1",0
"1845",115,0,"Skora et al_2020_1",0
"1846",115,1,"Skora et al_2020_1",1
"1847",115,1,"Skora et al_2020_1",1
"1848",115,1,"Skora et al_2020_1",1
"1849",115,0,"Skora et al_2020_1",1
"1850",115,0,"Skora et al_2020_1",1
"1851",115,0,"Skora et al_2020_1",1
"1852",115,0,"Skora et al_2020_1",1
"1853",115,0,"Skora et al_2020_1",1
"1854",115,0,"Skora et al_2020_1",0
"1855",115,1,"Skora et al_2020_1",1
"1856",115,0,"Skora et al_2020_1",1
"1857",115,1,"Skora et al_2020_1",1
"1858",115,1,"Skora et al_2020_1",0
"1859",115,0,"Skora et al_2020_1",1
"1860",115,1,"Skora et al_2020_1",1
"1861",115,1,"Skora et al_2020_1",1
"1862",115,1,"Skora et al_2020_1",1
"1863",115,0,"Skora et al_2020_1",1
"1864",115,1,"Skora et al_2020_1",1
"1865",115,0,"Skora et al_2020_1",1
"1866",115,1,"Skora et al_2020_1",0
"1867",115,1,"Skora et al_2020_1",1
"1868",115,0,"Skora et al_2020_1",1
"1869",115,0,"Skora et al_2020_1",1
"1870",115,0,"Skora et al_2020_1",1
"1871",115,0,"Skora et al_2020_1",1
"1872",115,1,"Skora et al_2020_1",1
"1873",115,1,"Skora et al_2020_1",1
"1874",115,0,"Skora et al_2020_1",0
"1875",115,1,"Skora et al_2020_1",1
"1876",115,1,"Skora et al_2020_1",1
"1877",115,1,"Skora et al_2020_1",1
"1878",115,0,"Skora et al_2020_1",0
"1879",115,1,"Skora et al_2020_1",0
"1880",115,0,"Skora et al_2020_1",1
"1881",115,1,"Skora et al_2020_1",1
"1882",115,1,"Skora et al_2020_1",1
"1883",115,0,"Skora et al_2020_1",1
"1884",115,0,"Skora et al_2020_1",1
"1885",115,0,"Skora et al_2020_1",1
"1886",115,1,"Skora et al_2020_1",1
"1887",115,0,"Skora et al_2020_1",1
"1888",115,1,"Skora et al_2020_1",1
"1889",115,0,"Skora et al_2020_1",1
"1890",115,1,"Skora et al_2020_1",1
"1891",115,1,"Skora et al_2020_1",1
"1892",115,0,"Skora et al_2020_1",1
"1893",115,0,"Skora et al_2020_1",0
"1894",115,0,"Skora et al_2020_1",1
"1895",115,0,"Skora et al_2020_1",1
"1896",115,0,"Skora et al_2020_1",1
"1897",115,0,"Skora et al_2020_1",1
"1898",115,0,"Skora et al_2020_1",1
"1899",115,1,"Skora et al_2020_1",1
"1900",115,1,"Skora et al_2020_1",1
"1901",115,0,"Skora et al_2020_1",0
"1902",115,1,"Skora et al_2020_1",1
"1903",115,0,"Skora et al_2020_1",1
"1904",115,0,"Skora et al_2020_1",1
"1905",115,0,"Skora et al_2020_1",1
"1906",115,1,"Skora et al_2020_1",1
"1907",115,1,"Skora et al_2020_1",1
"1908",115,0,"Skora et al_2020_1",1
"1909",115,1,"Skora et al_2020_1",1
"1910",115,1,"Skora et al_2020_1",1
"1911",115,0,"Skora et al_2020_1",1
"1912",115,1,"Skora et al_2020_1",1
"1913",115,0,"Skora et al_2020_1",1
"1914",115,1,"Skora et al_2020_1",1
"1915",115,0,"Skora et al_2020_1",1
"1916",115,1,"Skora et al_2020_1",0
"1917",115,0,"Skora et al_2020_1",1
"1918",115,1,"Skora et al_2020_1",1
"1919",115,1,"Skora et al_2020_1",1
"1920",115,1,"Skora et al_2020_1",1
"1921",115,0,"Skora et al_2020_1",1
"1922",115,0,"Skora et al_2020_1",0
"1923",115,1,"Skora et al_2020_1",0
"1924",115,0,"Skora et al_2020_1",1
"1925",115,0,"Skora et al_2020_1",1
"1926",115,1,"Skora et al_2020_1",1
"1927",115,1,"Skora et al_2020_1",1
"1928",115,1,"Skora et al_2020_1",1
"1929",115,1,"Skora et al_2020_1",0
"1930",115,0,"Skora et al_2020_1",1
"1931",115,0,"Skora et al_2020_1",1
"1932",115,1,"Skora et al_2020_1",1
"1933",115,1,"Skora et al_2020_1",1
"1934",115,1,"Skora et al_2020_1",0
"1935",115,0,"Skora et al_2020_1",1
"1936",115,1,"Skora et al_2020_1",1
"1937",115,0,"Skora et al_2020_1",1
"1938",115,0,"Skora et al_2020_1",1
"1939",115,1,"Skora et al_2020_1",1
"1940",115,1,"Skora et al_2020_1",1
"1941",115,0,"Skora et al_2020_1",1
"1942",115,0,"Skora et al_2020_1",1
"1943",115,1,"Skora et al_2020_1",1
"1944",115,1,"Skora et al_2020_1",1
"1945",115,1,"Skora et al_2020_1",1
"1946",115,1,"Skora et al_2020_1",1
"1947",115,1,"Skora et al_2020_1",1
"1948",115,0,"Skora et al_2020_1",1
"1949",115,1,"Skora et al_2020_1",1
"1950",115,0,"Skora et al_2020_1",1
"1951",115,0,"Skora et al_2020_1",0
"1952",115,1,"Skora et al_2020_1",0
"1953",115,1,"Skora et al_2020_1",1
"1954",115,1,"Skora et al_2020_1",1
"1955",115,1,"Skora et al_2020_1",1
"1956",115,0,"Skora et al_2020_1",1
"1957",115,1,"Skora et al_2020_1",1
"1958",115,1,"Skora et al_2020_1",1
"1959",115,0,"Skora et al_2020_1",1
"1960",115,1,"Skora et al_2020_1",1
"1961",115,1,"Skora et al_2020_1",0
"1962",115,0,"Skora et al_2020_1",1
"1963",115,1,"Skora et al_2020_1",1
"1964",115,1,"Skora et al_2020_1",1
"1965",115,0,"Skora et al_2020_1",1
"1966",115,0,"Skora et al_2020_1",1
"1967",115,0,"Skora et al_2020_1",0
"1968",115,0,"Skora et al_2020_1",1
"1969",115,0,"Skora et al_2020_1",1
"1970",115,1,"Skora et al_2020_1",0
"1971",115,0,"Skora et al_2020_1",1
"1972",115,1,"Skora et al_2020_1",1
"1973",115,1,"Skora et al_2020_1",1
"1974",115,1,"Skora et al_2020_1",0
"1975",115,1,"Skora et al_2020_1",1
"1976",115,1,"Skora et al_2020_1",1
"1977",115,1,"Skora et al_2020_1",1
"1978",115,0,"Skora et al_2020_1",1
"1979",115,1,"Skora et al_2020_1",0
"1980",115,1,"Skora et al_2020_1",1
"1981",115,1,"Skora et al_2020_1",1
"1982",116,0,"Skora et al_2020_1",0
"1983",116,0,"Skora et al_2020_1",0
"1984",116,1,"Skora et al_2020_1",0
"1985",116,1,"Skora et al_2020_1",0
"1986",116,0,"Skora et al_2020_1",0
"1987",116,0,"Skora et al_2020_1",0
"1988",116,1,"Skora et al_2020_1",0
"1989",116,1,"Skora et al_2020_1",0
"1990",116,1,"Skora et al_2020_1",0
"1991",116,0,"Skora et al_2020_1",0
"1992",116,1,"Skora et al_2020_1",0
"1993",116,0,"Skora et al_2020_1",1
"1994",116,1,"Skora et al_2020_1",1
"1995",116,0,"Skora et al_2020_1",1
"1996",116,1,"Skora et al_2020_1",0
"1997",116,1,"Skora et al_2020_1",0
"1998",116,0,"Skora et al_2020_1",1
"1999",116,1,"Skora et al_2020_1",0
"2000",116,1,"Skora et al_2020_1",1
"2001",116,0,"Skora et al_2020_1",0
"2002",116,1,"Skora et al_2020_1",0
"2003",116,0,"Skora et al_2020_1",1
"2004",116,0,"Skora et al_2020_1",1
"2005",116,0,"Skora et al_2020_1",0
"2006",116,0,"Skora et al_2020_1",1
"2007",116,0,"Skora et al_2020_1",1
"2008",116,0,"Skora et al_2020_1",0
"2009",116,1,"Skora et al_2020_1",1
"2010",116,1,"Skora et al_2020_1",1
"2011",116,1,"Skora et al_2020_1",1
"2012",116,1,"Skora et al_2020_1",0
"2013",116,0,"Skora et al_2020_1",1
"2014",116,0,"Skora et al_2020_1",1
"2015",116,1,"Skora et al_2020_1",0
"2016",116,0,"Skora et al_2020_1",1
"2017",116,1,"Skora et al_2020_1",1
"2018",116,1,"Skora et al_2020_1",1
"2019",116,0,"Skora et al_2020_1",0
"2020",116,0,"Skora et al_2020_1",0
"2021",116,0,"Skora et al_2020_1",1
"2022",116,0,"Skora et al_2020_1",1
"2023",116,1,"Skora et al_2020_1",0
"2024",116,0,"Skora et al_2020_1",1
"2025",116,1,"Skora et al_2020_1",1
"2026",116,1,"Skora et al_2020_1",1
"2027",116,1,"Skora et al_2020_1",1
"2028",116,0,"Skora et al_2020_1",1
"2029",116,0,"Skora et al_2020_1",0
"2030",116,1,"Skora et al_2020_1",1
"2031",116,0,"Skora et al_2020_1",1
"2032",116,0,"Skora et al_2020_1",0
"2033",116,0,"Skora et al_2020_1",0
"2034",116,0,"Skora et al_2020_1",1
"2035",116,0,"Skora et al_2020_1",1
"2036",116,0,"Skora et al_2020_1",0
"2037",116,0,"Skora et al_2020_1",0
"2038",116,0,"Skora et al_2020_1",1
"2039",116,0,"Skora et al_2020_1",1
"2040",116,1,"Skora et al_2020_1",1
"2041",116,1,"Skora et al_2020_1",1
"2042",116,1,"Skora et al_2020_1",1
"2043",116,0,"Skora et al_2020_1",1
"2044",116,1,"Skora et al_2020_1",1
"2045",116,1,"Skora et al_2020_1",1
"2046",116,0,"Skora et al_2020_1",0
"2047",116,0,"Skora et al_2020_1",1
"2048",116,0,"Skora et al_2020_1",0
"2049",116,1,"Skora et al_2020_1",0
"2050",116,1,"Skora et al_2020_1",1
"2051",116,0,"Skora et al_2020_1",1
"2052",116,1,"Skora et al_2020_1",0
"2053",116,0,"Skora et al_2020_1",0
"2054",116,0,"Skora et al_2020_1",1
"2055",116,1,"Skora et al_2020_1",1
"2056",116,0,"Skora et al_2020_1",1
"2057",116,0,"Skora et al_2020_1",1
"2058",116,0,"Skora et al_2020_1",0
"2059",116,1,"Skora et al_2020_1",0
"2060",116,1,"Skora et al_2020_1",1
"2061",116,0,"Skora et al_2020_1",1
"2062",116,0,"Skora et al_2020_1",0
"2063",116,0,"Skora et al_2020_1",0
"2064",116,1,"Skora et al_2020_1",0
"2065",116,0,"Skora et al_2020_1",1
"2066",116,1,"Skora et al_2020_1",1
"2067",116,0,"Skora et al_2020_1",1
"2068",116,0,"Skora et al_2020_1",1
"2069",116,1,"Skora et al_2020_1",1
"2070",116,0,"Skora et al_2020_1",0
"2071",116,0,"Skora et al_2020_1",1
"2072",116,1,"Skora et al_2020_1",1
"2073",116,1,"Skora et al_2020_1",1
"2074",116,1,"Skora et al_2020_1",0
"2075",116,0,"Skora et al_2020_1",0
"2076",116,0,"Skora et al_2020_1",0
"2077",116,0,"Skora et al_2020_1",1
"2078",116,1,"Skora et al_2020_1",1
"2079",116,0,"Skora et al_2020_1",1
"2080",116,1,"Skora et al_2020_1",1
"2081",116,1,"Skora et al_2020_1",1
"2082",116,0,"Skora et al_2020_1",1
"2083",116,1,"Skora et al_2020_1",1
"2084",116,1,"Skora et al_2020_1",1
"2085",116,0,"Skora et al_2020_1",1
"2086",116,1,"Skora et al_2020_1",0
"2087",116,1,"Skora et al_2020_1",1
"2088",116,1,"Skora et al_2020_1",1
"2089",116,0,"Skora et al_2020_1",1
"2090",116,1,"Skora et al_2020_1",0
"2091",116,1,"Skora et al_2020_1",1
"2092",116,1,"Skora et al_2020_1",1
"2093",116,1,"Skora et al_2020_1",1
"2094",116,1,"Skora et al_2020_1",1
"2095",116,0,"Skora et al_2020_1",1
"2096",116,0,"Skora et al_2020_1",0
"2097",116,0,"Skora et al_2020_1",1
"2098",116,0,"Skora et al_2020_1",0
"2099",116,1,"Skora et al_2020_1",1
"2100",116,1,"Skora et al_2020_1",1
"2101",116,0,"Skora et al_2020_1",1
"2102",116,1,"Skora et al_2020_1",1
"2103",116,1,"Skora et al_2020_1",1
"2104",116,0,"Skora et al_2020_1",1
"2105",116,1,"Skora et al_2020_1",1
"2106",116,0,"Skora et al_2020_1",1
"2107",116,1,"Skora et al_2020_1",1
"2108",116,0,"Skora et al_2020_1",1
"2109",116,1,"Skora et al_2020_1",1
"2110",116,0,"Skora et al_2020_1",1
"2111",116,0,"Skora et al_2020_1",1
"2112",116,0,"Skora et al_2020_1",0
"2113",116,1,"Skora et al_2020_1",0
"2114",116,1,"Skora et al_2020_1",1
"2115",116,0,"Skora et al_2020_1",1
"2116",116,0,"Skora et al_2020_1",1
"2117",116,0,"Skora et al_2020_1",0
"2118",116,1,"Skora et al_2020_1",1
"2119",116,0,"Skora et al_2020_1",1
"2120",116,1,"Skora et al_2020_1",0
"2121",116,0,"Skora et al_2020_1",1
"2122",116,1,"Skora et al_2020_1",0
"2123",116,1,"Skora et al_2020_1",1
"2124",116,1,"Skora et al_2020_1",1
"2125",116,1,"Skora et al_2020_1",1
"2126",116,1,"Skora et al_2020_1",1
"2127",116,1,"Skora et al_2020_1",1
"2128",116,0,"Skora et al_2020_1",1
"2129",116,0,"Skora et al_2020_1",0
"2130",116,1,"Skora et al_2020_1",0
"2131",116,0,"Skora et al_2020_1",1
"2132",116,1,"Skora et al_2020_1",0
"2133",116,0,"Skora et al_2020_1",1
"2134",116,1,"Skora et al_2020_1",0
"2135",116,0,"Skora et al_2020_1",1
"2136",116,0,"Skora et al_2020_1",1
"2137",116,1,"Skora et al_2020_1",1
"2138",116,1,"Skora et al_2020_1",1
"2139",116,1,"Skora et al_2020_1",1
"2140",116,0,"Skora et al_2020_1",1
"2141",116,1,"Skora et al_2020_1",0
"2142",116,1,"Skora et al_2020_1",0
"2143",116,1,"Skora et al_2020_1",1
"2144",116,0,"Skora et al_2020_1",1
"2145",116,1,"Skora et al_2020_1",1
"2146",116,1,"Skora et al_2020_1",1
"2147",116,0,"Skora et al_2020_1",1
"2148",116,0,"Skora et al_2020_1",1
"2149",116,1,"Skora et al_2020_1",1
"2150",116,0,"Skora et al_2020_1",1
"2151",116,1,"Skora et al_2020_1",0
"2152",116,0,"Skora et al_2020_1",1
"2153",116,1,"Skora et al_2020_1",1
"2154",116,1,"Skora et al_2020_1",1
"2155",116,1,"Skora et al_2020_1",1
"2156",116,0,"Skora et al_2020_1",1
"2157",116,1,"Skora et al_2020_1",1
"2158",116,1,"Skora et al_2020_1",1
"2159",116,0,"Skora et al_2020_1",0
"2160",116,1,"Skora et al_2020_1",1
"2161",116,1,"Skora et al_2020_1",1
"2162",116,1,"Skora et al_2020_1",1
"2163",116,0,"Skora et al_2020_1",1
"2164",116,0,"Skora et al_2020_1",1
"2165",116,0,"Skora et al_2020_1",0
"2166",116,1,"Skora et al_2020_1",1
"2167",116,0,"Skora et al_2020_1",1
"2168",116,1,"Skora et al_2020_1",0
"2169",116,0,"Skora et al_2020_1",1
"2170",116,1,"Skora et al_2020_1",1
"2171",116,1,"Skora et al_2020_1",1
"2172",116,1,"Skora et al_2020_1",1
"2173",116,1,"Skora et al_2020_1",0
"2174",116,1,"Skora et al_2020_1",1
"2175",116,0,"Skora et al_2020_1",1
"2176",116,1,"Skora et al_2020_1",0
"2177",116,0,"Skora et al_2020_1",1
"2178",116,0,"Skora et al_2020_1",1
"2179",116,1,"Skora et al_2020_1",1
"2180",116,0,"Skora et al_2020_1",1
"2181",116,1,"Skora et al_2020_1",0
"2182",117,0,"Skora et al_2020_1",1
"2183",117,0,"Skora et al_2020_1",1
"2184",117,0,"Skora et al_2020_1",0
"2185",117,1,"Skora et al_2020_1",1
"2186",117,1,"Skora et al_2020_1",1
"2187",117,0,"Skora et al_2020_1",1
"2188",117,0,"Skora et al_2020_1",1
"2189",117,0,"Skora et al_2020_1",1
"2190",117,1,"Skora et al_2020_1",1
"2191",117,1,"Skora et al_2020_1",1
"2192",117,0,"Skora et al_2020_1",1
"2193",117,0,"Skora et al_2020_1",1
"2194",117,0,"Skora et al_2020_1",1
"2195",117,0,"Skora et al_2020_1",1
"2196",117,0,"Skora et al_2020_1",1
"2197",117,1,"Skora et al_2020_1",0
"2198",117,1,"Skora et al_2020_1",1
"2199",117,0,"Skora et al_2020_1",1
"2200",117,0,"Skora et al_2020_1",1
"2201",117,0,"Skora et al_2020_1",1
"2202",117,0,"Skora et al_2020_1",1
"2203",117,0,"Skora et al_2020_1",0
"2204",117,1,"Skora et al_2020_1",0
"2205",117,0,"Skora et al_2020_1",0
"2206",117,0,"Skora et al_2020_1",0
"2207",117,1,"Skora et al_2020_1",1
"2208",117,0,"Skora et al_2020_1",1
"2209",117,0,"Skora et al_2020_1",1
"2210",117,1,"Skora et al_2020_1",1
"2211",117,0,"Skora et al_2020_1",0
"2212",117,0,"Skora et al_2020_1",1
"2213",117,1,"Skora et al_2020_1",0
"2214",117,1,"Skora et al_2020_1",1
"2215",117,1,"Skora et al_2020_1",1
"2216",117,1,"Skora et al_2020_1",1
"2217",117,0,"Skora et al_2020_1",1
"2218",117,1,"Skora et al_2020_1",0
"2219",117,1,"Skora et al_2020_1",0
"2220",117,1,"Skora et al_2020_1",0
"2221",117,1,"Skora et al_2020_1",1
"2222",117,0,"Skora et al_2020_1",1
"2223",117,1,"Skora et al_2020_1",0
"2224",117,0,"Skora et al_2020_1",0
"2225",117,1,"Skora et al_2020_1",1
"2226",117,0,"Skora et al_2020_1",1
"2227",117,0,"Skora et al_2020_1",0
"2228",117,1,"Skora et al_2020_1",1
"2229",117,1,"Skora et al_2020_1",1
"2230",117,1,"Skora et al_2020_1",1
"2231",117,1,"Skora et al_2020_1",1
"2232",117,0,"Skora et al_2020_1",1
"2233",117,0,"Skora et al_2020_1",0
"2234",117,0,"Skora et al_2020_1",1
"2235",117,0,"Skora et al_2020_1",1
"2236",117,0,"Skora et al_2020_1",1
"2237",117,0,"Skora et al_2020_1",1
"2238",117,1,"Skora et al_2020_1",0
"2239",117,1,"Skora et al_2020_1",1
"2240",117,0,"Skora et al_2020_1",1
"2241",117,1,"Skora et al_2020_1",1
"2242",117,1,"Skora et al_2020_1",1
"2243",117,1,"Skora et al_2020_1",1
"2244",117,1,"Skora et al_2020_1",1
"2245",117,1,"Skora et al_2020_1",1
"2246",117,0,"Skora et al_2020_1",1
"2247",117,1,"Skora et al_2020_1",1
"2248",117,1,"Skora et al_2020_1",1
"2249",117,1,"Skora et al_2020_1",1
"2250",117,1,"Skora et al_2020_1",1
"2251",117,0,"Skora et al_2020_1",1
"2252",117,1,"Skora et al_2020_1",1
"2253",117,0,"Skora et al_2020_1",1
"2254",117,0,"Skora et al_2020_1",1
"2255",117,0,"Skora et al_2020_1",0
"2256",117,1,"Skora et al_2020_1",1
"2257",117,1,"Skora et al_2020_1",1
"2258",117,0,"Skora et al_2020_1",1
"2259",117,1,"Skora et al_2020_1",1
"2260",117,1,"Skora et al_2020_1",0
"2261",117,0,"Skora et al_2020_1",1
"2262",117,1,"Skora et al_2020_1",1
"2263",117,0,"Skora et al_2020_1",1
"2264",117,1,"Skora et al_2020_1",1
"2265",117,0,"Skora et al_2020_1",1
"2266",117,1,"Skora et al_2020_1",1
"2267",117,1,"Skora et al_2020_1",1
"2268",117,0,"Skora et al_2020_1",1
"2269",117,1,"Skora et al_2020_1",1
"2270",117,0,"Skora et al_2020_1",1
"2271",117,0,"Skora et al_2020_1",1
"2272",117,1,"Skora et al_2020_1",1
"2273",117,1,"Skora et al_2020_1",1
"2274",117,0,"Skora et al_2020_1",1
"2275",117,1,"Skora et al_2020_1",1
"2276",117,0,"Skora et al_2020_1",1
"2277",117,1,"Skora et al_2020_1",0
"2278",117,0,"Skora et al_2020_1",1
"2279",117,1,"Skora et al_2020_1",1
"2280",117,0,"Skora et al_2020_1",0
"2281",117,1,"Skora et al_2020_1",1
"2282",117,1,"Skora et al_2020_1",1
"2283",117,1,"Skora et al_2020_1",1
"2284",117,1,"Skora et al_2020_1",1
"2285",117,0,"Skora et al_2020_1",1
"2286",117,1,"Skora et al_2020_1",1
"2287",117,0,"Skora et al_2020_1",1
"2288",117,1,"Skora et al_2020_1",1
"2289",117,0,"Skora et al_2020_1",0
"2290",117,0,"Skora et al_2020_1",1
"2291",117,0,"Skora et al_2020_1",1
"2292",117,0,"Skora et al_2020_1",1
"2293",117,1,"Skora et al_2020_1",0
"2294",117,0,"Skora et al_2020_1",1
"2295",117,0,"Skora et al_2020_1",0
"2296",117,0,"Skora et al_2020_1",0
"2297",117,0,"Skora et al_2020_1",1
"2298",117,1,"Skora et al_2020_1",1
"2299",117,0,"Skora et al_2020_1",1
"2300",117,1,"Skora et al_2020_1",1
"2301",117,1,"Skora et al_2020_1",1
"2302",117,0,"Skora et al_2020_1",1
"2303",117,1,"Skora et al_2020_1",1
"2304",117,1,"Skora et al_2020_1",1
"2305",117,0,"Skora et al_2020_1",1
"2306",117,0,"Skora et al_2020_1",1
"2307",117,1,"Skora et al_2020_1",1
"2308",117,1,"Skora et al_2020_1",1
"2309",117,1,"Skora et al_2020_1",1
"2310",117,1,"Skora et al_2020_1",1
"2311",117,1,"Skora et al_2020_1",1
"2312",117,1,"Skora et al_2020_1",1
"2313",117,0,"Skora et al_2020_1",1
"2314",117,0,"Skora et al_2020_1",1
"2315",117,0,"Skora et al_2020_1",1
"2316",117,0,"Skora et al_2020_1",1
"2317",117,1,"Skora et al_2020_1",1
"2318",117,0,"Skora et al_2020_1",1
"2319",117,1,"Skora et al_2020_1",0
"2320",117,1,"Skora et al_2020_1",1
"2321",117,0,"Skora et al_2020_1",1
"2322",117,0,"Skora et al_2020_1",1
"2323",117,0,"Skora et al_2020_1",1
"2324",117,1,"Skora et al_2020_1",1
"2325",117,1,"Skora et al_2020_1",0
"2326",117,0,"Skora et al_2020_1",1
"2327",117,0,"Skora et al_2020_1",1
"2328",117,1,"Skora et al_2020_1",1
"2329",117,0,"Skora et al_2020_1",0
"2330",117,0,"Skora et al_2020_1",0
"2331",117,1,"Skora et al_2020_1",1
"2332",117,0,"Skora et al_2020_1",1
"2333",117,0,"Skora et al_2020_1",1
"2334",117,1,"Skora et al_2020_1",1
"2335",117,0,"Skora et al_2020_1",1
"2336",117,0,"Skora et al_2020_1",1
"2337",117,1,"Skora et al_2020_1",1
"2338",117,1,"Skora et al_2020_1",1
"2339",117,0,"Skora et al_2020_1",1
"2340",117,0,"Skora et al_2020_1",1
"2341",117,0,"Skora et al_2020_1",1
"2342",117,1,"Skora et al_2020_1",1
"2343",117,1,"Skora et al_2020_1",1
"2344",117,1,"Skora et al_2020_1",1
"2345",117,0,"Skora et al_2020_1",1
"2346",117,0,"Skora et al_2020_1",1
"2347",117,1,"Skora et al_2020_1",1
"2348",117,1,"Skora et al_2020_1",1
"2349",117,0,"Skora et al_2020_1",1
"2350",117,0,"Skora et al_2020_1",1
"2351",117,1,"Skora et al_2020_1",1
"2352",117,1,"Skora et al_2020_1",1
"2353",117,0,"Skora et al_2020_1",1
"2354",117,1,"Skora et al_2020_1",1
"2355",117,0,"Skora et al_2020_1",1
"2356",117,1,"Skora et al_2020_1",1
"2357",117,0,"Skora et al_2020_1",1
"2358",117,1,"Skora et al_2020_1",1
"2359",117,0,"Skora et al_2020_1",1
"2360",117,0,"Skora et al_2020_1",1
"2361",117,0,"Skora et al_2020_1",1
"2362",117,0,"Skora et al_2020_1",0
"2363",117,0,"Skora et al_2020_1",1
"2364",117,1,"Skora et al_2020_1",1
"2365",117,1,"Skora et al_2020_1",1
"2366",117,0,"Skora et al_2020_1",1
"2367",117,0,"Skora et al_2020_1",0
"2368",117,1,"Skora et al_2020_1",1
"2369",117,1,"Skora et al_2020_1",1
"2370",117,1,"Skora et al_2020_1",1
"2371",117,0,"Skora et al_2020_1",1
"2372",117,1,"Skora et al_2020_1",1
"2373",117,0,"Skora et al_2020_1",1
"2374",117,0,"Skora et al_2020_1",0
"2375",117,0,"Skora et al_2020_1",1
"2376",117,1,"Skora et al_2020_1",1
"2377",117,1,"Skora et al_2020_1",1
"2378",117,0,"Skora et al_2020_1",1
"2379",117,0,"Skora et al_2020_1",1
"2380",117,0,"Skora et al_2020_1",1
