"","idv","iv","iv2","exp","dv"
"9389",33,1,2,"Stein & van Peelen_2020_3_2",2
"9390",33,1,1,"Stein & van Peelen_2020_3_1",2
"9391",33,1,2,"Stein & van Peelen_2020_3_1",2
"9392",33,2,2,"Stein & van Peelen_2020_3_1",2
"9393",33,1,2,"Stein & van Peelen_2020_3_1",2
"9394",33,2,1,"Stein & van Peelen_2020_3_2",2
"9395",33,2,2,"Stein & van Peelen_2020_3_2",2
"9396",33,2,1,"Stein & van Peelen_2020_3_1",2
"9397",33,1,2,"Stein & van Peelen_2020_3_2",2
"9398",33,2,1,"Stein & van Peelen_2020_3_2",2
"9399",33,2,1,"Stein & van Peelen_2020_3_2",2
"9400",33,2,2,"Stein & van Peelen_2020_3_2",2
"9401",33,1,2,"Stein & van Peelen_2020_3_2",2
"9402",33,2,2,"Stein & van Peelen_2020_3_2",2
"9403",33,2,1,"Stein & van Peelen_2020_3_1",1
"9404",33,2,1,"Stein & van Peelen_2020_3_2",2
"9405",33,1,1,"Stein & van Peelen_2020_3_2",2
"9406",33,2,2,"Stein & van Peelen_2020_3_1",1
"9407",33,1,1,"Stein & van Peelen_2020_3_1",1
"9408",33,2,1,"Stein & van Peelen_2020_3_1",1
"9409",33,2,1,"Stein & van Peelen_2020_3_2",2
"9410",33,2,2,"Stein & van Peelen_2020_3_2",2
"9411",33,1,1,"Stein & van Peelen_2020_3_1",1
"9412",33,2,2,"Stein & van Peelen_2020_3_2",2
"9413",33,2,1,"Stein & van Peelen_2020_3_1",2
"9414",33,1,2,"Stein & van Peelen_2020_3_2",2
"9415",33,2,1,"Stein & van Peelen_2020_3_1",2
"9416",33,2,2,"Stein & van Peelen_2020_3_1",2
"9417",33,2,1,"Stein & van Peelen_2020_3_2",2
"9418",33,2,2,"Stein & van Peelen_2020_3_1",2
"9419",33,2,2,"Stein & van Peelen_2020_3_1",2
"9420",33,1,2,"Stein & van Peelen_2020_3_1",2
"9421",33,2,2,"Stein & van Peelen_2020_3_1",2
"9422",33,2,2,"Stein & van Peelen_2020_3_1",2
"9423",33,2,1,"Stein & van Peelen_2020_3_1",2
"9424",33,2,2,"Stein & van Peelen_2020_3_1",1
"9425",33,1,2,"Stein & van Peelen_2020_3_1",1
"9426",33,2,2,"Stein & van Peelen_2020_3_2",2
"9427",33,2,2,"Stein & van Peelen_2020_3_2",2
"9428",33,2,2,"Stein & van Peelen_2020_3_1",1
"9429",33,2,1,"Stein & van Peelen_2020_3_1",2
"9430",33,2,1,"Stein & van Peelen_2020_3_1",2
"9431",33,1,1,"Stein & van Peelen_2020_3_1",2
"9432",33,2,2,"Stein & van Peelen_2020_3_2",2
"9433",33,1,1,"Stein & van Peelen_2020_3_2",2
"9434",33,1,1,"Stein & van Peelen_2020_3_2",1
"9435",33,1,2,"Stein & van Peelen_2020_3_2",1
"9436",33,1,2,"Stein & van Peelen_2020_3_1",2
"9437",33,2,1,"Stein & van Peelen_2020_3_1",2
"9438",33,1,1,"Stein & van Peelen_2020_3_1",1
"9439",33,1,2,"Stein & van Peelen_2020_3_2",1
"9440",33,1,1,"Stein & van Peelen_2020_3_1",1
"9441",33,1,2,"Stein & van Peelen_2020_3_2",1
"9442",33,1,1,"Stein & van Peelen_2020_3_2",1
"9443",33,1,1,"Stein & van Peelen_2020_3_2",1
"9444",33,2,2,"Stein & van Peelen_2020_3_2",1
"9445",33,1,1,"Stein & van Peelen_2020_3_2",2
"9446",33,1,2,"Stein & van Peelen_2020_3_2",2
"9447",33,1,2,"Stein & van Peelen_2020_3_1",2
"9448",33,2,1,"Stein & van Peelen_2020_3_2",1
"9449",33,1,1,"Stein & van Peelen_2020_3_1",1
"9450",33,1,1,"Stein & van Peelen_2020_3_1",1
"9451",33,1,2,"Stein & van Peelen_2020_3_1",1
"9452",33,2,2,"Stein & van Peelen_2020_3_1",1
"9453",33,1,1,"Stein & van Peelen_2020_3_1",1
"9454",33,2,1,"Stein & van Peelen_2020_3_1",2
"9455",33,1,1,"Stein & van Peelen_2020_3_1",2
"9456",33,1,1,"Stein & van Peelen_2020_3_2",1
"9457",33,1,2,"Stein & van Peelen_2020_3_1",1
"9458",33,2,2,"Stein & van Peelen_2020_3_1",2
"9459",33,2,1,"Stein & van Peelen_2020_3_1",1
"9460",33,1,1,"Stein & van Peelen_2020_3_2",1
"9461",33,1,1,"Stein & van Peelen_2020_3_1",1
"9462",33,2,2,"Stein & van Peelen_2020_3_1",1
"9463",33,2,1,"Stein & van Peelen_2020_3_1",1
"9464",33,2,2,"Stein & van Peelen_2020_3_2",2
"9465",33,2,1,"Stein & van Peelen_2020_3_1",2
"9466",33,2,2,"Stein & van Peelen_2020_3_2",2
"9467",33,2,2,"Stein & van Peelen_2020_3_1",1
"9468",33,2,1,"Stein & van Peelen_2020_3_1",1
"9469",33,1,2,"Stein & van Peelen_2020_3_1",2
"9470",33,2,2,"Stein & van Peelen_2020_3_1",1
"9471",33,2,2,"Stein & van Peelen_2020_3_1",1
"9472",33,1,1,"Stein & van Peelen_2020_3_1",1
"9473",33,1,2,"Stein & van Peelen_2020_3_2",2
"9474",33,2,2,"Stein & van Peelen_2020_3_2",2
"9475",33,1,2,"Stein & van Peelen_2020_3_1",2
"9476",33,1,2,"Stein & van Peelen_2020_3_1",2
"9477",33,2,2,"Stein & van Peelen_2020_3_2",2
"9478",33,1,2,"Stein & van Peelen_2020_3_2",1
"9479",33,1,2,"Stein & van Peelen_2020_3_2",2
"9480",33,2,1,"Stein & van Peelen_2020_3_1",1
"9481",33,2,2,"Stein & van Peelen_2020_3_1",1
"9482",33,1,1,"Stein & van Peelen_2020_3_2",2
"9483",33,1,1,"Stein & van Peelen_2020_3_2",1
"9484",33,1,1,"Stein & van Peelen_2020_3_2",1
"9485",33,2,1,"Stein & van Peelen_2020_3_1",1
"9486",33,1,2,"Stein & van Peelen_2020_3_2",2
"9487",33,1,1,"Stein & van Peelen_2020_3_1",1
"9488",33,1,1,"Stein & van Peelen_2020_3_1",2
"9489",33,2,1,"Stein & van Peelen_2020_3_1",1
"9490",33,1,2,"Stein & van Peelen_2020_3_1",1
"9491",33,1,2,"Stein & van Peelen_2020_3_2",2
"9492",33,1,2,"Stein & van Peelen_2020_3_2",2
"9493",33,2,2,"Stein & van Peelen_2020_3_2",1
"9494",33,2,2,"Stein & van Peelen_2020_3_2",2
"9495",33,2,2,"Stein & van Peelen_2020_3_2",2
"9496",33,2,1,"Stein & van Peelen_2020_3_2",2
"9497",33,1,2,"Stein & van Peelen_2020_3_1",1
"9498",33,1,1,"Stein & van Peelen_2020_3_2",1
"9499",33,1,2,"Stein & van Peelen_2020_3_2",1
"9500",33,1,1,"Stein & van Peelen_2020_3_1",2
"9501",33,2,1,"Stein & van Peelen_2020_3_1",1
"9502",33,1,2,"Stein & van Peelen_2020_3_1",2
"9503",33,1,1,"Stein & van Peelen_2020_3_2",1
"9504",33,1,1,"Stein & van Peelen_2020_3_1",1
"9505",34,2,1,"Stein & van Peelen_2020_3_1",1
"9506",34,1,2,"Stein & van Peelen_2020_3_2",2
"9507",34,1,2,"Stein & van Peelen_2020_3_2",1
"9508",34,2,1,"Stein & van Peelen_2020_3_1",2
"9509",34,2,1,"Stein & van Peelen_2020_3_2",1
"9510",34,2,2,"Stein & van Peelen_2020_3_2",1
"9511",34,2,1,"Stein & van Peelen_2020_3_1",1
"9512",34,2,2,"Stein & van Peelen_2020_3_2",2
"9513",34,2,1,"Stein & van Peelen_2020_3_2",2
"9514",34,1,2,"Stein & van Peelen_2020_3_1",1
"9515",34,2,2,"Stein & van Peelen_2020_3_1",2
"9516",34,1,1,"Stein & van Peelen_2020_3_2",1
"9517",34,2,2,"Stein & van Peelen_2020_3_2",2
"9518",34,1,2,"Stein & van Peelen_2020_3_1",2
"9519",34,1,2,"Stein & van Peelen_2020_3_2",2
"9520",34,1,1,"Stein & van Peelen_2020_3_1",2
"9521",34,1,2,"Stein & van Peelen_2020_3_2",1
"9522",34,1,1,"Stein & van Peelen_2020_3_2",1
"9523",34,1,2,"Stein & van Peelen_2020_3_2",2
"9524",34,1,2,"Stein & van Peelen_2020_3_2",1
"9525",34,2,2,"Stein & van Peelen_2020_3_2",2
"9526",34,2,2,"Stein & van Peelen_2020_3_1",2
"9527",34,2,2,"Stein & van Peelen_2020_3_2",1
"9528",34,1,1,"Stein & van Peelen_2020_3_2",2
"9529",34,1,1,"Stein & van Peelen_2020_3_2",1
"9530",34,1,1,"Stein & van Peelen_2020_3_2",2
"9531",34,1,2,"Stein & van Peelen_2020_3_1",2
"9532",34,1,1,"Stein & van Peelen_2020_3_2",1
"9533",34,1,1,"Stein & van Peelen_2020_3_2",2
"9534",34,1,1,"Stein & van Peelen_2020_3_1",2
"9535",34,2,2,"Stein & van Peelen_2020_3_2",1
"9536",34,2,1,"Stein & van Peelen_2020_3_2",1
"9537",34,2,1,"Stein & van Peelen_2020_3_2",2
"9538",34,2,1,"Stein & van Peelen_2020_3_1",1
"9539",34,2,1,"Stein & van Peelen_2020_3_1",2
"9540",34,1,1,"Stein & van Peelen_2020_3_1",1
"9541",34,2,1,"Stein & van Peelen_2020_3_2",2
"9542",34,2,2,"Stein & van Peelen_2020_3_2",1
"9543",34,2,1,"Stein & van Peelen_2020_3_2",1
"9544",34,2,2,"Stein & van Peelen_2020_3_1",2
"9545",34,2,2,"Stein & van Peelen_2020_3_1",1
"9546",34,2,2,"Stein & van Peelen_2020_3_2",2
"9547",34,2,1,"Stein & van Peelen_2020_3_2",1
"9548",34,1,2,"Stein & van Peelen_2020_3_2",2
"9549",34,2,2,"Stein & van Peelen_2020_3_1",2
"9550",34,1,1,"Stein & van Peelen_2020_3_1",1
"9551",34,2,2,"Stein & van Peelen_2020_3_2",1
"9552",34,1,1,"Stein & van Peelen_2020_3_1",1
"9553",34,2,1,"Stein & van Peelen_2020_3_2",1
"9554",34,2,1,"Stein & van Peelen_2020_3_2",1
"9555",34,1,1,"Stein & van Peelen_2020_3_1",1
"9556",34,1,2,"Stein & van Peelen_2020_3_2",2
"9557",34,1,2,"Stein & van Peelen_2020_3_2",1
"9558",34,1,2,"Stein & van Peelen_2020_3_1",2
"9559",34,2,1,"Stein & van Peelen_2020_3_1",1
"9560",34,2,2,"Stein & van Peelen_2020_3_2",2
"9561",34,1,1,"Stein & van Peelen_2020_3_2",1
"9562",34,2,1,"Stein & van Peelen_2020_3_1",1
"9563",34,2,2,"Stein & van Peelen_2020_3_1",1
"9564",34,2,1,"Stein & van Peelen_2020_3_2",1
"9565",34,1,1,"Stein & van Peelen_2020_3_2",2
"9566",34,2,2,"Stein & van Peelen_2020_3_1",1
"9567",34,1,1,"Stein & van Peelen_2020_3_1",2
"9568",34,2,1,"Stein & van Peelen_2020_3_1",2
"9569",34,1,1,"Stein & van Peelen_2020_3_1",2
"9570",34,2,1,"Stein & van Peelen_2020_3_1",1
"9571",34,2,1,"Stein & van Peelen_2020_3_2",2
"9572",34,2,2,"Stein & van Peelen_2020_3_2",1
"9573",34,2,2,"Stein & van Peelen_2020_3_1",2
"9574",34,2,1,"Stein & van Peelen_2020_3_2",1
"9575",34,1,2,"Stein & van Peelen_2020_3_2",2
"9576",34,1,2,"Stein & van Peelen_2020_3_1",1
"9577",34,2,2,"Stein & van Peelen_2020_3_1",2
"9578",34,2,2,"Stein & van Peelen_2020_3_1",2
"9579",34,2,1,"Stein & van Peelen_2020_3_1",1
"9580",34,2,2,"Stein & van Peelen_2020_3_1",1
"9581",34,1,2,"Stein & van Peelen_2020_3_1",2
"9582",34,1,2,"Stein & van Peelen_2020_3_2",2
"9583",34,1,1,"Stein & van Peelen_2020_3_1",1
"9584",34,1,2,"Stein & van Peelen_2020_3_1",2
"9585",34,2,2,"Stein & van Peelen_2020_3_2",2
"9586",34,2,2,"Stein & van Peelen_2020_3_1",1
"9587",34,2,1,"Stein & van Peelen_2020_3_1",2
"9588",34,2,2,"Stein & van Peelen_2020_3_2",2
"9589",34,1,2,"Stein & van Peelen_2020_3_2",2
"9590",34,2,1,"Stein & van Peelen_2020_3_1",2
"9591",34,1,2,"Stein & van Peelen_2020_3_1",2
"9592",34,2,1,"Stein & van Peelen_2020_3_2",2
"9593",34,2,1,"Stein & van Peelen_2020_3_2",1
"9594",34,2,1,"Stein & van Peelen_2020_3_1",2
"9595",34,1,2,"Stein & van Peelen_2020_3_1",2
"9596",34,1,1,"Stein & van Peelen_2020_3_1",1
"9597",34,2,2,"Stein & van Peelen_2020_3_1",1
"9598",34,2,1,"Stein & van Peelen_2020_3_2",1
"9599",34,2,2,"Stein & van Peelen_2020_3_1",1
"9600",34,1,1,"Stein & van Peelen_2020_3_1",2
"9601",34,1,1,"Stein & van Peelen_2020_3_1",2
"9602",34,1,1,"Stein & van Peelen_2020_3_2",1
"9603",34,1,1,"Stein & van Peelen_2020_3_1",1
"9604",34,1,2,"Stein & van Peelen_2020_3_2",2
"9605",34,1,2,"Stein & van Peelen_2020_3_1",1
"9606",34,2,2,"Stein & van Peelen_2020_3_2",1
"9607",34,1,1,"Stein & van Peelen_2020_3_2",1
"9608",34,2,2,"Stein & van Peelen_2020_3_1",1
"9609",34,2,2,"Stein & van Peelen_2020_3_1",1
"9610",34,1,1,"Stein & van Peelen_2020_3_1",2
"9611",34,2,1,"Stein & van Peelen_2020_3_1",2
"9612",34,2,1,"Stein & van Peelen_2020_3_2",1
"9613",34,2,1,"Stein & van Peelen_2020_3_1",2
"9614",34,1,2,"Stein & van Peelen_2020_3_2",2
"9615",34,2,1,"Stein & van Peelen_2020_3_1",1
"9616",34,1,2,"Stein & van Peelen_2020_3_2",1
"9617",34,2,1,"Stein & van Peelen_2020_3_1",2
"9618",34,2,2,"Stein & van Peelen_2020_3_2",1
"9619",34,1,1,"Stein & van Peelen_2020_3_1",1
"9620",34,2,2,"Stein & van Peelen_2020_3_1",1
"9621",34,1,1,"Stein & van Peelen_2020_3_2",2
"9622",34,2,1,"Stein & van Peelen_2020_3_1",1
"9623",34,2,2,"Stein & van Peelen_2020_3_1",1
"9624",34,1,2,"Stein & van Peelen_2020_3_1",2
"9625",34,1,1,"Stein & van Peelen_2020_3_1",2
"9626",34,1,2,"Stein & van Peelen_2020_3_2",2
"9627",34,1,2,"Stein & van Peelen_2020_3_2",1
"9628",34,1,1,"Stein & van Peelen_2020_3_1",1
"9629",34,2,1,"Stein & van Peelen_2020_3_1",1
"9630",34,1,2,"Stein & van Peelen_2020_3_2",2
"9631",34,1,2,"Stein & van Peelen_2020_3_1",1
"9632",34,2,1,"Stein & van Peelen_2020_3_1",2
"9633",34,1,1,"Stein & van Peelen_2020_3_1",1
"9634",34,2,1,"Stein & van Peelen_2020_3_2",1
"9635",34,1,1,"Stein & van Peelen_2020_3_1",1
"9636",34,1,2,"Stein & van Peelen_2020_3_1",2
"9637",34,1,1,"Stein & van Peelen_2020_3_1",2
"9638",34,2,2,"Stein & van Peelen_2020_3_1",2
"9639",34,2,2,"Stein & van Peelen_2020_3_2",1
"9640",34,2,2,"Stein & van Peelen_2020_3_1",1
"9641",34,2,1,"Stein & van Peelen_2020_3_2",2
"9642",34,1,1,"Stein & van Peelen_2020_3_1",1
"9643",34,2,1,"Stein & van Peelen_2020_3_1",1
"9644",34,1,2,"Stein & van Peelen_2020_3_1",2
"9645",34,2,1,"Stein & van Peelen_2020_3_1",1
"9646",34,2,2,"Stein & van Peelen_2020_3_2",1
"9647",34,1,2,"Stein & van Peelen_2020_3_2",1
"9648",34,2,2,"Stein & van Peelen_2020_3_2",1
"9649",34,2,2,"Stein & van Peelen_2020_3_1",1
"9650",34,1,2,"Stein & van Peelen_2020_3_2",1
"9651",34,2,2,"Stein & van Peelen_2020_3_1",2
"9652",34,2,2,"Stein & van Peelen_2020_3_1",1
"9653",34,1,2,"Stein & van Peelen_2020_3_2",1
"9654",34,2,1,"Stein & van Peelen_2020_3_1",2
"9655",34,1,2,"Stein & van Peelen_2020_3_1",2
"9656",34,2,1,"Stein & van Peelen_2020_3_1",2
"9657",34,1,2,"Stein & van Peelen_2020_3_2",1
"9658",34,1,2,"Stein & van Peelen_2020_3_2",2
"9659",34,1,2,"Stein & van Peelen_2020_3_1",1
"9660",34,2,2,"Stein & van Peelen_2020_3_2",1
"9661",34,2,1,"Stein & van Peelen_2020_3_2",2
"9662",34,1,2,"Stein & van Peelen_2020_3_2",1
"9663",34,1,2,"Stein & van Peelen_2020_3_1",1
"9664",34,1,2,"Stein & van Peelen_2020_3_1",1
"9665",34,1,2,"Stein & van Peelen_2020_3_1",2
"9666",34,1,1,"Stein & van Peelen_2020_3_2",2
"9667",34,2,2,"Stein & van Peelen_2020_3_1",1
"9668",34,1,2,"Stein & van Peelen_2020_3_1",2
"9669",34,1,2,"Stein & van Peelen_2020_3_1",2
"9670",34,2,1,"Stein & van Peelen_2020_3_1",1
"9671",34,1,1,"Stein & van Peelen_2020_3_1",2
"9672",34,2,2,"Stein & van Peelen_2020_3_2",2
"9673",34,1,1,"Stein & van Peelen_2020_3_2",1
"9674",34,2,2,"Stein & van Peelen_2020_3_2",2
"9675",34,2,2,"Stein & van Peelen_2020_3_1",2
"9676",34,2,1,"Stein & van Peelen_2020_3_1",1
"9677",34,2,1,"Stein & van Peelen_2020_3_1",2
"9678",34,1,2,"Stein & van Peelen_2020_3_2",1
"9679",34,1,1,"Stein & van Peelen_2020_3_2",1
"9680",34,1,1,"Stein & van Peelen_2020_3_1",1
"9681",34,1,2,"Stein & van Peelen_2020_3_2",1
"9682",34,1,1,"Stein & van Peelen_2020_3_2",1
"9683",34,1,2,"Stein & van Peelen_2020_3_1",1
"9684",34,2,1,"Stein & van Peelen_2020_3_2",1
"9685",34,1,2,"Stein & van Peelen_2020_3_2",2
"9686",34,1,1,"Stein & van Peelen_2020_3_1",1
"9687",34,2,2,"Stein & van Peelen_2020_3_1",2
"9688",34,2,1,"Stein & van Peelen_2020_3_2",1
"9689",34,1,2,"Stein & van Peelen_2020_3_2",1
"9690",34,1,2,"Stein & van Peelen_2020_3_1",1
"9691",34,1,2,"Stein & van Peelen_2020_3_1",2
"9692",34,1,1,"Stein & van Peelen_2020_3_2",1
"9693",34,2,2,"Stein & van Peelen_2020_3_2",1
"9694",34,1,1,"Stein & van Peelen_2020_3_2",1
"9695",34,1,2,"Stein & van Peelen_2020_3_2",1
"9696",34,2,1,"Stein & van Peelen_2020_3_1",2
"9697",34,1,2,"Stein & van Peelen_2020_3_1",2
"9698",34,1,2,"Stein & van Peelen_2020_3_2",1
"9699",34,1,1,"Stein & van Peelen_2020_3_2",1
"9700",34,1,2,"Stein & van Peelen_2020_3_2",1
"9701",34,1,1,"Stein & van Peelen_2020_3_2",1
"9702",34,1,1,"Stein & van Peelen_2020_3_2",1
"9703",34,1,2,"Stein & van Peelen_2020_3_1",2
"9704",34,2,1,"Stein & van Peelen_2020_3_1",1
"9705",34,2,1,"Stein & van Peelen_2020_3_2",2
"9706",34,2,2,"Stein & van Peelen_2020_3_1",1
"9707",34,2,2,"Stein & van Peelen_2020_3_2",1
"9708",34,1,2,"Stein & van Peelen_2020_3_1",1
"9709",34,2,2,"Stein & van Peelen_2020_3_2",1
"9710",34,1,1,"Stein & van Peelen_2020_3_2",2
"9711",34,1,1,"Stein & van Peelen_2020_3_1",1
"9712",34,2,2,"Stein & van Peelen_2020_3_2",2
"9713",34,2,1,"Stein & van Peelen_2020_3_2",1
"9714",34,2,1,"Stein & van Peelen_2020_3_1",1
"9715",34,1,2,"Stein & van Peelen_2020_3_1",1
"9716",34,1,1,"Stein & van Peelen_2020_3_2",1
"9717",34,2,2,"Stein & van Peelen_2020_3_1",1
"9718",34,1,1,"Stein & van Peelen_2020_3_2",2
"9719",34,1,1,"Stein & van Peelen_2020_3_2",1
"9720",34,2,2,"Stein & van Peelen_2020_3_2",1
"9721",34,1,1,"Stein & van Peelen_2020_3_1",2
"9722",34,1,2,"Stein & van Peelen_2020_3_2",1
"9723",34,2,1,"Stein & van Peelen_2020_3_1",1
"9724",34,1,2,"Stein & van Peelen_2020_3_1",1
"9725",34,1,2,"Stein & van Peelen_2020_3_1",2
"9726",34,2,1,"Stein & van Peelen_2020_3_1",1
"9727",34,2,2,"Stein & van Peelen_2020_3_2",1
"9728",34,2,2,"Stein & van Peelen_2020_3_1",1
"9729",34,1,1,"Stein & van Peelen_2020_3_1",2
"9730",34,1,1,"Stein & van Peelen_2020_3_2",2
"9731",34,2,2,"Stein & van Peelen_2020_3_1",1
"9732",34,1,1,"Stein & van Peelen_2020_3_1",1
"9733",34,1,2,"Stein & van Peelen_2020_3_1",2
"9734",34,1,1,"Stein & van Peelen_2020_3_1",2
"9735",34,1,2,"Stein & van Peelen_2020_3_1",2
"9736",34,1,1,"Stein & van Peelen_2020_3_1",1
"9737",34,2,2,"Stein & van Peelen_2020_3_1",2
"9738",34,1,1,"Stein & van Peelen_2020_3_2",2
"9739",34,2,1,"Stein & van Peelen_2020_3_1",1
"9740",34,2,1,"Stein & van Peelen_2020_3_2",1
"9741",34,2,1,"Stein & van Peelen_2020_3_2",1
"9742",34,2,1,"Stein & van Peelen_2020_3_2",1
"9743",34,2,1,"Stein & van Peelen_2020_3_1",1
"9744",34,1,1,"Stein & van Peelen_2020_3_2",2
"9745",34,2,1,"Stein & van Peelen_2020_3_1",1
"9746",34,2,2,"Stein & van Peelen_2020_3_1",1
"9747",34,1,1,"Stein & van Peelen_2020_3_1",2
"9748",34,1,2,"Stein & van Peelen_2020_3_1",1
"9749",34,1,2,"Stein & van Peelen_2020_3_1",2
"9750",34,1,1,"Stein & van Peelen_2020_3_2",1
"9751",34,1,1,"Stein & van Peelen_2020_3_2",2
"9752",34,2,2,"Stein & van Peelen_2020_3_1",2
"9753",34,2,2,"Stein & van Peelen_2020_3_1",2
"9754",34,2,2,"Stein & van Peelen_2020_3_2",1
"9755",34,1,1,"Stein & van Peelen_2020_3_2",1
"9756",34,2,2,"Stein & van Peelen_2020_3_1",1
"9757",34,2,1,"Stein & van Peelen_2020_3_2",1
"9758",34,2,2,"Stein & van Peelen_2020_3_2",2
"9759",34,1,2,"Stein & van Peelen_2020_3_2",1
"9760",34,2,1,"Stein & van Peelen_2020_3_1",1
"9761",34,1,1,"Stein & van Peelen_2020_3_1",1
"9762",34,2,2,"Stein & van Peelen_2020_3_2",1
"9763",34,1,1,"Stein & van Peelen_2020_3_2",1
"9764",34,2,1,"Stein & van Peelen_2020_3_2",1
"9765",34,1,2,"Stein & van Peelen_2020_3_2",1
"9766",34,2,1,"Stein & van Peelen_2020_3_2",1
"9767",34,1,1,"Stein & van Peelen_2020_3_2",2
"9768",34,2,1,"Stein & van Peelen_2020_3_2",1
"9769",34,1,1,"Stein & van Peelen_2020_3_1",1
"9770",34,1,2,"Stein & van Peelen_2020_3_1",1
"9771",34,2,2,"Stein & van Peelen_2020_3_2",2
"9772",34,1,1,"Stein & van Peelen_2020_3_2",1
"9773",34,2,2,"Stein & van Peelen_2020_3_2",1
"9774",34,1,1,"Stein & van Peelen_2020_3_1",2
"9775",34,2,1,"Stein & van Peelen_2020_3_2",1
"9776",34,1,1,"Stein & van Peelen_2020_3_2",1
"9777",34,2,2,"Stein & van Peelen_2020_3_1",2
"9778",34,2,1,"Stein & van Peelen_2020_3_2",1
"9779",34,2,2,"Stein & van Peelen_2020_3_2",2
"9780",34,2,2,"Stein & van Peelen_2020_3_2",2
"9781",34,1,1,"Stein & van Peelen_2020_3_2",1
"9782",34,1,2,"Stein & van Peelen_2020_3_2",1
"9783",34,2,2,"Stein & van Peelen_2020_3_2",2
"9784",34,2,1,"Stein & van Peelen_2020_3_2",2
"9785",34,1,2,"Stein & van Peelen_2020_3_1",1
"9786",34,2,2,"Stein & van Peelen_2020_3_2",2
"9787",34,1,1,"Stein & van Peelen_2020_3_1",1
"9788",34,1,1,"Stein & van Peelen_2020_3_1",1
"9789",34,2,1,"Stein & van Peelen_2020_3_2",2
"9790",34,2,1,"Stein & van Peelen_2020_3_2",1
"9791",34,1,2,"Stein & van Peelen_2020_3_2",2
"9792",34,2,1,"Stein & van Peelen_2020_3_2",1
"9793",35,1,2,"Stein & van Peelen_2020_3_2",1
"9794",35,2,2,"Stein & van Peelen_2020_3_1",2
"9795",35,1,1,"Stein & van Peelen_2020_3_2",2
"9796",35,2,2,"Stein & van Peelen_2020_3_1",1
"9797",35,2,2,"Stein & van Peelen_2020_3_2",2
"9798",35,1,2,"Stein & van Peelen_2020_3_1",2
"9799",35,1,2,"Stein & van Peelen_2020_3_1",1
"9800",35,2,1,"Stein & van Peelen_2020_3_1",1
"9801",35,1,1,"Stein & van Peelen_2020_3_2",1
"9802",35,2,1,"Stein & van Peelen_2020_3_2",2
"9803",35,2,2,"Stein & van Peelen_2020_3_2",2
"9804",35,1,1,"Stein & van Peelen_2020_3_2",2
"9805",35,2,2,"Stein & van Peelen_2020_3_1",2
"9806",35,2,2,"Stein & van Peelen_2020_3_2",1
"9807",35,1,2,"Stein & van Peelen_2020_3_1",2
"9808",35,1,2,"Stein & van Peelen_2020_3_1",2
"9809",35,2,1,"Stein & van Peelen_2020_3_2",1
"9810",35,2,2,"Stein & van Peelen_2020_3_1",2
"9811",35,2,2,"Stein & van Peelen_2020_3_1",1
"9812",35,2,1,"Stein & van Peelen_2020_3_1",1
"9813",35,2,1,"Stein & van Peelen_2020_3_1",1
"9814",35,1,1,"Stein & van Peelen_2020_3_1",1
"9815",35,1,2,"Stein & van Peelen_2020_3_1",2
"9816",35,1,1,"Stein & van Peelen_2020_3_1",1
"9817",35,1,1,"Stein & van Peelen_2020_3_2",1
"9818",35,2,2,"Stein & van Peelen_2020_3_2",1
"9819",35,2,1,"Stein & van Peelen_2020_3_2",2
"9820",35,2,2,"Stein & van Peelen_2020_3_1",1
"9821",35,2,2,"Stein & van Peelen_2020_3_1",1
"9822",35,1,1,"Stein & van Peelen_2020_3_1",1
"9823",35,1,2,"Stein & van Peelen_2020_3_1",1
"9824",35,2,2,"Stein & van Peelen_2020_3_1",1
"9825",35,2,2,"Stein & van Peelen_2020_3_1",1
"9826",35,1,2,"Stein & van Peelen_2020_3_2",1
"9827",35,2,1,"Stein & van Peelen_2020_3_1",1
"9828",35,1,2,"Stein & van Peelen_2020_3_2",2
"9829",35,2,1,"Stein & van Peelen_2020_3_1",1
"9830",35,2,2,"Stein & van Peelen_2020_3_2",2
"9831",35,2,1,"Stein & van Peelen_2020_3_2",1
"9832",35,1,2,"Stein & van Peelen_2020_3_1",1
"9833",35,2,1,"Stein & van Peelen_2020_3_1",2
"9834",35,1,1,"Stein & van Peelen_2020_3_2",1
"9835",35,1,2,"Stein & van Peelen_2020_3_1",2
"9836",35,2,1,"Stein & van Peelen_2020_3_2",1
"9837",35,2,1,"Stein & van Peelen_2020_3_1",1
"9838",35,1,2,"Stein & van Peelen_2020_3_1",1
"9839",35,1,2,"Stein & van Peelen_2020_3_1",1
"9840",35,2,1,"Stein & van Peelen_2020_3_1",1
"9841",35,1,1,"Stein & van Peelen_2020_3_1",2
"9842",35,2,2,"Stein & van Peelen_2020_3_1",1
"9843",35,1,1,"Stein & van Peelen_2020_3_1",2
"9844",35,2,1,"Stein & van Peelen_2020_3_1",1
"9845",35,2,2,"Stein & van Peelen_2020_3_1",1
"9846",35,1,2,"Stein & van Peelen_2020_3_2",2
"9847",35,2,1,"Stein & van Peelen_2020_3_1",1
"9848",35,2,1,"Stein & van Peelen_2020_3_1",1
"9849",35,1,2,"Stein & van Peelen_2020_3_2",1
"9850",35,2,1,"Stein & van Peelen_2020_3_2",1
"9851",35,1,2,"Stein & van Peelen_2020_3_1",2
"9852",35,1,2,"Stein & van Peelen_2020_3_2",1
"9853",35,1,2,"Stein & van Peelen_2020_3_1",2
"9854",35,1,2,"Stein & van Peelen_2020_3_2",2
