idv,iv,iv2,dv,exp
11,1,2,1.017073987,Biderman & Mudrik_2018_1
11,1,2,1.743709156,Biderman & Mudrik_2018_1
11,2,2,1.425808497,Biderman & Mudrik_2018_1
11,2,1,1.063873213,Biderman & Mudrik_2018_1
11,1,2,1.229113817,Biderman & Mudrik_2018_1
11,2,2,1.131477512,Biderman & Mudrik_2018_1
11,1,2,1.547563576,Biderman & Mudrik_2018_1
11,2,2,1.005104121,Biderman & Mudrik_2018_1
11,2,2,1.597519129,Biderman & Mudrik_2018_1
11,1,2,1.2635352,Biderman & Mudrik_2018_1
11,2,1,0.894598749,Biderman & Mudrik_2018_1
11,2,2,0.835123753,Biderman & Mudrik_2018_1
11,1,1,0.764973808,Biderman & Mudrik_2018_1
11,2,2,0.795282074,Biderman & Mudrik_2018_1
11,2,2,0.795211369,Biderman & Mudrik_2018_1
11,1,2,1.095102062,Biderman & Mudrik_2018_1
11,1,2,0.884797629,Biderman & Mudrik_2018_1
11,1,1,0.874653534,Biderman & Mudrik_2018_1
11,2,2,0.914712743,Biderman & Mudrik_2018_1
11,1,1,1.376309387,Biderman & Mudrik_2018_1
11,1,2,0.969254678,Biderman & Mudrik_2018_1
11,1,1,1.016173361,Biderman & Mudrik_2018_1
11,2,2,0.911436675,Biderman & Mudrik_2018_1
11,1,1,0.987106984,Biderman & Mudrik_2018_1
11,2,2,0.725017519,Biderman & Mudrik_2018_1
11,1,1,0.743560335,Biderman & Mudrik_2018_1
11,2,2,0.84274729,Biderman & Mudrik_2018_1
11,1,1,0.799957976,Biderman & Mudrik_2018_1
11,1,1,0.910772395,Biderman & Mudrik_2018_1
11,2,2,1.276988435,Biderman & Mudrik_2018_1
11,2,1,0.779694591,Biderman & Mudrik_2018_1
11,1,2,0.932197272,Biderman & Mudrik_2018_1
11,2,2,0.98423319,Biderman & Mudrik_2018_1
11,2,2,0.789415314,Biderman & Mudrik_2018_1
11,2,2,1.091601907,Biderman & Mudrik_2018_1
11,2,2,0.733382883,Biderman & Mudrik_2018_1
11,1,1,0.816608307,Biderman & Mudrik_2018_1
11,1,1,0.878446201,Biderman & Mudrik_2018_1
11,2,1,0.855587277,Biderman & Mudrik_2018_1
11,2,2,1.574101697,Biderman & Mudrik_2018_1
11,2,2,1.027213235,Biderman & Mudrik_2018_1
11,1,2,1.058277582,Biderman & Mudrik_2018_1
11,1,1,0.651405622,Biderman & Mudrik_2018_1
11,2,1,0.900445837,Biderman & Mudrik_2018_1
11,1,1,0.813822038,Biderman & Mudrik_2018_1
11,1,2,0.681637481,Biderman & Mudrik_2018_1
11,2,1,0.850054938,Biderman & Mudrik_2018_1
11,1,1,0.767133715,Biderman & Mudrik_2018_1
11,2,2,0.677648666,Biderman & Mudrik_2018_1
11,2,2,0.666959748,Biderman & Mudrik_2018_1
11,1,2,1.920258767,Biderman & Mudrik_2018_1
11,2,1,1.62441961,Biderman & Mudrik_2018_1
11,1,2,1.199267696,Biderman & Mudrik_2018_1
11,2,2,1.385749573,Biderman & Mudrik_2018_1
11,2,2,0.915025496,Biderman & Mudrik_2018_1
11,2,1,0.965970627,Biderman & Mudrik_2018_1
11,1,1,1.04441238,Biderman & Mudrik_2018_1
11,2,2,1.154344419,Biderman & Mudrik_2018_1
11,1,1,0.745275203,Biderman & Mudrik_2018_1
11,1,1,0.804572013,Biderman & Mudrik_2018_1
11,1,1,0.730504813,Biderman & Mudrik_2018_1
11,2,1,1.110532741,Biderman & Mudrik_2018_1
11,1,2,1.588733244,Biderman & Mudrik_2018_1
11,1,1,0.775076848,Biderman & Mudrik_2018_1
11,2,2,0.818910764,Biderman & Mudrik_2018_1
11,1,2,1.105178018,Biderman & Mudrik_2018_1
11,1,1,1.222143155,Biderman & Mudrik_2018_1
11,2,2,0.779256679,Biderman & Mudrik_2018_1
11,1,1,0.830409077,Biderman & Mudrik_2018_1
11,2,2,0.980924621,Biderman & Mudrik_2018_1
11,1,1,1.068114055,Biderman & Mudrik_2018_1
11,2,2,1.749547121,Biderman & Mudrik_2018_1
11,2,2,0.742483802,Biderman & Mudrik_2018_1
11,1,1,0.640844428,Biderman & Mudrik_2018_1
11,1,2,0.809315769,Biderman & Mudrik_2018_1
11,2,1,0.907809365,Biderman & Mudrik_2018_1
11,2,2,0.681627218,Biderman & Mudrik_2018_1
11,2,2,1.196226548,Biderman & Mudrik_2018_1
11,2,1,0.866045551,Biderman & Mudrik_2018_1
11,1,1,0.710636004,Biderman & Mudrik_2018_1
11,1,2,0.838242447,Biderman & Mudrik_2018_1
11,2,2,0.849781244,Biderman & Mudrik_2018_1
11,2,1,1.185838409,Biderman & Mudrik_2018_1
11,1,1,0.843917335,Biderman & Mudrik_2018_1
11,2,2,1.269820485,Biderman & Mudrik_2018_1
11,1,1,0.758639772,Biderman & Mudrik_2018_1
11,1,1,0.787115993,Biderman & Mudrik_2018_1
11,2,1,1.43250746,Biderman & Mudrik_2018_1
11,1,1,0.745975975,Biderman & Mudrik_2018_1
11,1,2,0.640461541,Biderman & Mudrik_2018_1
11,1,1,1.7214937,Biderman & Mudrik_2018_1
11,2,1,0.695301118,Biderman & Mudrik_2018_1
11,1,2,0.638637479,Biderman & Mudrik_2018_1
11,1,1,1.130360781,Biderman & Mudrik_2018_1
11,2,2,1.001544379,Biderman & Mudrik_2018_1
11,2,2,0.749378913,Biderman & Mudrik_2018_1
11,1,1,0.819352952,Biderman & Mudrik_2018_1
11,1,1,1.060572626,Biderman & Mudrik_2018_1
11,2,2,1.032726187,Biderman & Mudrik_2018_1
11,1,1,0.684429452,Biderman & Mudrik_2018_1
11,1,2,0.812515716,Biderman & Mudrik_2018_1
11,2,1,1.339507144,Biderman & Mudrik_2018_1
11,2,1,0.824298272,Biderman & Mudrik_2018_1
11,1,2,0.978136071,Biderman & Mudrik_2018_1
11,2,2,1.206019401,Biderman & Mudrik_2018_1
11,2,2,0.979997195,Biderman & Mudrik_2018_1
11,2,1,1.059395169,Biderman & Mudrik_2018_1
11,2,2,1.224634347,Biderman & Mudrik_2018_1
11,1,2,1.318399297,Biderman & Mudrik_2018_1
11,2,2,1.129301354,Biderman & Mudrik_2018_1
11,1,2,0.978526371,Biderman & Mudrik_2018_1
11,1,1,0.885769815,Biderman & Mudrik_2018_1
11,2,2,1.273992048,Biderman & Mudrik_2018_1
11,1,1,0.994417198,Biderman & Mudrik_2018_1
11,2,2,0.631618636,Biderman & Mudrik_2018_1
11,2,2,0.733110329,Biderman & Mudrik_2018_1
11,1,1,0.678377948,Biderman & Mudrik_2018_1
11,1,1,0.674274809,Biderman & Mudrik_2018_1
11,2,2,0.882068664,Biderman & Mudrik_2018_1
11,2,2,1.157968878,Biderman & Mudrik_2018_1
11,1,1,0.721654496,Biderman & Mudrik_2018_1
11,2,1,0.702995645,Biderman & Mudrik_2018_1
11,2,1,0.610651342,Biderman & Mudrik_2018_1
11,1,2,1.152620997,Biderman & Mudrik_2018_1
11,2,2,0.732935564,Biderman & Mudrik_2018_1
11,2,1,1.145106082,Biderman & Mudrik_2018_1
11,2,2,0.713340449,Biderman & Mudrik_2018_1
11,1,1,0.68114312,Biderman & Mudrik_2018_1
11,1,1,0.538424739,Biderman & Mudrik_2018_1
11,2,2,0.495031586,Biderman & Mudrik_2018_1
11,1,2,0.834043229,Biderman & Mudrik_2018_1
11,1,1,0.664856861,Biderman & Mudrik_2018_1
11,2,1,1.008100222,Biderman & Mudrik_2018_1
11,1,1,0.687222563,Biderman & Mudrik_2018_1
11,1,2,1.197716759,Biderman & Mudrik_2018_1
11,2,2,0.602021406,Biderman & Mudrik_2018_1
11,1,1,0.787456686,Biderman & Mudrik_2018_1
11,2,1,0.868458911,Biderman & Mudrik_2018_1
11,2,2,0.721534469,Biderman & Mudrik_2018_1
11,1,1,0.671332876,Biderman & Mudrik_2018_1
11,2,2,0.957986725,Biderman & Mudrik_2018_1
11,1,2,0.757032385,Biderman & Mudrik_2018_1
11,2,2,0.709465389,Biderman & Mudrik_2018_1
11,1,2,0.881038033,Biderman & Mudrik_2018_1
11,1,1,0.686769542,Biderman & Mudrik_2018_1
11,1,1,1.422337136,Biderman & Mudrik_2018_1
11,1,2,1.174687061,Biderman & Mudrik_2018_1
11,1,1,1.12606577,Biderman & Mudrik_2018_1
11,1,1,0.811941242,Biderman & Mudrik_2018_1
11,2,2,1.57304227,Biderman & Mudrik_2018_1
11,1,1,1.291884553,Biderman & Mudrik_2018_1
11,1,1,0.665919708,Biderman & Mudrik_2018_1
11,1,2,1.134428853,Biderman & Mudrik_2018_1
11,2,2,0.57042421,Biderman & Mudrik_2018_1
13,2,2,3.37120384,Biderman & Mudrik_2018_1
13,2,1,2.550049921,Biderman & Mudrik_2018_1
13,1,1,3.432810234,Biderman & Mudrik_2018_1
13,2,1,1.839782264,Biderman & Mudrik_2018_1
13,1,2,3.214213136,Biderman & Mudrik_2018_1
13,2,2,1.259592571,Biderman & Mudrik_2018_1
13,1,2,1.162993741,Biderman & Mudrik_2018_1
13,2,2,2.968108296,Biderman & Mudrik_2018_1
13,2,1,2.190327002,Biderman & Mudrik_2018_1
13,1,1,1.369731591,Biderman & Mudrik_2018_1
13,2,2,1.301541414,Biderman & Mudrik_2018_1
13,1,2,1.697895231,Biderman & Mudrik_2018_1
13,2,1,1.500473549,Biderman & Mudrik_2018_1
13,1,2,2.187072031,Biderman & Mudrik_2018_1
13,2,1,3.139964043,Biderman & Mudrik_2018_1
13,1,2,1.781192784,Biderman & Mudrik_2018_1
13,2,2,1.872597688,Biderman & Mudrik_2018_1
13,1,2,2.536191561,Biderman & Mudrik_2018_1
13,1,1,1.422208557,Biderman & Mudrik_2018_1
13,1,2,2.466594993,Biderman & Mudrik_2018_1
13,2,2,1.427035562,Biderman & Mudrik_2018_1
13,1,2,3.179362394,Biderman & Mudrik_2018_1
13,2,1,2.503490748,Biderman & Mudrik_2018_1
13,1,2,2.996826282,Biderman & Mudrik_2018_1
13,2,1,2.71909374,Biderman & Mudrik_2018_1
13,2,2,2.789126509,Biderman & Mudrik_2018_1
13,1,1,1.144149862,Biderman & Mudrik_2018_1
13,2,2,2.356557468,Biderman & Mudrik_2018_1
13,2,2,3.024484556,Biderman & Mudrik_2018_1
13,1,1,3.003902715,Biderman & Mudrik_2018_1
13,2,1,1.387822525,Biderman & Mudrik_2018_1
13,1,2,2.262139357,Biderman & Mudrik_2018_1
13,2,1,1.256600746,Biderman & Mudrik_2018_1
13,1,1,1.850235121,Biderman & Mudrik_2018_1
13,1,1,3.801551393,Biderman & Mudrik_2018_1
13,2,2,1.190949373,Biderman & Mudrik_2018_1
13,2,1,1.166471089,Biderman & Mudrik_2018_1
13,1,1,1.264310669,Biderman & Mudrik_2018_1
13,2,2,1.626047809,Biderman & Mudrik_2018_1
13,2,1,1.111840488,Biderman & Mudrik_2018_1
13,2,1,1.31171687,Biderman & Mudrik_2018_1
13,1,1,0.976073667,Biderman & Mudrik_2018_1
13,1,2,1.2052063,Biderman & Mudrik_2018_1
13,2,2,1.241948957,Biderman & Mudrik_2018_1
13,1,1,1.313133525,Biderman & Mudrik_2018_1
13,2,2,1.505185944,Biderman & Mudrik_2018_1
13,1,1,3.424641303,Biderman & Mudrik_2018_1
13,2,2,1.216280387,Biderman & Mudrik_2018_1
13,2,1,1.340168858,Biderman & Mudrik_2018_1
13,1,2,1.754868202,Biderman & Mudrik_2018_1
13,2,1,1.120087252,Biderman & Mudrik_2018_1
13,2,2,2.280711823,Biderman & Mudrik_2018_1
13,1,1,0.901207906,Biderman & Mudrik_2018_1
13,1,2,2.252336526,Biderman & Mudrik_2018_1
13,1,2,2.669401048,Biderman & Mudrik_2018_1
13,2,1,1.665802248,Biderman & Mudrik_2018_1
13,1,2,1.825554132,Biderman & Mudrik_2018_1
13,2,1,1.160037838,Biderman & Mudrik_2018_1
13,1,1,1.513096861,Biderman & Mudrik_2018_1
13,1,2,1.104119162,Biderman & Mudrik_2018_1
13,2,1,1.233192152,Biderman & Mudrik_2018_1
13,1,1,1.248424117,Biderman & Mudrik_2018_1
13,1,2,1.08993465,Biderman & Mudrik_2018_1
13,1,1,1.537258685,Biderman & Mudrik_2018_1
13,2,1,1.414576181,Biderman & Mudrik_2018_1
13,1,1,1.089240149,Biderman & Mudrik_2018_1
13,2,2,0.740668294,Biderman & Mudrik_2018_1
13,2,2,0.941799679,Biderman & Mudrik_2018_1
13,1,2,0.967761046,Biderman & Mudrik_2018_1
13,1,2,2.959394827,Biderman & Mudrik_2018_1
13,2,2,1.215301643,Biderman & Mudrik_2018_1
13,2,1,1.2277653,Biderman & Mudrik_2018_1
13,2,1,0.872671243,Biderman & Mudrik_2018_1
13,2,1,2.153040377,Biderman & Mudrik_2018_1
13,1,1,1.174781429,Biderman & Mudrik_2018_1
13,1,2,1.12162821,Biderman & Mudrik_2018_1
13,2,2,0.977458391,Biderman & Mudrik_2018_1
13,2,2,1.627754694,Biderman & Mudrik_2018_1
13,2,2,1.397718584,Biderman & Mudrik_2018_1
13,2,1,1.37013244,Biderman & Mudrik_2018_1
13,1,1,0.868454919,Biderman & Mudrik_2018_1
13,1,1,3.832145612,Biderman & Mudrik_2018_1
13,2,1,1.768282093,Biderman & Mudrik_2018_1
13,1,2,1.076377925,Biderman & Mudrik_2018_1
13,1,1,0.870450895,Biderman & Mudrik_2018_1
13,1,2,1.286450288,Biderman & Mudrik_2018_1
13,2,1,1.448828786,Biderman & Mudrik_2018_1
13,1,1,1.188717906,Biderman & Mudrik_2018_1
13,1,1,0.827828934,Biderman & Mudrik_2018_1
13,2,1,0.962876736,Biderman & Mudrik_2018_1
13,1,2,1.849992502,Biderman & Mudrik_2018_1
13,1,1,0.713071601,Biderman & Mudrik_2018_1
13,2,2,0.930362092,Biderman & Mudrik_2018_1
13,2,2,1.428237822,Biderman & Mudrik_2018_1
13,1,1,1.152015733,Biderman & Mudrik_2018_1
13,2,2,0.945891985,Biderman & Mudrik_2018_1
13,1,1,3.346235187,Biderman & Mudrik_2018_1
13,2,2,0.875384527,Biderman & Mudrik_2018_1
13,2,2,1.405070137,Biderman & Mudrik_2018_1
13,2,1,1.241337706,Biderman & Mudrik_2018_1
13,2,1,1.342063624,Biderman & Mudrik_2018_1
13,2,1,0.9184903,Biderman & Mudrik_2018_1
13,1,2,1.034070142,Biderman & Mudrik_2018_1
13,2,2,0.760303607,Biderman & Mudrik_2018_1
13,1,1,1.103585457,Biderman & Mudrik_2018_1
13,1,2,1.012049124,Biderman & Mudrik_2018_1
13,2,2,0.876657777,Biderman & Mudrik_2018_1
13,2,2,1.844968494,Biderman & Mudrik_2018_1
13,1,1,1.200744507,Biderman & Mudrik_2018_1
13,1,1,0.902331765,Biderman & Mudrik_2018_1
13,1,2,0.743523557,Biderman & Mudrik_2018_1
13,1,1,1.6455477,Biderman & Mudrik_2018_1
13,1,2,1.393166129,Biderman & Mudrik_2018_1
13,2,1,1.175502444,Biderman & Mudrik_2018_1
13,1,2,1.011781131,Biderman & Mudrik_2018_1
13,1,1,1.451018344,Biderman & Mudrik_2018_1
13,2,2,0.755432982,Biderman & Mudrik_2018_1
13,2,1,2.10800021,Biderman & Mudrik_2018_1
13,1,1,0.865733083,Biderman & Mudrik_2018_1
13,2,1,1.569975179,Biderman & Mudrik_2018_1
13,1,2,1.556450955,Biderman & Mudrik_2018_1
13,2,1,2.346134832,Biderman & Mudrik_2018_1
13,1,2,0.996961704,Biderman & Mudrik_2018_1
13,2,1,2.480728187,Biderman & Mudrik_2018_1
13,1,2,1.281148024,Biderman & Mudrik_2018_1
13,1,1,0.778646283,Biderman & Mudrik_2018_1
13,2,1,1.304895885,Biderman & Mudrik_2018_1
13,2,2,0.758654882,Biderman & Mudrik_2018_1
13,2,2,1.282797319,Biderman & Mudrik_2018_1
13,1,2,0.930538568,Biderman & Mudrik_2018_1
13,2,2,2.310283679,Biderman & Mudrik_2018_1
13,2,1,1.101880568,Biderman & Mudrik_2018_1
13,1,1,3.588826186,Biderman & Mudrik_2018_1
13,2,2,1.191174316,Biderman & Mudrik_2018_1
13,1,2,1.000461575,Biderman & Mudrik_2018_1
13,2,1,0.935307698,Biderman & Mudrik_2018_1
13,1,1,0.794575599,Biderman & Mudrik_2018_1
13,1,1,0.817680848,Biderman & Mudrik_2018_1
13,2,2,0.798306685,Biderman & Mudrik_2018_1
13,1,1,1.026567772,Biderman & Mudrik_2018_1
13,1,2,1.399566023,Biderman & Mudrik_2018_1
13,2,2,1.287377429,Biderman & Mudrik_2018_1
13,2,2,0.738385224,Biderman & Mudrik_2018_1
13,2,2,1.727554612,Biderman & Mudrik_2018_1
13,2,2,1.322002943,Biderman & Mudrik_2018_1
13,2,1,1.965221388,Biderman & Mudrik_2018_1
13,2,2,1.342011736,Biderman & Mudrik_2018_1
13,1,2,0.877226834,Biderman & Mudrik_2018_1
13,2,1,1.139603679,Biderman & Mudrik_2018_1
13,1,1,1.282176375,Biderman & Mudrik_2018_1
13,2,2,1.650515544,Biderman & Mudrik_2018_1
13,1,1,0.860397177,Biderman & Mudrik_2018_1
13,1,2,1.844177345,Biderman & Mudrik_2018_1
13,1,2,1.726620914,Biderman & Mudrik_2018_1
13,2,2,2.016643773,Biderman & Mudrik_2018_1
13,1,1,1.727581126,Biderman & Mudrik_2018_1
13,1,1,1.607303144,Biderman & Mudrik_2018_1
13,2,2,1.634418305,Biderman & Mudrik_2018_1
13,1,2,1.054165605,Biderman & Mudrik_2018_1
13,2,1,1.904264448,Biderman & Mudrik_2018_1
13,1,1,1.249243206,Biderman & Mudrik_2018_1
13,1,2,0.879577758,Biderman & Mudrik_2018_1
13,2,2,0.835517759,Biderman & Mudrik_2018_1
13,1,2,1.280265643,Biderman & Mudrik_2018_1
13,1,2,1.202254389,Biderman & Mudrik_2018_1
13,1,1,1.445104258,Biderman & Mudrik_2018_1
13,1,1,1.015871156,Biderman & Mudrik_2018_1
13,2,2,1.388428645,Biderman & Mudrik_2018_1
13,1,2,2.458656136,Biderman & Mudrik_2018_1
13,2,2,1.474829212,Biderman & Mudrik_2018_1
13,1,1,1.979138478,Biderman & Mudrik_2018_1
13,2,2,1.063726673,Biderman & Mudrik_2018_1
13,1,2,1.069852302,Biderman & Mudrik_2018_1
13,2,2,1.990324037,Biderman & Mudrik_2018_1
13,1,2,1.51185155,Biderman & Mudrik_2018_1
13,1,1,0.932410526,Biderman & Mudrik_2018_1
13,2,1,1.668643826,Biderman & Mudrik_2018_1
13,1,1,1.849893573,Biderman & Mudrik_2018_1
13,1,2,1.674202109,Biderman & Mudrik_2018_1
13,2,1,1.139844017,Biderman & Mudrik_2018_1
13,1,2,1.037072231,Biderman & Mudrik_2018_1
13,2,2,1.079026206,Biderman & Mudrik_2018_1
13,2,1,1.020732943,Biderman & Mudrik_2018_1
13,1,2,1.938011004,Biderman & Mudrik_2018_1
13,1,2,1.551762508,Biderman & Mudrik_2018_1
13,1,2,1.251620643,Biderman & Mudrik_2018_1
13,2,2,1.038503711,Biderman & Mudrik_2018_1
13,2,2,1.552119452,Biderman & Mudrik_2018_1
13,2,2,0.948646323,Biderman & Mudrik_2018_1
13,2,1,1.991161657,Biderman & Mudrik_2018_1
13,1,2,0.948078122,Biderman & Mudrik_2018_1
13,1,1,2.194718662,Biderman & Mudrik_2018_1
13,2,2,0.856849409,Biderman & Mudrik_2018_1
13,1,2,2.012730794,Biderman & Mudrik_2018_1
13,1,1,1.704495264,Biderman & Mudrik_2018_1
13,2,2,1.621039196,Biderman & Mudrik_2018_1
13,1,2,1.804055984,Biderman & Mudrik_2018_1
13,2,2,0.783947407,Biderman & Mudrik_2018_1
13,2,1,0.897529848,Biderman & Mudrik_2018_1
13,1,1,0.751932541,Biderman & Mudrik_2018_1
13,1,1,0.745329086,Biderman & Mudrik_2018_1
13,2,1,1.064508128,Biderman & Mudrik_2018_1
13,2,2,1.630252158,Biderman & Mudrik_2018_1
13,2,1,1.231330458,Biderman & Mudrik_2018_1
13,2,1,1.146418106,Biderman & Mudrik_2018_1
13,1,2,1.422776473,Biderman & Mudrik_2018_1
13,1,2,1.601667029,Biderman & Mudrik_2018_1
13,2,1,1.303336965,Biderman & Mudrik_2018_1
13,2,2,1.485455408,Biderman & Mudrik_2018_1
13,2,2,1.001084515,Biderman & Mudrik_2018_1
13,1,1,1.638091516,Biderman & Mudrik_2018_1
13,1,2,0.729179959,Biderman & Mudrik_2018_1
13,2,2,0.749028811,Biderman & Mudrik_2018_1
13,1,1,1.538858659,Biderman & Mudrik_2018_1
13,2,2,0.75257943,Biderman & Mudrik_2018_1
13,1,1,0.565571831,Biderman & Mudrik_2018_1
13,1,1,1.0926103,Biderman & Mudrik_2018_1
13,2,2,0.493733532,Biderman & Mudrik_2018_1
13,1,1,0.998956254,Biderman & Mudrik_2018_1
13,2,2,0.718731094,Biderman & Mudrik_2018_1
13,1,2,0.771305278,Biderman & Mudrik_2018_1
13,1,1,0.849824294,Biderman & Mudrik_2018_1
13,2,2,1.076387333,Biderman & Mudrik_2018_1
13,2,2,0.663341846,Biderman & Mudrik_2018_1
14,1,2,2.50664219,Biderman & Mudrik_2018_1
14,1,1,3.334395415,Biderman & Mudrik_2018_1
14,1,2,2.477593371,Biderman & Mudrik_2018_1
14,1,1,2.748594614,Biderman & Mudrik_2018_1
14,1,2,2.756021106,Biderman & Mudrik_2018_1
14,1,2,2.297885607,Biderman & Mudrik_2018_1
14,2,2,2.538606982,Biderman & Mudrik_2018_1
14,1,1,1.861609635,Biderman & Mudrik_2018_1
14,1,2,2.355122538,Biderman & Mudrik_2018_1
14,1,2,2.417188442,Biderman & Mudrik_2018_1
14,2,2,3.173732986,Biderman & Mudrik_2018_1
14,1,2,3.795893349,Biderman & Mudrik_2018_1
14,2,1,2.339815109,Biderman & Mudrik_2018_1
14,2,2,3.097519713,Biderman & Mudrik_2018_1
14,2,1,1.735283435,Biderman & Mudrik_2018_1
14,1,1,1.839873554,Biderman & Mudrik_2018_1
14,2,2,2.518678986,Biderman & Mudrik_2018_1
14,1,1,1.94267697,Biderman & Mudrik_2018_1
14,2,2,1.707889319,Biderman & Mudrik_2018_1
14,1,1,1.664672603,Biderman & Mudrik_2018_1
14,2,1,1.535982664,Biderman & Mudrik_2018_1
14,2,2,2.393592103,Biderman & Mudrik_2018_1
14,1,1,2.071925699,Biderman & Mudrik_2018_1
14,2,1,1.67634476,Biderman & Mudrik_2018_1
14,2,1,1.861262672,Biderman & Mudrik_2018_1
14,2,1,1.475856845,Biderman & Mudrik_2018_1
14,1,1,3.29915885,Biderman & Mudrik_2018_1
14,2,1,1.713779138,Biderman & Mudrik_2018_1
14,2,1,2.856890709,Biderman & Mudrik_2018_1
14,1,2,1.378052605,Biderman & Mudrik_2018_1
14,2,2,3.016511963,Biderman & Mudrik_2018_1
14,1,1,2.533353784,Biderman & Mudrik_2018_1
14,2,2,1.740444546,Biderman & Mudrik_2018_1
14,1,1,2.350766255,Biderman & Mudrik_2018_1
14,1,1,1.409546986,Biderman & Mudrik_2018_1
14,1,1,1.460188483,Biderman & Mudrik_2018_1
14,2,1,1.933738893,Biderman & Mudrik_2018_1
14,1,1,1.348986109,Biderman & Mudrik_2018_1
14,1,2,1.779395355,Biderman & Mudrik_2018_1
14,2,1,1.450081224,Biderman & Mudrik_2018_1
14,1,2,1.793453203,Biderman & Mudrik_2018_1
14,2,2,1.151464344,Biderman & Mudrik_2018_1
14,1,1,1.281905919,Biderman & Mudrik_2018_1
14,2,2,1.423229647,Biderman & Mudrik_2018_1
14,1,1,1.265551899,Biderman & Mudrik_2018_1
14,2,2,1.403986454,Biderman & Mudrik_2018_1
14,2,2,2.206949639,Biderman & Mudrik_2018_1
14,1,1,1.649667092,Biderman & Mudrik_2018_1
14,2,2,1.558546382,Biderman & Mudrik_2018_1
14,2,1,1.983496589,Biderman & Mudrik_2018_1
14,1,2,1.447265891,Biderman & Mudrik_2018_1
14,1,1,1.169075071,Biderman & Mudrik_2018_1
14,1,1,1.99108131,Biderman & Mudrik_2018_1
14,1,1,1.625212041,Biderman & Mudrik_2018_1
14,2,2,1.308221228,Biderman & Mudrik_2018_1
14,2,2,1.874013351,Biderman & Mudrik_2018_1
14,1,1,1.393614055,Biderman & Mudrik_2018_1
14,2,2,1.522043701,Biderman & Mudrik_2018_1
14,2,2,1.76521577,Biderman & Mudrik_2018_1
14,1,2,1.5141659,Biderman & Mudrik_2018_1
14,1,1,1.35809895,Biderman & Mudrik_2018_1
14,2,2,1.390261314,Biderman & Mudrik_2018_1
14,2,2,1.594640518,Biderman & Mudrik_2018_1
14,1,2,1.578325842,Biderman & Mudrik_2018_1
14,2,1,1.274814701,Biderman & Mudrik_2018_1
14,2,1,1.264646146,Biderman & Mudrik_2018_1
14,1,2,1.07890744,Biderman & Mudrik_2018_1
14,1,1,1.620990039,Biderman & Mudrik_2018_1
14,1,2,1.261128049,Biderman & Mudrik_2018_1
14,2,1,1.416448045,Biderman & Mudrik_2018_1
14,2,2,1.197332176,Biderman & Mudrik_2018_1
14,1,2,1.303832445,Biderman & Mudrik_2018_1
14,2,1,1.056939005,Biderman & Mudrik_2018_1
14,1,2,1.607784346,Biderman & Mudrik_2018_1
14,2,2,1.312497113,Biderman & Mudrik_2018_1
14,1,1,1.672796157,Biderman & Mudrik_2018_1
14,1,1,1.312516215,Biderman & Mudrik_2018_1
14,2,2,1.658315225,Biderman & Mudrik_2018_1
14,2,2,1.54168831,Biderman & Mudrik_2018_1
14,1,1,1.396153129,Biderman & Mudrik_2018_1
14,1,1,1.331607451,Biderman & Mudrik_2018_1
14,2,1,1.283810652,Biderman & Mudrik_2018_1
14,2,2,1.074273473,Biderman & Mudrik_2018_1
14,1,1,1.126749854,Biderman & Mudrik_2018_1
14,1,1,0.88850027,Biderman & Mudrik_2018_1
14,1,2,1.69876992,Biderman & Mudrik_2018_1
14,2,2,1.108787602,Biderman & Mudrik_2018_1
14,2,1,1.376515932,Biderman & Mudrik_2018_1
14,1,2,1.757796976,Biderman & Mudrik_2018_1
14,2,2,0.812318643,Biderman & Mudrik_2018_1
14,1,2,1.282026515,Biderman & Mudrik_2018_1
14,2,2,1.090282525,Biderman & Mudrik_2018_1
14,1,2,1.529457078,Biderman & Mudrik_2018_1
14,2,1,1.185854171,Biderman & Mudrik_2018_1
14,2,2,1.13462965,Biderman & Mudrik_2018_1
14,2,2,1.212193428,Biderman & Mudrik_2018_1
14,1,2,1.298582669,Biderman & Mudrik_2018_1
14,1,1,1.046235322,Biderman & Mudrik_2018_1
14,1,1,1.275464722,Biderman & Mudrik_2018_1
14,2,2,1.135570185,Biderman & Mudrik_2018_1
14,1,1,1.215131923,Biderman & Mudrik_2018_1
14,2,1,1.105388105,Biderman & Mudrik_2018_1
14,1,2,1.199735259,Biderman & Mudrik_2018_1
14,1,2,1.014041313,Biderman & Mudrik_2018_1
14,2,1,1.02589251,Biderman & Mudrik_2018_1
14,1,2,1.392022358,Biderman & Mudrik_2018_1
14,1,1,1.064616667,Biderman & Mudrik_2018_1
14,2,1,1.521330673,Biderman & Mudrik_2018_1
14,2,1,0.949824637,Biderman & Mudrik_2018_1
14,1,1,1.979276298,Biderman & Mudrik_2018_1
14,2,2,1.080396787,Biderman & Mudrik_2018_1
14,2,1,1.392978574,Biderman & Mudrik_2018_1
14,2,1,1.670994629,Biderman & Mudrik_2018_1
14,2,1,1.248543582,Biderman & Mudrik_2018_1
14,2,2,1.021522258,Biderman & Mudrik_2018_1
14,2,2,1.00648054,Biderman & Mudrik_2018_1
14,2,1,1.037594602,Biderman & Mudrik_2018_1
14,1,2,0.961347688,Biderman & Mudrik_2018_1
14,2,2,0.932985097,Biderman & Mudrik_2018_1
14,2,1,1.401211035,Biderman & Mudrik_2018_1
14,1,2,1.031479271,Biderman & Mudrik_2018_1
