idv,iv,iv2,dv,exp
910,1,1,1.018825192,Biderman & Mudrik_2018_2
910,2,2,0.951813027,Biderman & Mudrik_2018_2
910,2,2,1.236352798,Biderman & Mudrik_2018_2
910,2,2,0.768211309,Biderman & Mudrik_2018_2
910,1,1,1.104080669,Biderman & Mudrik_2018_2
910,2,1,1.275716896,Biderman & Mudrik_2018_2
910,1,2,1.04754237,Biderman & Mudrik_2018_2
910,2,1,2.284806906,Biderman & Mudrik_2018_2
910,1,2,0.952542588,Biderman & Mudrik_2018_2
910,1,1,1.262836531,Biderman & Mudrik_2018_2
910,2,1,1.223931438,Biderman & Mudrik_2018_2
910,2,2,1.407162246,Biderman & Mudrik_2018_2
910,2,1,1.068141147,Biderman & Mudrik_2018_2
910,1,1,1.448652022,Biderman & Mudrik_2018_2
910,2,2,0.90897503,Biderman & Mudrik_2018_2
910,2,2,0.870849675,Biderman & Mudrik_2018_2
910,2,1,0.951336061,Biderman & Mudrik_2018_2
910,1,1,1.039823959,Biderman & Mudrik_2018_2
910,2,2,1.136386638,Biderman & Mudrik_2018_2
910,1,1,0.978607516,Biderman & Mudrik_2018_2
910,2,1,1.216655781,Biderman & Mudrik_2018_2
910,1,2,1.790883305,Biderman & Mudrik_2018_2
910,2,2,1.592094223,Biderman & Mudrik_2018_2
910,2,2,1.279726775,Biderman & Mudrik_2018_2
910,1,1,0.962233866,Biderman & Mudrik_2018_2
910,2,1,1.1486951,Biderman & Mudrik_2018_2
910,1,2,1.152279616,Biderman & Mudrik_2018_2
910,2,1,0.951898271,Biderman & Mudrik_2018_2
910,2,2,1.078809164,Biderman & Mudrik_2018_2
910,1,1,1.099845278,Biderman & Mudrik_2018_2
910,1,1,0.983280529,Biderman & Mudrik_2018_2
910,1,1,0.969838809,Biderman & Mudrik_2018_2
910,1,2,1.72767518,Biderman & Mudrik_2018_2
910,2,2,1.370660514,Biderman & Mudrik_2018_2
910,2,1,1.183391602,Biderman & Mudrik_2018_2
910,1,1,0.882534061,Biderman & Mudrik_2018_2
910,2,2,1.19243172,Biderman & Mudrik_2018_2
910,1,1,1.237466098,Biderman & Mudrik_2018_2
910,1,2,1.088035165,Biderman & Mudrik_2018_2
910,1,1,1.408826923,Biderman & Mudrik_2018_2
910,1,2,0.973370297,Biderman & Mudrik_2018_2
910,2,1,1.288556492,Biderman & Mudrik_2018_2
910,1,2,0.867793443,Biderman & Mudrik_2018_2
910,1,1,1.017482959,Biderman & Mudrik_2018_2
910,1,2,0.939282475,Biderman & Mudrik_2018_2
910,2,1,0.850417965,Biderman & Mudrik_2018_2
910,1,2,1.407332733,Biderman & Mudrik_2018_2
910,2,2,1.032063638,Biderman & Mudrik_2018_2
910,1,1,1.051140285,Biderman & Mudrik_2018_2
910,2,2,0.90967095,Biderman & Mudrik_2018_2
910,2,1,1.099280503,Biderman & Mudrik_2018_2
910,1,1,0.904991095,Biderman & Mudrik_2018_2
910,1,2,0.731593828,Biderman & Mudrik_2018_2
910,1,2,1.585639643,Biderman & Mudrik_2018_2
910,1,1,0.816098075,Biderman & Mudrik_2018_2
910,2,1,1.262015169,Biderman & Mudrik_2018_2
910,1,2,1.020024592,Biderman & Mudrik_2018_2
910,2,2,0.97444397,Biderman & Mudrik_2018_2
910,1,1,1.107719637,Biderman & Mudrik_2018_2
910,1,1,0.736772317,Biderman & Mudrik_2018_2
910,1,2,0.742548652,Biderman & Mudrik_2018_2
910,2,2,1.034729003,Biderman & Mudrik_2018_2
910,2,2,1.64778379,Biderman & Mudrik_2018_2
910,1,1,1.167565053,Biderman & Mudrik_2018_2
910,2,2,1.126879248,Biderman & Mudrik_2018_2
910,2,1,1.019687894,Biderman & Mudrik_2018_2
910,1,2,1.014875754,Biderman & Mudrik_2018_2
910,1,1,0.968079765,Biderman & Mudrik_2018_2
910,2,1,0.921245859,Biderman & Mudrik_2018_2
910,2,1,1.094979825,Biderman & Mudrik_2018_2
910,2,2,0.991920086,Biderman & Mudrik_2018_2
910,1,1,1.101906524,Biderman & Mudrik_2018_2
910,1,1,1.678330431,Biderman & Mudrik_2018_2
910,2,1,0.886433608,Biderman & Mudrik_2018_2
910,2,1,1.008965423,Biderman & Mudrik_2018_2
910,2,1,0.6913867,Biderman & Mudrik_2018_2
910,2,2,0.996689747,Biderman & Mudrik_2018_2
910,1,1,1.186887168,Biderman & Mudrik_2018_2
910,1,2,0.847098589,Biderman & Mudrik_2018_2
910,1,2,1.030762174,Biderman & Mudrik_2018_2
910,2,1,0.918171381,Biderman & Mudrik_2018_2
910,2,2,0.842364851,Biderman & Mudrik_2018_2
910,1,2,1.053516848,Biderman & Mudrik_2018_2
910,2,2,1.12726983,Biderman & Mudrik_2018_2
910,1,2,0.987560679,Biderman & Mudrik_2018_2
910,2,1,1.02913684,Biderman & Mudrik_2018_2
910,1,1,0.965538702,Biderman & Mudrik_2018_2
910,2,1,1.129381538,Biderman & Mudrik_2018_2
910,1,2,0.759711163,Biderman & Mudrik_2018_2
910,1,1,1.223575353,Biderman & Mudrik_2018_2
910,1,2,0.929360555,Biderman & Mudrik_2018_2
910,2,2,1.461798952,Biderman & Mudrik_2018_2
910,1,1,1.332299384,Biderman & Mudrik_2018_2
910,2,2,0.817734243,Biderman & Mudrik_2018_2
910,2,1,1.093908433,Biderman & Mudrik_2018_2
910,2,2,1.041738665,Biderman & Mudrik_2018_2
910,1,1,0.975365401,Biderman & Mudrik_2018_2
910,2,1,1.703500156,Biderman & Mudrik_2018_2
910,1,2,0.884717328,Biderman & Mudrik_2018_2
910,2,1,0.895822399,Biderman & Mudrik_2018_2
910,1,2,1.113027275,Biderman & Mudrik_2018_2
910,2,1,0.997559861,Biderman & Mudrik_2018_2
910,1,2,0.827438065,Biderman & Mudrik_2018_2
910,2,1,0.87256567,Biderman & Mudrik_2018_2
910,2,2,0.814517217,Biderman & Mudrik_2018_2
910,2,1,0.864208643,Biderman & Mudrik_2018_2
910,1,2,1.019088336,Biderman & Mudrik_2018_2
910,1,2,0.907163529,Biderman & Mudrik_2018_2
910,2,1,0.485645545,Biderman & Mudrik_2018_2
910,1,2,0.670874593,Biderman & Mudrik_2018_2
910,1,2,1.176607736,Biderman & Mudrik_2018_2
910,2,2,0.756466483,Biderman & Mudrik_2018_2
910,1,1,1.137686107,Biderman & Mudrik_2018_2
910,1,2,0.874159928,Biderman & Mudrik_2018_2
910,2,1,0.89726185,Biderman & Mudrik_2018_2
910,1,1,1.020418595,Biderman & Mudrik_2018_2
910,1,2,0.704841248,Biderman & Mudrik_2018_2
910,2,2,0.990855822,Biderman & Mudrik_2018_2
910,1,1,1.502222468,Biderman & Mudrik_2018_2
910,2,1,1.136151719,Biderman & Mudrik_2018_2
910,2,1,0.791801885,Biderman & Mudrik_2018_2
910,2,2,1.067786487,Biderman & Mudrik_2018_2
910,2,2,0.880526983,Biderman & Mudrik_2018_2
910,2,1,0.865073625,Biderman & Mudrik_2018_2
910,2,2,1.088858238,Biderman & Mudrik_2018_2
910,2,2,1.05575742,Biderman & Mudrik_2018_2
910,2,2,0.7834651,Biderman & Mudrik_2018_2
910,2,1,1.246558104,Biderman & Mudrik_2018_2
911,2,1,2.863227626,Biderman & Mudrik_2018_2
911,2,2,1.590289279,Biderman & Mudrik_2018_2
911,1,2,2.130651357,Biderman & Mudrik_2018_2
911,1,1,3.012374889,Biderman & Mudrik_2018_2
911,2,2,2.148019707,Biderman & Mudrik_2018_2
911,1,1,3.033843494,Biderman & Mudrik_2018_2
911,2,1,1.504710218,Biderman & Mudrik_2018_2
911,1,2,2.180486186,Biderman & Mudrik_2018_2
911,1,1,0.905964984,Biderman & Mudrik_2018_2
911,1,1,1.037593365,Biderman & Mudrik_2018_2
911,2,2,1.290825003,Biderman & Mudrik_2018_2
911,1,1,1.317748355,Biderman & Mudrik_2018_2
911,2,2,1.494907183,Biderman & Mudrik_2018_2
911,2,1,1.487971931,Biderman & Mudrik_2018_2
911,2,2,1.159001331,Biderman & Mudrik_2018_2
911,2,1,1.771613648,Biderman & Mudrik_2018_2
911,1,1,1.274761823,Biderman & Mudrik_2018_2
911,2,1,1.623219324,Biderman & Mudrik_2018_2
911,2,1,1.907442353,Biderman & Mudrik_2018_2
911,1,2,1.11661008,Biderman & Mudrik_2018_2
911,2,2,1.237385986,Biderman & Mudrik_2018_2
911,2,1,1.738838124,Biderman & Mudrik_2018_2
911,2,2,1.065373717,Biderman & Mudrik_2018_2
911,1,2,1.657432018,Biderman & Mudrik_2018_2
911,2,1,1.097266297,Biderman & Mudrik_2018_2
911,1,1,1.5844009,Biderman & Mudrik_2018_2
911,1,1,1.057279549,Biderman & Mudrik_2018_2
911,1,1,1.040428078,Biderman & Mudrik_2018_2
911,2,2,0.916280337,Biderman & Mudrik_2018_2
911,1,2,1.275454607,Biderman & Mudrik_2018_2
911,2,2,1.4038289,Biderman & Mudrik_2018_2
911,1,1,2.61956325,Biderman & Mudrik_2018_2
911,1,2,1.419737272,Biderman & Mudrik_2018_2
911,2,2,1.031563009,Biderman & Mudrik_2018_2
911,1,1,1.310874399,Biderman & Mudrik_2018_2
911,2,2,1.000521156,Biderman & Mudrik_2018_2
911,1,1,1.06097069,Biderman & Mudrik_2018_2
911,2,2,1.183594021,Biderman & Mudrik_2018_2
911,2,1,1.227273907,Biderman & Mudrik_2018_2
911,2,1,1.351528273,Biderman & Mudrik_2018_2
911,1,1,1.037835412,Biderman & Mudrik_2018_2
911,2,2,2.435007029,Biderman & Mudrik_2018_2
911,2,1,1.435421844,Biderman & Mudrik_2018_2
911,1,2,1.380745795,Biderman & Mudrik_2018_2
911,1,2,1.51764133,Biderman & Mudrik_2018_2
911,2,1,2.797599888,Biderman & Mudrik_2018_2
911,1,2,0.992031274,Biderman & Mudrik_2018_2
911,1,1,1.528979609,Biderman & Mudrik_2018_2
911,2,1,1.136636383,Biderman & Mudrik_2018_2
911,1,2,1.145812777,Biderman & Mudrik_2018_2
911,2,1,0.694345429,Biderman & Mudrik_2018_2
911,1,2,1.600671915,Biderman & Mudrik_2018_2
911,2,2,1.123744614,Biderman & Mudrik_2018_2
911,2,2,1.168315996,Biderman & Mudrik_2018_2
911,1,1,1.805280097,Biderman & Mudrik_2018_2
911,2,2,0.990736082,Biderman & Mudrik_2018_2
911,2,1,1.662471095,Biderman & Mudrik_2018_2
911,1,2,1.198710395,Biderman & Mudrik_2018_2
911,1,2,1.482777761,Biderman & Mudrik_2018_2
911,1,1,1.135247394,Biderman & Mudrik_2018_2
911,1,2,2.554990938,Biderman & Mudrik_2018_2
911,1,1,2.555699973,Biderman & Mudrik_2018_2
911,1,1,1.506174473,Biderman & Mudrik_2018_2
911,2,2,0.941994596,Biderman & Mudrik_2018_2
911,2,1,0.983165635,Biderman & Mudrik_2018_2
911,2,1,1.209727371,Biderman & Mudrik_2018_2
911,1,2,0.998211306,Biderman & Mudrik_2018_2
911,2,1,0.951300139,Biderman & Mudrik_2018_2
911,1,2,0.854779938,Biderman & Mudrik_2018_2
911,2,2,2.177826523,Biderman & Mudrik_2018_2
911,2,2,0.899637557,Biderman & Mudrik_2018_2
911,2,1,0.877835104,Biderman & Mudrik_2018_2
911,2,2,1.104414801,Biderman & Mudrik_2018_2
911,1,1,2.72203626,Biderman & Mudrik_2018_2
911,1,2,1.058303044,Biderman & Mudrik_2018_2
911,2,1,0.856928424,Biderman & Mudrik_2018_2
911,1,2,1.241061733,Biderman & Mudrik_2018_2
911,1,1,1.044900098,Biderman & Mudrik_2018_2
911,2,2,0.684001851,Biderman & Mudrik_2018_2
911,2,2,1.095335625,Biderman & Mudrik_2018_2
911,1,2,1.386403245,Biderman & Mudrik_2018_2
911,1,1,1.006207401,Biderman & Mudrik_2018_2
911,2,2,0.953315484,Biderman & Mudrik_2018_2
911,2,2,1.241748245,Biderman & Mudrik_2018_2
911,2,2,0.867155398,Biderman & Mudrik_2018_2
911,2,1,0.890291246,Biderman & Mudrik_2018_2
911,1,2,1.516778344,Biderman & Mudrik_2018_2
911,2,2,1.328566334,Biderman & Mudrik_2018_2
911,1,1,0.942991008,Biderman & Mudrik_2018_2
911,1,2,1.125666733,Biderman & Mudrik_2018_2
911,2,1,1.068026538,Biderman & Mudrik_2018_2
911,1,1,3.501009954,Biderman & Mudrik_2018_2
911,1,2,1.066727069,Biderman & Mudrik_2018_2
911,2,1,1.023883656,Biderman & Mudrik_2018_2
911,2,2,0.920419935,Biderman & Mudrik_2018_2
911,2,1,1.106194087,Biderman & Mudrik_2018_2
911,1,1,1.909289207,Biderman & Mudrik_2018_2
911,1,2,1.434317381,Biderman & Mudrik_2018_2
911,2,1,1.270650165,Biderman & Mudrik_2018_2
911,2,2,1.275138436,Biderman & Mudrik_2018_2
911,2,2,1.506349522,Biderman & Mudrik_2018_2
911,2,2,1.342172838,Biderman & Mudrik_2018_2
911,1,2,1.26900744,Biderman & Mudrik_2018_2
911,2,1,1.881482911,Biderman & Mudrik_2018_2
911,1,1,2.181439833,Biderman & Mudrik_2018_2
911,2,1,1.66889802,Biderman & Mudrik_2018_2
911,2,2,0.859978954,Biderman & Mudrik_2018_2
911,2,1,1.158650947,Biderman & Mudrik_2018_2
911,2,1,1.234275016,Biderman & Mudrik_2018_2
911,1,1,1.26249185,Biderman & Mudrik_2018_2
911,1,2,1.035646728,Biderman & Mudrik_2018_2
911,2,2,1.004166967,Biderman & Mudrik_2018_2
911,1,2,0.815383624,Biderman & Mudrik_2018_2
911,1,1,1.565884752,Biderman & Mudrik_2018_2
911,1,2,1.005092675,Biderman & Mudrik_2018_2
911,2,2,0.927485762,Biderman & Mudrik_2018_2
911,2,2,1.644415947,Biderman & Mudrik_2018_2
911,1,1,1.346273663,Biderman & Mudrik_2018_2
911,2,2,1.054106142,Biderman & Mudrik_2018_2
911,1,1,1.07587866,Biderman & Mudrik_2018_2
911,1,2,0.983206404,Biderman & Mudrik_2018_2
911,2,1,0.91705808,Biderman & Mudrik_2018_2
911,1,1,0.901445923,Biderman & Mudrik_2018_2
911,1,2,1.07907858,Biderman & Mudrik_2018_2
911,2,2,0.983659992,Biderman & Mudrik_2018_2
911,1,1,0.98778448,Biderman & Mudrik_2018_2
911,1,2,1.012224358,Biderman & Mudrik_2018_2
911,2,1,0.832808138,Biderman & Mudrik_2018_2
911,2,2,1.012455286,Biderman & Mudrik_2018_2
911,1,1,0.815105085,Biderman & Mudrik_2018_2
911,1,1,0.992763971,Biderman & Mudrik_2018_2
911,1,1,0.769733438,Biderman & Mudrik_2018_2
911,1,2,0.810709471,Biderman & Mudrik_2018_2
911,1,1,1.297360835,Biderman & Mudrik_2018_2
911,1,1,1.389063194,Biderman & Mudrik_2018_2
911,2,2,0.951389659,Biderman & Mudrik_2018_2
911,2,2,0.917253371,Biderman & Mudrik_2018_2
911,1,2,0.88312364,Biderman & Mudrik_2018_2
911,2,1,1.059730521,Biderman & Mudrik_2018_2
911,1,2,0.89172357,Biderman & Mudrik_2018_2
911,2,1,0.993042225,Biderman & Mudrik_2018_2
911,1,1,1.027839366,Biderman & Mudrik_2018_2
911,2,2,0.940411457,Biderman & Mudrik_2018_2
911,2,2,1.024737804,Biderman & Mudrik_2018_2
911,2,1,0.990529102,Biderman & Mudrik_2018_2
911,1,2,0.904365879,Biderman & Mudrik_2018_2
911,2,2,0.957721647,Biderman & Mudrik_2018_2
911,2,2,1.509299983,Biderman & Mudrik_2018_2
911,1,1,1.02779033,Biderman & Mudrik_2018_2
911,1,1,1.379211977,Biderman & Mudrik_2018_2
911,1,1,1.197542641,Biderman & Mudrik_2018_2
911,1,2,0.859381677,Biderman & Mudrik_2018_2
911,2,1,1.115777599,Biderman & Mudrik_2018_2
911,1,1,1.167788283,Biderman & Mudrik_2018_2
911,2,1,0.880318008,Biderman & Mudrik_2018_2
911,1,2,0.899336495,Biderman & Mudrik_2018_2
911,2,1,0.847594657,Biderman & Mudrik_2018_2
911,1,2,1.002019052,Biderman & Mudrik_2018_2
911,2,2,1.771294055,Biderman & Mudrik_2018_2
911,1,2,0.828970172,Biderman & Mudrik_2018_2
911,1,1,0.695114048,Biderman & Mudrik_2018_2
911,2,2,1.117959155,Biderman & Mudrik_2018_2
911,2,1,0.921832873,Biderman & Mudrik_2018_2
911,2,2,0.954284812,Biderman & Mudrik_2018_2
911,2,2,0.813985227,Biderman & Mudrik_2018_2
911,1,1,1.024494902,Biderman & Mudrik_2018_2
911,1,2,1.021065764,Biderman & Mudrik_2018_2
911,2,2,0.872187632,Biderman & Mudrik_2018_2
911,2,1,1.271520849,Biderman & Mudrik_2018_2
911,1,1,1.674750762,Biderman & Mudrik_2018_2
911,2,2,0.767859785,Biderman & Mudrik_2018_2
911,2,2,0.924764518,Biderman & Mudrik_2018_2
911,2,1,0.922825863,Biderman & Mudrik_2018_2
911,1,2,0.905769123,Biderman & Mudrik_2018_2
911,1,1,1.818129671,Biderman & Mudrik_2018_2
911,2,2,0.728878856,Biderman & Mudrik_2018_2
911,2,1,0.906256067,Biderman & Mudrik_2018_2
911,2,2,0.895422979,Biderman & Mudrik_2018_2
911,1,1,1.006519582,Biderman & Mudrik_2018_2
911,1,2,0.788670103,Biderman & Mudrik_2018_2
911,2,1,0.797286853,Biderman & Mudrik_2018_2
911,2,2,0.962562297,Biderman & Mudrik_2018_2
911,2,1,0.654753253,Biderman & Mudrik_2018_2
911,1,1,1.169430437,Biderman & Mudrik_2018_2
911,2,1,0.915569022,Biderman & Mudrik_2018_2
911,2,2,0.871874596,Biderman & Mudrik_2018_2
911,1,1,1.39568598,Biderman & Mudrik_2018_2
911,2,1,0.848738748,Biderman & Mudrik_2018_2
911,1,1,1.017821653,Biderman & Mudrik_2018_2
911,2,2,1.410382123,Biderman & Mudrik_2018_2
911,2,1,1.223476994,Biderman & Mudrik_2018_2
911,1,1,1.231808363,Biderman & Mudrik_2018_2
911,2,2,0.689527017,Biderman & Mudrik_2018_2
911,1,2,1.057344836,Biderman & Mudrik_2018_2
911,2,2,0.918483276,Biderman & Mudrik_2018_2
911,1,1,0.83183425,Biderman & Mudrik_2018_2
911,1,2,1.111291039,Biderman & Mudrik_2018_2
911,1,1,0.680097742,Biderman & Mudrik_2018_2
911,2,2,0.960584869,Biderman & Mudrik_2018_2
911,2,2,1.994348251,Biderman & Mudrik_2018_2
911,1,1,0.897658704,Biderman & Mudrik_2018_2
911,1,2,1.16111703,Biderman & Mudrik_2018_2
911,2,1,0.794332115,Biderman & Mudrik_2018_2
911,1,1,0.75680033,Biderman & Mudrik_2018_2
911,1,1,0.826073309,Biderman & Mudrik_2018_2
911,1,2,0.789826453,Biderman & Mudrik_2018_2
911,2,2,0.813850091,Biderman & Mudrik_2018_2
911,1,1,1.158846238,Biderman & Mudrik_2018_2
911,1,2,0.786757962,Biderman & Mudrik_2018_2
911,2,2,0.750691002,Biderman & Mudrik_2018_2
911,1,2,0.64183155,Biderman & Mudrik_2018_2
911,2,1,0.980423864,Biderman & Mudrik_2018_2
911,2,1,0.826312505,Biderman & Mudrik_2018_2
911,2,1,0.782905456,Biderman & Mudrik_2018_2
911,1,1,0.849261615,Biderman & Mudrik_2018_2
911,1,2,0.719849287,Biderman & Mudrik_2018_2
911,1,2,0.720338227,Biderman & Mudrik_2018_2
911,2,1,0.926190569,Biderman & Mudrik_2018_2
911,1,2,0.886206671,Biderman & Mudrik_2018_2
911,2,2,1.305764333,Biderman & Mudrik_2018_2
911,1,1,0.888988926,Biderman & Mudrik_2018_2
911,1,2,1.302726632,Biderman & Mudrik_2018_2
911,2,2,0.995954199,Biderman & Mudrik_2018_2
911,2,1,0.859721227,Biderman & Mudrik_2018_2
912,2,1,2.209904131,Biderman & Mudrik_2018_2
912,2,1,1.751581643,Biderman & Mudrik_2018_2
912,1,1,1.169249686,Biderman & Mudrik_2018_2
912,2,2,1.87640221,Biderman & Mudrik_2018_2
912,1,2,2.581615795,Biderman & Mudrik_2018_2
912,2,1,2.52591739,Biderman & Mudrik_2018_2
912,1,1,1.246025829,Biderman & Mudrik_2018_2
912,1,1,1.315198454,Biderman & Mudrik_2018_2
912,2,2,1.558302046,Biderman & Mudrik_2018_2
912,1,1,1.111072655,Biderman & Mudrik_2018_2
912,2,1,1.282196849,Biderman & Mudrik_2018_2
912,2,2,1.242175604,Biderman & Mudrik_2018_2
912,2,2,1.186233442,Biderman & Mudrik_2018_2
912,1,1,1.188800164,Biderman & Mudrik_2018_2
912,2,1,2.582432595,Biderman & Mudrik_2018_2
912,2,1,1.300580998,Biderman & Mudrik_2018_2
912,1,1,1.764548962,Biderman & Mudrik_2018_2
912,2,2,2.13765104,Biderman & Mudrik_2018_2
912,2,2,1.338769359,Biderman & Mudrik_2018_2
912,1,2,1.497085318,Biderman & Mudrik_2018_2
912,2,2,1.419952235,Biderman & Mudrik_2018_2
912,1,1,1.422329083,Biderman & Mudrik_2018_2
912,1,2,2.337819703,Biderman & Mudrik_2018_2
912,2,1,1.579300528,Biderman & Mudrik_2018_2
912,1,2,1.555021444,Biderman & Mudrik_2018_2
912,1,2,1.47704476,Biderman & Mudrik_2018_2
912,2,1,1.492178811,Biderman & Mudrik_2018_2
912,1,2,1.507225908,Biderman & Mudrik_2018_2
912,1,2,1.757518203,Biderman & Mudrik_2018_2
912,2,1,1.717275152,Biderman & Mudrik_2018_2
912,2,2,1.365025586,Biderman & Mudrik_2018_2
912,1,1,1.038147593,Biderman & Mudrik_2018_2
912,2,2,1.144887924,Biderman & Mudrik_2018_2
912,2,2,1.420438609,Biderman & Mudrik_2018_2
912,1,1,1.313594502,Biderman & Mudrik_2018_2
912,1,1,1.765362057,Biderman & Mudrik_2018_2
912,1,1,1.145043872,Biderman & Mudrik_2018_2
912,2,1,1.328336261,Biderman & Mudrik_2018_2
912,2,2,1.196494912,Biderman & Mudrik_2018_2
912,2,1,1.326335455,Biderman & Mudrik_2018_2
912,1,2,1.851456856,Biderman & Mudrik_2018_2
912,2,1,1.287805834,Biderman & Mudrik_2018_2
912,1,1,1.291739307,Biderman & Mudrik_2018_2
912,1,1,2.249541351,Biderman & Mudrik_2018_2
912,2,2,2.068023687,Biderman & Mudrik_2018_2
912,2,1,1.692416182,Biderman & Mudrik_2018_2
912,1,1,1.581514585,Biderman & Mudrik_2018_2
912,1,1,1.16866638,Biderman & Mudrik_2018_2
912,2,2,1.982304929,Biderman & Mudrik_2018_2
912,1,1,1.478253569,Biderman & Mudrik_2018_2
912,2,2,1.303976779,Biderman & Mudrik_2018_2
912,1,1,1.17984586,Biderman & Mudrik_2018_2
912,2,2,1.222836668,Biderman & Mudrik_2018_2
912,1,1,1.062783617,Biderman & Mudrik_2018_2
912,1,2,1.213774028,Biderman & Mudrik_2018_2
912,1,1,1.200383055,Biderman & Mudrik_2018_2
912,2,2,1.370050123,Biderman & Mudrik_2018_2
912,1,2,1.511810826,Biderman & Mudrik_2018_2
912,2,2,1.769504506,Biderman & Mudrik_2018_2
912,1,1,1.496956455,Biderman & Mudrik_2018_2
912,2,2,1.061864182,Biderman & Mudrik_2018_2
912,2,2,1.809622399,Biderman & Mudrik_2018_2
912,1,1,1.034786307,Biderman & Mudrik_2018_2
912,1,1,0.591924306,Biderman & Mudrik_2018_2
912,2,2,0.774407876,Biderman & Mudrik_2018_2
912,1,1,0.864895725,Biderman & Mudrik_2018_2
912,1,1,0.934574966,Biderman & Mudrik_2018_2
912,2,2,0.871749439,Biderman & Mudrik_2018_2
912,1,2,0.926235614,Biderman & Mudrik_2018_2
912,1,1,0.990121414,Biderman & Mudrik_2018_2
912,2,2,1.211128904,Biderman & Mudrik_2018_2
912,2,1,2.370007643,Biderman & Mudrik_2018_2
912,2,1,1.598152804,Biderman & Mudrik_2018_2
912,2,2,1.129233573,Biderman & Mudrik_2018_2
912,1,1,1.621676383,Biderman & Mudrik_2018_2
912,2,2,1.424859312,Biderman & Mudrik_2018_2
912,1,1,1.188661607,Biderman & Mudrik_2018_2
912,1,1,1.726532799,Biderman & Mudrik_2018_2
912,2,2,1.286740429,Biderman & Mudrik_2018_2
912,2,2,1.154568369,Biderman & Mudrik_2018_2
912,1,2,1.288291352,Biderman & Mudrik_2018_2
912,1,2,1.501467533,Biderman & Mudrik_2018_2
912,2,2,1.199285435,Biderman & Mudrik_2018_2
912,1,1,1.673678229,Biderman & Mudrik_2018_2
912,2,2,1.132129296,Biderman & Mudrik_2018_2
912,1,1,1.369787549,Biderman & Mudrik_2018_2
912,1,2,1.520245399,Biderman & Mudrik_2018_2
912,1,1,1.687236268,Biderman & Mudrik_2018_2
912,2,2,0.966959052,Biderman & Mudrik_2018_2
912,2,1,1.43808892,Biderman & Mudrik_2018_2
912,2,1,1.256151309,Biderman & Mudrik_2018_2
912,2,1,1.14003416,Biderman & Mudrik_2018_2
912,2,1,1.218556233,Biderman & Mudrik_2018_2
912,1,2,1.248287213,Biderman & Mudrik_2018_2
912,2,2,0.829661246,Biderman & Mudrik_2018_2
912,1,1,1.008793224,Biderman & Mudrik_2018_2
912,2,2,0.836636411,Biderman & Mudrik_2018_2
912,2,2,0.93162764,Biderman & Mudrik_2018_2
912,2,1,1.610075245,Biderman & Mudrik_2018_2
912,1,1,1.296658358,Biderman & Mudrik_2018_2
912,1,2,1.412838227,Biderman & Mudrik_2018_2
912,2,2,1.436347267,Biderman & Mudrik_2018_2
912,2,1,2.248373882,Biderman & Mudrik_2018_2
912,1,1,2.304432363,Biderman & Mudrik_2018_2
912,2,2,0.832122482,Biderman & Mudrik_2018_2
912,2,2,1.661180464,Biderman & Mudrik_2018_2
912,2,2,1.170228422,Biderman & Mudrik_2018_2
912,2,1,1.320850773,Biderman & Mudrik_2018_2
912,2,1,1.638572899,Biderman & Mudrik_2018_2
912,1,1,1.805637323,Biderman & Mudrik_2018_2
912,2,2,1.192745611,Biderman & Mudrik_2018_2
912,1,1,1.15802402,Biderman & Mudrik_2018_2
912,1,2,1.302196638,Biderman & Mudrik_2018_2
912,2,1,1.461519557,Biderman & Mudrik_2018_2
912,1,1,1.044962249,Biderman & Mudrik_2018_2
912,1,1,2.1982799,Biderman & Mudrik_2018_2
912,2,1,1.633188001,Biderman & Mudrik_2018_2
912,1,1,1.990107729,Biderman & Mudrik_2018_2
912,1,1,1.102645209,Biderman & Mudrik_2018_2
912,2,2,1.055072048,Biderman & Mudrik_2018_2
912,2,2,1.02825076,Biderman & Mudrik_2018_2
912,1,1,1.276052454,Biderman & Mudrik_2018_2
912,2,1,1.196580156,Biderman & Mudrik_2018_2
912,1,1,1.027685985,Biderman & Mudrik_2018_2
912,2,1,1.152170709,Biderman & Mudrik_2018_2
912,2,2,1.406572096,Biderman & Mudrik_2018_2
912,1,2,1.594266657,Biderman & Mudrik_2018_2
912,1,1,1.800076805,Biderman & Mudrik_2018_2
912,1,1,1.804543693,Biderman & Mudrik_2018_2
912,2,1,2.019724101,Biderman & Mudrik_2018_2
912,1,2,1.891612952,Biderman & Mudrik_2018_2
912,2,1,1.162507445,Biderman & Mudrik_2018_2
912,1,1,2.370010209,Biderman & Mudrik_2018_2
912,1,1,1.183802711,Biderman & Mudrik_2018_2
912,2,2,1.390959654,Biderman & Mudrik_2018_2
912,2,2,1.386641586,Biderman & Mudrik_2018_2
912,2,2,0.899140064,Biderman & Mudrik_2018_2
912,1,1,1.841470219,Biderman & Mudrik_2018_2
912,1,2,1.614580337,Biderman & Mudrik_2018_2
912,1,1,1.137773917,Biderman & Mudrik_2018_2
912,2,2,1.398268952,Biderman & Mudrik_2018_2
912,2,2,1.568154118,Biderman & Mudrik_2018_2
912,1,1,1.356980169,Biderman & Mudrik_2018_2
912,1,1,0.834257568,Biderman & Mudrik_2018_2
912,2,2,0.940575387,Biderman & Mudrik_2018_2
912,1,1,1.01831601,Biderman & Mudrik_2018_2
912,1,2,1.115509323,Biderman & Mudrik_2018_2
