"","idv","iv","iv2","exp","dv"
"1",1,1,0,"Benthien & Hesselmann_2021",514.35
"2",1,1,0,"Benthien & Hesselmann_2021",577.88
"3",1,1,0,"Benthien & Hesselmann_2021",531.57
"4",1,1,0,"Benthien & Hesselmann_2021",500.62
"5",1,1,0,"Benthien & Hesselmann_2021",529.63
"6",1,0,0,"Benthien & Hesselmann_2021",685.16
"7",1,0,0,"Benthien & Hesselmann_2021",442.97
"8",1,1,0,"Benthien & Hesselmann_2021",693.49
"9",1,0,0,"Benthien & Hesselmann_2021",685.93
"10",1,0,0,"Benthien & Hesselmann_2021",672.53
"11",1,1,0,"Benthien & Hesselmann_2021",599.08
"12",1,1,0,"Benthien & Hesselmann_2021",653.6
"13",1,0,0,"Benthien & Hesselmann_2021",664.74
"14",1,0,0,"Benthien & Hesselmann_2021",635.48
"15",1,0,0,"Benthien & Hesselmann_2021",779.83
"16",1,0,0,"Benthien & Hesselmann_2021",502.74
"17",1,1,0,"Benthien & Hesselmann_2021",485.89
"18",1,0,0,"Benthien & Hesselmann_2021",580.44
"19",1,0,0,"Benthien & Hesselmann_2021",561.41
"20",1,1,0,"Benthien & Hesselmann_2021",588.61
"21",1,1,0,"Benthien & Hesselmann_2021",616.11
"22",1,1,0,"Benthien & Hesselmann_2021",601.17
"23",1,0,0,"Benthien & Hesselmann_2021",535.72
"24",1,0,0,"Benthien & Hesselmann_2021",510.55
"25",1,1,0,"Benthien & Hesselmann_2021",593.73
"26",1,1,0,"Benthien & Hesselmann_2021",424.32
"27",1,0,0,"Benthien & Hesselmann_2021",597.28
"28",1,1,0,"Benthien & Hesselmann_2021",553.27
"29",1,0,0,"Benthien & Hesselmann_2021",741.72
"30",1,0,0,"Benthien & Hesselmann_2021",493.57
"31",1,1,0,"Benthien & Hesselmann_2021",564.59
"32",1,1,0,"Benthien & Hesselmann_2021",572.4
"33",1,1,0,"Benthien & Hesselmann_2021",699.31
"34",1,1,0,"Benthien & Hesselmann_2021",454.81
"35",1,0,0,"Benthien & Hesselmann_2021",743.96
"36",1,0,0,"Benthien & Hesselmann_2021",463.49
"37",1,0,0,"Benthien & Hesselmann_2021",562.18
"38",1,1,0,"Benthien & Hesselmann_2021",606.25
"39",1,0,0,"Benthien & Hesselmann_2021",683.21
"40",1,0,0,"Benthien & Hesselmann_2021",620.39
"41",1,1,0,"Benthien & Hesselmann_2021",799.94
"42",1,1,0,"Benthien & Hesselmann_2021",778.37
"43",1,1,0,"Benthien & Hesselmann_2021",599.05
"44",1,1,0,"Benthien & Hesselmann_2021",742.04
"45",1,1,0,"Benthien & Hesselmann_2021",593.01
"46",1,0,0,"Benthien & Hesselmann_2021",540.07
"47",1,0,0,"Benthien & Hesselmann_2021",565.61
"48",1,1,0,"Benthien & Hesselmann_2021",578.65
"49",1,0,0,"Benthien & Hesselmann_2021",744.83
"50",1,1,0,"Benthien & Hesselmann_2021",590.92
"51",1,1,0,"Benthien & Hesselmann_2021",656.23
"52",1,1,0,"Benthien & Hesselmann_2021",588.59
"53",1,1,0,"Benthien & Hesselmann_2021",647.41
"54",1,1,0,"Benthien & Hesselmann_2021",825.05
"55",1,0,0,"Benthien & Hesselmann_2021",687.79
"56",1,1,0,"Benthien & Hesselmann_2021",641.58
"57",1,0,0,"Benthien & Hesselmann_2021",556.86
"58",1,0,0,"Benthien & Hesselmann_2021",564.59
"59",1,0,0,"Benthien & Hesselmann_2021",687.74
"60",1,1,0,"Benthien & Hesselmann_2021",741.28
"61",1,0,0,"Benthien & Hesselmann_2021",635.56
"62",1,1,0,"Benthien & Hesselmann_2021",564.93
"63",1,0,0,"Benthien & Hesselmann_2021",754.14
"64",1,0,0,"Benthien & Hesselmann_2021",608.88
"65",1,1,0,"Benthien & Hesselmann_2021",803.19
"66",1,0,0,"Benthien & Hesselmann_2021",509.45
"67",1,0,0,"Benthien & Hesselmann_2021",550.93
"68",1,1,0,"Benthien & Hesselmann_2021",593.09
"69",1,1,0,"Benthien & Hesselmann_2021",810.94
"70",1,1,0,"Benthien & Hesselmann_2021",720.89
"71",1,0,0,"Benthien & Hesselmann_2021",785.46
"72",1,0,0,"Benthien & Hesselmann_2021",763.87
"73",1,1,0,"Benthien & Hesselmann_2021",549.17
"74",1,1,0,"Benthien & Hesselmann_2021",610.32
"75",1,0,0,"Benthien & Hesselmann_2021",596.27
"76",1,0,0,"Benthien & Hesselmann_2021",659.05
"77",1,1,0,"Benthien & Hesselmann_2021",574.18
"78",1,1,0,"Benthien & Hesselmann_2021",723.22
"79",1,1,0,"Benthien & Hesselmann_2021",532.21
"80",1,0,0,"Benthien & Hesselmann_2021",495.05
"81",1,1,0,"Benthien & Hesselmann_2021",508.45
"82",1,0,0,"Benthien & Hesselmann_2021",635.8
"83",1,0,0,"Benthien & Hesselmann_2021",530.84
"84",1,0,0,"Benthien & Hesselmann_2021",612.34
"85",1,0,0,"Benthien & Hesselmann_2021",608.37
"86",1,0,0,"Benthien & Hesselmann_2021",756.98
"87",1,1,0,"Benthien & Hesselmann_2021",712.69
"88",1,1,0,"Benthien & Hesselmann_2021",755.81
"89",1,1,0,"Benthien & Hesselmann_2021",668.65
"90",1,0,0,"Benthien & Hesselmann_2021",685.32
"91",1,1,0,"Benthien & Hesselmann_2021",529.68
"92",1,1,0,"Benthien & Hesselmann_2021",603.3
"93",1,0,0,"Benthien & Hesselmann_2021",624.06
"94",1,0,0,"Benthien & Hesselmann_2021",657.07
"95",1,1,0,"Benthien & Hesselmann_2021",663.83
"96",1,1,0,"Benthien & Hesselmann_2021",636.3
"97",1,0,0,"Benthien & Hesselmann_2021",582.93
"98",1,0,0,"Benthien & Hesselmann_2021",652.8
"99",1,0,0,"Benthien & Hesselmann_2021",687.01
"100",1,0,0,"Benthien & Hesselmann_2021",636.26
"101",1,1,0,"Benthien & Hesselmann_2021",635.96
"102",1,0,0,"Benthien & Hesselmann_2021",741.67
"103",1,0,0,"Benthien & Hesselmann_2021",560.11
"104",1,1,0,"Benthien & Hesselmann_2021",497.15
"105",1,1,0,"Benthien & Hesselmann_2021",673.96
"106",1,0,0,"Benthien & Hesselmann_2021",717.08
"107",1,0,0,"Benthien & Hesselmann_2021",658.9
"108",1,0,0,"Benthien & Hesselmann_2021",650.32
"109",1,1,0,"Benthien & Hesselmann_2021",603.03
"110",1,1,0,"Benthien & Hesselmann_2021",606.13
"111",1,0,0,"Benthien & Hesselmann_2021",692.87
"112",1,0,0,"Benthien & Hesselmann_2021",584.32
"113",1,1,0,"Benthien & Hesselmann_2021",606.83
"114",1,0,0,"Benthien & Hesselmann_2021",567.69
"115",1,1,0,"Benthien & Hesselmann_2021",540.96
"116",1,0,0,"Benthien & Hesselmann_2021",529.9
"117",1,0,0,"Benthien & Hesselmann_2021",782.43
"118",1,1,0,"Benthien & Hesselmann_2021",743.03
"119",1,1,0,"Benthien & Hesselmann_2021",698.28
"120",1,0,0,"Benthien & Hesselmann_2021",529.26
"121",1,1,0,"Benthien & Hesselmann_2021",544.65
"122",1,1,0,"Benthien & Hesselmann_2021",543.63
"123",1,1,0,"Benthien & Hesselmann_2021",635.83
"124",1,0,0,"Benthien & Hesselmann_2021",558.19
"125",1,1,0,"Benthien & Hesselmann_2021",623.33
"126",1,1,1,"Benthien & Hesselmann_2021",437.59
"127",1,1,1,"Benthien & Hesselmann_2021",423.85
"128",1,1,1,"Benthien & Hesselmann_2021",456.84
"129",1,0,1,"Benthien & Hesselmann_2021",367.86
"130",1,1,1,"Benthien & Hesselmann_2021",364.97
"131",1,1,1,"Benthien & Hesselmann_2021",363.3
"132",1,0,1,"Benthien & Hesselmann_2021",345.05
"133",1,1,1,"Benthien & Hesselmann_2021",488.34
"134",1,1,1,"Benthien & Hesselmann_2021",399.8
"135",1,0,1,"Benthien & Hesselmann_2021",425.49
"136",1,1,1,"Benthien & Hesselmann_2021",411.14
"137",1,0,1,"Benthien & Hesselmann_2021",515.16
"138",1,0,1,"Benthien & Hesselmann_2021",551.95
"139",1,0,1,"Benthien & Hesselmann_2021",653.8
"140",1,1,1,"Benthien & Hesselmann_2021",494.51
"141",1,1,1,"Benthien & Hesselmann_2021",438.47
"142",1,0,1,"Benthien & Hesselmann_2021",486.98
"143",1,0,1,"Benthien & Hesselmann_2021",457.21
"144",1,0,1,"Benthien & Hesselmann_2021",403.71
"145",1,1,1,"Benthien & Hesselmann_2021",477.03
"146",1,0,1,"Benthien & Hesselmann_2021",443.34
"147",1,0,1,"Benthien & Hesselmann_2021",404.68
"148",1,0,1,"Benthien & Hesselmann_2021",492.88
"149",1,0,1,"Benthien & Hesselmann_2021",466.63
"150",1,0,1,"Benthien & Hesselmann_2021",378.26
"151",1,1,1,"Benthien & Hesselmann_2021",433.62
"152",1,0,1,"Benthien & Hesselmann_2021",431.25
"153",1,1,1,"Benthien & Hesselmann_2021",498.01
"154",1,1,1,"Benthien & Hesselmann_2021",491.26
"155",1,1,1,"Benthien & Hesselmann_2021",450.7
"156",1,0,1,"Benthien & Hesselmann_2021",463.3
"157",1,1,1,"Benthien & Hesselmann_2021",510.62
"158",1,0,1,"Benthien & Hesselmann_2021",529.61
"159",1,0,1,"Benthien & Hesselmann_2021",495.86
"160",1,1,1,"Benthien & Hesselmann_2021",455.24
"161",1,1,1,"Benthien & Hesselmann_2021",577.62
"162",1,1,1,"Benthien & Hesselmann_2021",535.11
"163",1,1,1,"Benthien & Hesselmann_2021",472.81
"164",1,0,1,"Benthien & Hesselmann_2021",599.41
"165",1,1,1,"Benthien & Hesselmann_2021",651.83
"166",1,0,1,"Benthien & Hesselmann_2021",412.95
"167",1,0,1,"Benthien & Hesselmann_2021",473.83
"168",1,1,1,"Benthien & Hesselmann_2021",602.91
"169",1,1,1,"Benthien & Hesselmann_2021",540.23
"170",1,0,1,"Benthien & Hesselmann_2021",509.46
"171",1,1,1,"Benthien & Hesselmann_2021",534.58
"172",1,0,1,"Benthien & Hesselmann_2021",501.69
"173",1,1,1,"Benthien & Hesselmann_2021",459.64
"174",1,1,1,"Benthien & Hesselmann_2021",449.03
"175",1,0,1,"Benthien & Hesselmann_2021",635.67
"176",1,1,1,"Benthien & Hesselmann_2021",535.68
"177",1,0,1,"Benthien & Hesselmann_2021",590.37
"178",1,0,1,"Benthien & Hesselmann_2021",603
"179",1,1,1,"Benthien & Hesselmann_2021",556.34
"180",1,1,1,"Benthien & Hesselmann_2021",545.37
"181",1,0,1,"Benthien & Hesselmann_2021",592.93
"182",1,0,1,"Benthien & Hesselmann_2021",529.46
"183",1,0,1,"Benthien & Hesselmann_2021",494.19
"184",1,0,1,"Benthien & Hesselmann_2021",475.62
"185",1,1,1,"Benthien & Hesselmann_2021",534.87
"186",1,1,1,"Benthien & Hesselmann_2021",516.45
"187",1,1,1,"Benthien & Hesselmann_2021",622.2
"188",1,0,1,"Benthien & Hesselmann_2021",572.19
"189",1,1,1,"Benthien & Hesselmann_2021",585.35
"190",1,0,1,"Benthien & Hesselmann_2021",547.09
"191",1,0,1,"Benthien & Hesselmann_2021",635.56
"192",1,0,1,"Benthien & Hesselmann_2021",817.71
"193",1,1,1,"Benthien & Hesselmann_2021",481.7
"194",1,1,1,"Benthien & Hesselmann_2021",828.04
"195",1,0,1,"Benthien & Hesselmann_2021",518.15
"196",1,1,1,"Benthien & Hesselmann_2021",558.15
"197",1,1,1,"Benthien & Hesselmann_2021",468.32
"198",1,0,1,"Benthien & Hesselmann_2021",546.69
"199",1,0,1,"Benthien & Hesselmann_2021",513.04
"200",1,0,1,"Benthien & Hesselmann_2021",562.05
"201",1,0,1,"Benthien & Hesselmann_2021",565.21
"202",1,1,1,"Benthien & Hesselmann_2021",741.48
"203",1,0,1,"Benthien & Hesselmann_2021",690.6
"204",1,0,1,"Benthien & Hesselmann_2021",545.77
"205",1,0,1,"Benthien & Hesselmann_2021",507.82
"206",1,1,1,"Benthien & Hesselmann_2021",540.35
"207",1,1,1,"Benthien & Hesselmann_2021",501.17
"208",1,0,1,"Benthien & Hesselmann_2021",502.76
"209",1,0,1,"Benthien & Hesselmann_2021",511.42
"210",1,1,1,"Benthien & Hesselmann_2021",535.61
"211",1,1,1,"Benthien & Hesselmann_2021",489.44
"212",1,0,1,"Benthien & Hesselmann_2021",742.02
"213",1,0,1,"Benthien & Hesselmann_2021",491.44
"214",1,1,1,"Benthien & Hesselmann_2021",530.2
"215",1,0,1,"Benthien & Hesselmann_2021",474.57
"216",1,1,1,"Benthien & Hesselmann_2021",564.88
"217",1,1,1,"Benthien & Hesselmann_2021",593.38
"218",1,1,1,"Benthien & Hesselmann_2021",598.08
"219",1,0,1,"Benthien & Hesselmann_2021",570.21
"220",1,1,1,"Benthien & Hesselmann_2021",530.04
"221",1,0,1,"Benthien & Hesselmann_2021",469.14
"222",1,0,1,"Benthien & Hesselmann_2021",500.84
"223",1,1,1,"Benthien & Hesselmann_2021",529.61
"224",1,0,1,"Benthien & Hesselmann_2021",635.44
"225",1,0,1,"Benthien & Hesselmann_2021",654.5
"226",1,1,1,"Benthien & Hesselmann_2021",438.1
"227",1,0,1,"Benthien & Hesselmann_2021",435.76
"228",1,0,1,"Benthien & Hesselmann_2021",478.91
"229",1,1,1,"Benthien & Hesselmann_2021",375.18
"230",1,1,1,"Benthien & Hesselmann_2021",517.31
"231",1,1,1,"Benthien & Hesselmann_2021",852.25
"232",1,1,1,"Benthien & Hesselmann_2021",651.97
"233",1,1,1,"Benthien & Hesselmann_2021",498.07
"234",1,0,1,"Benthien & Hesselmann_2021",529.58
"235",1,1,1,"Benthien & Hesselmann_2021",544.95
"236",1,0,1,"Benthien & Hesselmann_2021",674.82
"237",1,1,1,"Benthien & Hesselmann_2021",565
"238",1,0,1,"Benthien & Hesselmann_2021",589.12
"239",1,0,1,"Benthien & Hesselmann_2021",635.51
"240",1,1,1,"Benthien & Hesselmann_2021",603.08
"241",1,0,1,"Benthien & Hesselmann_2021",588.73
"242",1,1,1,"Benthien & Hesselmann_2021",691.71
"243",1,0,1,"Benthien & Hesselmann_2021",535.02
"244",1,1,1,"Benthien & Hesselmann_2021",500.3
"245",1,1,1,"Benthien & Hesselmann_2021",544.2
"246",1,0,1,"Benthien & Hesselmann_2021",529.59
"247",1,0,1,"Benthien & Hesselmann_2021",533.44
"248",1,1,1,"Benthien & Hesselmann_2021",635.23
"249",1,1,1,"Benthien & Hesselmann_2021",554.99
"250",2,0,1,"Benthien & Hesselmann_2021",562.94
"251",2,1,1,"Benthien & Hesselmann_2021",754.97
"252",2,0,1,"Benthien & Hesselmann_2021",827.72
"253",2,0,1,"Benthien & Hesselmann_2021",508.32
"254",2,0,1,"Benthien & Hesselmann_2021",517.78
"255",2,0,1,"Benthien & Hesselmann_2021",530.36
"256",2,0,1,"Benthien & Hesselmann_2021",691.02
"257",2,1,1,"Benthien & Hesselmann_2021",597.38
"258",2,0,1,"Benthien & Hesselmann_2021",462.63
"259",2,0,1,"Benthien & Hesselmann_2021",756.89
"260",2,1,1,"Benthien & Hesselmann_2021",658.79
"261",2,0,1,"Benthien & Hesselmann_2021",513.89
"262",2,0,1,"Benthien & Hesselmann_2021",432.96
"263",2,0,1,"Benthien & Hesselmann_2021",659.05
"264",2,1,1,"Benthien & Hesselmann_2021",477.77
"265",2,1,1,"Benthien & Hesselmann_2021",719.26
"266",2,0,1,"Benthien & Hesselmann_2021",809.64
"267",2,0,1,"Benthien & Hesselmann_2021",549.21
"268",2,0,1,"Benthien & Hesselmann_2021",623.77
"269",2,1,1,"Benthien & Hesselmann_2021",472.26
"270",2,0,1,"Benthien & Hesselmann_2021",593.15
"271",2,0,1,"Benthien & Hesselmann_2021",705.01
"272",2,1,1,"Benthien & Hesselmann_2021",423.49
"273",2,1,1,"Benthien & Hesselmann_2021",503.16
"274",2,0,1,"Benthien & Hesselmann_2021",618.3
"275",2,1,1,"Benthien & Hesselmann_2021",515.86
"276",2,0,1,"Benthien & Hesselmann_2021",637.5
"277",2,0,1,"Benthien & Hesselmann_2021",572.47
"278",2,0,1,"Benthien & Hesselmann_2021",466.32
"279",2,1,1,"Benthien & Hesselmann_2021",678
"280",2,1,1,"Benthien & Hesselmann_2021",530.35
"281",2,1,1,"Benthien & Hesselmann_2021",741.53
"282",2,0,1,"Benthien & Hesselmann_2021",466.18
"283",2,1,1,"Benthien & Hesselmann_2021",847.5
"284",2,0,1,"Benthien & Hesselmann_2021",677.57
"285",2,1,1,"Benthien & Hesselmann_2021",573.5
"286",2,0,1,"Benthien & Hesselmann_2021",641.14
"287",2,0,1,"Benthien & Hesselmann_2021",497.22
"288",2,0,1,"Benthien & Hesselmann_2021",382.93
"289",2,0,1,"Benthien & Hesselmann_2021",554.84
"290",2,1,1,"Benthien & Hesselmann_2021",687.68
"291",2,0,1,"Benthien & Hesselmann_2021",504
"292",2,1,1,"Benthien & Hesselmann_2021",547.49
"293",2,1,1,"Benthien & Hesselmann_2021",616.82
"294",2,0,1,"Benthien & Hesselmann_2021",574.06
"295",2,0,1,"Benthien & Hesselmann_2021",530.87
"296",2,0,1,"Benthien & Hesselmann_2021",507.2
"297",2,0,1,"Benthien & Hesselmann_2021",590.04
"298",2,1,1,"Benthien & Hesselmann_2021",530.16
"299",2,1,1,"Benthien & Hesselmann_2021",456.19
"300",2,0,1,"Benthien & Hesselmann_2021",580.65
"301",2,1,1,"Benthien & Hesselmann_2021",500.55
"302",2,1,1,"Benthien & Hesselmann_2021",579.2
"303",2,1,1,"Benthien & Hesselmann_2021",659.29
"304",2,1,1,"Benthien & Hesselmann_2021",676.8
"305",2,0,1,"Benthien & Hesselmann_2021",468.19
"306",2,1,1,"Benthien & Hesselmann_2021",547.55
"307",2,1,1,"Benthien & Hesselmann_2021",681.67
"308",2,1,1,"Benthien & Hesselmann_2021",568.72
"309",2,1,1,"Benthien & Hesselmann_2021",595.03
"310",2,1,1,"Benthien & Hesselmann_2021",569.72
"311",2,0,1,"Benthien & Hesselmann_2021",653.74
"312",2,1,1,"Benthien & Hesselmann_2021",635.82
"313",2,1,1,"Benthien & Hesselmann_2021",679.04
"314",2,1,1,"Benthien & Hesselmann_2021",530.17
"315",2,1,1,"Benthien & Hesselmann_2021",506.14
"316",2,0,1,"Benthien & Hesselmann_2021",597.51
"317",2,1,1,"Benthien & Hesselmann_2021",549.41
"318",2,1,1,"Benthien & Hesselmann_2021",607.25
"319",2,1,1,"Benthien & Hesselmann_2021",563.04
"320",2,0,1,"Benthien & Hesselmann_2021",539.01
"321",2,0,1,"Benthien & Hesselmann_2021",530.6
"322",2,0,1,"Benthien & Hesselmann_2021",564.04
"323",2,0,1,"Benthien & Hesselmann_2021",461.91
"324",2,0,1,"Benthien & Hesselmann_2021",530.15
"325",2,1,1,"Benthien & Hesselmann_2021",697.56
"326",2,0,1,"Benthien & Hesselmann_2021",501.04
"327",2,1,1,"Benthien & Hesselmann_2021",635.45
"328",2,1,1,"Benthien & Hesselmann_2021",558.52
"329",2,1,1,"Benthien & Hesselmann_2021",711.98
"330",2,0,1,"Benthien & Hesselmann_2021",486
"331",2,0,1,"Benthien & Hesselmann_2021",587.39
"332",2,1,1,"Benthien & Hesselmann_2021",529.86
"333",2,1,1,"Benthien & Hesselmann_2021",529.66
"334",2,1,1,"Benthien & Hesselmann_2021",499.1
"335",2,0,1,"Benthien & Hesselmann_2021",561.12
"336",2,0,1,"Benthien & Hesselmann_2021",774.03
"337",2,1,1,"Benthien & Hesselmann_2021",552.16
"338",2,0,1,"Benthien & Hesselmann_2021",491.1
"339",2,0,1,"Benthien & Hesselmann_2021",662.85
"340",2,1,1,"Benthien & Hesselmann_2021",714.74
"341",2,0,1,"Benthien & Hesselmann_2021",655.07
"342",2,0,1,"Benthien & Hesselmann_2021",587.31
"343",2,0,1,"Benthien & Hesselmann_2021",532.36
"344",2,1,1,"Benthien & Hesselmann_2021",457.01
"345",2,0,1,"Benthien & Hesselmann_2021",585.53
"346",2,0,1,"Benthien & Hesselmann_2021",432.3
"347",2,1,1,"Benthien & Hesselmann_2021",635.49
"348",2,0,1,"Benthien & Hesselmann_2021",458.21
"349",2,1,1,"Benthien & Hesselmann_2021",509.16
"350",2,1,1,"Benthien & Hesselmann_2021",539.73
"351",2,0,1,"Benthien & Hesselmann_2021",443.04
"352",2,1,1,"Benthien & Hesselmann_2021",459.42
"353",2,1,1,"Benthien & Hesselmann_2021",501.76
"354",2,0,1,"Benthien & Hesselmann_2021",550.11
"355",2,1,1,"Benthien & Hesselmann_2021",609.54
"356",2,0,1,"Benthien & Hesselmann_2021",439.82
"357",2,0,1,"Benthien & Hesselmann_2021",457.92
"358",2,1,1,"Benthien & Hesselmann_2021",483.18
"359",2,1,1,"Benthien & Hesselmann_2021",505.2
"360",2,1,1,"Benthien & Hesselmann_2021",506.48
"361",2,1,1,"Benthien & Hesselmann_2021",485.24
"362",2,0,1,"Benthien & Hesselmann_2021",460.87
"363",2,1,1,"Benthien & Hesselmann_2021",763.7
"364",2,0,0,"Benthien & Hesselmann_2021",852.86
"365",2,0,0,"Benthien & Hesselmann_2021",552.31
"366",2,0,0,"Benthien & Hesselmann_2021",688.13
"367",2,1,0,"Benthien & Hesselmann_2021",749.4
"368",2,0,0,"Benthien & Hesselmann_2021",776.36
"369",2,1,0,"Benthien & Hesselmann_2021",587.35
"370",2,1,0,"Benthien & Hesselmann_2021",652.88
"371",2,1,0,"Benthien & Hesselmann_2021",454.6
"372",2,1,0,"Benthien & Hesselmann_2021",507.35
"373",2,1,0,"Benthien & Hesselmann_2021",505.97
"374",2,0,0,"Benthien & Hesselmann_2021",574.3
"375",2,1,0,"Benthien & Hesselmann_2021",487.76
"376",2,1,0,"Benthien & Hesselmann_2021",642.31
"377",2,0,0,"Benthien & Hesselmann_2021",550.34
"378",2,0,0,"Benthien & Hesselmann_2021",640.81
"379",2,0,0,"Benthien & Hesselmann_2021",623.63
"380",2,0,0,"Benthien & Hesselmann_2021",847.72
"381",2,0,0,"Benthien & Hesselmann_2021",472.61
"382",2,0,0,"Benthien & Hesselmann_2021",458.34
"383",2,1,0,"Benthien & Hesselmann_2021",678.19
"384",2,0,0,"Benthien & Hesselmann_2021",511.5
"385",2,0,0,"Benthien & Hesselmann_2021",424.49
"386",2,1,0,"Benthien & Hesselmann_2021",482.4
"387",2,0,0,"Benthien & Hesselmann_2021",791.93
"388",2,1,0,"Benthien & Hesselmann_2021",603.98
"389",2,0,0,"Benthien & Hesselmann_2021",530.15
"390",2,0,0,"Benthien & Hesselmann_2021",547.31
"391",2,0,0,"Benthien & Hesselmann_2021",518.69
"392",2,0,0,"Benthien & Hesselmann_2021",516.54
"393",2,1,0,"Benthien & Hesselmann_2021",468.53
"394",2,0,0,"Benthien & Hesselmann_2021",638.55
"395",2,1,0,"Benthien & Hesselmann_2021",463.8
"396",2,1,0,"Benthien & Hesselmann_2021",436.11
"397",2,1,0,"Benthien & Hesselmann_2021",500.69
"398",2,1,0,"Benthien & Hesselmann_2021",494.81
"399",2,1,0,"Benthien & Hesselmann_2021",711.26
"400",2,1,0,"Benthien & Hesselmann_2021",466.33
"401",2,0,0,"Benthien & Hesselmann_2021",598.49
"402",2,1,0,"Benthien & Hesselmann_2021",494.86
"403",2,0,0,"Benthien & Hesselmann_2021",466.89
"404",2,1,0,"Benthien & Hesselmann_2021",428.94
"405",2,0,0,"Benthien & Hesselmann_2021",517.79
"406",2,1,0,"Benthien & Hesselmann_2021",500.16
"407",2,0,0,"Benthien & Hesselmann_2021",688.42
"408",2,1,0,"Benthien & Hesselmann_2021",604.9
"409",2,1,0,"Benthien & Hesselmann_2021",623.01
"410",2,0,0,"Benthien & Hesselmann_2021",471.1
"411",2,0,0,"Benthien & Hesselmann_2021",648.66
"412",2,1,0,"Benthien & Hesselmann_2021",658.24
"413",2,1,0,"Benthien & Hesselmann_2021",497.82
"414",2,1,0,"Benthien & Hesselmann_2021",508.02
"415",2,1,0,"Benthien & Hesselmann_2021",513.99
"416",2,0,0,"Benthien & Hesselmann_2021",707.65
"417",2,0,0,"Benthien & Hesselmann_2021",529.6
"418",2,0,0,"Benthien & Hesselmann_2021",578.13
"419",2,0,0,"Benthien & Hesselmann_2021",554.02
"420",2,0,0,"Benthien & Hesselmann_2021",697.18
"421",2,1,0,"Benthien & Hesselmann_2021",556.45
"422",2,0,0,"Benthien & Hesselmann_2021",491.9
"423",2,1,0,"Benthien & Hesselmann_2021",752.15
"424",2,0,0,"Benthien & Hesselmann_2021",547
"425",2,1,0,"Benthien & Hesselmann_2021",498.33
"426",2,1,0,"Benthien & Hesselmann_2021",551.05
"427",2,1,0,"Benthien & Hesselmann_2021",453.72
"428",2,0,0,"Benthien & Hesselmann_2021",480.72
"429",2,0,0,"Benthien & Hesselmann_2021",741.36
"430",2,1,0,"Benthien & Hesselmann_2021",536.81
"431",2,1,0,"Benthien & Hesselmann_2021",653.37
"432",2,0,0,"Benthien & Hesselmann_2021",495.64
"433",2,0,0,"Benthien & Hesselmann_2021",570.26
"434",2,0,0,"Benthien & Hesselmann_2021",664.74
"435",2,1,0,"Benthien & Hesselmann_2021",470.22
"436",2,1,0,"Benthien & Hesselmann_2021",741.78
"437",2,1,0,"Benthien & Hesselmann_2021",529.97
"438",2,1,0,"Benthien & Hesselmann_2021",657.35
"439",2,1,0,"Benthien & Hesselmann_2021",565.94
"440",2,0,0,"Benthien & Hesselmann_2021",488.96
"441",2,1,0,"Benthien & Hesselmann_2021",560.93
"442",2,1,0,"Benthien & Hesselmann_2021",530.64
"443",2,0,0,"Benthien & Hesselmann_2021",554.57
"444",2,0,0,"Benthien & Hesselmann_2021",558.21
"445",2,0,0,"Benthien & Hesselmann_2021",517.34
"446",2,0,0,"Benthien & Hesselmann_2021",635.67
"447",2,0,0,"Benthien & Hesselmann_2021",609.96
"448",2,0,0,"Benthien & Hesselmann_2021",507.58
"449",2,1,0,"Benthien & Hesselmann_2021",436.39
"450",2,1,0,"Benthien & Hesselmann_2021",539.83
"451",2,1,0,"Benthien & Hesselmann_2021",518.4
"452",2,0,0,"Benthien & Hesselmann_2021",449.43
"453",2,1,0,"Benthien & Hesselmann_2021",530.05
"454",2,1,0,"Benthien & Hesselmann_2021",456.67
"455",2,1,0,"Benthien & Hesselmann_2021",587.96
"456",2,1,0,"Benthien & Hesselmann_2021",476.19
"457",2,0,0,"Benthien & Hesselmann_2021",453.39
"458",2,0,0,"Benthien & Hesselmann_2021",477.79
"459",2,1,0,"Benthien & Hesselmann_2021",529.6
"460",2,0,0,"Benthien & Hesselmann_2021",623.38
"461",2,0,0,"Benthien & Hesselmann_2021",453.62
"462",2,0,0,"Benthien & Hesselmann_2021",529.61
"463",2,0,0,"Benthien & Hesselmann_2021",578.13
"464",2,0,0,"Benthien & Hesselmann_2021",544.45
"465",2,1,0,"Benthien & Hesselmann_2021",458.25
"466",2,1,0,"Benthien & Hesselmann_2021",535.56
"467",2,0,0,"Benthien & Hesselmann_2021",375.45
"468",2,1,0,"Benthien & Hesselmann_2021",470.32
"469",2,1,0,"Benthien & Hesselmann_2021",542.76
"470",2,0,0,"Benthien & Hesselmann_2021",447.24
"471",2,0,0,"Benthien & Hesselmann_2021",667.91
"472",2,1,0,"Benthien & Hesselmann_2021",623.65
"473",2,1,0,"Benthien & Hesselmann_2021",828.47
"474",2,0,0,"Benthien & Hesselmann_2021",498.08
"475",2,0,0,"Benthien & Hesselmann_2021",551.45
"476",2,0,0,"Benthien & Hesselmann_2021",472.61
"477",2,0,0,"Benthien & Hesselmann_2021",493.87
"478",2,1,0,"Benthien & Hesselmann_2021",424.33
"479",2,0,0,"Benthien & Hesselmann_2021",635.45
"480",2,1,0,"Benthien & Hesselmann_2021",581.34
"481",2,0,0,"Benthien & Hesselmann_2021",529.71
"482",3,1,0,"Benthien & Hesselmann_2021",532.62
