"","Subj_idx","Accuracy","Response","Confidence"
"1",1,22.9033,148.0967,1
"2",1,13.9819,242.0181,1.95
"3",1,52.4304,59.4304,2.11
"4",1,39.8808,60.8808,3
"5",1,3.6086,241.3914,2.13
"6",1,11.0121,330.0121,2
"7",1,23.4548,28.5452,1.68
"8",1,48.2575,211.2575,1
"9",1,104.9232,28.0768,1.75
"10",1,21.5984,29.4016,1.3
"11",1,98.1634,60.1634,1
"12",1,8.9148,27.9148,1
"13",1,146.5657,45.5657,1
"14",1,13.6359,30.6359,1.27
"15",1,129.0041,28.9959,1.27
"16",1,157.3676,29.6324,1.79
"17",1,26,315,1
"18",1,39.3752,149.3752,1.68
"19",1,71.0407,148.9593,1.4
"20",1,35.5294,150.5294,1.22
"21",1,50.0217,30.0217,1
"22",1,67.6324,240.3676,1.29
"23",1,97.9138,29.0862,1.29
"24",1,49.0986,28.9014,1.26
"25",1,173.5286,44.4714,1.23
"26",1,83.6086,28.6086,1.61
"27",1,36.1519,59.8481,1.36
"28",1,37.3036,59.6964,1.23
"29",1,175.7705,30.2295,1.26
"30",1,78.0041,28.9959,1.27
"31",1,5.2942,29.7058,1.2
"32",1,3.6324,29.6324,1.27
"33",1,120.8849,28.8849,1.29
"34",1,6.2795,210.7205,0.82
"35",1,151.6459,60.3541,0.49
"36",1,21.5636,209.5636,0.04
"37",1,21.1771,241.1771,1.02
"38",1,44.4909,210.4909,0.38
"39",1,20.3216,150.6784,0.61
"40",1,47.1348,211.1348,0.32
"41",1,21.3723,210.3723,0.72
"42",1,69.2628,241.7372,0.62
"43",1,26.6189,31.6189,0.73
"44",1,5.5539,148.4461,0.73
"45",1,172.2769,151.7231,0.41
"46",1,11.4909,59.5091,0.91
"47",1,98.8104,209.8104,1.06
"48",1,162.6402,211.3598,0.14
"49",1,69.0668,30.0668,0.66
"50",1,135.5719,61.4281,1.33
"51",1,3.7802,59.2198,2.37
"52",1,66.3579,30.6421,0.83
"53",1,1.2194,119.7806,1.88
"54",1,11.1673,119.8327,1.87
"55",1,80.2016,240.2016,1.02
"56",1,23.5777,149.4223,1.88
"57",1,77.6629,150.6629,0.93
"58",1,15.0724,180.0724,0.95
"59",1,113.9311,180.0689,0.87
"60",1,31.4159,180.5841,0.62
"61",1,162.0635,149.0635,0.91
"62",1,0.0542,270.0542,3
"63",1,158.9345,180.0655,1.3
"64",1,102.4243,166.4243,0.93
"65",1,24.7934,149.7934,1.87
"66",1,9.4428,300.4428,2.07
"67",1,3.3676,240.3676,0.86
"68",1,115.0495,328.9505,1.09
"69",1,17.7629,330.2371,1.92
"70",1,26.5777,149.4223,2
"71",1,48.409,150.409,1
"72",1,33.2255,328.2255,1
"73",1,91.7629,330.2371,1
"74",1,64.345,151.345,1
"75",1,35.2208,329.2208,1
"76",1,12.555,301.445,3
"77",1,4.4182,299.4182,3
"78",1,90.6108,150.3892,3
"79",1,9.0284,119.0284,1
"80",1,14.2407,240.7593,3
"81",1,4.3262,59.6738,1
"82",1,8.555,301.445,1
"83",1,15.6941,118.6941,1
"84",1,144.7745,301.7745,0
"85",1,176.3716,300.6284,0
"86",1,13.8229,241.1771,3
"87",1,27.0542,270.0542,0
"88",1,173.4336,58.5664,0
"89",1,65.5793,60.5793,1
"90",1,4.3378,120.6622,2
"91",1,106.3541,60.3541,2
"92",1,14.1953,299.1953,2
"93",1,122.0408,27.9592,1
"94",1,6.1615,149.8385,3
"95",1,173.5009,28.5009,2
"96",1,28.5347,60.5347,1
"97",1,2.6646,209.6646,2
"98",1,96.9652,210.0348,0
"99",1,41.8677,30.1323,0
"100",1,44.0852,27.9148,1
"101",1,162.6238,59.3762,1
"102",1,108.3676,29.6324,1
"103",1,12.9237,118.0763,2
"104",1,11.8443,210.8443,1
"105",1,9.1588,121.1588,0
"106",1,174.0396,152.0396,0
"107",1,107.6324,29.6324,0
"108",1,22.5572,300.4428,0
"109",1,6.1192,60.8808,0
"110",1,147.9458,270.0542,3
"111",1,16.2757,298.7243,1
"112",1,165.4436,300.5564,0
"113",1,11.104,300.104,3
"114",1,13.0724,299.0724,3
"115",1,168.7707,61.2293,0.83
"116",1,2.8677,30.1323,0.73
"117",1,4.5347,60.5347,2.18
"118",1,11.4909,59.5091,3
"119",1,24.838,58.838,0.76
"120",1,4.4477,149.5523,3
"121",1,12.9148,27.9148,3
"122",1,59.345,151.345,0.79
"123",1,156.1954,149.1954,1.91
"124",1,17.3601,211.3601,1.27
"125",1,59.944,180.056,0.87
"126",1,4.9425,27.9425,3
"127",1,14.2293,61.2293,2.03
"128",1,39.3676,29.6324,1.68
"129",1,112.7488,241.2512,1.27
"130",1,166.5937,240.4063,0
"131",1,8.9458,270.0542,3
"132",1,147.5144,28.5144,0.99
"133",1,2.9413,359.9413,3
"134",1,22.7745,301.7745,0.87
"135",1,166.5091,210.4909,0
"136",1,4.7745,301.7745,3
"137",1,169.5111,180.5111,0
"138",1,27.2255,301.7745,0.79
"139",1,0.1723,210.8277,2.05
"140",1,12.6087,149.3913,1.78
