"","Subj_idx","Accuracy","Response","Confidence"
"1","ah",0,2,1
"2","ah",1,1,3
"3","ah",1,2,3
"4","ah",1,2,2
"5","ah",1,1,3
"6","ah",1,1,3
"7","ah",1,2,2
"8","ah",1,1,2
"9","ah",1,2,2
"10","ah",1,2,3
"11","ah",1,1,3
"12","ah",1,2,3
"13","ah",1,2,2
"14","ah",1,2,2
"15","ah",1,2,2
"16","ah",1,1,2
"17","ah",1,1,1
"18","ah",1,1,1
"19","ah",1,1,1
"20","ah",1,2,2
"21","ah",1,2,3
"22","ah",1,2,1
"23","ah",1,1,2
"24","ah",1,1,2
"25","ah",1,1,2
"26","ah",0,1,1
"27","ah",1,1,3
"28","ah",1,1,2
"29","ah",1,2,2
"30","ah",1,2,3
"31","ah",1,2,3
"32","ah",0,2,1
"33","ah",1,2,1
"34","ah",1,2,3
"35","ah",1,2,3
"36","ah",1,2,1
"37","ah",1,1,2
"38","ah",1,1,3
"39","ah",1,1,2
"40","ah",1,1,3
"41","ah",1,2,1
"42","ah",1,1,1
"43","ah",1,2,2
"44","ah",1,1,2
"45","ah",1,2,1
"46","ah",1,2,3
"47","ah",1,2,3
"48","ah",1,1,2
"49","ah",1,1,1
"50","ah",1,1,1
"51","ah",1,2,2
"52","ah",0,1,1
"53","ah",0,2,1
"54","ah",1,2,3
"55","ah",1,1,1
"56","ah",1,2,2
"57","ah",1,1,2
"58","ah",1,2,1
"59","ah",1,1,3
"60","ah",1,1,3
"61","ah",1,1,1
"62","ah",0,1,1
"63","ah",1,2,1
"64","ah",1,2,1
"65","ah",1,1,1
"66","ah",0,2,1
"67","ah",1,2,2
"68","ah",1,1,1
"69","ah",1,2,1
"70","ah",1,1,1
"71","ah",1,2,2
"72","ah",1,2,3
"73","ah",1,2,1
"74","ah",0,2,3
"75","ah",1,1,3
"76","ah",1,2,3
"77","ah",1,1,3
"78","ah",1,1,2
"79","ah",1,2,3
"80","ah",1,1,1
"81","ah",1,1,2
"82","ah",1,1,1
"83","ah",1,2,1
"84","ah",1,1,2
"85","ah",1,2,2
"86","ah",1,2,2
"87","ah",1,1,3
"88","ah",1,2,2
"89","ah",1,2,1
"90","ah",1,1,3
"91","ah",0,2,1
"92","ah",0,1,1
"93","ah",1,2,1
"94","ah",1,2,2
"95","ah",1,2,2
"96","ah",1,2,1
"97","ah",1,1,2
"98","ah",1,1,1
"99","ah",1,1,3
"100","ah",1,1,2
"101","ah",0,2,1
"102","ah",1,1,2
"103","ah",1,1,1
"104","ah",1,2,3
"105","ah",1,2,2
"106","ah",1,1,3
"107","ah",1,1,3
"108","ah",1,2,1
"109","ah",1,2,3
"110","ah",1,2,2
"111","ah",1,1,2
"112","ah",0,2,1
"113","ah",1,2,2
"114","ah",1,1,2
"115","ah",1,2,2
"116","ah",1,2,1
"117","ah",1,1,1
"118","ah",1,2,2
"119","ah",1,1,2
"120","ah",1,2,2
"121","ah",1,1,3
"122","ah",1,1,1
"123","ah",1,2,1
"124","ah",1,1,3
"125","ah",1,2,2
"126","ah",1,1,3
"127","ah",1,2,3
