LO 12 1 cong rel 1 1 4 m 4 m 0 4461.2 0 6287.7
LO 12 2 cong rel 1 1 2 k 2 k 0 8123.8 0 1300.5
LO 12 3 incong unrel 1 1 8 m 6 j 0 2687.6 0 1417.2
LO 12 4 cong unrel 1 1 2 j 2 k 0 1449 0 789.1
LO 12 5 cong unrel 1 1 6 j 6 k 0 1824.3 0 2875.3
LO 12 6 incong unrel 1 1 4 j 2 m 0 2098.4 0 443.3
LO 12 7 incong unrel 1 1 8 k 6 m 0 1832.7 0 572.4
LO 12 8 cong unrel 1 1 6 j 6 k 0 2286 1 4148.2
LO 12 9 incong unrel 1 1 6 k 4 b 0 2577.5 0 648.5
LO 12 10 cong unrel 1 1 2 b 2 j 0 2136 1 285.7
LO 12 11 cong rel 1 1 8 b 8 b 1 1176.7 1 191.3
LO 12 12 cong rel 1 1 2 m 2 m 1 657.5 1 411.5
LO 12 13 incong rel 1 1 4 j 6 j 0 871.9 0 235.5
LO 12 14 cong unrel 1 1 6 b 6 j 0 927.3 1 258.5
LO 12 15 incong rel 1 1 2 j 8 j 1 1129 0 105.9
LO 12 16 cong rel 1 1 8 b 8 b 1 869.6 1 74.7
LO 12 17 cong rel 1 1 6 k 6 k 1 530.4 1 115.7
LO 12 18 cong unrel 1 1 8 b 8 j 0 1621.5 1 139.2
LO 12 19 incong unrel 1 1 6 b 2 k 0 881.1 0 96.2
LO 12 20 incong rel 1 1 8 b 4 b 1 464.3 0 179.1
LO 12 21 cong unrel 1 1 8 j 8 m 0 1029.9 1 79.5
LO 12 22 incong rel 1 1 4 b 2 b 1 728.2 0 81.7
LO 12 23 cong unrel 1 1 8 j 8 k 1 945.5 1 94.2
LO 12 24 incong rel 1 1 2 j 6 j 1 690.1 0 112.9
LO 12 25 cong unrel 1 1 8 j 8 k 1 565.9 1 89.4
LO 12 26 incong unrel 1 1 4 k 6 j 0 1014.7 0 117.5
LO 12 27 cong rel 1 1 4 j 4 j 1 514.9 0 122.2
LO 12 28 cong rel 1 1 6 m 6 m 1 616.7 1 89.3
LO 12 29 cong unrel 1 1 6 j 6 b 0 949.1 0 1831.8
LO 12 30 cong unrel 1 1 4 j 4 b 0 3630.7 1 319.6
LO 12 31 incong rel 1 1 8 m 4 m 1 696.4 0 131.5
LO 12 32 incong unrel 1 1 4 k 8 b 0 1296.8 0 86.5
LO 12 33 cong rel 1 1 4 b 4 b 1 589 1 84.5
LO 12 34 cong rel 1 1 8 m 8 m 1 591.8 1 106
LO 12 35 incong unrel 1 1 2 m 4 k 1 757.8 1 98.7
LO 12 36 incong unrel 1 1 6 m 8 k 0 1043.6 0 77.2
LO 12 37 incong rel 1 1 2 j 4 j 1 859.7 0 121.9
LO 12 38 incong rel 1 1 4 k 2 k 1 849.2 0 79.7
LO 12 39 incong unrel 1 1 2 m 6 b 0 1485.4 0 67.9
LO 12 40 cong unrel 1 1 4 b 4 k 1 1165.6 1 1291.9
LO 12 41 cong rel 1 1 8 k 8 k 1 750.2 1 105.6
LO 12 42 incong unrel 1 1 6 m 2 j 0 1137.3 0 89.3
LO 12 43 cong unrel 1 1 2 m 2 j 0 1631.2 1 93.6
LO 12 44 cong rel 1 1 8 m 8 m 1 1228 1 117.3
LO 12 45 incong rel 1 1 2 m 8 m 1 1284.4 0 165.3
LO 12 46 incong rel 1 1 2 k 6 k 1 756.2 0 129.8
LO 12 47 cong unrel 1 1 6 m 6 k 0 895.7 1 932.1
LO 12 48 cong rel 1 1 6 k 6 k 1 728.3 1 108.2
LO 12 49 incong rel 1 1 8 j 2 j 1 705.4 0 89.2
LO 12 50 incong rel 1 1 4 m 8 m 1 650.8 0 307
LO 12 51 incong rel 1 1 6 j 2 j 1 851.7 0 93.8
LO 12 52 incong unrel 1 1 2 b 6 j 0 990.5 0 91.3
LO 12 53 cong unrel 1 1 8 b 8 k 0 897.3 1 1052.3
LO 12 54 cong rel 1 1 2 j 2 j 1 680.8 1 101.6
LO 12 55 incong rel 1 1 6 b 8 b 1 795.9 0 100.8
LO 12 56 incong rel 1 1 6 b 8 b 1 697.4 0 91
LO 12 57 incong unrel 1 1 6 j 4 m 0 797 0 91.4
LO 12 58 cong rel 1 1 2 b 2 b 1 588.2 1 67.7
LO 12 59 incong unrel 1 1 8 j 2 b 0 717.7 0 81.7
LO 12 60 cong rel 1 1 4 b 4 b 1 597.1 1 93.6
LO 12 61 incong unrel 1 1 8 b 4 j 0 908.3 0 115.3
LO 12 62 incong rel 1 1 8 b 6 b 1 801.1 0 69.4
LO 12 63 cong rel 1 1 2 m 2 m 1 604.4 1 93.8
LO 12 64 cong rel 1 1 6 b 6 b 1 526.8 1 93.8
LO 12 65 incong rel 1 1 6 m 4 m 1 730.4 0 72.3
LO 12 66 incong rel 1 1 4 b 6 b 1 776.6 0 58.2
LO 12 67 cong rel 1 1 8 b 8 b 1 559.9 1 103.7
LO 12 68 incong unrel 1 1 4 m 8 k 0 1066.2 0 86.8
LO 12 69 cong unrel 1 1 6 b 6 m 0 1997.9 1 60.1
LO 12 70 incong rel 1 1 4 j 8 j 1 853.4 0 55.5
LO 12 71 cong unrel 1 1 4 j 4 m 0 1369.1 1 43.9
LO 12 72 incong rel 1 1 6 j 2 j 1 747.8 0 75.1
LO 12 73 incong rel 1 1 8 m 2 m 1 1935.1 0 65.1
LO 12 74 incong unrel 1 1 4 b 2 k 0 891.9 0 72.3
LO 12 75 cong unrel 1 1 2 j 2 m 1 1341.6 0 51.3
LO 12 76 cong rel 1 1 6 m 6 m 1 606.5 1 76.8
LO 12 77 cong unrel 1 1 2 m 2 j 0 2374.5 1 41.9
LO 12 78 cong unrel 1 1 8 b 8 j 0 1323.3 1 63
LO 12 79 cong unrel 1 1 4 b 4 k 0 1091.1 1 110.5
LO 12 80 cong rel 1 1 4 b 4 b 1 537.6 1 67.8
LO 12 81 cong rel 1 1 2 m 2 m 1 911.5 0 420.2
LO 12 82 incong rel 1 1 2 k 4 k 1 1079.1 0 62.6
LO 12 83 cong rel 1 1 4 b 4 b 1 1112.3 0 67.7
LO 12 84 incong unrel 1 1 8 b 2 m 0 778.8 0 72.3
LO 12 85 cong unrel 1 1 2 k 2 j 0 1283.7 1 68
LO 12 86 cong unrel 1 1 4 m 4 b 0 1074.7 1 51.3
LO 12 87 incong unrel 1 1 2 k 8 b 0 870.5 0 69.8
LO 12 88 incong unrel 1 1 4 m 6 k 0 1084.6 0 88.8
LO 12 89 incong unrel 1 1 2 m 4 j 0 1051.2 0 74.7
LO 12 90 incong rel 1 1 8 j 6 j 1 933.6 0 86.5
LO 12 91 incong rel 1 1 6 m 4 m 1 776.6 0 65.3
LO 12 92 incong unrel 1 1 2 b 8 m 0 1399.6 0 64.8
LO 12 93 incong unrel 1 1 6 b 8 k 0 731.8 0 84.5
