AD 1 1 cong unrel 1 1 6 j 6 m 1 16112.5 1 11709
AD 1 2 cong unrel 1 1 4 j 4 m 0 8570.8 0 11821.4
AD 1 3 incong rel 1 1 8 b 2 b 1 4297.6 0 1629.3
AD 1 4 incong unrel 1 1 6 k 2 b 0 4407.4 0 122.2
AD 1 5 cong unrel 1 1 2 j 2 m 1 5436.6 1 2068.6
AD 1 6 cong rel 1 1 2 k 2 k 1 945.4 1 260.6
AD 1 7 incong rel 1 1 6 m 2 m 0 1464.8 0 2274.7
AD 1 8 cong unrel 1 1 4 b 4 m 0 2363.6 1 988.6
AD 1 9 incong unrel 1 1 2 k 4 b 0 2667.6 0 2304.6
AD 1 10 cong rel 1 1 2 m 2 m 1 1013.6 1 264.9
AD 1 11 cong unrel 1 1 8 k 8 m 0 1075.2 1 723.8
AD 1 12 incong unrel 1 1 8 m 6 b 0 8486.8 0 928.8
AD 1 13 cong rel 1 1 8 b 8 b 1 1440.1 1 305.7
AD 1 14 cong unrel 1 1 6 m 6 j 0 2307.6 0 283.8
AD 1 15 cong unrel 1 1 2 b 2 k 0 2070.3 1 376.2
AD 1 16 incong rel 1 1 2 m 8 m 1 1307.3 0 436.7
AD 1 17 incong rel 1 1 2 b 4 b 1 1217.4 0 220
AD 1 18 cong unrel 1 1 6 m 6 b 0 3313.6 1 247.9
AD 1 19 incong unrel 1 1 2 j 6 b 1 3084 0 253.2
AD 1 20 cong unrel 1 1 8 m 8 k 0 4491.2 1 1700.6
AD 1 21 cong unrel 1 1 6 k 6 m 0 1514.5 1 331.7
AD 1 22 incong rel 1 1 8 j 6 j 1 1523.8 0 193.6
AD 1 23 incong rel 1 1 6 b 4 b 1 1659.9 0 186.8
AD 1 24 incong unrel 1 1 2 m 8 k 0 1427.7 0 274.1
AD 1 25 cong rel 1 1 2 m 2 m 1 1366.8 1 229.8
AD 1 26 incong unrel 1 1 8 m 2 j 0 2796.3 0 267.3
AD 1 27 cong unrel 1 1 8 k 8 m 0 1050.9 1 735.3
AD 1 28 incong unrel 1 1 6 k 4 m 0 4604.7 0 277.7
AD 1 29 incong rel 1 1 8 m 2 m 1 1532 0 295.3
AD 1 30 incong unrel 1 1 4 m 2 k 0 1449.2 0 215.3
AD 1 31 cong rel 1 1 4 k 4 k 1 679 1 346.4
AD 1 32 cong rel 1 1 2 m 2 m 1 2204.4 1 182.2
AD 1 33 cong rel 1 1 8 j 8 j 1 758.3 1 248
AD 1 34 incong rel 1 1 8 k 4 k 1 1277.8 0 226.4
