"","idv","iv","iv2","dv","exp"
"1204",17,"related","semantic",1128.3,"Roelofs"
"1205",17,"unrelated","semantic",1013.3,"Roelofs"
"1206",17,"related","phonological",763.3,"Roelofs"
"1207",17,"unrelated","phonological",1068.3,"Roelofs"
"1208",17,"related","semantic",997.3,"Roelofs"
"1209",17,"related","semantic",1624.3,"Roelofs"
"1210",17,"related","phonological",963.3,"Roelofs"
"1211",17,"unrelated","semantic",1194.3,"Roelofs"
"1212",17,"unrelated","phonological",1128.3,"Roelofs"
"1213",17,"unrelated","phonological",1139.3,"Roelofs"
"1214",17,"unrelated","semantic",1012.3,"Roelofs"
"1215",17,"unrelated","phonological",1049.3,"Roelofs"
"1216",17,"related","semantic",848.3,"Roelofs"
"1217",17,"unrelated","semantic",1080.3,"Roelofs"
"1218",17,"related","semantic",1109.3,"Roelofs"
"1219",17,"related","phonological",1113.3,"Roelofs"
"1220",17,"related","phonological",1067.3,"Roelofs"
"1221",17,"unrelated","phonological",1270.3,"Roelofs"
"1222",17,"related","semantic",897.3,"Roelofs"
"1223",17,"related","phonological",1990.3,"Roelofs"
"1224",17,"unrelated","semantic",922.3,"Roelofs"
"1225",17,"related","semantic",1290.3,"Roelofs"
"1226",17,"unrelated","semantic",1128.3,"Roelofs"
"1227",17,"related","phonological",1015.3,"Roelofs"
"1228",17,"unrelated","phonological",854.3,"Roelofs"
"1229",17,"unrelated","semantic",1021.3,"Roelofs"
"1230",17,"unrelated","phonological",1074.3,"Roelofs"
"1231",17,"related","semantic",1007.3,"Roelofs"
"1232",17,"related","semantic",1220.3,"Roelofs"
"1233",17,"related","phonological",995.3,"Roelofs"
"1234",17,"unrelated","phonological",943.3,"Roelofs"
"1235",17,"related","semantic",1091.3,"Roelofs"
"1236",17,"unrelated","semantic",1305.3,"Roelofs"
"1237",17,"related","phonological",869.3,"Roelofs"
"1238",17,"related","phonological",827.3,"Roelofs"
"1239",17,"related","phonological",835.3,"Roelofs"
"1240",17,"unrelated","phonological",872.3,"Roelofs"
"1241",17,"related","phonological",1524.3,"Roelofs"
"1242",17,"unrelated","semantic",1141.3,"Roelofs"
"1243",17,"related","phonological",667.3,"Roelofs"
"1244",17,"unrelated","semantic",1450.3,"Roelofs"
"1245",17,"unrelated","semantic",936.3,"Roelofs"
"1246",17,"unrelated","semantic",1655.3,"Roelofs"
"1247",17,"related","semantic",940.3,"Roelofs"
"1248",17,"related","phonological",1122.3,"Roelofs"
"1249",17,"related","phonological",1373.3,"Roelofs"
"1250",17,"related","phonological",750.3,"Roelofs"
"1251",17,"unrelated","semantic",1161.3,"Roelofs"
"1252",17,"related","phonological",1105.3,"Roelofs"
"1253",18,"related","semantic",1533.3,"Roelofs"
"1254",18,"related","semantic",1077.3,"Roelofs"
"1255",18,"related","semantic",1169.3,"Roelofs"
"1256",18,"unrelated","semantic",921.3,"Roelofs"
"1257",18,"related","phonological",1023.3,"Roelofs"
"1258",18,"related","semantic",887.3,"Roelofs"
"1259",18,"related","phonological",803.3,"Roelofs"
"1260",18,"related","phonological",765.3,"Roelofs"
"1261",18,"related","phonological",919.3,"Roelofs"
"1262",18,"unrelated","semantic",933.3,"Roelofs"
"1263",18,"related","semantic",1099.3,"Roelofs"
"1264",18,"related","semantic",742.3,"Roelofs"
"1265",18,"unrelated","semantic",976.3,"Roelofs"
"1266",18,"related","semantic",764.3,"Roelofs"
"1267",18,"unrelated","semantic",885.3,"Roelofs"
"1268",18,"unrelated","phonological",776.3,"Roelofs"
"1269",18,"related","phonological",871.3,"Roelofs"
"1270",18,"related","phonological",823.3,"Roelofs"
"1271",18,"related","semantic",813.3,"Roelofs"
"1272",18,"related","phonological",703.3,"Roelofs"
"1273",18,"related","semantic",1057.3,"Roelofs"
"1274",18,"unrelated","semantic",662.3,"Roelofs"
"1275",18,"unrelated","semantic",740.3,"Roelofs"
"1276",18,"related","phonological",726.3,"Roelofs"
"1277",18,"unrelated","phonological",864.3,"Roelofs"
"1278",18,"unrelated","phonological",1014.3,"Roelofs"
"1279",18,"related","semantic",1413.3,"Roelofs"
"1280",18,"related","semantic",799.3,"Roelofs"
"1281",18,"related","phonological",745.3,"Roelofs"
"1282",18,"unrelated","semantic",1124.3,"Roelofs"
"1283",18,"related","semantic",910.3,"Roelofs"
"1284",18,"related","phonological",778.3,"Roelofs"
"1285",18,"related","semantic",745.3,"Roelofs"
"1286",18,"unrelated","semantic",834.3,"Roelofs"
"1287",18,"unrelated","semantic",817.3,"Roelofs"
"1288",18,"unrelated","phonological",924.3,"Roelofs"
"1289",18,"related","phonological",848.3,"Roelofs"
"1290",18,"unrelated","phonological",770.3,"Roelofs"
"1291",18,"unrelated","phonological",643.3,"Roelofs"
"1292",18,"unrelated","phonological",1214.3,"Roelofs"
"1293",18,"unrelated","phonological",841.3,"Roelofs"
"1294",18,"related","phonological",941.3,"Roelofs"
"1295",18,"unrelated","semantic",788.3,"Roelofs"
"1296",18,"unrelated","semantic",1533.3,"Roelofs"
"1297",18,"unrelated","phonological",906.3,"Roelofs"
"1298",18,"related","phonological",1065.3,"Roelofs"
"1299",18,"related","phonological",1076.3,"Roelofs"
"1300",18,"unrelated","semantic",1095.3,"Roelofs"
"1301",18,"related","semantic",849.3,"Roelofs"
"1302",18,"unrelated","semantic",978.3,"Roelofs"
"1303",18,"related","phonological",1147.3,"Roelofs"
"1304",18,"related","phonological",883.3,"Roelofs"
"1305",18,"unrelated","phonological",873.3,"Roelofs"
"1306",18,"related","semantic",1015.3,"Roelofs"
"1307",18,"related","phonological",838.3,"Roelofs"
"1308",18,"unrelated","semantic",795.3,"Roelofs"
"1309",18,"related","phonological",757.3,"Roelofs"
"1310",18,"related","semantic",1660.3,"Roelofs"
"1311",18,"unrelated","phonological",988.3,"Roelofs"
"1312",18,"related","semantic",1132.3,"Roelofs"
"1313",18,"related","phonological",759.3,"Roelofs"
"1314",18,"unrelated","semantic",804.3,"Roelofs"
"1315",18,"unrelated","phonological",1002.3,"Roelofs"
"1316",18,"unrelated","phonological",759.3,"Roelofs"
"1317",18,"unrelated","phonological",850.3,"Roelofs"
"1318",18,"unrelated","phonological",909.3,"Roelofs"
"1319",18,"related","semantic",1086.3,"Roelofs"
"1320",18,"unrelated","phonological",842.3,"Roelofs"
"1321",18,"related","phonological",917.3,"Roelofs"
"1322",18,"related","semantic",949.3,"Roelofs"
"1323",18,"related","phonological",955.3,"Roelofs"
"1324",18,"related","semantic",1213.3,"Roelofs"
"1325",18,"unrelated","semantic",1113.3,"Roelofs"
"1326",18,"unrelated","phonological",837.3,"Roelofs"
"1327",18,"related","phonological",726.3,"Roelofs"
"1328",18,"related","semantic",2022.3,"Roelofs"
"1329",18,"unrelated","phonological",1056.3,"Roelofs"
"1330",18,"related","semantic",859.3,"Roelofs"
"1331",18,"unrelated","semantic",1154.3,"Roelofs"
"1332",18,"unrelated","semantic",1124.3,"Roelofs"
"1333",18,"unrelated","semantic",1363.3,"Roelofs"
"1334",18,"related","semantic",1904.3,"Roelofs"
"1335",18,"related","semantic",1058.3,"Roelofs"
"1336",18,"unrelated","semantic",861.3,"Roelofs"
"1337",18,"unrelated","phonological",928.3,"Roelofs"
"1338",18,"related","semantic",1623.3,"Roelofs"
"1339",18,"related","phonological",1451.3,"Roelofs"
"1340",18,"related","semantic",1101.3,"Roelofs"
"1341",18,"unrelated","phonological",1033.3,"Roelofs"
"1342",18,"unrelated","semantic",1663.3,"Roelofs"
"1343",18,"unrelated","phonological",822.3,"Roelofs"
"1344",18,"unrelated","phonological",764.3,"Roelofs"
"1345",18,"related","phonological",913.3,"Roelofs"
"1346",18,"unrelated","semantic",1060.3,"Roelofs"
"1347",18,"unrelated","phonological",1019.3,"Roelofs"
"1348",18,"unrelated","phonological",997.3,"Roelofs"
"1349",18,"related","phonological",1120.3,"Roelofs"
"1350",18,"related","phonological",865.3,"Roelofs"
"1351",18,"unrelated","semantic",723.3,"Roelofs"
"1352",18,"related","semantic",1002.3,"Roelofs"
"1353",18,"related","phonological",1030.3,"Roelofs"
"1354",18,"unrelated","phonological",730.3,"Roelofs"
"1355",18,"unrelated","phonological",792.3,"Roelofs"
"1356",18,"related","phonological",714.3,"Roelofs"
"1357",18,"unrelated","phonological",1559.3,"Roelofs"
"1358",18,"related","semantic",774.3,"Roelofs"
"1359",18,"related","semantic",938.3,"Roelofs"
"1360",18,"unrelated","phonological",703.3,"Roelofs"
"1361",18,"related","phonological",742.3,"Roelofs"
"1362",18,"unrelated","semantic",1237.3,"Roelofs"
"1363",18,"unrelated","semantic",1021.3,"Roelofs"
"1364",18,"related","phonological",1098.3,"Roelofs"
"1365",18,"related","semantic",1001.3,"Roelofs"
"1366",18,"unrelated","semantic",926.3,"Roelofs"
"1367",18,"related","phonological",844.3,"Roelofs"
"1368",18,"related","phonological",886.3,"Roelofs"
"1369",18,"related","semantic",756.3,"Roelofs"
"1370",18,"unrelated","phonological",1005.3,"Roelofs"
"1371",18,"unrelated","phonological",1121.3,"Roelofs"
"1372",18,"unrelated","semantic",1358.3,"Roelofs"
"1373",18,"unrelated","semantic",1182.3,"Roelofs"
"1374",18,"related","semantic",844.3,"Roelofs"
"1375",18,"related","phonological",857.3,"Roelofs"
"1376",18,"related","phonological",882.3,"Roelofs"
"1377",18,"unrelated","phonological",689.3,"Roelofs"
"1378",18,"unrelated","phonological",787.3,"Roelofs"
"1379",18,"unrelated","semantic",878.3,"Roelofs"
"1380",18,"related","semantic",777.3,"Roelofs"
"1381",18,"unrelated","phonological",950.3,"Roelofs"
"1382",18,"unrelated","semantic",883.3,"Roelofs"
"1383",18,"related","semantic",848.3,"Roelofs"
"1384",18,"unrelated","semantic",840.3,"Roelofs"
"1385",18,"unrelated","semantic",1451.3,"Roelofs"
"1386",18,"related","semantic",800.3,"Roelofs"
"1387",18,"unrelated","semantic",813.3,"Roelofs"
"1388",18,"related","semantic",675.3,"Roelofs"
"1389",18,"unrelated","phonological",877.3,"Roelofs"
"1390",18,"unrelated","phonological",818.3,"Roelofs"
"1391",18,"unrelated","semantic",685.3,"Roelofs"
"1392",18,"related","semantic",806.3,"Roelofs"
"1393",18,"unrelated","semantic",913.3,"Roelofs"
"1394",18,"related","phonological",866.3,"Roelofs"
"1395",18,"unrelated","semantic",933.3,"Roelofs"
"1396",18,"unrelated","semantic",907.3,"Roelofs"
"1397",18,"related","phonological",1077.3,"Roelofs"
"1398",18,"related","semantic",908.3,"Roelofs"
"1399",18,"related","phonological",752.3,"Roelofs"
"1400",18,"unrelated","phonological",802.3,"Roelofs"
"1401",18,"related","phonological",886.3,"Roelofs"
"1402",18,"unrelated","phonological",875.3,"Roelofs"
"1403",18,"unrelated","semantic",1109.3,"Roelofs"
"1404",18,"related","phonological",1512.3,"Roelofs"
"1405",18,"unrelated","semantic",874.3,"Roelofs"
"1406",18,"unrelated","phonological",828.3,"Roelofs"
"1407",18,"unrelated","phonological",882.3,"Roelofs"
"1408",18,"related","semantic",1056.3,"Roelofs"
"1409",18,"related","semantic",869.3,"Roelofs"
"1410",18,"unrelated","phonological",1026.3,"Roelofs"
"1411",18,"related","phonological",1098.3,"Roelofs"
"1412",19,"related","phonological",1566.3,"Roelofs"
"1413",19,"unrelated","phonological",1523.3,"Roelofs"
"1414",19,"unrelated","semantic",2098.3,"Roelofs"
"1415",19,"unrelated","phonological",1373.3,"Roelofs"
"1416",19,"unrelated","phonological",1416.3,"Roelofs"
"1417",19,"unrelated","phonological",1931.3,"Roelofs"
"1418",19,"related","semantic",1633.3,"Roelofs"
"1419",19,"related","phonological",995.3,"Roelofs"
"1420",19,"unrelated","semantic",2096.3,"Roelofs"
"1421",19,"related","semantic",1446.3,"Roelofs"
"1422",19,"related","phonological",1059.3,"Roelofs"
"1423",19,"related","phonological",1468.3,"Roelofs"
"1424",19,"related","semantic",1056.3,"Roelofs"
"1425",19,"related","semantic",1374.3,"Roelofs"
"1426",19,"related","semantic",1096.3,"Roelofs"
"1427",19,"related","semantic",1259.3,"Roelofs"
"1428",19,"related","semantic",1146.3,"Roelofs"
"1429",19,"unrelated","semantic",1067.3,"Roelofs"
"1430",19,"unrelated","semantic",1252.3,"Roelofs"
"1431",19,"unrelated","semantic",1960.3,"Roelofs"
"1432",19,"related","semantic",1140.3,"Roelofs"
"1433",19,"related","semantic",1267.3,"Roelofs"
"1434",19,"related","phonological",2057.3,"Roelofs"
"1435",19,"related","phonological",1246.3,"Roelofs"
"1436",19,"unrelated","semantic",2256.3,"Roelofs"
"1437",19,"unrelated","phonological",1393.3,"Roelofs"
"1438",19,"unrelated","semantic",1446.3,"Roelofs"
"1439",19,"related","phonological",1045.3,"Roelofs"
"1440",19,"unrelated","semantic",1005.3,"Roelofs"
"1441",19,"related","semantic",1331.3,"Roelofs"
"1442",19,"related","phonological",1105.3,"Roelofs"
"1443",19,"related","semantic",950.3,"Roelofs"
"1444",19,"related","semantic",915.3,"Roelofs"
"1445",19,"unrelated","phonological",1103.3,"Roelofs"
"1446",19,"related","phonological",1254.3,"Roelofs"
"1447",19,"unrelated","phonological",1500.3,"Roelofs"
"1448",19,"related","semantic",1409.3,"Roelofs"
"1449",19,"unrelated","semantic",845.3,"Roelofs"
"1450",19,"unrelated","phonological",1139.3,"Roelofs"
"1451",19,"related","semantic",1372.3,"Roelofs"
"1452",19,"related","semantic",1317.3,"Roelofs"
"1453",19,"unrelated","phonological",1153.3,"Roelofs"
"1454",19,"related","phonological",1372.3,"Roelofs"
"1455",19,"unrelated","semantic",1225.3,"Roelofs"
"1456",19,"unrelated","semantic",1085.3,"Roelofs"
"1457",19,"unrelated","semantic",1368.3,"Roelofs"
"1458",19,"related","phonological",1129.3,"Roelofs"
"1459",19,"unrelated","semantic",1168.3,"Roelofs"
"1460",19,"related","semantic",1470.3,"Roelofs"
"1461",19,"related","semantic",1104.3,"Roelofs"
"1462",19,"unrelated","phonological",1165.3,"Roelofs"
"1463",19,"related","phonological",944.3,"Roelofs"
"1464",19,"related","semantic",1717.3,"Roelofs"
"1465",19,"unrelated","semantic",1056.3,"Roelofs"
"1466",19,"unrelated","phonological",1154.3,"Roelofs"
"1467",19,"unrelated","semantic",1524.3,"Roelofs"
"1468",19,"related","phonological",1060.3,"Roelofs"
"1469",19,"unrelated","semantic",942.3,"Roelofs"
"1470",19,"unrelated","semantic",1242.3,"Roelofs"
"1471",19,"unrelated","semantic",843.3,"Roelofs"
"1472",19,"related","phonological",1343.3,"Roelofs"
"1473",19,"related","semantic",912.3,"Roelofs"
"1474",19,"related","semantic",1415.3,"Roelofs"
"1475",19,"related","phonological",1455.3,"Roelofs"
"1476",19,"unrelated","semantic",1167.3,"Roelofs"
"1477",19,"related","phonological",1181.3,"Roelofs"
"1478",19,"related","semantic",1102.3,"Roelofs"
"1479",19,"unrelated","phonological",947.3,"Roelofs"
"1480",19,"related","semantic",939.3,"Roelofs"
"1481",19,"related","phonological",1371.3,"Roelofs"
"1482",19,"unrelated","phonological",992.3,"Roelofs"
"1483",19,"related","phonological",1314.3,"Roelofs"
"1484",19,"related","semantic",1269.3,"Roelofs"
"1485",19,"related","semantic",966.3,"Roelofs"
"1486",19,"unrelated","phonological",1087.3,"Roelofs"
"1487",19,"unrelated","semantic",1189.3,"Roelofs"
"1488",19,"unrelated","semantic",1386.3,"Roelofs"
"1489",19,"unrelated","semantic",1315.3,"Roelofs"
"1490",19,"unrelated","phonological",1161.3,"Roelofs"
"1491",19,"related","phonological",1097.3,"Roelofs"
"1492",19,"related","phonological",1432.3,"Roelofs"
"1493",19,"related","semantic",1101.3,"Roelofs"
"1494",19,"unrelated","phonological",1308.3,"Roelofs"
"1495",19,"related","phonological",1307.3,"Roelofs"
"1496",19,"unrelated","semantic",1213.3,"Roelofs"
"1497",19,"unrelated","semantic",808.3,"Roelofs"
"1498",19,"unrelated","phonological",1224.3,"Roelofs"
"1499",19,"related","phonological",1019.3,"Roelofs"
"1500",19,"unrelated","phonological",1012.3,"Roelofs"
"1501",19,"related","semantic",1493.3,"Roelofs"
"1502",19,"related","semantic",1136.3,"Roelofs"
"1503",19,"related","phonological",1088.3,"Roelofs"
"1504",19,"unrelated","phonological",1237.3,"Roelofs"
"1505",19,"related","phonological",1149.3,"Roelofs"
"1506",19,"unrelated","phonological",995.3,"Roelofs"
"1507",19,"unrelated","semantic",922.3,"Roelofs"
"1508",19,"unrelated","phonological",893.3,"Roelofs"
"1509",19,"unrelated","phonological",1235.3,"Roelofs"
"1510",19,"unrelated","phonological",2362.3,"Roelofs"
"1511",19,"related","semantic",2005.3,"Roelofs"
"1512",19,"related","semantic",1496.3,"Roelofs"
"1513",19,"unrelated","phonological",1707.3,"Roelofs"
"1514",19,"related","semantic",1233.3,"Roelofs"
"1515",19,"related","phonological",1345.3,"Roelofs"
"1516",19,"unrelated","semantic",1148.3,"Roelofs"
"1517",19,"unrelated","phonological",2042.3,"Roelofs"
"1518",19,"unrelated","semantic",1026.3,"Roelofs"
"1519",19,"related","phonological",939.3,"Roelofs"
"1520",19,"unrelated","semantic",1221.3,"Roelofs"
"1521",19,"related","phonological",1354.3,"Roelofs"
"1522",19,"unrelated","semantic",1591.3,"Roelofs"
"1523",19,"related","semantic",1136.3,"Roelofs"
"1524",19,"related","phonological",1002.3,"Roelofs"
"1525",19,"related","phonological",1144.3,"Roelofs"
"1526",19,"unrelated","semantic",1147.3,"Roelofs"
"1527",19,"related","semantic",1101.3,"Roelofs"
"1528",19,"unrelated","phonological",1130.3,"Roelofs"
"1529",19,"related","semantic",1080.3,"Roelofs"
"1530",19,"unrelated","phonological",1182.3,"Roelofs"
"1531",19,"unrelated","phonological",1069.3,"Roelofs"
"1532",19,"related","phonological",1004.3,"Roelofs"
"1533",19,"related","semantic",1296.3,"Roelofs"
"1534",19,"related","semantic",1050.3,"Roelofs"
"1535",19,"unrelated","semantic",1509.3,"Roelofs"
"1536",19,"unrelated","phonological",1119.3,"Roelofs"
"1537",19,"unrelated","semantic",1091.3,"Roelofs"
"1538",19,"related","phonological",1252.3,"Roelofs"
"1539",19,"unrelated","phonological",1154.3,"Roelofs"
"1540",19,"related","phonological",1422.3,"Roelofs"
"1541",19,"unrelated","semantic",1277.3,"Roelofs"
"1542",19,"related","phonological",1154.3,"Roelofs"
"1543",19,"unrelated","phonological",1093.3,"Roelofs"
"1544",19,"unrelated","semantic",1262.3,"Roelofs"
"1545",19,"unrelated","semantic",1236.3,"Roelofs"
"1546",19,"related","phonological",1281.3,"Roelofs"
"1547",19,"unrelated","phonological",1496.3,"Roelofs"
"1548",19,"related","phonological",1045.3,"Roelofs"
"1549",19,"unrelated","phonological",1403.3,"Roelofs"
"1550",19,"related","phonological",1426.3,"Roelofs"
"1551",19,"related","phonological",1102.3,"Roelofs"
"1552",19,"unrelated","semantic",1006.3,"Roelofs"
"1553",19,"related","phonological",1008.3,"Roelofs"
"1554",19,"unrelated","semantic",1039.3,"Roelofs"
"1555",19,"unrelated","semantic",935.3,"Roelofs"
"1556",19,"unrelated","phonological",1539.3,"Roelofs"
"1557",19,"related","semantic",1157.3,"Roelofs"
"1558",19,"unrelated","phonological",1425.3,"Roelofs"
"1559",19,"related","semantic",1275.3,"Roelofs"
"1560",19,"related","phonological",1236.3,"Roelofs"
"1561",19,"unrelated","phonological",1072.3,"Roelofs"
"1562",19,"related","semantic",1246.3,"Roelofs"
"1563",19,"related","semantic",848.3,"Roelofs"
"1564",19,"unrelated","phonological",1459.3,"Roelofs"
"1565",19,"unrelated","phonological",877.3,"Roelofs"
"1566",19,"related","phonological",1061.3,"Roelofs"
"1567",19,"unrelated","semantic",1201.3,"Roelofs"
"1568",19,"unrelated","phonological",908.3,"Roelofs"
"1569",19,"related","semantic",1210.3,"Roelofs"
"1570",19,"unrelated","phonological",990.3,"Roelofs"
"1571",19,"unrelated","semantic",1050.3,"Roelofs"
"1572",2,"unrelated","phonological",1610.3,"Roelofs"
"1573",2,"related","semantic",967.3,"Roelofs"
"1574",2,"unrelated","phonological",1138.3,"Roelofs"
"1575",2,"related","semantic",921.3,"Roelofs"
"1576",2,"related","phonological",746.3,"Roelofs"
"1577",2,"related","phonological",1214.3,"Roelofs"
"1578",2,"unrelated","phonological",882.3,"Roelofs"
"1579",2,"unrelated","phonological",1104.3,"Roelofs"
"1580",2,"unrelated","phonological",899.3,"Roelofs"
"1581",2,"related","phonological",828.3,"Roelofs"
"1582",2,"unrelated","phonological",953.3,"Roelofs"
"1583",2,"unrelated","semantic",887.3,"Roelofs"
"1584",2,"unrelated","semantic",1081.3,"Roelofs"
"1585",2,"unrelated","semantic",834.3,"Roelofs"
"1586",2,"related","phonological",988.3,"Roelofs"
"1587",2,"unrelated","semantic",847.3,"Roelofs"
"1588",2,"related","phonological",1000.3,"Roelofs"
"1589",2,"related","semantic",903.3,"Roelofs"
"1590",2,"related","semantic",972.3,"Roelofs"
"1591",2,"related","phonological",901.3,"Roelofs"
"1592",2,"related","semantic",860.3,"Roelofs"
"1593",2,"unrelated","semantic",878.3,"Roelofs"
"1594",2,"related","phonological",967.3,"Roelofs"
"1595",2,"unrelated","semantic",1094.3,"Roelofs"
"1596",2,"related","semantic",1129.3,"Roelofs"
"1597",2,"related","semantic",1263.3,"Roelofs"
"1598",2,"unrelated","phonological",920.3,"Roelofs"
"1599",2,"related","phonological",791.3,"Roelofs"
"1600",2,"related","semantic",600.3,"Roelofs"
"1601",2,"unrelated","phonological",1055.3,"Roelofs"
"1602",2,"related","phonological",1138.3,"Roelofs"
"1603",2,"related","semantic",877.3,"Roelofs"
"1604",2,"related","phonological",1784.3,"Roelofs"
"1605",2,"related","semantic",964.3,"Roelofs"
"1606",2,"unrelated","semantic",1137.3,"Roelofs"
"1607",2,"related","semantic",1109.3,"Roelofs"
"1608",2,"related","semantic",997.3,"Roelofs"
"1609",2,"unrelated","semantic",839.3,"Roelofs"
"1610",2,"unrelated","semantic",762.3,"Roelofs"
"1611",2,"unrelated","semantic",1095.3,"Roelofs"
"1612",2,"related","phonological",821.3,"Roelofs"
"1613",2,"related","semantic",835.3,"Roelofs"
"1614",2,"unrelated","phonological",848.3,"Roelofs"
"1615",2,"unrelated","phonological",1200.3,"Roelofs"
"1616",2,"unrelated","phonological",767.3,"Roelofs"
"1617",2,"related","phonological",856.3,"Roelofs"
"1618",2,"unrelated","phonological",782.3,"Roelofs"
"1619",2,"unrelated","phonological",1024.3,"Roelofs"
"1620",2,"related","semantic",1305.3,"Roelofs"
"1621",2,"unrelated","semantic",907.3,"Roelofs"
"1622",2,"unrelated","semantic",1230.3,"Roelofs"
"1623",2,"unrelated","phonological",876.3,"Roelofs"
"1624",2,"related","phonological",842.3,"Roelofs"
"1625",2,"unrelated","semantic",887.3,"Roelofs"
"1626",2,"unrelated","semantic",897.3,"Roelofs"
"1627",2,"unrelated","phonological",1106.3,"Roelofs"
"1628",2,"related","phonological",972.3,"Roelofs"
"1629",2,"related","phonological",856.3,"Roelofs"
"1630",2,"related","semantic",1320.3,"Roelofs"
"1631",2,"related","phonological",924.3,"Roelofs"
"1632",2,"unrelated","semantic",1000.3,"Roelofs"
"1633",2,"related","phonological",1310.3,"Roelofs"
"1634",2,"related","semantic",828.3,"Roelofs"
"1635",2,"unrelated","phonological",958.3,"Roelofs"
"1636",2,"unrelated","phonological",1024.3,"Roelofs"
"1637",2,"unrelated","semantic",999.3,"Roelofs"
"1638",2,"unrelated","phonological",1018.3,"Roelofs"
"1639",2,"related","phonological",1023.3,"Roelofs"
"1640",2,"related","phonological",944.3,"Roelofs"
"1641",2,"unrelated","phonological",808.3,"Roelofs"
"1642",2,"related","phonological",1058.3,"Roelofs"
"1643",2,"related","semantic",1640.3,"Roelofs"
"1644",2,"unrelated","semantic",977.3,"Roelofs"
"1645",2,"related","phonological",921.3,"Roelofs"
"1646",2,"related","semantic",1187.3,"Roelofs"
"1647",2,"related","semantic",956.3,"Roelofs"
"1648",2,"unrelated","semantic",862.3,"Roelofs"
"1649",2,"related","semantic",924.3,"Roelofs"
"1650",2,"unrelated","semantic",1344.3,"Roelofs"
"1651",2,"unrelated","semantic",1018.3,"Roelofs"
"1652",2,"unrelated","semantic",1531.3,"Roelofs"
"1653",2,"unrelated","phonological",884.3,"Roelofs"
"1654",2,"unrelated","phonological",836.3,"Roelofs"
"1655",2,"related","semantic",973.3,"Roelofs"
"1656",2,"unrelated","phonological",910.3,"Roelofs"
"1657",2,"unrelated","phonological",916.3,"Roelofs"
"1658",2,"unrelated","semantic",1036.3,"Roelofs"
"1659",2,"unrelated","phonological",1136.3,"Roelofs"
"1660",2,"unrelated","phonological",776.3,"Roelofs"
"1661",2,"related","phonological",1226.3,"Roelofs"
"1662",2,"unrelated","phonological",928.3,"Roelofs"
"1663",2,"related","semantic",825.3,"Roelofs"
"1664",2,"unrelated","semantic",773.3,"Roelofs"
"1665",2,"related","semantic",996.3,"Roelofs"
"1666",2,"unrelated","phonological",977.3,"Roelofs"
"1667",2,"unrelated","semantic",945.3,"Roelofs"
"1668",2,"related","phonological",1372.3,"Roelofs"
"1669",2,"related","phonological",715.3,"Roelofs"
"1670",2,"unrelated","semantic",861.3,"Roelofs"
"1671",2,"related","phonological",1461.3,"Roelofs"
"1672",2,"unrelated","phonological",845.3,"Roelofs"
"1673",2,"related","semantic",1322.3,"Roelofs"
"1674",2,"related","semantic",822.3,"Roelofs"
"1675",2,"related","semantic",779.3,"Roelofs"
"1676",2,"related","semantic",972.3,"Roelofs"
"1677",2,"related","phonological",964.3,"Roelofs"
"1678",2,"related","semantic",960.3,"Roelofs"
"1679",2,"unrelated","semantic",1228.3,"Roelofs"
"1680",2,"unrelated","phonological",777.3,"Roelofs"
"1681",2,"related","phonological",960.3,"Roelofs"
"1682",2,"unrelated","phonological",1297.3,"Roelofs"
"1683",2,"related","phonological",1258.3,"Roelofs"
"1684",2,"unrelated","phonological",953.3,"Roelofs"
"1685",2,"related","phonological",907.3,"Roelofs"
"1686",2,"unrelated","semantic",1028.3,"Roelofs"
"1687",2,"related","semantic",1005.3,"Roelofs"
"1688",2,"unrelated","phonological",902.3,"Roelofs"
"1689",2,"related","phonological",979.3,"Roelofs"
"1690",2,"related","semantic",863.3,"Roelofs"
"1691",2,"unrelated","semantic",1247.3,"Roelofs"
"1692",2,"unrelated","semantic",1027.3,"Roelofs"
"1693",2,"related","phonological",907.3,"Roelofs"
"1694",2,"related","semantic",998.3,"Roelofs"
"1695",2,"related","semantic",969.3,"Roelofs"
"1696",2,"unrelated","phonological",946.3,"Roelofs"
"1697",2,"related","semantic",843.3,"Roelofs"
"1698",2,"unrelated","semantic",1077.3,"Roelofs"
"1699",2,"unrelated","semantic",809.3,"Roelofs"
"1700",2,"related","semantic",769.3,"Roelofs"
"1701",2,"unrelated","semantic",888.3,"Roelofs"
"1702",2,"unrelated","semantic",780.3,"Roelofs"
"1703",2,"unrelated","semantic",874.3,"Roelofs"
"1704",2,"related","semantic",785.3,"Roelofs"
"1705",2,"unrelated","phonological",846.3,"Roelofs"
"1706",2,"related","semantic",1459.3,"Roelofs"
"1707",2,"unrelated","semantic",1029.3,"Roelofs"
"1708",2,"related","phonological",819.3,"Roelofs"
"1709",2,"unrelated","semantic",890.3,"Roelofs"
"1710",2,"unrelated","semantic",1079.3,"Roelofs"
"1711",2,"related","semantic",904.3,"Roelofs"
"1712",2,"related","semantic",1041.3,"Roelofs"
"1713",2,"related","phonological",891.3,"Roelofs"
"1714",2,"unrelated","phonological",1198.3,"Roelofs"
"1715",2,"related","semantic",747.3,"Roelofs"
"1716",2,"related","phonological",788.3,"Roelofs"
"1717",2,"related","phonological",809.3,"Roelofs"
"1718",2,"unrelated","phonological",906.3,"Roelofs"
"1719",2,"unrelated","semantic",1122.3,"Roelofs"
"1720",2,"related","phonological",946.3,"Roelofs"
