"","idv","iv","iv2","dv","exp"
"1019",512,"CleanProc",1,940,"Yap_etal_2008"
"1020",512,"DegradedProc",1,956,"Yap_etal_2008"
"1021",512,"DegradedProc",1,962,"Yap_etal_2008"
"1022",512,"CleanProc",1,971,"Yap_etal_2008"
"1023",512,"DegradedProc",1,971,"Yap_etal_2008"
"1024",512,"DegradedProc",1,996,"Yap_etal_2008"
"1025",512,"CleanProc",1,1012,"Yap_etal_2008"
"1026",512,"CleanProc",1,1019,"Yap_etal_2008"
"1027",512,"DegradedProc",1,1024,"Yap_etal_2008"
"1028",512,"DegradedProc",1,1028,"Yap_etal_2008"
"1029",512,"CleanProc",1,1045,"Yap_etal_2008"
"1030",512,"DegradedProc",1,1056,"Yap_etal_2008"
"1031",512,"CleanProc",1,1117,"Yap_etal_2008"
"1032",512,"DegradedProc",1,1121,"Yap_etal_2008"
"1033",512,"DegradedProc",1,1123,"Yap_etal_2008"
"1034",512,"DegradedProc",1,1157,"Yap_etal_2008"
"1035",512,"DegradedProc",1,1188,"Yap_etal_2008"
"1036",512,"DegradedProc",1,1196,"Yap_etal_2008"
"1037",512,"CleanProc",1,1199,"Yap_etal_2008"
"1038",512,"DegradedProc",1,1214,"Yap_etal_2008"
"1039",512,"DegradedProc",1,1219,"Yap_etal_2008"
"1040",512,"DegradedProc",1,1227,"Yap_etal_2008"
"1041",512,"DegradedProc",1,1236,"Yap_etal_2008"
"1042",512,"DegradedProc",1,1288,"Yap_etal_2008"
"1043",512,"DegradedProc",1,1308,"Yap_etal_2008"
"1044",512,"DegradedProc",1,1321,"Yap_etal_2008"
"1045",512,"DegradedProc",1,1326,"Yap_etal_2008"
"1046",512,"CleanProc",1,1406,"Yap_etal_2008"
"1047",512,"DegradedProc",1,1428,"Yap_etal_2008"
"1048",512,"CleanProc",1,1476,"Yap_etal_2008"
"1049",512,"DegradedProc",1,1569,"Yap_etal_2008"
"1050",512,"DegradedProc",1,1626,"Yap_etal_2008"
"1051",512,"DegradedProc",1,1659,"Yap_etal_2008"
"1052",512,"CleanProc",1,1717,"Yap_etal_2008"
"1053",512,"DegradedProc",1,1735,"Yap_etal_2008"
"1054",512,"CleanProc",1,1745,"Yap_etal_2008"
"1055",512,"DegradedProc",1,1799,"Yap_etal_2008"
"1056",512,"DegradedProc",1,1972,"Yap_etal_2008"
"1057",512,"CleanProc",1,2058,"Yap_etal_2008"
"1058",512,"DegradedProc",1,2201,"Yap_etal_2008"
"1059",512,"DegradedProc",1,2393,"Yap_etal_2008"
"1060",513,"CleanProc",1,566,"Yap_etal_2008"
"1061",513,"CleanProc",1,571,"Yap_etal_2008"
"1062",513,"CleanProc",1,575,"Yap_etal_2008"
"1063",513,"CleanProc",1,587,"Yap_etal_2008"
"1064",513,"CleanProc",1,592,"Yap_etal_2008"
"1065",513,"CleanProc",1,596,"Yap_etal_2008"
"1066",513,"CleanProc",1,599,"Yap_etal_2008"
"1067",513,"CleanProc",1,603,"Yap_etal_2008"
"1068",513,"CleanProc",1,605,"Yap_etal_2008"
"1069",513,"CleanProc",1,616,"Yap_etal_2008"
"1070",513,"CleanProc",1,616,"Yap_etal_2008"
"1071",513,"CleanProc",1,626,"Yap_etal_2008"
"1072",513,"CleanProc",1,626,"Yap_etal_2008"
"1073",513,"CleanProc",1,632,"Yap_etal_2008"
"1074",513,"CleanProc",1,634,"Yap_etal_2008"
"1075",513,"CleanProc",1,640,"Yap_etal_2008"
"1076",513,"CleanProc",1,650,"Yap_etal_2008"
"1077",513,"CleanProc",1,657,"Yap_etal_2008"
"1078",513,"CleanProc",1,664,"Yap_etal_2008"
"1079",513,"CleanProc",1,676,"Yap_etal_2008"
"1080",513,"CleanProc",1,702,"Yap_etal_2008"
"1081",513,"CleanProc",1,706,"Yap_etal_2008"
"1082",513,"CleanProc",1,721,"Yap_etal_2008"
"1083",513,"CleanProc",1,745,"Yap_etal_2008"
"1084",513,"CleanProc",1,756,"Yap_etal_2008"
"1085",513,"CleanProc",1,761,"Yap_etal_2008"
"1086",513,"CleanProc",1,782,"Yap_etal_2008"
"1087",513,"CleanProc",1,784,"Yap_etal_2008"
"1088",513,"CleanProc",1,799,"Yap_etal_2008"
"1089",513,"CleanProc",1,809,"Yap_etal_2008"
"1090",513,"CleanProc",1,811,"Yap_etal_2008"
"1091",513,"CleanProc",1,825,"Yap_etal_2008"
"1092",513,"CleanProc",1,826,"Yap_etal_2008"
"1093",513,"DegradedProc",1,832,"Yap_etal_2008"
"1094",513,"CleanProc",1,843,"Yap_etal_2008"
"1095",513,"CleanProc",1,846,"Yap_etal_2008"
"1096",513,"CleanProc",1,847,"Yap_etal_2008"
"1097",513,"DegradedProc",1,849,"Yap_etal_2008"
"1098",513,"CleanProc",1,870,"Yap_etal_2008"
"1099",513,"CleanProc",1,878,"Yap_etal_2008"
"1100",513,"DegradedProc",1,883,"Yap_etal_2008"
"1101",513,"CleanProc",1,938,"Yap_etal_2008"
"1102",513,"CleanProc",1,955,"Yap_etal_2008"
"1103",513,"CleanProc",1,961,"Yap_etal_2008"
"1104",513,"DegradedProc",1,1028,"Yap_etal_2008"
"1105",513,"DegradedProc",1,1095,"Yap_etal_2008"
"1106",513,"CleanProc",1,1148,"Yap_etal_2008"
"1107",513,"CleanProc",1,1174,"Yap_etal_2008"
"1108",513,"DegradedProc",1,1199,"Yap_etal_2008"
"1109",513,"DegradedProc",1,1204,"Yap_etal_2008"
"1110",513,"CleanProc",1,1213,"Yap_etal_2008"
"1111",513,"CleanProc",1,1238,"Yap_etal_2008"
"1112",513,"CleanProc",1,1259,"Yap_etal_2008"
"1113",513,"DegradedProc",1,1276,"Yap_etal_2008"
"1114",513,"DegradedProc",1,1361,"Yap_etal_2008"
"1115",513,"CleanProc",1,1492,"Yap_etal_2008"
"1116",513,"DegradedProc",1,1644,"Yap_etal_2008"
"1117",513,"CleanProc",1,1665,"Yap_etal_2008"
"1118",513,"DegradedProc",1,1692,"Yap_etal_2008"
"1119",513,"DegradedProc",1,1715,"Yap_etal_2008"
"1120",513,"DegradedProc",1,1745,"Yap_etal_2008"
"1121",513,"DegradedProc",1,1762,"Yap_etal_2008"
"1122",513,"DegradedProc",1,1767,"Yap_etal_2008"
"1123",513,"DegradedProc",1,1874,"Yap_etal_2008"
"1124",513,"CleanProc",1,1896,"Yap_etal_2008"
"1125",513,"DegradedProc",1,1912,"Yap_etal_2008"
"1126",513,"DegradedProc",1,2016,"Yap_etal_2008"
"1127",513,"DegradedProc",1,2099,"Yap_etal_2008"
"1128",513,"DegradedProc",1,2152,"Yap_etal_2008"
"1129",513,"DegradedProc",1,2282,"Yap_etal_2008"
"1130",513,"DegradedProc",1,2335,"Yap_etal_2008"
"1131",513,"DegradedProc",1,2356,"Yap_etal_2008"
"1132",513,"DegradedProc",1,2395,"Yap_etal_2008"
"1133",513,"DegradedProc",1,2396,"Yap_etal_2008"
"1134",513,"DegradedProc",1,2468,"Yap_etal_2008"
"1135",513,"DegradedProc",1,2604,"Yap_etal_2008"
"1136",513,"DegradedProc",1,2682,"Yap_etal_2008"
"1137",513,"DegradedProc",1,2719,"Yap_etal_2008"
"1138",513,"CleanProc",1,2744,"Yap_etal_2008"
"1139",513,"DegradedProc",1,2900,"Yap_etal_2008"
"1140",513,"DegradedProc",1,2971,"Yap_etal_2008"
"1141",514,"CleanProc",1,567,"Yap_etal_2008"
"1142",514,"CleanProc",1,584,"Yap_etal_2008"
"1143",514,"CleanProc",1,587,"Yap_etal_2008"
"1144",514,"DegradedProc",1,594,"Yap_etal_2008"
"1145",514,"CleanProc",1,608,"Yap_etal_2008"
"1146",514,"DegradedProc",1,612,"Yap_etal_2008"
"1147",514,"CleanProc",1,618,"Yap_etal_2008"
"1148",514,"CleanProc",1,619,"Yap_etal_2008"
"1149",514,"CleanProc",1,643,"Yap_etal_2008"
"1150",514,"CleanProc",1,646,"Yap_etal_2008"
"1151",514,"CleanProc",1,646,"Yap_etal_2008"
"1152",514,"CleanProc",1,647,"Yap_etal_2008"
"1153",514,"CleanProc",1,649,"Yap_etal_2008"
"1154",514,"CleanProc",1,653,"Yap_etal_2008"
"1155",514,"CleanProc",1,653,"Yap_etal_2008"
"1156",514,"DegradedProc",1,660,"Yap_etal_2008"
"1157",514,"CleanProc",1,661,"Yap_etal_2008"
"1158",514,"CleanProc",1,663,"Yap_etal_2008"
"1159",514,"CleanProc",1,678,"Yap_etal_2008"
"1160",514,"CleanProc",1,678,"Yap_etal_2008"
"1161",514,"CleanProc",1,679,"Yap_etal_2008"
"1162",514,"DegradedProc",1,683,"Yap_etal_2008"
"1163",514,"CleanProc",1,686,"Yap_etal_2008"
"1164",514,"DegradedProc",1,689,"Yap_etal_2008"
"1165",514,"CleanProc",1,694,"Yap_etal_2008"
"1166",514,"CleanProc",1,695,"Yap_etal_2008"
"1167",514,"DegradedProc",1,698,"Yap_etal_2008"
"1168",514,"CleanProc",1,700,"Yap_etal_2008"
"1169",514,"CleanProc",1,706,"Yap_etal_2008"
"1170",514,"DegradedProc",1,706,"Yap_etal_2008"
"1171",514,"CleanProc",1,708,"Yap_etal_2008"
"1172",514,"CleanProc",1,709,"Yap_etal_2008"
"1173",514,"CleanProc",1,711,"Yap_etal_2008"
"1174",514,"CleanProc",1,716,"Yap_etal_2008"
"1175",514,"DegradedProc",1,716,"Yap_etal_2008"
"1176",514,"DegradedProc",1,716,"Yap_etal_2008"
"1177",514,"DegradedProc",1,717,"Yap_etal_2008"
"1178",514,"CleanProc",1,719,"Yap_etal_2008"
"1179",514,"DegradedProc",1,739,"Yap_etal_2008"
"1180",514,"DegradedProc",1,740,"Yap_etal_2008"
"1181",514,"DegradedProc",1,744,"Yap_etal_2008"
"1182",514,"DegradedProc",1,746,"Yap_etal_2008"
"1183",514,"CleanProc",1,750,"Yap_etal_2008"
"1184",514,"DegradedProc",1,761,"Yap_etal_2008"
"1185",514,"DegradedProc",1,768,"Yap_etal_2008"
"1186",514,"DegradedProc",1,768,"Yap_etal_2008"
"1187",514,"DegradedProc",1,768,"Yap_etal_2008"
"1188",514,"CleanProc",1,771,"Yap_etal_2008"
"1189",514,"CleanProc",1,778,"Yap_etal_2008"
"1190",514,"CleanProc",1,781,"Yap_etal_2008"
"1191",514,"CleanProc",1,783,"Yap_etal_2008"
"1192",514,"DegradedProc",1,788,"Yap_etal_2008"
"1193",514,"DegradedProc",1,788,"Yap_etal_2008"
"1194",514,"DegradedProc",1,791,"Yap_etal_2008"
"1195",514,"CleanProc",1,792,"Yap_etal_2008"
"1196",514,"CleanProc",1,801,"Yap_etal_2008"
"1197",514,"DegradedProc",1,806,"Yap_etal_2008"
"1198",514,"DegradedProc",1,806,"Yap_etal_2008"
"1199",514,"CleanProc",1,807,"Yap_etal_2008"
"1200",514,"CleanProc",1,819,"Yap_etal_2008"
"1201",514,"DegradedProc",1,822,"Yap_etal_2008"
"1202",514,"DegradedProc",1,822,"Yap_etal_2008"
"1203",514,"DegradedProc",1,823,"Yap_etal_2008"
"1204",514,"CleanProc",1,830,"Yap_etal_2008"
"1205",514,"DegradedProc",1,848,"Yap_etal_2008"
"1206",514,"DegradedProc",1,859,"Yap_etal_2008"
"1207",514,"DegradedProc",1,860,"Yap_etal_2008"
"1208",514,"DegradedProc",1,868,"Yap_etal_2008"
"1209",514,"CleanProc",1,873,"Yap_etal_2008"
"1210",514,"DegradedProc",1,873,"Yap_etal_2008"
"1211",514,"DegradedProc",1,876,"Yap_etal_2008"
"1212",514,"DegradedProc",1,883,"Yap_etal_2008"
"1213",514,"DegradedProc",1,883,"Yap_etal_2008"
"1214",514,"CleanProc",1,886,"Yap_etal_2008"
"1215",514,"CleanProc",1,918,"Yap_etal_2008"
"1216",514,"DegradedProc",1,924,"Yap_etal_2008"
"1217",514,"DegradedProc",1,979,"Yap_etal_2008"
"1218",514,"CleanProc",1,987,"Yap_etal_2008"
"1219",514,"DegradedProc",1,990,"Yap_etal_2008"
"1220",514,"DegradedProc",1,1027,"Yap_etal_2008"
"1221",514,"CleanProc",1,1031,"Yap_etal_2008"
"1222",514,"CleanProc",1,1051,"Yap_etal_2008"
"1223",514,"CleanProc",1,1056,"Yap_etal_2008"
"1224",514,"DegradedProc",1,1224,"Yap_etal_2008"
"1225",514,"DegradedProc",1,1266,"Yap_etal_2008"
"1226",514,"DegradedProc",1,1384,"Yap_etal_2008"
"1227",514,"DegradedProc",1,1468,"Yap_etal_2008"
"1228",515,"CleanProc",1,441,"Yap_etal_2008"
"1229",515,"CleanProc",1,520,"Yap_etal_2008"
"1230",515,"CleanProc",1,533,"Yap_etal_2008"
"1231",515,"CleanProc",1,538,"Yap_etal_2008"
"1232",515,"CleanProc",1,545,"Yap_etal_2008"
"1233",515,"CleanProc",1,548,"Yap_etal_2008"
"1234",515,"CleanProc",1,548,"Yap_etal_2008"
"1235",515,"CleanProc",1,557,"Yap_etal_2008"
"1236",515,"DegradedProc",1,565,"Yap_etal_2008"
"1237",515,"DegradedProc",1,586,"Yap_etal_2008"
"1238",515,"CleanProc",1,595,"Yap_etal_2008"
"1239",515,"CleanProc",1,598,"Yap_etal_2008"
"1240",515,"CleanProc",1,599,"Yap_etal_2008"
"1241",515,"CleanProc",1,603,"Yap_etal_2008"
"1242",515,"DegradedProc",1,613,"Yap_etal_2008"
"1243",515,"CleanProc",1,619,"Yap_etal_2008"
"1244",515,"CleanProc",1,622,"Yap_etal_2008"
"1245",515,"DegradedProc",1,624,"Yap_etal_2008"
"1246",515,"DegradedProc",1,644,"Yap_etal_2008"
"1247",515,"CleanProc",1,653,"Yap_etal_2008"
"1248",515,"CleanProc",1,659,"Yap_etal_2008"
"1249",515,"CleanProc",1,663,"Yap_etal_2008"
"1250",515,"CleanProc",1,672,"Yap_etal_2008"
"1251",515,"DegradedProc",1,672,"Yap_etal_2008"
"1252",515,"CleanProc",1,674,"Yap_etal_2008"
"1253",515,"DegradedProc",1,674,"Yap_etal_2008"
"1254",515,"CleanProc",1,676,"Yap_etal_2008"
"1255",515,"DegradedProc",1,678,"Yap_etal_2008"
"1256",515,"CleanProc",1,680,"Yap_etal_2008"
"1257",515,"CleanProc",1,681,"Yap_etal_2008"
"1258",515,"CleanProc",1,681,"Yap_etal_2008"
"1259",515,"CleanProc",1,685,"Yap_etal_2008"
"1260",515,"CleanProc",1,688,"Yap_etal_2008"
"1261",515,"CleanProc",1,688,"Yap_etal_2008"
"1262",515,"CleanProc",1,694,"Yap_etal_2008"
"1263",515,"DegradedProc",1,715,"Yap_etal_2008"
"1264",515,"DegradedProc",1,716,"Yap_etal_2008"
"1265",515,"DegradedProc",1,717,"Yap_etal_2008"
"1266",515,"CleanProc",1,720,"Yap_etal_2008"
"1267",515,"DegradedProc",1,724,"Yap_etal_2008"
"1268",515,"DegradedProc",1,738,"Yap_etal_2008"
"1269",515,"DegradedProc",1,738,"Yap_etal_2008"
"1270",515,"DegradedProc",1,741,"Yap_etal_2008"
"1271",515,"DegradedProc",1,752,"Yap_etal_2008"
"1272",515,"DegradedProc",1,765,"Yap_etal_2008"
"1273",515,"DegradedProc",1,770,"Yap_etal_2008"
"1274",515,"CleanProc",1,772,"Yap_etal_2008"
"1275",515,"CleanProc",1,777,"Yap_etal_2008"
"1276",515,"CleanProc",1,789,"Yap_etal_2008"
"1277",515,"DegradedProc",1,789,"Yap_etal_2008"
"1278",515,"CleanProc",1,798,"Yap_etal_2008"
"1279",515,"DegradedProc",1,801,"Yap_etal_2008"
"1280",515,"CleanProc",1,802,"Yap_etal_2008"
"1281",515,"CleanProc",1,803,"Yap_etal_2008"
"1282",515,"DegradedProc",1,803,"Yap_etal_2008"
"1283",515,"DegradedProc",1,805,"Yap_etal_2008"
"1284",515,"CleanProc",1,806,"Yap_etal_2008"
"1285",515,"DegradedProc",1,818,"Yap_etal_2008"
"1286",515,"DegradedProc",1,821,"Yap_etal_2008"
"1287",515,"DegradedProc",1,824,"Yap_etal_2008"
"1288",515,"DegradedProc",1,833,"Yap_etal_2008"
"1289",515,"CleanProc",1,838,"Yap_etal_2008"
"1290",515,"DegradedProc",1,841,"Yap_etal_2008"
"1291",515,"DegradedProc",1,842,"Yap_etal_2008"
"1292",515,"CleanProc",1,853,"Yap_etal_2008"
"1293",515,"DegradedProc",1,861,"Yap_etal_2008"
"1294",515,"CleanProc",1,863,"Yap_etal_2008"
"1295",515,"CleanProc",1,868,"Yap_etal_2008"
"1296",515,"CleanProc",1,870,"Yap_etal_2008"
"1297",515,"DegradedProc",1,879,"Yap_etal_2008"
"1298",515,"DegradedProc",1,880,"Yap_etal_2008"
"1299",515,"CleanProc",1,883,"Yap_etal_2008"
"1300",515,"DegradedProc",1,886,"Yap_etal_2008"
"1301",515,"DegradedProc",1,895,"Yap_etal_2008"
"1302",515,"DegradedProc",1,901,"Yap_etal_2008"
"1303",515,"DegradedProc",1,908,"Yap_etal_2008"
"1304",515,"DegradedProc",1,914,"Yap_etal_2008"
"1305",515,"CleanProc",1,917,"Yap_etal_2008"
"1306",515,"DegradedProc",1,919,"Yap_etal_2008"
"1307",515,"DegradedProc",1,925,"Yap_etal_2008"
"1308",515,"DegradedProc",1,928,"Yap_etal_2008"
"1309",515,"CleanProc",1,941,"Yap_etal_2008"
"1310",515,"CleanProc",1,960,"Yap_etal_2008"
"1311",515,"CleanProc",1,971,"Yap_etal_2008"
"1312",515,"CleanProc",1,978,"Yap_etal_2008"
"1313",515,"DegradedProc",1,1017,"Yap_etal_2008"
"1314",515,"CleanProc",1,1036,"Yap_etal_2008"
"1315",515,"DegradedProc",1,1164,"Yap_etal_2008"
"1316",515,"DegradedProc",1,1179,"Yap_etal_2008"
"1317",515,"DegradedProc",1,1182,"Yap_etal_2008"
"1318",515,"DegradedProc",1,1252,"Yap_etal_2008"
"1319",515,"CleanProc",1,1306,"Yap_etal_2008"
"1320",515,"CleanProc",1,1374,"Yap_etal_2008"
"1321",515,"CleanProc",1,1392,"Yap_etal_2008"
"1322",515,"DegradedProc",1,1528,"Yap_etal_2008"
"1323",515,"DegradedProc",1,1654,"Yap_etal_2008"
"1324",516,"CleanProc",1,475,"Yap_etal_2008"
"1325",516,"CleanProc",1,502,"Yap_etal_2008"
"1326",516,"CleanProc",1,516,"Yap_etal_2008"
"1327",516,"CleanProc",1,525,"Yap_etal_2008"
"1328",516,"CleanProc",1,526,"Yap_etal_2008"
"1329",516,"CleanProc",1,526,"Yap_etal_2008"
"1330",516,"CleanProc",1,551,"Yap_etal_2008"
"1331",516,"DegradedProc",1,553,"Yap_etal_2008"
"1332",516,"CleanProc",1,554,"Yap_etal_2008"
"1333",516,"CleanProc",1,554,"Yap_etal_2008"
"1334",516,"CleanProc",1,564,"Yap_etal_2008"
"1335",516,"CleanProc",1,570,"Yap_etal_2008"
"1336",516,"CleanProc",1,572,"Yap_etal_2008"
"1337",516,"CleanProc",1,575,"Yap_etal_2008"
"1338",516,"CleanProc",1,583,"Yap_etal_2008"
"1339",516,"CleanProc",1,585,"Yap_etal_2008"
"1340",516,"DegradedProc",1,607,"Yap_etal_2008"
"1341",516,"DegradedProc",1,618,"Yap_etal_2008"
"1342",516,"CleanProc",1,622,"Yap_etal_2008"
"1343",516,"DegradedProc",1,625,"Yap_etal_2008"
"1344",516,"CleanProc",1,626,"Yap_etal_2008"
"1345",516,"CleanProc",1,628,"Yap_etal_2008"
"1346",516,"CleanProc",1,641,"Yap_etal_2008"
"1347",516,"CleanProc",1,650,"Yap_etal_2008"
"1348",516,"CleanProc",1,652,"Yap_etal_2008"
"1349",516,"CleanProc",1,658,"Yap_etal_2008"
"1350",516,"DegradedProc",1,667,"Yap_etal_2008"
"1351",516,"CleanProc",1,671,"Yap_etal_2008"
"1352",516,"CleanProc",1,675,"Yap_etal_2008"
"1353",516,"CleanProc",1,676,"Yap_etal_2008"
"1354",516,"CleanProc",1,676,"Yap_etal_2008"
"1355",516,"CleanProc",1,677,"Yap_etal_2008"
"1356",516,"DegradedProc",1,678,"Yap_etal_2008"
"1357",516,"CleanProc",1,694,"Yap_etal_2008"
"1358",516,"DegradedProc",1,694,"Yap_etal_2008"
"1359",516,"DegradedProc",1,701,"Yap_etal_2008"
"1360",516,"CleanProc",1,704,"Yap_etal_2008"
"1361",516,"DegradedProc",1,704,"Yap_etal_2008"
"1362",516,"DegradedProc",1,727,"Yap_etal_2008"
"1363",516,"CleanProc",1,736,"Yap_etal_2008"
"1364",516,"DegradedProc",1,751,"Yap_etal_2008"
"1365",516,"CleanProc",1,759,"Yap_etal_2008"
"1366",516,"CleanProc",1,767,"Yap_etal_2008"
"1367",516,"CleanProc",1,771,"Yap_etal_2008"
"1368",516,"CleanProc",1,773,"Yap_etal_2008"
"1369",516,"DegradedProc",1,775,"Yap_etal_2008"
"1370",516,"CleanProc",1,784,"Yap_etal_2008"
"1371",516,"DegradedProc",1,785,"Yap_etal_2008"
"1372",516,"CleanProc",1,794,"Yap_etal_2008"
"1373",516,"CleanProc",1,795,"Yap_etal_2008"
"1374",516,"CleanProc",1,801,"Yap_etal_2008"
"1375",516,"DegradedProc",1,804,"Yap_etal_2008"
"1376",516,"DegradedProc",1,815,"Yap_etal_2008"
"1377",516,"CleanProc",1,822,"Yap_etal_2008"
"1378",516,"CleanProc",1,833,"Yap_etal_2008"
"1379",516,"DegradedProc",1,889,"Yap_etal_2008"
"1380",516,"DegradedProc",1,901,"Yap_etal_2008"
"1381",516,"DegradedProc",1,944,"Yap_etal_2008"
"1382",516,"DegradedProc",1,963,"Yap_etal_2008"
"1383",516,"DegradedProc",1,985,"Yap_etal_2008"
"1384",516,"DegradedProc",1,989,"Yap_etal_2008"
"1385",516,"DegradedProc",1,997,"Yap_etal_2008"
"1386",516,"CleanProc",1,999,"Yap_etal_2008"
"1387",516,"DegradedProc",1,1005,"Yap_etal_2008"
"1388",516,"DegradedProc",1,1037,"Yap_etal_2008"
"1389",516,"DegradedProc",1,1082,"Yap_etal_2008"
"1390",516,"CleanProc",1,1092,"Yap_etal_2008"
"1391",516,"DegradedProc",1,1109,"Yap_etal_2008"
"1392",516,"DegradedProc",1,1118,"Yap_etal_2008"
"1393",516,"DegradedProc",1,1172,"Yap_etal_2008"
"1394",516,"DegradedProc",1,1187,"Yap_etal_2008"
"1395",516,"DegradedProc",1,1261,"Yap_etal_2008"
"1396",516,"DegradedProc",1,1308,"Yap_etal_2008"
"1397",516,"DegradedProc",1,1387,"Yap_etal_2008"
"1398",516,"DegradedProc",1,1460,"Yap_etal_2008"
"1399",516,"DegradedProc",1,1742,"Yap_etal_2008"
"1400",516,"CleanProc",1,1814,"Yap_etal_2008"
"1401",516,"CleanProc",1,1844,"Yap_etal_2008"
"1402",516,"CleanProc",1,1922,"Yap_etal_2008"
"1403",516,"DegradedProc",1,1948,"Yap_etal_2008"
"1404",516,"DegradedProc",1,2234,"Yap_etal_2008"
"1405",516,"CleanProc",1,2235,"Yap_etal_2008"
"1406",517,"CleanProc",1,502,"Yap_etal_2008"
"1407",517,"CleanProc",1,516,"Yap_etal_2008"
"1408",517,"CleanProc",1,538,"Yap_etal_2008"
"1409",517,"CleanProc",1,583,"Yap_etal_2008"
"1410",517,"CleanProc",1,601,"Yap_etal_2008"
"1411",517,"CleanProc",1,620,"Yap_etal_2008"
"1412",517,"CleanProc",1,631,"Yap_etal_2008"
"1413",517,"DegradedProc",1,633,"Yap_etal_2008"
"1414",517,"CleanProc",1,634,"Yap_etal_2008"
"1415",517,"CleanProc",1,635,"Yap_etal_2008"
"1416",517,"CleanProc",1,636,"Yap_etal_2008"
"1417",517,"DegradedProc",1,636,"Yap_etal_2008"
"1418",517,"CleanProc",1,649,"Yap_etal_2008"
"1419",517,"CleanProc",1,664,"Yap_etal_2008"
"1420",517,"CleanProc",1,671,"Yap_etal_2008"
"1421",517,"CleanProc",1,675,"Yap_etal_2008"
"1422",517,"CleanProc",1,676,"Yap_etal_2008"
"1423",517,"CleanProc",1,678,"Yap_etal_2008"
"1424",517,"CleanProc",1,692,"Yap_etal_2008"
"1425",517,"DegradedProc",1,696,"Yap_etal_2008"
"1426",517,"DegradedProc",1,712,"Yap_etal_2008"
"1427",517,"DegradedProc",1,735,"Yap_etal_2008"
"1428",517,"CleanProc",1,736,"Yap_etal_2008"
"1429",517,"CleanProc",1,767,"Yap_etal_2008"
"1430",517,"DegradedProc",1,770,"Yap_etal_2008"
"1431",517,"CleanProc",1,775,"Yap_etal_2008"
"1432",517,"DegradedProc",1,792,"Yap_etal_2008"
"1433",517,"CleanProc",1,795,"Yap_etal_2008"
"1434",517,"CleanProc",1,810,"Yap_etal_2008"
"1435",517,"CleanProc",1,814,"Yap_etal_2008"
"1436",517,"CleanProc",1,824,"Yap_etal_2008"
"1437",517,"DegradedProc",1,827,"Yap_etal_2008"
"1438",517,"CleanProc",1,828,"Yap_etal_2008"
"1439",517,"CleanProc",1,831,"Yap_etal_2008"
"1440",517,"CleanProc",1,860,"Yap_etal_2008"
"1441",517,"DegradedProc",1,862,"Yap_etal_2008"
"1442",517,"CleanProc",1,871,"Yap_etal_2008"
"1443",517,"DegradedProc",1,872,"Yap_etal_2008"
"1444",517,"CleanProc",1,874,"Yap_etal_2008"
"1445",517,"CleanProc",1,884,"Yap_etal_2008"
"1446",517,"CleanProc",1,888,"Yap_etal_2008"
"1447",517,"DegradedProc",1,900,"Yap_etal_2008"
"1448",517,"CleanProc",1,901,"Yap_etal_2008"
"1449",517,"CleanProc",1,904,"Yap_etal_2008"
"1450",517,"CleanProc",1,907,"Yap_etal_2008"
"1451",517,"DegradedProc",1,915,"Yap_etal_2008"
"1452",517,"CleanProc",1,946,"Yap_etal_2008"
"1453",517,"DegradedProc",1,947,"Yap_etal_2008"
"1454",517,"CleanProc",1,960,"Yap_etal_2008"
"1455",517,"DegradedProc",1,964,"Yap_etal_2008"
"1456",517,"CleanProc",1,967,"Yap_etal_2008"
"1457",517,"CleanProc",1,985,"Yap_etal_2008"
"1458",517,"DegradedProc",1,992,"Yap_etal_2008"
"1459",517,"CleanProc",1,994,"Yap_etal_2008"
"1460",517,"DegradedProc",1,998,"Yap_etal_2008"
"1461",517,"CleanProc",1,1002,"Yap_etal_2008"
"1462",517,"DegradedProc",1,1029,"Yap_etal_2008"
"1463",517,"CleanProc",1,1036,"Yap_etal_2008"
"1464",517,"DegradedProc",1,1046,"Yap_etal_2008"
"1465",517,"DegradedProc",1,1047,"Yap_etal_2008"
"1466",517,"DegradedProc",1,1048,"Yap_etal_2008"
"1467",517,"CleanProc",1,1051,"Yap_etal_2008"
"1468",517,"DegradedProc",1,1067,"Yap_etal_2008"
"1469",517,"DegradedProc",1,1078,"Yap_etal_2008"
"1470",517,"CleanProc",1,1085,"Yap_etal_2008"
"1471",517,"CleanProc",1,1089,"Yap_etal_2008"
"1472",517,"CleanProc",1,1097,"Yap_etal_2008"
"1473",517,"CleanProc",1,1114,"Yap_etal_2008"
"1474",517,"CleanProc",1,1115,"Yap_etal_2008"
"1475",517,"DegradedProc",1,1145,"Yap_etal_2008"
"1476",517,"DegradedProc",1,1196,"Yap_etal_2008"
"1477",517,"DegradedProc",1,1207,"Yap_etal_2008"
"1478",517,"DegradedProc",1,1254,"Yap_etal_2008"
"1479",517,"DegradedProc",1,1278,"Yap_etal_2008"
"1480",517,"DegradedProc",1,1377,"Yap_etal_2008"
"1481",517,"DegradedProc",1,1387,"Yap_etal_2008"
"1482",517,"DegradedProc",1,1472,"Yap_etal_2008"
"1483",517,"CleanProc",1,1488,"Yap_etal_2008"
"1484",517,"DegradedProc",1,1504,"Yap_etal_2008"
"1485",517,"DegradedProc",1,1506,"Yap_etal_2008"
"1486",517,"DegradedProc",1,1509,"Yap_etal_2008"
"1487",517,"DegradedProc",1,1514,"Yap_etal_2008"
