"","idv","iv","dv","exp"
"1880","214","1",826,"Mirman_Magnuson_2008"
"1881","214","1",906,"Mirman_Magnuson_2008"
"1882","215","2",577,"Mirman_Magnuson_2008"
"1883","215","2",1027,"Mirman_Magnuson_2008"
"1884","215","2",616,"Mirman_Magnuson_2008"
"1885","215","2",724,"Mirman_Magnuson_2008"
"1886","215","2",861,"Mirman_Magnuson_2008"
"1888","215","2",895,"Mirman_Magnuson_2008"
"1889","215","2",841,"Mirman_Magnuson_2008"
"1890","215","2",733,"Mirman_Magnuson_2008"
"1891","215","2",774,"Mirman_Magnuson_2008"
"1892","215","2",591,"Mirman_Magnuson_2008"
"1893","215","2",753,"Mirman_Magnuson_2008"
"1895","215","2",762,"Mirman_Magnuson_2008"
"1897","215","2",914,"Mirman_Magnuson_2008"
"1898","215","2",638,"Mirman_Magnuson_2008"
"1900","215","2",759,"Mirman_Magnuson_2008"
"1902","215","2",627,"Mirman_Magnuson_2008"
"1903","215","2",957,"Mirman_Magnuson_2008"
"1907","215","2",674,"Mirman_Magnuson_2008"
"1908","215","2",857,"Mirman_Magnuson_2008"
"1909","215","2",857,"Mirman_Magnuson_2008"
"1910","215","2",1024,"Mirman_Magnuson_2008"
"1911","215","2",1117,"Mirman_Magnuson_2008"
"1913","215","2",933,"Mirman_Magnuson_2008"
"1914","215","2",751,"Mirman_Magnuson_2008"
"1916","215","2",1192,"Mirman_Magnuson_2008"
"1917","215","2",741,"Mirman_Magnuson_2008"
"1918","215","2",650,"Mirman_Magnuson_2008"
"1919","215","2",829,"Mirman_Magnuson_2008"
"1920","215","2",615,"Mirman_Magnuson_2008"
"1921","215","2",1098,"Mirman_Magnuson_2008"
"1922","215","2",831,"Mirman_Magnuson_2008"
"1924","215","2",613,"Mirman_Magnuson_2008"
"1925","215","2",865,"Mirman_Magnuson_2008"
"1926","215","2",708,"Mirman_Magnuson_2008"
"1927","215","2",779,"Mirman_Magnuson_2008"
"1928","215","2",724,"Mirman_Magnuson_2008"
"1929","215","2",771,"Mirman_Magnuson_2008"
"1930","215","2",665,"Mirman_Magnuson_2008"
"1932","215","1",723,"Mirman_Magnuson_2008"
"1933","215","1",788,"Mirman_Magnuson_2008"
"1934","215","1",595,"Mirman_Magnuson_2008"
"1935","215","1",819,"Mirman_Magnuson_2008"
"1936","215","1",1011,"Mirman_Magnuson_2008"
"1937","215","1",1090,"Mirman_Magnuson_2008"
"1938","215","1",909,"Mirman_Magnuson_2008"
"1939","215","1",903,"Mirman_Magnuson_2008"
"1940","215","1",556,"Mirman_Magnuson_2008"
"1941","215","1",660,"Mirman_Magnuson_2008"
"1942","215","1",722,"Mirman_Magnuson_2008"
"1943","215","1",803,"Mirman_Magnuson_2008"
"1945","215","1",774,"Mirman_Magnuson_2008"
"1946","215","1",737,"Mirman_Magnuson_2008"
"1947","215","1",719,"Mirman_Magnuson_2008"
"1948","215","1",604,"Mirman_Magnuson_2008"
"1949","215","1",874,"Mirman_Magnuson_2008"
"1950","215","1",594,"Mirman_Magnuson_2008"
"1951","215","1",603,"Mirman_Magnuson_2008"
"1952","215","1",746,"Mirman_Magnuson_2008"
"1953","215","1",663,"Mirman_Magnuson_2008"
"1954","215","1",805,"Mirman_Magnuson_2008"
"1955","215","1",600,"Mirman_Magnuson_2008"
"1957","215","1",825,"Mirman_Magnuson_2008"
"1958","215","1",731,"Mirman_Magnuson_2008"
"1959","215","1",781,"Mirman_Magnuson_2008"
"1960","215","1",695,"Mirman_Magnuson_2008"
"1961","215","1",576,"Mirman_Magnuson_2008"
"1962","215","1",667,"Mirman_Magnuson_2008"
"1963","215","1",611,"Mirman_Magnuson_2008"
"1964","215","1",793,"Mirman_Magnuson_2008"
"1966","215","1",692,"Mirman_Magnuson_2008"
"1967","215","1",739,"Mirman_Magnuson_2008"
"1969","215","1",706,"Mirman_Magnuson_2008"
"1970","215","1",1075,"Mirman_Magnuson_2008"
"1972","215","1",694,"Mirman_Magnuson_2008"
"1974","215","1",1180,"Mirman_Magnuson_2008"
"1975","215","1",768,"Mirman_Magnuson_2008"
"1976","215","1",811,"Mirman_Magnuson_2008"
"1977","215","1",704,"Mirman_Magnuson_2008"
"1978","215","1",952,"Mirman_Magnuson_2008"
"1979","215","1",829,"Mirman_Magnuson_2008"
"1980","215","1",1049,"Mirman_Magnuson_2008"
"1982","216","2",565,"Mirman_Magnuson_2008"
"1983","216","2",628,"Mirman_Magnuson_2008"
"1984","216","2",600,"Mirman_Magnuson_2008"
"1985","216","2",715,"Mirman_Magnuson_2008"
"1986","216","2",762,"Mirman_Magnuson_2008"
"1987","216","2",640,"Mirman_Magnuson_2008"
"1988","216","2",895,"Mirman_Magnuson_2008"
"1989","216","2",583,"Mirman_Magnuson_2008"
"1990","216","2",698,"Mirman_Magnuson_2008"
"1991","216","2",776,"Mirman_Magnuson_2008"
"1992","216","2",794,"Mirman_Magnuson_2008"
"1994","216","2",714,"Mirman_Magnuson_2008"
"1995","216","2",998,"Mirman_Magnuson_2008"
"1997","216","2",784,"Mirman_Magnuson_2008"
"1999","216","2",613,"Mirman_Magnuson_2008"
"2000","216","2",640,"Mirman_Magnuson_2008"
"2001","216","2",693,"Mirman_Magnuson_2008"
"2002","216","2",864,"Mirman_Magnuson_2008"
"2003","216","2",561,"Mirman_Magnuson_2008"
"2004","216","2",683,"Mirman_Magnuson_2008"
"2006","216","2",668,"Mirman_Magnuson_2008"
"2007","216","2",804,"Mirman_Magnuson_2008"
"2008","216","2",747,"Mirman_Magnuson_2008"
"2009","216","2",617,"Mirman_Magnuson_2008"
"2010","216","2",1057,"Mirman_Magnuson_2008"
"2012","216","2",516,"Mirman_Magnuson_2008"
"2013","216","2",807,"Mirman_Magnuson_2008"
"2014","216","2",591,"Mirman_Magnuson_2008"
"2016","216","2",831,"Mirman_Magnuson_2008"
"2017","216","2",550,"Mirman_Magnuson_2008"
"2018","216","2",698,"Mirman_Magnuson_2008"
"2019","216","2",479,"Mirman_Magnuson_2008"
"2021","216","2",787,"Mirman_Magnuson_2008"
"2023","216","2",693,"Mirman_Magnuson_2008"
"2024","216","2",720,"Mirman_Magnuson_2008"
"2025","216","2",708,"Mirman_Magnuson_2008"
"2026","216","2",657,"Mirman_Magnuson_2008"
"2027","216","2",964,"Mirman_Magnuson_2008"
"2028","216","2",702,"Mirman_Magnuson_2008"
"2029","216","2",698,"Mirman_Magnuson_2008"
"2031","216","1",622,"Mirman_Magnuson_2008"
"2032","216","1",702,"Mirman_Magnuson_2008"
"2034","216","1",551,"Mirman_Magnuson_2008"
"2035","216","1",764,"Mirman_Magnuson_2008"
"2036","216","1",796,"Mirman_Magnuson_2008"
"2037","216","1",608,"Mirman_Magnuson_2008"
"2038","216","1",666,"Mirman_Magnuson_2008"
"2039","216","1",581,"Mirman_Magnuson_2008"
"2040","216","1",622,"Mirman_Magnuson_2008"
"2041","216","1",729,"Mirman_Magnuson_2008"
"2042","216","1",705,"Mirman_Magnuson_2008"
"2043","216","1",662,"Mirman_Magnuson_2008"
"2044","216","1",607,"Mirman_Magnuson_2008"
"2045","216","1",520,"Mirman_Magnuson_2008"
"2046","216","1",852,"Mirman_Magnuson_2008"
"2047","216","1",617,"Mirman_Magnuson_2008"
"2048","216","1",660,"Mirman_Magnuson_2008"
"2049","216","1",605,"Mirman_Magnuson_2008"
"2050","216","1",681,"Mirman_Magnuson_2008"
"2051","216","1",650,"Mirman_Magnuson_2008"
"2052","216","1",784,"Mirman_Magnuson_2008"
"2053","216","1",632,"Mirman_Magnuson_2008"
"2054","216","1",619,"Mirman_Magnuson_2008"
"2055","216","1",928,"Mirman_Magnuson_2008"
"2056","216","1",796,"Mirman_Magnuson_2008"
"2057","216","1",520,"Mirman_Magnuson_2008"
"2058","216","1",683,"Mirman_Magnuson_2008"
"2059","216","1",722,"Mirman_Magnuson_2008"
"2060","216","1",623,"Mirman_Magnuson_2008"
"2061","216","1",587,"Mirman_Magnuson_2008"
"2062","216","1",604,"Mirman_Magnuson_2008"
"2063","216","1",761,"Mirman_Magnuson_2008"
"2064","216","1",676,"Mirman_Magnuson_2008"
"2065","216","1",598,"Mirman_Magnuson_2008"
"2066","216","1",687,"Mirman_Magnuson_2008"
"2068","216","1",691,"Mirman_Magnuson_2008"
"2070","216","1",568,"Mirman_Magnuson_2008"
"2071","216","1",783,"Mirman_Magnuson_2008"
"2072","216","1",774,"Mirman_Magnuson_2008"
"2073","216","1",599,"Mirman_Magnuson_2008"
"2074","216","1",734,"Mirman_Magnuson_2008"
"2075","216","1",659,"Mirman_Magnuson_2008"
"2076","216","1",766,"Mirman_Magnuson_2008"
"2077","216","1",690,"Mirman_Magnuson_2008"
"2078","216","1",597,"Mirman_Magnuson_2008"
"2079","216","1",958,"Mirman_Magnuson_2008"
"2080","301","2",607,"Mirman_Magnuson_2008"
"2081","301","2",592,"Mirman_Magnuson_2008"
"2082","301","2",725,"Mirman_Magnuson_2008"
"2084","301","2",593,"Mirman_Magnuson_2008"
"2085","301","2",722,"Mirman_Magnuson_2008"
"2086","301","2",712,"Mirman_Magnuson_2008"
"2087","301","2",740,"Mirman_Magnuson_2008"
"2088","301","2",896,"Mirman_Magnuson_2008"
"2089","301","2",711,"Mirman_Magnuson_2008"
"2090","301","2",672,"Mirman_Magnuson_2008"
"2091","301","2",670,"Mirman_Magnuson_2008"
"2092","301","2",629,"Mirman_Magnuson_2008"
"2093","301","2",615,"Mirman_Magnuson_2008"
"2096","301","2",827,"Mirman_Magnuson_2008"
"2097","301","2",585,"Mirman_Magnuson_2008"
"2098","301","2",1002,"Mirman_Magnuson_2008"
"2099","301","2",685,"Mirman_Magnuson_2008"
"2100","301","2",665,"Mirman_Magnuson_2008"
"2101","301","2",627,"Mirman_Magnuson_2008"
"2102","301","2",550,"Mirman_Magnuson_2008"
"2103","301","2",718,"Mirman_Magnuson_2008"
"2104","301","2",661,"Mirman_Magnuson_2008"
"2105","301","2",640,"Mirman_Magnuson_2008"
"2106","301","2",734,"Mirman_Magnuson_2008"
"2107","301","2",603,"Mirman_Magnuson_2008"
"2108","301","2",720,"Mirman_Magnuson_2008"
"2109","301","2",703,"Mirman_Magnuson_2008"
"2110","301","2",505,"Mirman_Magnuson_2008"
"2111","301","2",574,"Mirman_Magnuson_2008"
"2112","301","2",843,"Mirman_Magnuson_2008"
"2114","301","2",664,"Mirman_Magnuson_2008"
"2115","301","2",711,"Mirman_Magnuson_2008"
"2116","301","2",547,"Mirman_Magnuson_2008"
"2117","301","2",677,"Mirman_Magnuson_2008"
"2118","301","2",644,"Mirman_Magnuson_2008"
"2120","301","2",671,"Mirman_Magnuson_2008"
"2122","301","2",534,"Mirman_Magnuson_2008"
"2123","301","2",929,"Mirman_Magnuson_2008"
"2124","301","2",767,"Mirman_Magnuson_2008"
"2125","301","2",777,"Mirman_Magnuson_2008"
"2126","301","2",683,"Mirman_Magnuson_2008"
"2127","301","2",666,"Mirman_Magnuson_2008"
"2128","301","2",537,"Mirman_Magnuson_2008"
"2129","301","2",490,"Mirman_Magnuson_2008"
"2130","301","1",763,"Mirman_Magnuson_2008"
"2131","301","1",628,"Mirman_Magnuson_2008"
"2132","301","1",722,"Mirman_Magnuson_2008"
"2133","301","1",823,"Mirman_Magnuson_2008"
"2135","301","1",807,"Mirman_Magnuson_2008"
"2136","301","1",593,"Mirman_Magnuson_2008"
"2137","301","1",564,"Mirman_Magnuson_2008"
"2138","301","1",518,"Mirman_Magnuson_2008"
"2139","301","1",600,"Mirman_Magnuson_2008"
"2141","301","1",652,"Mirman_Magnuson_2008"
"2142","301","1",871,"Mirman_Magnuson_2008"
"2144","301","1",648,"Mirman_Magnuson_2008"
"2145","301","1",657,"Mirman_Magnuson_2008"
"2146","301","1",626,"Mirman_Magnuson_2008"
"2147","301","1",635,"Mirman_Magnuson_2008"
"2148","301","1",632,"Mirman_Magnuson_2008"
"2149","301","1",679,"Mirman_Magnuson_2008"
"2150","301","1",785,"Mirman_Magnuson_2008"
"2152","301","1",595,"Mirman_Magnuson_2008"
"2153","301","1",670,"Mirman_Magnuson_2008"
"2154","301","1",746,"Mirman_Magnuson_2008"
"2155","301","1",633,"Mirman_Magnuson_2008"
"2156","301","1",673,"Mirman_Magnuson_2008"
"2157","301","1",767,"Mirman_Magnuson_2008"
"2158","301","1",572,"Mirman_Magnuson_2008"
"2159","301","1",607,"Mirman_Magnuson_2008"
"2160","301","1",631,"Mirman_Magnuson_2008"
"2161","301","1",594,"Mirman_Magnuson_2008"
"2162","301","1",791,"Mirman_Magnuson_2008"
"2163","301","1",734,"Mirman_Magnuson_2008"
"2164","301","1",694,"Mirman_Magnuson_2008"
"2165","301","1",603,"Mirman_Magnuson_2008"
"2166","301","1",882,"Mirman_Magnuson_2008"
"2167","301","1",598,"Mirman_Magnuson_2008"
"2168","301","1",854,"Mirman_Magnuson_2008"
"2169","301","1",568,"Mirman_Magnuson_2008"
"2170","301","1",650,"Mirman_Magnuson_2008"
"2171","301","1",822,"Mirman_Magnuson_2008"
"2172","301","1",584,"Mirman_Magnuson_2008"
"2173","301","1",574,"Mirman_Magnuson_2008"
"2175","301","1",719,"Mirman_Magnuson_2008"
"2176","301","1",796,"Mirman_Magnuson_2008"
"2178","301","1",877,"Mirman_Magnuson_2008"
"2179","311","2",547,"Mirman_Magnuson_2008"
"2180","311","2",589,"Mirman_Magnuson_2008"
"2181","311","2",643,"Mirman_Magnuson_2008"
"2182","311","2",566,"Mirman_Magnuson_2008"
"2183","311","2",823,"Mirman_Magnuson_2008"
"2184","311","2",761,"Mirman_Magnuson_2008"
"2185","311","2",546,"Mirman_Magnuson_2008"
"2186","311","2",620,"Mirman_Magnuson_2008"
"2187","311","2",581,"Mirman_Magnuson_2008"
"2188","311","2",629,"Mirman_Magnuson_2008"
"2189","311","2",781,"Mirman_Magnuson_2008"
"2190","311","2",853,"Mirman_Magnuson_2008"
"2192","311","2",669,"Mirman_Magnuson_2008"
"2193","311","2",785,"Mirman_Magnuson_2008"
"2194","311","2",669,"Mirman_Magnuson_2008"
"2195","311","2",744,"Mirman_Magnuson_2008"
"2196","311","2",918,"Mirman_Magnuson_2008"
"2197","311","2",813,"Mirman_Magnuson_2008"
"2200","311","2",701,"Mirman_Magnuson_2008"
"2203","311","2",860,"Mirman_Magnuson_2008"
"2204","311","2",687,"Mirman_Magnuson_2008"
"2207","311","2",633,"Mirman_Magnuson_2008"
"2208","311","2",752,"Mirman_Magnuson_2008"
"2210","311","2",741,"Mirman_Magnuson_2008"
"2212","311","2",618,"Mirman_Magnuson_2008"
"2214","311","2",626,"Mirman_Magnuson_2008"
"2215","311","2",630,"Mirman_Magnuson_2008"
"2216","311","2",733,"Mirman_Magnuson_2008"
"2219","311","2",713,"Mirman_Magnuson_2008"
"2220","311","2",495,"Mirman_Magnuson_2008"
"2221","311","2",598,"Mirman_Magnuson_2008"
"2222","311","2",667,"Mirman_Magnuson_2008"
"2223","311","2",532,"Mirman_Magnuson_2008"
"2224","311","2",732,"Mirman_Magnuson_2008"
"2225","311","2",609,"Mirman_Magnuson_2008"
"2226","311","2",531,"Mirman_Magnuson_2008"
"2227","311","2",577,"Mirman_Magnuson_2008"
"2228","311","2",942,"Mirman_Magnuson_2008"
"2229","311","1",609,"Mirman_Magnuson_2008"
"2230","311","1",594,"Mirman_Magnuson_2008"
"2231","311","1",509,"Mirman_Magnuson_2008"
"2232","311","1",663,"Mirman_Magnuson_2008"
"2233","311","1",582,"Mirman_Magnuson_2008"
"2234","311","1",797,"Mirman_Magnuson_2008"
"2235","311","1",614,"Mirman_Magnuson_2008"
"2236","311","1",921,"Mirman_Magnuson_2008"
"2237","311","1",566,"Mirman_Magnuson_2008"
"2238","311","1",608,"Mirman_Magnuson_2008"
"2239","311","1",695,"Mirman_Magnuson_2008"
"2240","311","1",656,"Mirman_Magnuson_2008"
"2241","311","1",669,"Mirman_Magnuson_2008"
"2242","311","1",620,"Mirman_Magnuson_2008"
"2243","311","1",598,"Mirman_Magnuson_2008"
"2244","311","1",645,"Mirman_Magnuson_2008"
"2245","311","1",627,"Mirman_Magnuson_2008"
"2246","311","1",638,"Mirman_Magnuson_2008"
"2247","311","1",587,"Mirman_Magnuson_2008"
"2248","311","1",739,"Mirman_Magnuson_2008"
"2249","311","1",807,"Mirman_Magnuson_2008"
"2250","311","1",570,"Mirman_Magnuson_2008"
"2252","311","1",706,"Mirman_Magnuson_2008"
"2253","311","1",623,"Mirman_Magnuson_2008"
"2254","311","1",844,"Mirman_Magnuson_2008"
"2255","311","1",692,"Mirman_Magnuson_2008"
"2256","311","1",613,"Mirman_Magnuson_2008"
"2257","311","1",635,"Mirman_Magnuson_2008"
"2258","311","1",710,"Mirman_Magnuson_2008"
"2259","311","1",517,"Mirman_Magnuson_2008"
"2260","311","1",767,"Mirman_Magnuson_2008"
"2261","311","1",662,"Mirman_Magnuson_2008"
"2262","311","1",689,"Mirman_Magnuson_2008"
"2263","311","1",581,"Mirman_Magnuson_2008"
"2264","311","1",648,"Mirman_Magnuson_2008"
"2265","311","1",873,"Mirman_Magnuson_2008"
"2266","311","1",624,"Mirman_Magnuson_2008"
"2267","311","1",627,"Mirman_Magnuson_2008"
"2268","311","1",647,"Mirman_Magnuson_2008"
"2269","311","1",520,"Mirman_Magnuson_2008"
"2271","311","1",616,"Mirman_Magnuson_2008"
"2272","311","1",616,"Mirman_Magnuson_2008"
"2273","311","1",860,"Mirman_Magnuson_2008"
"2274","311","1",590,"Mirman_Magnuson_2008"
"2275","311","1",894,"Mirman_Magnuson_2008"
"2276","311","1",618,"Mirman_Magnuson_2008"
"2277","311","1",871,"Mirman_Magnuson_2008"
"2278","312","2",586,"Mirman_Magnuson_2008"
"2279","312","2",579,"Mirman_Magnuson_2008"
"2280","312","2",640,"Mirman_Magnuson_2008"
"2281","312","2",612,"Mirman_Magnuson_2008"
"2282","312","2",835,"Mirman_Magnuson_2008"
"2284","312","2",604,"Mirman_Magnuson_2008"
"2285","312","2",703,"Mirman_Magnuson_2008"
"2286","312","2",671,"Mirman_Magnuson_2008"
"2289","312","2",646,"Mirman_Magnuson_2008"
"2290","312","2",834,"Mirman_Magnuson_2008"
"2291","312","2",626,"Mirman_Magnuson_2008"
"2292","312","2",919,"Mirman_Magnuson_2008"
"2293","312","2",787,"Mirman_Magnuson_2008"
"2294","312","2",698,"Mirman_Magnuson_2008"
"2295","312","2",939,"Mirman_Magnuson_2008"
"2296","312","2",724,"Mirman_Magnuson_2008"
"2298","312","2",612,"Mirman_Magnuson_2008"
"2299","312","2",739,"Mirman_Magnuson_2008"
"2301","312","2",819,"Mirman_Magnuson_2008"
"2302","312","2",791,"Mirman_Magnuson_2008"
"2303","312","2",610,"Mirman_Magnuson_2008"
"2305","312","2",894,"Mirman_Magnuson_2008"
"2306","312","2",666,"Mirman_Magnuson_2008"
"2307","312","2",1119,"Mirman_Magnuson_2008"
"2308","312","2",583,"Mirman_Magnuson_2008"
"2309","312","2",700,"Mirman_Magnuson_2008"
"2310","312","2",672,"Mirman_Magnuson_2008"
"2311","312","2",623,"Mirman_Magnuson_2008"
"2312","312","2",1141,"Mirman_Magnuson_2008"
"2313","312","2",585,"Mirman_Magnuson_2008"
"2314","312","2",753,"Mirman_Magnuson_2008"
"2315","312","2",771,"Mirman_Magnuson_2008"
"2316","312","2",678,"Mirman_Magnuson_2008"
"2317","312","2",633,"Mirman_Magnuson_2008"
"2318","312","2",772,"Mirman_Magnuson_2008"
"2319","312","2",776,"Mirman_Magnuson_2008"
"2320","312","2",628,"Mirman_Magnuson_2008"
"2321","312","2",727,"Mirman_Magnuson_2008"
"2323","312","2",736,"Mirman_Magnuson_2008"
"2324","312","2",652,"Mirman_Magnuson_2008"
"2325","312","2",747,"Mirman_Magnuson_2008"
"2326","312","2",580,"Mirman_Magnuson_2008"
"2327","312","2",802,"Mirman_Magnuson_2008"
"2328","312","1",567,"Mirman_Magnuson_2008"
"2329","312","1",784,"Mirman_Magnuson_2008"
"2330","312","1",570,"Mirman_Magnuson_2008"
"2331","312","1",667,"Mirman_Magnuson_2008"
"2332","312","1",936,"Mirman_Magnuson_2008"
"2333","312","1",791,"Mirman_Magnuson_2008"
"2334","312","1",798,"Mirman_Magnuson_2008"
"2335","312","1",956,"Mirman_Magnuson_2008"
"2336","312","1",616,"Mirman_Magnuson_2008"
"2337","312","1",615,"Mirman_Magnuson_2008"
"2339","312","1",722,"Mirman_Magnuson_2008"
"2340","312","1",663,"Mirman_Magnuson_2008"
"2341","312","1",697,"Mirman_Magnuson_2008"
"2342","312","1",590,"Mirman_Magnuson_2008"
"2343","312","1",643,"Mirman_Magnuson_2008"
"2344","312","1",623,"Mirman_Magnuson_2008"
"2345","312","1",672,"Mirman_Magnuson_2008"
"2347","312","1",623,"Mirman_Magnuson_2008"
"2348","312","1",649,"Mirman_Magnuson_2008"
"2349","312","1",655,"Mirman_Magnuson_2008"
"2350","312","1",574,"Mirman_Magnuson_2008"
"2351","312","1",649,"Mirman_Magnuson_2008"
"2352","312","1",671,"Mirman_Magnuson_2008"
"2353","312","1",682,"Mirman_Magnuson_2008"
"2354","312","1",713,"Mirman_Magnuson_2008"
"2355","312","1",601,"Mirman_Magnuson_2008"
"2356","312","1",652,"Mirman_Magnuson_2008"
"2357","312","1",625,"Mirman_Magnuson_2008"
"2358","312","1",843,"Mirman_Magnuson_2008"
"2359","312","1",634,"Mirman_Magnuson_2008"
"2360","312","1",585,"Mirman_Magnuson_2008"
"2361","312","1",896,"Mirman_Magnuson_2008"
"2362","312","1",625,"Mirman_Magnuson_2008"
"2363","312","1",672,"Mirman_Magnuson_2008"
"2365","312","1",666,"Mirman_Magnuson_2008"
"2366","312","1",743,"Mirman_Magnuson_2008"
"2367","312","1",711,"Mirman_Magnuson_2008"
"2368","312","1",594,"Mirman_Magnuson_2008"
"2370","312","1",723,"Mirman_Magnuson_2008"
"2371","312","1",626,"Mirman_Magnuson_2008"
"2372","312","1",683,"Mirman_Magnuson_2008"
"2373","312","1",985,"Mirman_Magnuson_2008"
"2374","312","1",710,"Mirman_Magnuson_2008"
"2376","312","1",800,"Mirman_Magnuson_2008"
"2377","401","2",923,"Mirman_Magnuson_2008"
"2378","401","2",582,"Mirman_Magnuson_2008"
"2379","401","2",699,"Mirman_Magnuson_2008"
"2380","401","2",736,"Mirman_Magnuson_2008"
"2382","401","2",744,"Mirman_Magnuson_2008"
"2383","401","2",517,"Mirman_Magnuson_2008"
"2384","401","2",663,"Mirman_Magnuson_2008"
"2385","401","2",940,"Mirman_Magnuson_2008"
"2386","401","2",576,"Mirman_Magnuson_2008"
"2387","401","2",783,"Mirman_Magnuson_2008"
"2388","401","2",667,"Mirman_Magnuson_2008"
"2389","401","2",1218,"Mirman_Magnuson_2008"
"2390","401","2",977,"Mirman_Magnuson_2008"
"2391","401","2",653,"Mirman_Magnuson_2008"
"2392","401","2",772,"Mirman_Magnuson_2008"
"2393","401","2",1093,"Mirman_Magnuson_2008"
"2394","401","2",1115,"Mirman_Magnuson_2008"
"2395","401","2",604,"Mirman_Magnuson_2008"
"2396","401","2",781,"Mirman_Magnuson_2008"
"2397","401","2",620,"Mirman_Magnuson_2008"
"2398","401","2",633,"Mirman_Magnuson_2008"
"2399","401","2",711,"Mirman_Magnuson_2008"
"2400","401","2",590,"Mirman_Magnuson_2008"
"2401","401","2",697,"Mirman_Magnuson_2008"
"2402","401","2",551,"Mirman_Magnuson_2008"
"2403","401","2",966,"Mirman_Magnuson_2008"
"2404","401","2",985,"Mirman_Magnuson_2008"
"2405","401","2",728,"Mirman_Magnuson_2008"
"2406","401","2",1108,"Mirman_Magnuson_2008"
"2407","401","2",740,"Mirman_Magnuson_2008"
"2408","401","2",634,"Mirman_Magnuson_2008"
"2409","401","2",866,"Mirman_Magnuson_2008"
"2410","401","2",885,"Mirman_Magnuson_2008"
"2411","401","2",678,"Mirman_Magnuson_2008"
"2412","401","2",572,"Mirman_Magnuson_2008"
"2413","401","2",943,"Mirman_Magnuson_2008"
"2414","401","2",718,"Mirman_Magnuson_2008"
"2415","401","2",677,"Mirman_Magnuson_2008"
"2416","401","2",737,"Mirman_Magnuson_2008"
"2417","401","2",638,"Mirman_Magnuson_2008"
"2418","401","2",616,"Mirman_Magnuson_2008"
"2419","401","2",578,"Mirman_Magnuson_2008"
"2420","401","2",804,"Mirman_Magnuson_2008"
"2421","401","2",696,"Mirman_Magnuson_2008"
"2422","401","2",671,"Mirman_Magnuson_2008"
"2423","401","2",852,"Mirman_Magnuson_2008"
"2424","401","2",622,"Mirman_Magnuson_2008"
"2425","401","2",704,"Mirman_Magnuson_2008"
"2426","401","2",704,"Mirman_Magnuson_2008"
"2427","401","1",634,"Mirman_Magnuson_2008"
"2428","401","1",571,"Mirman_Magnuson_2008"
"2429","401","1",586,"Mirman_Magnuson_2008"
"2430","401","1",726,"Mirman_Magnuson_2008"
"2431","401","1",777,"Mirman_Magnuson_2008"
"2432","401","1",639,"Mirman_Magnuson_2008"
"2433","401","1",1103,"Mirman_Magnuson_2008"
"2435","401","1",644,"Mirman_Magnuson_2008"
"2436","401","1",805,"Mirman_Magnuson_2008"
"2437","401","1",720,"Mirman_Magnuson_2008"
"2439","401","1",599,"Mirman_Magnuson_2008"
"2440","401","1",722,"Mirman_Magnuson_2008"
"2441","401","1",560,"Mirman_Magnuson_2008"
"2442","401","1",559,"Mirman_Magnuson_2008"
"2443","401","1",860,"Mirman_Magnuson_2008"
"2444","401","1",598,"Mirman_Magnuson_2008"
"2445","401","1",539,"Mirman_Magnuson_2008"
"2446","401","1",614,"Mirman_Magnuson_2008"
"2447","401","1",600,"Mirman_Magnuson_2008"
"2449","401","1",658,"Mirman_Magnuson_2008"
"2450","401","1",654,"Mirman_Magnuson_2008"
"2451","401","1",639,"Mirman_Magnuson_2008"
"2453","401","1",594,"Mirman_Magnuson_2008"
"2454","401","1",1011,"Mirman_Magnuson_2008"
"2455","401","1",618,"Mirman_Magnuson_2008"
"2456","401","1",944,"Mirman_Magnuson_2008"
"2457","401","1",517,"Mirman_Magnuson_2008"
"2458","401","1",567,"Mirman_Magnuson_2008"
"2459","401","1",742,"Mirman_Magnuson_2008"
"2460","401","1",889,"Mirman_Magnuson_2008"
"2461","401","1",610,"Mirman_Magnuson_2008"
"2462","401","1",540,"Mirman_Magnuson_2008"
"2463","401","1",1072,"Mirman_Magnuson_2008"
"2464","401","1",634,"Mirman_Magnuson_2008"
"2465","401","1",1108,"Mirman_Magnuson_2008"
"2466","401","1",652,"Mirman_Magnuson_2008"
"2467","401","1",649,"Mirman_Magnuson_2008"
"2468","401","1",715,"Mirman_Magnuson_2008"
"2469","401","1",821,"Mirman_Magnuson_2008"
"2470","401","1",550,"Mirman_Magnuson_2008"
"2471","401","1",729,"Mirman_Magnuson_2008"
"2472","401","1",709,"Mirman_Magnuson_2008"
"2473","401","1",809,"Mirman_Magnuson_2008"
"2474","401","1",601,"Mirman_Magnuson_2008"
"2475","401","1",777,"Mirman_Magnuson_2008"
"2476","402","2",704,"Mirman_Magnuson_2008"
"2477","402","2",682,"Mirman_Magnuson_2008"
"2478","402","2",713,"Mirman_Magnuson_2008"
"2479","402","2",634,"Mirman_Magnuson_2008"
"2480","402","2",705,"Mirman_Magnuson_2008"
"2481","402","2",767,"Mirman_Magnuson_2008"
"2482","402","2",919,"Mirman_Magnuson_2008"
"2483","402","2",649,"Mirman_Magnuson_2008"
"2484","402","2",747,"Mirman_Magnuson_2008"
"2485","402","2",911,"Mirman_Magnuson_2008"
"2486","402","2",603,"Mirman_Magnuson_2008"
"2487","402","2",638,"Mirman_Magnuson_2008"
"2488","402","2",994,"Mirman_Magnuson_2008"
"2489","402","2",794,"Mirman_Magnuson_2008"
"2490","402","2",960,"Mirman_Magnuson_2008"
