"","idv","iv","dv","exp"
"370","7","typisch",565,"Estes_etal_2008"
"371","7","typisch",444,"Estes_etal_2008"
"372","7","typisch",597,"Estes_etal_2008"
"373","7","typisch",454,"Estes_etal_2008"
"374","7","typisch",457,"Estes_etal_2008"
"375","7","untypisch",366,"Estes_etal_2008"
"376","7","untypisch",386,"Estes_etal_2008"
"377","7","untypisch",625,"Estes_etal_2008"
"378","7","untypisch",539,"Estes_etal_2008"
"379","7","untypisch",779,"Estes_etal_2008"
"380","7","untypisch",688,"Estes_etal_2008"
"381","7","untypisch",615,"Estes_etal_2008"
"382","7","untypisch",427,"Estes_etal_2008"
"383","7","untypisch",539,"Estes_etal_2008"
"384","7","untypisch",444,"Estes_etal_2008"
"385","7","untypisch",677,"Estes_etal_2008"
"386","7","untypisch",411,"Estes_etal_2008"
"387","7","untypisch",560,"Estes_etal_2008"
"388","7","untypisch",526,"Estes_etal_2008"
"389","7","untypisch",444,"Estes_etal_2008"
"390","7","untypisch",481,"Estes_etal_2008"
"391","7","untypisch",652,"Estes_etal_2008"
"392","7","untypisch",577,"Estes_etal_2008"
"393","7","untypisch",352,"Estes_etal_2008"
"394","7","untypisch",487,"Estes_etal_2008"
"395","7","untypisch",572,"Estes_etal_2008"
"396","7","untypisch",388,"Estes_etal_2008"
"397","7","untypisch",561,"Estes_etal_2008"
"398","7","untypisch",515,"Estes_etal_2008"
"399","7","untypisch",733,"Estes_etal_2008"
"400","7","untypisch",510,"Estes_etal_2008"
"401","7","untypisch",478,"Estes_etal_2008"
"402","7","untypisch",605,"Estes_etal_2008"
"403","7","untypisch",526,"Estes_etal_2008"
"404","7","untypisch",460,"Estes_etal_2008"
"405","7","typisch",468,"Estes_etal_2008"
"406","7","typisch",490,"Estes_etal_2008"
"407","7","typisch",380,"Estes_etal_2008"
"408","7","typisch",634,"Estes_etal_2008"
"409","7","typisch",716,"Estes_etal_2008"
"410","7","typisch",718,"Estes_etal_2008"
"411","7","typisch",529,"Estes_etal_2008"
"412","7","typisch",537,"Estes_etal_2008"
"413","7","typisch",522,"Estes_etal_2008"
"414","7","typisch",922,"Estes_etal_2008"
"415","7","typisch",507,"Estes_etal_2008"
"416","7","typisch",356,"Estes_etal_2008"
"417","7","typisch",421,"Estes_etal_2008"
"418","7","typisch",612,"Estes_etal_2008"
