S#    Block   Trial       SOA   FlkPos  FlkCol  TarCol  OnLine    RT      MT    Distance
18E   	2   	1   	  350 	below 	green 	red 	Good 	0.521 	0.115 	14.118 	
18E   	2   	2   	  950 	below 	red 	green 	Good 	0.373 	0.071 	10.588 	
18E   	2   	3   	  350 	below 	red 	green 	Good 	0.343 	0.063 	9.118 	
18E   	2   	4   	  350 	below 	red 	red 	Good 	0.340 	0.102 	11.471 	
18E   	2   	5   	  950 	above 	green 	red 	Good 	0.344 	0.109 	11.618 	
18E   	2   	6   	  650 	above 	red 	green 	Good 	0.351 	0.058 	6.912 	
18E   	2   	8   	  650 	below 	red 	green 	Good 	0.301 	0.066 	9.706 	
18E   	2   	9   	  950 	above 	green 	green 	Good 	0.324 	0.066 	9.265 	
18E   	2   	10   	  50 	above 	red 	red 	Good 	0.479 	0.101 	10.735 	
18E   	2   	11   	  650 	below 	red 	red 	Good 	0.447 	0.105 	11.176 	
18E   	2   	12   	  350 	above 	red 	green 	Good 	0.321 	0.070 	9.853 	
18E   	2   	15   	  650 	below 	green 	red 	Good 	0.270 	0.140 	14.853 	
18E   	2   	16   	  350 	above 	green 	red 	Good 	0.538 	0.096 	10.588 	
18E   	2   	19   	  50 	below 	red 	red 	Good 	0.540 	0.095 	10.294 	
18E   	2   	20   	  650 	below 	green 	green 	Good 	0.366 	0.067 	9.118 	
18E   	2   	21   	  350 	above 	red 	red 	Good 	0.355 	0.100 	11.176 	
18E   	2   	22   	  650 	above 	green 	red 	Good 	0.362 	0.111 	12.353 	
18E   	2   	23   	  50 	above 	green 	red 	Good 	0.418 	0.107 	12.941 	
18E   	2   	24   	  950 	below 	red 	red 	Good 	0.337 	0.098 	11.176 	
18E   	2   	25   	  650 	above 	red 	red 	Good 	0.341 	0.098 	10.735 	
18E   	2   	26   	  950 	below 	green 	green 	Good 	0.312 	0.068 	8.088 	
18E   	2   	27   	  950 	below 	green 	red 	Good 	0.343 	0.109 	9.706 	
18E   	2   	28   	  350 	above 	green 	green 	Good 	0.374 	0.061 	6.765 	
18E   	2   	30   	  950 	above 	red 	red 	Good 	0.365 	0.097 	10.588 	
18E   	2   	31   	  650 	above 	green 	green 	Good 	0.335 	0.068 	8.088 	
18E   	2   	32   	  50 	above 	red 	green 	Good 	0.466 	0.077 	8.382 	
18E   	3   	1   	  950 	above 	green 	red 	Good 	0.340 	0.099 	13.235 	
18E   	3   	2   	  650 	below 	red 	red 	Good 	0.362 	0.098 	11.176 	
18E   	3   	3   	  350 	above 	green 	red 	Good 	0.501 	0.099 	11.029 	
18E   	3   	4   	  350 	above 	red 	red 	Good 	0.402 	0.086 	8.382 	
