S#    Block   Trial       SOA   FlkPos  FlkCol  TarCol  OnLine    RT      MT    Distance
32E   	2   	4   	  650 	below 	green 	green 	Good 	0.527 	0.129 	14.853 	
32E   	2   	6   	  650 	above 	red 	red 	Good 	0.548 	0.082 	9.853 	
32E   	2   	7   	  950 	below 	red 	green 	Good 	0.418 	0.142 	14.706 	
32E   	2   	8   	  50 	above 	green 	green 	Good 	1.134 	0.141 	15.147 	
32E   	2   	9   	  50 	above 	red 	green 	Good 	0.185 	0.104 	8.235 	
32E   	2   	11   	  50 	below 	red 	red 	Good 	0.570 	0.082 	11.029 	
32E   	2   	12   	  650 	above 	red 	green 	Good 	0.424 	0.127 	11.471 	
32E   	2   	15   	  950 	above 	green 	red 	Good 	0.372 	0.084 	6.471 	
32E   	2   	16   	  950 	below 	green 	red 	Good 	0.324 	0.086 	7.647 	
32E   	2   	17   	  50 	above 	red 	red 	Good 	0.514 	0.098 	4.853 	
32E   	2   	19   	  950 	above 	red 	green 	Good 	0.453 	0.113 	7.059 	
32E   	2   	20   	  650 	above 	green 	red 	Good 	0.585 	0.072 	7.647 	
32E   	2   	21   	  50 	below 	red 	green 	Good 	1.285 	0.107 	7.353 	
32E   	2   	22   	  350 	below 	red 	red 	Good 	0.591 	0.083 	6.912 	
32E   	2   	23   	  50 	above 	green 	red 	Good 	0.958 	0.080 	7.353 	
32E   	2   	24   	  350 	below 	green 	red 	Good 	0.754 	0.073 	6.618 	
32E   	2   	25   	  950 	below 	red 	red 	Good 	0.418 	0.070 	5.882 	
32E   	2   	26   	  650 	above 	green 	green 	Good 	0.563 	0.087 	6.324 	
32E   	2   	27   	  350 	above 	green 	red 	Good 	0.650 	0.075 	8.088 	
32E   	2   	28   	  350 	below 	green 	green 	Good 	0.719 	0.127 	10.588 	
32E   	2   	29   	  950 	above 	green 	green 	Good 	0.662 	0.126 	8.676 	
32E   	2   	30   	  950 	above 	red 	red 	Good 	0.711 	0.075 	7.206 	
32E   	2   	31   	  650 	below 	red 	green 	Good 	0.490 	0.136 	10.588 	
32E   	2   	32   	  350 	below 	red 	green 	Good 	0.822 	0.133 	11.765 	
32E   	3   	1   	  350 	below 	green 	green 	Good 	1.360 	0.094 	10.294 	
32E   	3   	3   	  650 	below 	red 	red 	Good 	0.523 	0.072 	11.324 	
32E   	3   	4   	  650 	below 	green 	red 	Good 	0.302 	0.076 	9.853 	
32E   	3   	5   	  950 	above 	green 	red 	Good 	0.343 	0.070 	9.706 	
32E   	3   	7   	  650 	above 	red 	red 	Good 	0.417 	0.078 	11.324 	
32E   	3   	8   	  650 	above 	red 	green 	Good 	0.800 	0.117 	12.500 	
32E   	3   	9   	  950 	below 	green 	green 	Good 	0.562 	0.120 	12.941 	
32E   	3   	10   	  50 	above 	red 	red 	Good 	0.648 	0.078 	12.353 	
32E   	3   	13   	  950 	above 	red 	red 	Good 	0.338 	0.064 	8.382 	
32E   	3   	14   	  350 	above 	green 	green 	Good 	0.593 	0.114 	11.324 	
32E   	3   	15   	  50 	above 	green 	green 	Good 	0.640 	0.129 	10.735 	
32E   	3   	16   	  50 	below 	green 	green 	Good 	0.631 	0.137 	11.471 	
32E   	3   	17   	  950 	below 	red 	green 	Good 	0.541 	0.121 	10.294 	
32E   	3   	18   	  350 	above 	red 	green 	Good 	0.640 	0.115 	11.176 	
32E   	3   	19   	  50 	below 	red 	red 	Good 	0.434 	0.073 	9.559 	
32E   	3   	22   	  50 	below 	green 	red 	Good 	1.515 	0.070 	13.676 	
32E   	3   	23   	  650 	below 	green 	green 	Good 	0.404 	0.118 	11.765 	
32E   	3   	24   	  650 	above 	green 	red 	Good 	0.442 	0.103 	9.412 	
32E   	3   	26   	  950 	above 	red 	green 	Good 	0.470 	0.132 	12.353 	
32E   	3   	27   	  350 	below 	green 	red 	Good 	0.441 	0.069 	9.706 	
32E   	3   	28   	  50 	below 	red 	green 	Good 	0.437 	0.120 	11.471 	
32E   	3   	29   	  350 	above 	red 	red 	Good 	0.649 	0.069 	8.382 	
32E   	3   	30   	  350 	below 	red 	red 	Good 	0.451 	0.065 	8.529 	
32E   	3   	31   	  650 	above 	green 	green 	Good 	0.594 	0.137 	11.765 	
32E   	4   	2   	  350 	below 	green 	red 	Good 	0.581 	0.073 	11.324 	
32E   	4   	3   	  650 	above 	green 	green 	Good 	0.477 	0.121 	12.941 	
32E   	4   	4   	  950 	above 	green 	red 	Good 	0.373 	0.077 	10.441 	
32E   	4   	5   	  950 	above 	red 	red 	Good 	0.414 	0.073 	9.412 	
32E   	4   	6   	  650 	above 	red 	red 	Good 	0.357 	0.071 	9.853 	
32E   	4   	7   	  350 	above 	red 	red 	Good 	0.533 	0.079 	10.441 	
32E   	4   	8   	  950 	below 	red 	red 	Good 	0.461 	0.073 	10.882 	
32E   	4   	9   	  650 	below 	red 	red 	Good 	0.968 	0.073 	11.029 	
32E   	4   	10   	  950 	below 	green 	red 	Good 	0.524 	0.076 	11.471 	
32E   	4   	11   	  350 	below 	green 	green 	Good 	0.804 	0.117 	11.618 	
32E   	4   	12   	  50 	below 	green 	red 	Good 	0.560 	0.078 	11.324 	
32E   	4   	13   	  50 	above 	green 	red 	Good 	0.826 	0.081 	12.206 	
32E   	4   	14   	  950 	below 	green 	green 	Good 	0.570 	0.138 	12.059 	
32E   	4   	15   	  50 	above 	red 	green 	Good 	0.740 	0.126 	12.500 	
32E   	4   	16   	  350 	above 	green 	red 	Good 	0.486 	0.072 	10.588 	
32E   	4   	17   	  50 	above 	green 	green 	Good 	0.701 	0.122 	12.500 	
32E   	4   	18   	  350 	above 	red 	green 	Good 	0.696 	0.122 	12.353 	
32E   	4   	19   	  950 	below 	red 	green 	Good 	0.425 	0.112 	11.912 	
32E   	4   	20   	  50 	below 	green 	green 	Good 	0.603 	0.124 	11.029 	
32E   	4   	21   	  350 	below 	red 	red 	Good 	0.851 	0.073 	11.765 	
32E   	4   	23   	  650 	below 	green 	red 	Good 	0.412 	0.076 	11.324 	
32E   	4   	24   	  650 	above 	red 	green 	Good 	0.494 	0.135 	12.647 	
32E   	4   	25   	  650 	above 	green 	red 	Good 	0.740 	0.074 	10.147 	
32E   	4   	26   	  50 	below 	red 	red 	Good 	0.784 	0.074 	10.735 	
32E   	4   	27   	  650 	below 	green 	green 	Good 	0.497 	0.120 	12.647 	
32E   	4   	28   	  350 	above 	green 	green 	Good 	0.609 	0.113 	11.471 	
32E   	4   	29   	  950 	above 	red 	green 	Good 	0.433 	0.120 	12.941 	
32E   	4   	30   	  350 	below 	red 	green 	Good 	0.543 	0.097 	11.029 	
32E   	4   	31   	  950 	above 	green 	green 	Good 	0.490 	0.135 	13.382 	
32E   	4   	32   	  50 	below 	red 	green 	Good 	0.669 	0.119 	13.235 	
32E   	5   	2   	  650 	above 	red 	red 	Good 	0.471 	0.067 	11.176 	
32E   	5   	3   	  650 	below 	red 	green 	Good 	0.513 	0.125 	13.529 	
32E   	5   	4   	  350 	above 	red 	red 	Good 	0.492 	0.067 	12.059 	
32E   	5   	5   	  50 	above 	green 	green 	Good 	0.537 	0.110 	11.618 	
32E   	5   	7   	  950 	below 	green 	green 	Good 	0.593 	0.118 	12.059 	
32E   	5   	8   	  50 	above 	green 	red 	Good 	0.910 	0.067 	10.294 	
32E   	5   	9   	  950 	above 	red 	red 	Good 	0.399 	0.082 	12.206 	
32E   	5   	10   	  350 	below 	red 	green 	Good 	0.579 	0.093 	11.176 	
32E   	5   	12   	  950 	below 	green 	red 	Good 	0.433 	0.077 	11.765 	
