S#    Block   Trial       SOA   FlkPos  FlkCol  TarCol  OnLine    RT      MT    Distance
4E   	2   	1   	  350 	below 	green 	red 	Good 	0.631 	0.102 	13.382 	
4E   	2   	2   	  950 	below 	red 	green 	Good 	0.386 	0.076 	9.265 	
4E   	2   	3   	  350 	below 	red 	green 	Good 	0.558 	0.070 	7.500 	
4E   	2   	4   	  350 	below 	red 	red 	Good 	0.350 	0.130 	14.853 	
4E   	2   	5   	  950 	above 	green 	red 	Good 	0.379 	0.111 	12.647 	
4E   	2   	6   	  650 	above 	red 	green 	Good 	0.295 	0.082 	9.118 	
4E   	2   	8   	  650 	below 	red 	green 	Good 	0.351 	0.083 	7.794 	
4E   	2   	9   	  950 	above 	green 	green 	Good 	0.292 	0.079 	6.765 	
4E   	2   	10   	  50 	above 	red 	red 	Good 	0.432 	0.103 	11.029 	
4E   	2   	11   	  650 	below 	red 	red 	Good 	0.274 	0.100 	14.412 	
4E   	2   	12   	  350 	above 	red 	green 	Good 	0.323 	0.089 	8.088 	
4E   	2   	13   	  950 	above 	red 	green 	Good 	0.245 	0.085 	9.118 	
4E   	2   	14   	  350 	below 	green 	green 	Good 	0.373 	0.091 	8.382 	
4E   	2   	15   	  650 	below 	green 	red 	Good 	0.287 	0.114 	12.353 	
4E   	2   	16   	  350 	above 	green 	red 	Good 	0.400 	0.122 	10.588 	
4E   	2   	21   	  350 	above 	red 	red 	Good 	0.332 	0.135 	11.471 	
4E   	2   	22   	  650 	above 	green 	red 	Good 	0.325 	0.105 	11.324 	
4E   	2   	23   	  50 	above 	green 	red 	Good 	0.371 	0.104 	11.176 	
4E   	2   	24   	  950 	below 	red 	red 	Good 	0.293 	0.111 	10.882 	
4E   	2   	25   	  650 	above 	red 	red 	Good 	0.304 	0.095 	9.118 	
4E   	2   	26   	  950 	below 	green 	green 	Good 	0.284 	0.080 	7.941 	
4E   	2   	27   	  950 	below 	green 	red 	Good 	0.289 	0.089 	10.441 	
4E   	2   	28   	  350 	above 	green 	green 	Good 	0.329 	0.083 	7.500 	
4E   	2   	30   	  950 	above 	red 	red 	Good 	0.448 	0.147 	11.471 	
4E   	2   	32   	  50 	above 	red 	green 	Good 	0.426 	0.128 	9.853 	
4E   	3   	1   	  950 	above 	green 	red 	Good 	0.255 	0.145 	18.529 	
4E   	3   	2   	  650 	below 	red 	red 	Good 	0.293 	0.104 	14.706 	
4E   	3   	3   	  350 	above 	green 	red 	Good 	0.358 	0.152 	16.912 	
4E   	3   	6   	  650 	above 	red 	green 	Good 	0.260 	0.052 	9.706 	
4E   	3   	7   	  650 	below 	green 	green 	Good 	0.462 	0.093 	8.971 	
4E   	3   	8   	  50 	below 	green 	green 	Good 	0.340 	0.088 	9.853 	
4E   	3   	9   	  950 	below 	red 	red 	Good 	0.275 	0.114 	14.265 	
4E   	3   	10   	  650 	above 	green 	red 	Good 	0.315 	0.112 	12.941 	
4E   	3   	11   	  350 	below 	red 	red 	Good 	0.314 	0.115 	12.353 	
4E   	3   	12   	  650 	below 	green 	red 	Good 	0.334 	0.104 	14.265 	
4E   	3   	13   	  350 	below 	green 	green 	Good 	0.358 	0.085 	8.824 	
4E   	3   	14   	  350 	below 	red 	green 	Good 	0.330 	0.078 	7.941 	
4E   	3   	15   	  950 	above 	red 	red 	Good 	0.269 	0.102 	11.912 	
4E   	3   	16   	  650 	above 	green 	green 	Good 	0.281 	0.081 	8.676 	
4E   	3   	17   	  950 	above 	green 	green 	Good 	0.344 	0.102 	8.971 	
4E   	3   	18   	  950 	below 	green 	green 	Good 	0.299 	0.103 	9.706 	
4E   	3   	20   	  950 	below 	red 	green 	Good 	0.324 	0.107 	8.676 	
4E   	3   	22   	  950 	below 	green 	red 	Good 	0.277 	0.080 	10.294 	
4E   	3   	23   	  50 	above 	green 	green 	Good 	0.391 	0.099 	9.706 	
4E   	3   	24   	  50 	below 	red 	red 	Good 	0.497 	0.082 	8.676 	
4E   	3   	25   	  950 	above 	red 	green 	Good 	0.367 	0.087 	7.794 	
4E   	3   	26   	  650 	above 	red 	red 	Good 	0.373 	0.091 	8.529 	
4E   	3   	27   	  50 	above 	red 	red 	Good 	0.388 	0.080 	8.088 	
4E   	3   	29   	  650 	below 	red 	green 	Good 	0.328 	0.081 	7.647 	
4E   	3   	30   	  50 	below 	red 	green 	Good 	0.365 	0.111 	10.441 	
4E   	3   	32   	  350 	below 	green 	red 	Good 	0.321 	0.087 	8.676 	
4E   	4   	4   	  950 	below 	green 	green 	Good 	0.257 	0.084 	10.147 	
4E   	4   	5   	  650 	above 	green 	green 	Good 	0.326 	0.083 	8.676 	
4E   	4   	6   	  350 	below 	red 	green 	Good 	0.380 	0.075 	8.088 	
4E   	4   	7   	  650 	above 	red 	green 	Good 	0.253 	0.085 	8.088 	
4E   	4   	8   	  350 	above 	green 	red 	Good 	0.317 	0.116 	12.353 	
4E   	4   	9   	  350 	below 	green 	red 	Good 	0.288 	0.107 	9.853 	
4E   	4   	10   	  50 	below 	green 	red 	Good 	0.364 	0.102 	11.029 	
4E   	4   	11   	  650 	below 	red 	green 	Good 	0.280 	0.080 	6.765 	
4E   	4   	12   	  950 	above 	red 	green 	Good 	0.278 	0.077 	7.353 	
4E   	4   	13   	  650 	above 	green 	red 	Good 	0.290 	0.082 	6.471 	
4E   	4   	14   	  650 	below 	green 	green 	Good 	0.330 	0.085 	7.206 	
4E   	4   	15   	  50 	below 	red 	red 	Good 	0.415 	0.082 	7.941 	
4E   	4   	16   	  350 	above 	green 	green 	Good 	0.362 	0.077 	7.941 	
4E   	4   	17   	  950 	above 	green 	green 	Good 	0.331 	0.071 	6.912 	
4E   	4   	18   	  950 	above 	red 	red 	Good 	0.366 	0.106 	7.353 	
4E   	4   	19   	  350 	below 	red 	red 	Good 	0.301 	0.105 	9.853 	
4E   	4   	20   	  650 	below 	red 	red 	Good 	0.326 	0.106 	8.235 	
4E   	4   	21   	  950 	below 	red 	red 	Good 	0.320 	0.177 	12.059 	
4E   	4   	22   	  50 	above 	red 	red 	Good 	0.321 	0.113 	10.147 	
4E   	4   	23   	  650 	below 	green 	red 	Good 	0.347 	0.183 	13.088 	
4E   	4   	24   	  50 	above 	green 	red 	Good 	0.548 	0.106 	11.176 	
4E   	4   	25   	  350 	above 	red 	red 	Good 	0.352 	0.121 	12.206 	
4E   	4   	27   	  950 	below 	green 	red 	Good 	0.318 	0.089 	11.029 	
4E   	4   	28   	  50 	above 	green 	green 	Good 	0.445 	0.081 	5.882 	
4E   	4   	29   	  950 	below 	red 	green 	Good 	0.322 	0.075 	5.882 	
4E   	4   	30   	  950 	above 	green 	red 	Good 	0.389 	0.102 	8.529 	
4E   	4   	31   	  650 	above 	red 	red 	Good 	0.391 	0.100 	8.088 	
4E   	4   	32   	  50 	below 	red 	green 	Good 	0.324 	0.093 	7.647 	
4E   	5   	1   	  350 	below 	green 	red 	Good 	0.509 	0.094 	17.353 	
4E   	5   	2   	  650 	above 	red 	red 	Good 	0.298 	0.122 	14.559 	
4E   	5   	4   	  650 	below 	red 	green 	Good 	0.284 	0.083 	8.676 	
4E   	5   	5   	  350 	above 	red 	green 	Good 	0.280 	0.075 	8.382 	
4E   	5   	6   	  950 	below 	green 	red 	Good 	0.272 	0.096 	11.029 	
4E   	5   	8   	  350 	below 	red 	red 	Good 	0.311 	0.099 	9.265 	
4E   	5   	9   	  950 	above 	red 	red 	Good 	0.296 	0.105 	9.706 	
4E   	5   	10   	  50 	below 	green 	green 	Good 	0.445 	0.078 	8.088 	
4E   	5   	11   	  350 	below 	red 	green 	Good 	0.322 	0.092 	7.794 	
4E   	5   	12   	  950 	below 	red 	green 	Good 	0.311 	0.087 	8.088 	
4E   	5   	13   	  650 	below 	red 	red 	Good 	0.329 	0.116 	11.029 	
4E   	5   	14   	  50 	below 	red 	red 	Good 	0.412 	0.107 	8.529 	
4E   	5   	15   	  950 	above 	green 	green 	Good 	0.381 	0.066 	6.765 	
4E   	5   	16   	  650 	above 	green 	red 	Good 	0.282 	0.114 	10.735 	
4E   	5   	17   	  50 	above 	green 	red 	Good 	0.383 	0.109 	10.441 	
4E   	5   	18   	  50 	below 	red 	green 	Good 	0.341 	0.092 	8.088 	
4E   	5   	19   	  650 	above 	green 	green 	Good 	0.323 	0.077 	7.500 	
4E   	5   	20   	  650 	below 	green 	red 	Good 	0.275 	0.123 	11.324 	
4E   	5   	22   	  650 	above 	red 	green 	Good 	0.303 	0.062 	4.559 	
4E   	5   	24   	  50 	above 	red 	red 	Good 	0.550 	0.073 	5.882 	
4E   	5   	27   	  50 	above 	green 	green 	Good 	0.409 	0.073 	4.853 	
4E   	5   	28   	  950 	above 	red 	green 	Good 	0.276 	0.079 	6.324 	
4E   	5   	29   	  950 	below 	red 	red 	Good 	0.310 	0.093 	7.206 	
4E   	5   	30   	  350 	above 	red 	red 	Good 	0.368 	0.094 	7.500 	
4E   	5   	31   	  950 	above 	green 	red 	Good 	0.361 	0.099 	8.382 	
4E   	6   	1   	  650 	above 	green 	green 	Good 	0.326 	0.083 	8.824 	
4E   	6   	2   	  50 	above 	red 	red 	Good 	0.484 	0.092 	11.618 	
4E   	6   	3   	  50 	above 	red 	green 	Good 	0.485 	0.080 	8.088 	
4E   	6   	6   	  50 	above 	green 	green 	Good 	0.524 	0.066 	5.000 	
4E   	6   	7   	  350 	below 	red 	green 	Good 	0.399 	0.080 	6.765 	
