S#    Block   Trial       SOA   FlkPos  FlkCol  TarCol  OnLine    RT      MT    Distance
9E   	2   	1   	  350 	below 	green 	red 	Good 	0.478 	0.073 	10.735 	
9E   	2   	2   	  950 	below 	red 	green 	Good 	0.309 	0.127 	12.941 	
9E   	2   	3   	  350 	below 	red 	green 	Good 	0.507 	0.110 	13.088 	
9E   	2   	4   	  350 	below 	red 	red 	Good 	0.430 	0.075 	11.471 	
9E   	2   	5   	  950 	above 	green 	red 	Good 	0.290 	0.072 	11.029 	
9E   	2   	6   	  650 	above 	red 	green 	Good 	0.300 	0.105 	12.353 	
9E   	2   	8   	  650 	below 	red 	green 	Good 	0.305 	0.107 	11.324 	
9E   	2   	10   	  50 	above 	red 	red 	Good 	0.421 	0.074 	10.441 	
9E   	2   	11   	  650 	below 	red 	red 	Good 	0.413 	0.075 	11.765 	
9E   	2   	12   	  350 	above 	red 	green 	Good 	0.343 	0.105 	10.441 	
9E   	2   	13   	  950 	above 	red 	green 	Good 	0.312 	0.100 	10.147 	
9E   	2   	14   	  350 	below 	green 	green 	Good 	0.567 	0.099 	11.176 	
9E   	2   	15   	  650 	below 	green 	red 	Good 	0.300 	0.068 	11.324 	
9E   	2   	16   	  350 	above 	green 	red 	Good 	0.456 	0.072 	10.588 	
9E   	2   	18   	  50 	above 	green 	green 	Good 	0.432 	0.113 	12.353 	
9E   	2   	19   	  50 	below 	red 	red 	Good 	0.400 	0.073 	12.059 	
9E   	2   	21   	  350 	above 	red 	red 	Good 	0.362 	0.077 	12.500 	
9E   	2   	22   	  650 	above 	green 	red 	Good 	0.297 	0.067 	10.000 	
9E   	2   	23   	  50 	above 	green 	red 	Good 	0.468 	0.076 	10.441 	
9E   	2   	24   	  950 	below 	red 	red 	Good 	0.415 	0.074 	11.029 	
9E   	2   	25   	  650 	above 	red 	red 	Good 	0.339 	0.075 	10.882 	
9E   	2   	26   	  950 	below 	green 	green 	Good 	0.294 	0.111 	12.353 	
9E   	2   	27   	  950 	below 	green 	red 	Good 	0.330 	0.079 	11.471 	
9E   	2   	28   	  350 	above 	green 	green 	Good 	0.318 	0.103 	10.735 	
9E   	2   	29   	  50 	below 	green 	green 	Good 	0.475 	0.101 	10.735 	
9E   	2   	30   	  950 	above 	red 	red 	Good 	0.366 	0.070 	10.882 	
9E   	2   	31   	  650 	above 	green 	green 	Good 	0.315 	0.094 	11.324 	
9E   	3   	1   	  950 	above 	green 	red 	Good 	0.344 	0.070 	11.765 	
9E   	3   	2   	  650 	below 	red 	red 	Good 	0.388 	0.071 	12.353 	
9E   	3   	4   	  350 	above 	red 	red 	Good 	0.429 	0.071 	10.441 	
9E   	3   	5   	  350 	above 	green 	green 	Good 	0.314 	0.111 	11.618 	
9E   	3   	6   	  650 	above 	red 	green 	Good 	0.393 	0.100 	11.765 	
9E   	3   	7   	  650 	below 	green 	green 	Good 	0.337 	0.118 	11.471 	
9E   	3   	8   	  50 	below 	green 	green 	Good 	0.383 	0.104 	10.294 	
9E   	3   	9   	  950 	below 	red 	red 	Good 	0.277 	0.069 	10.147 	
9E   	3   	10   	  650 	above 	green 	red 	Good 	0.355 	0.070 	10.735 	
9E   	3   	11   	  350 	below 	red 	red 	Good 	0.376 	0.077 	10.588 	
9E   	3   	12   	  650 	below 	green 	red 	Good 	0.356 	0.076 	10.147 	
9E   	3   	13   	  350 	below 	green 	green 	Good 	0.379 	0.108 	11.029 	
9E   	3   	14   	  350 	below 	red 	green 	Good 	0.432 	0.121 	12.206 	
9E   	3   	15   	  950 	above 	red 	red 	Good 	0.278 	0.068 	10.000 	
9E   	3   	16   	  650 	above 	green 	green 	Good 	0.275 	0.116 	11.471 	
9E   	3   	17   	  950 	above 	green 	green 	Good 	0.266 	0.107 	10.882 	
9E   	3   	18   	  950 	below 	green 	green 	Good 	0.344 	0.117 	10.882 	
9E   	3   	19   	  350 	above 	red 	green 	Good 	0.450 	0.122 	11.912 	
9E   	3   	20   	  950 	below 	red 	green 	Good 	0.395 	0.123 	12.794 	
9E   	3   	21   	  50 	above 	green 	red 	Good 	0.414 	0.077 	10.588 	
9E   	3   	22   	  950 	below 	green 	red 	Good 	0.269 	0.069 	11.471 	
9E   	3   	23   	  50 	above 	green 	green 	Good 	0.372 	0.118 	11.471 	
9E   	3   	24   	  50 	below 	red 	red 	Good 	0.398 	0.068 	10.000 	
9E   	3   	25   	  950 	above 	red 	green 	Good 	0.339 	0.110 	11.765 	
9E   	3   	26   	  650 	above 	red 	red 	Good 	0.342 	0.075 	12.647 	
9E   	3   	28   	  50 	above 	red 	green 	Good 	0.475 	0.131 	14.706 	
9E   	3   	29   	  650 	below 	red 	green 	Good 	0.370 	0.129 	12.059 	
9E   	3   	31   	  50 	below 	green 	red 	Good 	0.648 	0.066 	9.265 	
9E   	3   	32   	  350 	below 	green 	red 	Good 	0.381 	0.074 	9.559 	
9E   	4   	2   	  350 	below 	green 	green 	Good 	0.347 	0.104 	12.059 	
9E   	4   	3   	  50 	above 	red 	green 	Good 	0.483 	0.105 	12.206 	
9E   	4   	4   	  950 	below 	green 	green 	Good 	0.290 	0.109 	12.353 	
9E   	4   	5   	  650 	above 	green 	green 	Good 	0.300 	0.102 	11.618 	
9E   	4   	6   	  350 	below 	red 	green 	Good 	0.461 	0.099 	10.882 	
9E   	4   	7   	  650 	above 	red 	green 	Good 	0.309 	0.099 	10.147 	
9E   	4   	8   	  350 	above 	green 	red 	Good 	0.388 	0.074 	11.471 	
9E   	4   	9   	  350 	below 	green 	red 	Good 	0.332 	0.071 	10.882 	
9E   	4   	11   	  650 	below 	red 	green 	Good 	0.370 	0.104 	10.588 	
9E   	4   	12   	  950 	above 	red 	green 	Good 	0.288 	0.106 	11.176 	
9E   	4   	13   	  650 	above 	green 	red 	Good 	0.354 	0.079 	11.029 	
9E   	4   	14   	  650 	below 	green 	green 	Good 	0.353 	0.108 	9.853 	
9E   	4   	15   	  50 	below 	red 	red 	Good 	0.476 	0.074 	9.706 	
9E   	4   	16   	  350 	above 	green 	green 	Good 	0.411 	0.098 	10.147 	
