S#    Block   Trial       SOA   FlkPos  FlkCol  TarCol  OnLine    RT      MT    Distance
13E   	2   	1   	  350 	below 	green 	red 	Good 	0.519 	0.060 	8.382 	
13E   	2   	3   	  350 	below 	red 	green 	Good 	0.371 	0.097 	12.500 	
13E   	2   	5   	  950 	above 	green 	red 	Good 	0.441 	0.053 	9.706 	
13E   	2   	6   	  650 	above 	red 	green 	Good 	0.459 	0.103 	12.353 	
13E   	2   	7   	  50 	below 	red 	green 	Good 	0.513 	0.112 	12.500 	
13E   	2   	8   	  650 	below 	red 	green 	Good 	0.334 	0.092 	13.971 	
13E   	2   	9   	  950 	above 	green 	green 	Good 	0.391 	0.094 	8.824 	
13E   	2   	11   	  650 	below 	red 	red 	Good 	0.372 	0.055 	8.529 	
13E   	2   	12   	  350 	above 	red 	green 	Good 	0.382 	0.098 	13.088 	
13E   	2   	13   	  950 	above 	red 	green 	Good 	0.332 	0.094 	12.647 	
13E   	2   	14   	  350 	below 	green 	green 	Good 	0.501 	0.104 	12.353 	
13E   	2   	15   	  650 	below 	green 	red 	Good 	0.298 	0.060 	8.676 	
13E   	2   	16   	  350 	above 	green 	red 	Good 	0.330 	0.055 	9.412 	
13E   	2   	17   	  50 	below 	green 	red 	Good 	0.469 	0.053 	7.500 	
13E   	2   	19   	  50 	below 	red 	red 	Good 	0.568 	0.058 	8.235 	
13E   	2   	20   	  650 	below 	green 	green 	Good 	0.369 	0.144 	12.647 	
13E   	2   	22   	  650 	above 	green 	red 	Good 	0.406 	0.064 	7.941 	
13E   	2   	23   	  50 	above 	green 	red 	Good 	0.504 	0.068 	8.382 	
13E   	2   	24   	  950 	below 	red 	red 	Good 	0.587 	0.060 	8.382 	
13E   	2   	25   	  650 	above 	red 	red 	Good 	0.408 	0.056 	8.529 	
13E   	2   	26   	  950 	below 	green 	green 	Good 	0.350 	0.099 	13.235 	
13E   	2   	27   	  950 	below 	green 	red 	Good 	0.321 	0.067 	9.412 	
13E   	2   	28   	  350 	above 	green 	green 	Good 	0.441 	0.101 	12.206 	
13E   	2   	29   	  50 	below 	green 	green 	Good 	0.563 	0.102 	11.029 	
13E   	2   	30   	  950 	above 	red 	red 	Good 	0.330 	0.057 	10.147 	
13E   	2   	32   	  50 	above 	red 	green 	Good 	0.418 	0.117 	13.824 	
13E   	3   	1   	  950 	above 	green 	red 	Good 	0.465 	0.077 	9.559 	
13E   	3   	3   	  350 	above 	green 	red 	Good 	0.402 	0.054 	9.265 	
13E   	3   	4   	  350 	above 	red 	red 	Good 	0.321 	0.081 	12.500 	
13E   	3   	5   	  350 	above 	green 	green 	Good 	0.372 	0.092 	12.941 	
13E   	3   	6   	  650 	above 	red 	green 	Good 	0.327 	0.093 	13.971 	
