S#    Block   Trial       SOA   FlkPos  FlkCol  TarCol  OnLine    RT      MT    Distance
2E   	2   	1   	  350 	below 	green 	red 	Good 	0.585 	0.103 	11.618 	
2E   	2   	2   	  950 	below 	red 	green 	Good 	0.548 	0.073 	18.382 	
2E   	2   	3   	  350 	below 	red 	green 	Good 	0.639 	0.054 	7.941 	
2E   	2   	4   	  350 	below 	red 	red 	Good 	0.443 	0.103 	10.147 	
2E   	2   	5   	  950 	above 	green 	red 	Good 	0.429 	0.113 	11.029 	
2E   	2   	6   	  650 	above 	red 	green 	Good 	0.345 	0.057 	8.676 	
2E   	2   	7   	  50 	below 	red 	green 	Good 	0.788 	0.053 	7.794 	
2E   	2   	8   	  650 	below 	red 	green 	Good 	0.406 	0.055 	8.676 	
2E   	2   	9   	  950 	above 	green 	green 	Good 	0.409 	0.050 	7.206 	
2E   	2   	10   	  50 	above 	red 	red 	Good 	0.561 	0.096 	9.118 	
2E   	2   	11   	  650 	below 	red 	red 	Good 	0.368 	0.120 	12.500 	
2E   	2   	12   	  350 	above 	red 	green 	Good 	0.522 	0.052 	8.235 	
2E   	2   	13   	  950 	above 	red 	green 	Good 	0.378 	0.054 	7.941 	
2E   	2   	14   	  350 	below 	green 	green 	Good 	0.454 	0.067 	8.971 	
2E   	2   	15   	  650 	below 	green 	red 	Good 	0.513 	0.100 	8.088 	
2E   	2   	16   	  350 	above 	green 	red 	Good 	0.494 	0.102 	10.441 	
2E   	2   	18   	  50 	above 	green 	green 	Good 	0.598 	0.064 	6.029 	
2E   	2   	19   	  50 	below 	red 	red 	Good 	0.766 	0.110 	8.382 	
2E   	2   	20   	  650 	below 	green 	green 	Good 	0.438 	0.056 	6.618 	
2E   	2   	21   	  350 	above 	red 	red 	Good 	0.469 	0.086 	7.500 	
2E   	2   	23   	  50 	above 	green 	red 	Good 	0.638 	0.104 	8.088 	
2E   	2   	24   	  950 	below 	red 	red 	Good 	0.354 	0.072 	6.618 	
2E   	2   	25   	  650 	above 	red 	red 	Good 	0.360 	0.105 	8.824 	
2E   	2   	26   	  950 	below 	green 	green 	Good 	0.306 	0.057 	7.794 	
2E   	2   	27   	  950 	below 	green 	red 	Good 	0.325 	0.077 	8.382 	
2E   	2   	28   	  350 	above 	green 	green 	Good 	0.447 	0.053 	8.088 	
2E   	2   	29   	  50 	below 	green 	green 	Good 	0.620 	0.071 	8.824 	
2E   	2   	30   	  950 	above 	red 	red 	Good 	0.350 	0.080 	8.971 	
2E   	2   	31   	  650 	above 	green 	green 	Good 	0.302 	0.049 	7.647 	
2E   	2   	32   	  50 	above 	red 	green 	Good 	0.515 	0.056 	7.353 	
