"","Exp","subNum","cong","rt"
"1","PTKE_Truth_Rep",109,"No",5
"2","PTKE_Truth_Rep",109,"No",2
"3","PTKE_Truth_Rep",109,"No",2
"4","PTKE_Truth_Rep",109,"No",3
"5","PTKE_Truth_Rep",109,"No",1
"6","PTKE_Truth_Rep",109,"No",2
"7","PTKE_Truth_Rep",109,"No",4
"8","PTKE_Truth_Rep",109,"No",3
"9","PTKE_Truth_Rep",109,"No",4
"10","PTKE_Truth_Rep",109,"No",1
"11","PTKE_Truth_Rep",109,"Yes",4
"12","PTKE_Truth_Rep",109,"Yes",5
"13","PTKE_Truth_Rep",109,"Yes",3
"14","PTKE_Truth_Rep",109,"Yes",2
"15","PTKE_Truth_Rep",109,"Yes",4
"16","PTKE_Truth_Rep",109,"Yes",5
"17","PTKE_Truth_Rep",109,"Yes",3
"18","PTKE_Truth_Rep",109,"Yes",2
"19","PTKE_Truth_Rep",109,"Yes",5
"20","PTKE_Truth_Rep",109,"Yes",2
"21","PTKE_Truth_Rep",110,"Yes",3
"22","PTKE_Truth_Rep",110,"Yes",2
"23","PTKE_Truth_Rep",110,"Yes",4
"24","PTKE_Truth_Rep",110,"Yes",4
"25","PTKE_Truth_Rep",110,"Yes",4
"26","PTKE_Truth_Rep",110,"Yes",4
"27","PTKE_Truth_Rep",110,"Yes",3
"28","PTKE_Truth_Rep",110,"Yes",3
"29","PTKE_Truth_Rep",110,"Yes",4
"30","PTKE_Truth_Rep",110,"Yes",2
"31","PTKE_Truth_Rep",110,"No",3
"32","PTKE_Truth_Rep",110,"No",3
"33","PTKE_Truth_Rep",110,"No",3
"34","PTKE_Truth_Rep",110,"No",4
"35","PTKE_Truth_Rep",110,"No",3
"36","PTKE_Truth_Rep",110,"No",3
"37","PTKE_Truth_Rep",110,"No",3
"38","PTKE_Truth_Rep",110,"No",1
"39","PTKE_Truth_Rep",110,"No",2
"40","PTKE_Truth_Rep",110,"No",3
"41","PTKE_Truth_Rep",114,"No",3
"42","PTKE_Truth_Rep",114,"No",3
"43","PTKE_Truth_Rep",114,"No",3
"44","PTKE_Truth_Rep",114,"No",4
"45","PTKE_Truth_Rep",114,"No",3
"46","PTKE_Truth_Rep",114,"No",4
"47","PTKE_Truth_Rep",114,"No",3
"48","PTKE_Truth_Rep",114,"No",3
"49","PTKE_Truth_Rep",114,"No",5
"50","PTKE_Truth_Rep",114,"No",1
"51","PTKE_Truth_Rep",114,"Yes",4
"52","PTKE_Truth_Rep",114,"Yes",4
"53","PTKE_Truth_Rep",114,"Yes",3
"54","PTKE_Truth_Rep",114,"Yes",4
"55","PTKE_Truth_Rep",114,"Yes",4
"56","PTKE_Truth_Rep",114,"Yes",4
"57","PTKE_Truth_Rep",114,"Yes",5
"58","PTKE_Truth_Rep",114,"Yes",3
"59","PTKE_Truth_Rep",114,"Yes",4
"60","PTKE_Truth_Rep",114,"Yes",5
"61","PTKE_Truth_Rep",115,"Yes",4
"62","PTKE_Truth_Rep",115,"Yes",4
"63","PTKE_Truth_Rep",115,"Yes",2
"64","PTKE_Truth_Rep",115,"Yes",3
"65","PTKE_Truth_Rep",115,"Yes",1
"66","PTKE_Truth_Rep",115,"Yes",3
"67","PTKE_Truth_Rep",115,"Yes",3
"68","PTKE_Truth_Rep",115,"Yes",3
"69","PTKE_Truth_Rep",115,"Yes",2
"70","PTKE_Truth_Rep",115,"Yes",3
"71","PTKE_Truth_Rep",115,"No",3
"72","PTKE_Truth_Rep",115,"No",3
"73","PTKE_Truth_Rep",115,"No",5
"74","PTKE_Truth_Rep",115,"No",2
"75","PTKE_Truth_Rep",115,"No",4
"76","PTKE_Truth_Rep",115,"No",5
"77","PTKE_Truth_Rep",115,"No",3
"78","PTKE_Truth_Rep",115,"No",2
"79","PTKE_Truth_Rep",115,"No",2
"80","PTKE_Truth_Rep",115,"No",5
"81","PTKE_Truth_Rep",117,"Yes",4
"82","PTKE_Truth_Rep",117,"Yes",4
"83","PTKE_Truth_Rep",117,"Yes",4
"84","PTKE_Truth_Rep",117,"Yes",4
"85","PTKE_Truth_Rep",117,"Yes",2
"86","PTKE_Truth_Rep",117,"Yes",4
"87","PTKE_Truth_Rep",117,"Yes",4
"88","PTKE_Truth_Rep",117,"Yes",1
"89","PTKE_Truth_Rep",117,"Yes",4
"90","PTKE_Truth_Rep",117,"Yes",3
"91","PTKE_Truth_Rep",117,"No",4
"92","PTKE_Truth_Rep",117,"No",3
"93","PTKE_Truth_Rep",117,"No",3
"94","PTKE_Truth_Rep",117,"No",4
"95","PTKE_Truth_Rep",117,"No",4
"96","PTKE_Truth_Rep",117,"No",2
"97","PTKE_Truth_Rep",117,"No",3
"98","PTKE_Truth_Rep",117,"No",2
"99","PTKE_Truth_Rep",117,"No",2
"100","PTKE_Truth_Rep",117,"No",4
"101","PTKE_Truth_Rep",119,"Yes",3
"102","PTKE_Truth_Rep",119,"Yes",4
"103","PTKE_Truth_Rep",119,"Yes",4
"104","PTKE_Truth_Rep",119,"Yes",2
"105","PTKE_Truth_Rep",119,"Yes",2
"106","PTKE_Truth_Rep",119,"Yes",1
"107","PTKE_Truth_Rep",119,"Yes",3
"108","PTKE_Truth_Rep",119,"Yes",1
"109","PTKE_Truth_Rep",119,"Yes",4
"110","PTKE_Truth_Rep",119,"Yes",3
"111","PTKE_Truth_Rep",119,"No",3
"112","PTKE_Truth_Rep",119,"No",2
"113","PTKE_Truth_Rep",119,"No",3
"114","PTKE_Truth_Rep",119,"No",2
"115","PTKE_Truth_Rep",119,"No",3
"116","PTKE_Truth_Rep",119,"No",2
"117","PTKE_Truth_Rep",119,"No",4
"118","PTKE_Truth_Rep",119,"No",4
"119","PTKE_Truth_Rep",119,"No",2
"120","PTKE_Truth_Rep",119,"No",4
"121","PTKE_Truth_Rep",120,"No",4
"122","PTKE_Truth_Rep",120,"No",2
"123","PTKE_Truth_Rep",120,"No",2
"124","PTKE_Truth_Rep",120,"No",2
"125","PTKE_Truth_Rep",120,"No",4
"126","PTKE_Truth_Rep",120,"No",3
"127","PTKE_Truth_Rep",120,"No",4
"128","PTKE_Truth_Rep",120,"No",3
"129","PTKE_Truth_Rep",120,"No",2
"130","PTKE_Truth_Rep",120,"No",2
"131","PTKE_Truth_Rep",120,"Yes",4
"132","PTKE_Truth_Rep",120,"Yes",4
"133","PTKE_Truth_Rep",120,"Yes",4
"134","PTKE_Truth_Rep",120,"Yes",2
"135","PTKE_Truth_Rep",120,"Yes",2
"136","PTKE_Truth_Rep",120,"Yes",4
"137","PTKE_Truth_Rep",120,"Yes",4
"138","PTKE_Truth_Rep",120,"Yes",5
"139","PTKE_Truth_Rep",120,"Yes",4
"140","PTKE_Truth_Rep",120,"Yes",2
"141","PTKE_Truth_Rep",124,"Yes",4
"142","PTKE_Truth_Rep",124,"Yes",2
"143","PTKE_Truth_Rep",124,"Yes",4
"144","PTKE_Truth_Rep",124,"Yes",5
"145","PTKE_Truth_Rep",124,"Yes",4
"146","PTKE_Truth_Rep",124,"Yes",5
"147","PTKE_Truth_Rep",124,"Yes",5
"148","PTKE_Truth_Rep",124,"Yes",4
"149","PTKE_Truth_Rep",124,"Yes",5
"150","PTKE_Truth_Rep",124,"Yes",3
"151","PTKE_Truth_Rep",124,"No",4
"152","PTKE_Truth_Rep",124,"No",4
"153","PTKE_Truth_Rep",124,"No",2
"154","PTKE_Truth_Rep",124,"No",2
"155","PTKE_Truth_Rep",124,"No",2
"156","PTKE_Truth_Rep",124,"No",4
"157","PTKE_Truth_Rep",124,"No",2
"158","PTKE_Truth_Rep",124,"No",2
"159","PTKE_Truth_Rep",124,"No",2
"160","PTKE_Truth_Rep",124,"No",1
"161","PTKE_Truth_Rep",125,"Yes",4
"162","PTKE_Truth_Rep",125,"Yes",1
"163","PTKE_Truth_Rep",125,"Yes",4
"164","PTKE_Truth_Rep",125,"Yes",1
"165","PTKE_Truth_Rep",125,"Yes",2
"166","PTKE_Truth_Rep",125,"Yes",4
"167","PTKE_Truth_Rep",125,"Yes",4
"168","PTKE_Truth_Rep",125,"Yes",5
"169","PTKE_Truth_Rep",125,"Yes",3
"170","PTKE_Truth_Rep",125,"Yes",4
"171","PTKE_Truth_Rep",125,"No",3
"172","PTKE_Truth_Rep",125,"No",1
"173","PTKE_Truth_Rep",125,"No",3
"174","PTKE_Truth_Rep",125,"No",3
"175","PTKE_Truth_Rep",125,"No",4
"176","PTKE_Truth_Rep",125,"No",2
"177","PTKE_Truth_Rep",125,"No",4
"178","PTKE_Truth_Rep",125,"No",1
"179","PTKE_Truth_Rep",125,"No",1
"180","PTKE_Truth_Rep",125,"No",4
"181","PTKE_Truth_Rep",128,"No",2
"182","PTKE_Truth_Rep",128,"No",3
"183","PTKE_Truth_Rep",128,"No",4
"184","PTKE_Truth_Rep",128,"No",3
"185","PTKE_Truth_Rep",128,"No",2
"186","PTKE_Truth_Rep",128,"No",3
"187","PTKE_Truth_Rep",128,"No",3
"188","PTKE_Truth_Rep",128,"No",3
"189","PTKE_Truth_Rep",128,"No",3
"190","PTKE_Truth_Rep",128,"No",1
"191","PTKE_Truth_Rep",128,"Yes",3
"192","PTKE_Truth_Rep",128,"Yes",3
"193","PTKE_Truth_Rep",128,"Yes",3
"194","PTKE_Truth_Rep",128,"Yes",3
"195","PTKE_Truth_Rep",128,"Yes",3
"196","PTKE_Truth_Rep",128,"Yes",4
"197","PTKE_Truth_Rep",128,"Yes",3
"198","PTKE_Truth_Rep",128,"Yes",4
"199","PTKE_Truth_Rep",128,"Yes",3
"200","PTKE_Truth_Rep",128,"Yes",2
"201","PTKE_Truth_Rep",129,"Yes",4
"202","PTKE_Truth_Rep",129,"Yes",4
"203","PTKE_Truth_Rep",129,"Yes",3
"204","PTKE_Truth_Rep",129,"Yes",4
"205","PTKE_Truth_Rep",129,"Yes",4
"206","PTKE_Truth_Rep",129,"Yes",4
"207","PTKE_Truth_Rep",129,"Yes",4
"208","PTKE_Truth_Rep",129,"Yes",4
"209","PTKE_Truth_Rep",129,"Yes",2
"210","PTKE_Truth_Rep",129,"Yes",5
"211","PTKE_Truth_Rep",129,"No",4
"212","PTKE_Truth_Rep",129,"No",3
"213","PTKE_Truth_Rep",129,"No",3
"214","PTKE_Truth_Rep",129,"No",2
"215","PTKE_Truth_Rep",129,"No",3
"216","PTKE_Truth_Rep",129,"No",3
"217","PTKE_Truth_Rep",129,"No",3
"218","PTKE_Truth_Rep",129,"No",3
"219","PTKE_Truth_Rep",129,"No",3
"220","PTKE_Truth_Rep",129,"No",4
"221","PTKE_Truth_Rep",131,"Yes",4
"222","PTKE_Truth_Rep",131,"Yes",5
"223","PTKE_Truth_Rep",131,"Yes",3
"224","PTKE_Truth_Rep",131,"Yes",1
"225","PTKE_Truth_Rep",131,"Yes",5
"226","PTKE_Truth_Rep",131,"Yes",5
"227","PTKE_Truth_Rep",131,"Yes",2
"228","PTKE_Truth_Rep",131,"Yes",1
"229","PTKE_Truth_Rep",131,"Yes",1
"230","PTKE_Truth_Rep",131,"Yes",1
"231","PTKE_Truth_Rep",131,"No",5
"232","PTKE_Truth_Rep",131,"No",5
"233","PTKE_Truth_Rep",131,"No",3
"234","PTKE_Truth_Rep",131,"No",3
"235","PTKE_Truth_Rep",131,"No",5
"236","PTKE_Truth_Rep",131,"No",1
"237","PTKE_Truth_Rep",131,"No",1
"238","PTKE_Truth_Rep",131,"No",3
"239","PTKE_Truth_Rep",131,"No",3
"240","PTKE_Truth_Rep",131,"No",5
"241","PTKE_Truth_Rep",133,"No",2
"242","PTKE_Truth_Rep",133,"No",3
"243","PTKE_Truth_Rep",133,"No",5
"244","PTKE_Truth_Rep",133,"No",3
"245","PTKE_Truth_Rep",133,"No",5
"246","PTKE_Truth_Rep",133,"No",4
"247","PTKE_Truth_Rep",133,"No",4
"248","PTKE_Truth_Rep",133,"No",2
"249","PTKE_Truth_Rep",133,"No",2
"250","PTKE_Truth_Rep",133,"No",3
"251","PTKE_Truth_Rep",133,"Yes",3
"252","PTKE_Truth_Rep",133,"Yes",3
"253","PTKE_Truth_Rep",133,"Yes",5
"254","PTKE_Truth_Rep",133,"Yes",2
"255","PTKE_Truth_Rep",133,"Yes",3
"256","PTKE_Truth_Rep",133,"Yes",1
"257","PTKE_Truth_Rep",133,"Yes",3
"258","PTKE_Truth_Rep",133,"Yes",1
"259","PTKE_Truth_Rep",133,"Yes",1
"260","PTKE_Truth_Rep",133,"Yes",5
"261","PTKE_Truth_Rep",134,"Yes",4
"262","PTKE_Truth_Rep",134,"Yes",5
"263","PTKE_Truth_Rep",134,"Yes",3
"264","PTKE_Truth_Rep",134,"Yes",1
"265","PTKE_Truth_Rep",134,"Yes",5
"266","PTKE_Truth_Rep",134,"Yes",5
"267","PTKE_Truth_Rep",134,"Yes",2
"268","PTKE_Truth_Rep",134,"Yes",1
"269","PTKE_Truth_Rep",134,"Yes",1
"270","PTKE_Truth_Rep",134,"Yes",1
"271","PTKE_Truth_Rep",134,"No",5
"272","PTKE_Truth_Rep",134,"No",5
"273","PTKE_Truth_Rep",134,"No",5
"274","PTKE_Truth_Rep",134,"No",3
"275","PTKE_Truth_Rep",134,"No",5
"276","PTKE_Truth_Rep",134,"No",1
"277","PTKE_Truth_Rep",134,"No",1
"278","PTKE_Truth_Rep",134,"No",2
"279","PTKE_Truth_Rep",134,"No",4
"280","PTKE_Truth_Rep",134,"No",5
"281","PTKE_Truth_Rep",135,"No",1
"282","PTKE_Truth_Rep",135,"No",2
"283","PTKE_Truth_Rep",135,"No",2
"284","PTKE_Truth_Rep",135,"No",1
"285","PTKE_Truth_Rep",135,"No",2
"286","PTKE_Truth_Rep",135,"No",4
"287","PTKE_Truth_Rep",135,"No",4
"288","PTKE_Truth_Rep",135,"No",1
"289","PTKE_Truth_Rep",135,"No",3
"290","PTKE_Truth_Rep",135,"No",3
"291","PTKE_Truth_Rep",135,"Yes",4
"292","PTKE_Truth_Rep",135,"Yes",4
"293","PTKE_Truth_Rep",135,"Yes",3
"294","PTKE_Truth_Rep",135,"Yes",4
"295","PTKE_Truth_Rep",135,"Yes",3
"296","PTKE_Truth_Rep",135,"Yes",3
"297","PTKE_Truth_Rep",135,"Yes",4
"298","PTKE_Truth_Rep",135,"Yes",2
"299","PTKE_Truth_Rep",135,"Yes",4
"300","PTKE_Truth_Rep",135,"Yes",4
"301","PTKE_Truth_Rep",136,"No",4
"302","PTKE_Truth_Rep",136,"No",4
"303","PTKE_Truth_Rep",136,"No",5
"304","PTKE_Truth_Rep",136,"No",3
"305","PTKE_Truth_Rep",136,"No",3
"306","PTKE_Truth_Rep",136,"No",2
"307","PTKE_Truth_Rep",136,"No",4
"308","PTKE_Truth_Rep",136,"No",3
"309","PTKE_Truth_Rep",136,"No",4
"310","PTKE_Truth_Rep",136,"No",1
"311","PTKE_Truth_Rep",136,"Yes",4
"312","PTKE_Truth_Rep",136,"Yes",1
"313","PTKE_Truth_Rep",136,"Yes",5
"314","PTKE_Truth_Rep",136,"Yes",5
"315","PTKE_Truth_Rep",136,"Yes",5
"316","PTKE_Truth_Rep",136,"Yes",1
"317","PTKE_Truth_Rep",136,"Yes",5
"318","PTKE_Truth_Rep",136,"Yes",5
"319","PTKE_Truth_Rep",136,"Yes",1
"320","PTKE_Truth_Rep",136,"Yes",1
"321","PTKE_Truth_Rep",137,"Yes",4
"322","PTKE_Truth_Rep",137,"Yes",3
"323","PTKE_Truth_Rep",137,"Yes",3
"324","PTKE_Truth_Rep",137,"Yes",3
"325","PTKE_Truth_Rep",137,"Yes",3
"326","PTKE_Truth_Rep",137,"Yes",3
"327","PTKE_Truth_Rep",137,"Yes",3
"328","PTKE_Truth_Rep",137,"Yes",3
"329","PTKE_Truth_Rep",137,"Yes",2
"330","PTKE_Truth_Rep",137,"Yes",1
"331","PTKE_Truth_Rep",137,"No",3
"332","PTKE_Truth_Rep",137,"No",4
"333","PTKE_Truth_Rep",137,"No",3
"334","PTKE_Truth_Rep",137,"No",3
"335","PTKE_Truth_Rep",137,"No",3
"336","PTKE_Truth_Rep",137,"No",1
"337","PTKE_Truth_Rep",137,"No",3
"338","PTKE_Truth_Rep",137,"No",2
"339","PTKE_Truth_Rep",137,"No",3
"340","PTKE_Truth_Rep",137,"No",4
"341","PTKE_Truth_Rep",138,"Yes",5
"342","PTKE_Truth_Rep",138,"Yes",1
"343","PTKE_Truth_Rep",138,"Yes",2
"344","PTKE_Truth_Rep",138,"Yes",1
"345","PTKE_Truth_Rep",138,"Yes",4
"346","PTKE_Truth_Rep",138,"Yes",3
"347","PTKE_Truth_Rep",138,"Yes",3
"348","PTKE_Truth_Rep",138,"Yes",3
"349","PTKE_Truth_Rep",138,"Yes",4
"350","PTKE_Truth_Rep",138,"Yes",1
"351","PTKE_Truth_Rep",138,"No",3
"352","PTKE_Truth_Rep",138,"No",3
"353","PTKE_Truth_Rep",138,"No",2
"354","PTKE_Truth_Rep",138,"No",1
"355","PTKE_Truth_Rep",138,"No",2
"356","PTKE_Truth_Rep",138,"No",4
"357","PTKE_Truth_Rep",138,"No",3
"358","PTKE_Truth_Rep",138,"No",1
"359","PTKE_Truth_Rep",138,"No",3
"360","PTKE_Truth_Rep",138,"No",1
"361","PTKE_Truth_Rep",139,"No",4
"362","PTKE_Truth_Rep",139,"No",1
"363","PTKE_Truth_Rep",139,"No",4
"364","PTKE_Truth_Rep",139,"No",2
"365","PTKE_Truth_Rep",139,"No",4
"366","PTKE_Truth_Rep",139,"No",2
"367","PTKE_Truth_Rep",139,"No",1
"368","PTKE_Truth_Rep",139,"No",3
"369","PTKE_Truth_Rep",139,"No",3
"370","PTKE_Truth_Rep",139,"No",1
"371","PTKE_Truth_Rep",139,"Yes",2
"372","PTKE_Truth_Rep",139,"Yes",3
"373","PTKE_Truth_Rep",139,"Yes",2
"374","PTKE_Truth_Rep",139,"Yes",1
"375","PTKE_Truth_Rep",139,"Yes",3
"376","PTKE_Truth_Rep",139,"Yes",1
"377","PTKE_Truth_Rep",139,"Yes",3
"378","PTKE_Truth_Rep",139,"Yes",1
"379","PTKE_Truth_Rep",139,"Yes",2
"380","PTKE_Truth_Rep",139,"Yes",3
"381","PTKE_Truth_Rep",140,"No",3
"382","PTKE_Truth_Rep",140,"No",4
"383","PTKE_Truth_Rep",140,"No",4
"384","PTKE_Truth_Rep",140,"No",2
"385","PTKE_Truth_Rep",140,"No",4
"386","PTKE_Truth_Rep",140,"No",4
"387","PTKE_Truth_Rep",140,"No",4
"388","PTKE_Truth_Rep",140,"No",5
"389","PTKE_Truth_Rep",140,"No",4
"390","PTKE_Truth_Rep",140,"No",4
"391","PTKE_Truth_Rep",140,"Yes",4
"392","PTKE_Truth_Rep",140,"Yes",4
"393","PTKE_Truth_Rep",140,"Yes",4
"394","PTKE_Truth_Rep",140,"Yes",2
"395","PTKE_Truth_Rep",140,"Yes",2
"396","PTKE_Truth_Rep",140,"Yes",4
"397","PTKE_Truth_Rep",140,"Yes",4
"398","PTKE_Truth_Rep",140,"Yes",4
"399","PTKE_Truth_Rep",140,"Yes",4
"400","PTKE_Truth_Rep",140,"Yes",5
"401","PTKE_Truth_Rep",144,"Yes",3
"402","PTKE_Truth_Rep",144,"Yes",4
"403","PTKE_Truth_Rep",144,"Yes",1
"404","PTKE_Truth_Rep",144,"Yes",4
"405","PTKE_Truth_Rep",144,"Yes",1
"406","PTKE_Truth_Rep",144,"Yes",2
"407","PTKE_Truth_Rep",144,"Yes",4
"408","PTKE_Truth_Rep",144,"Yes",3
"409","PTKE_Truth_Rep",144,"Yes",2
"410","PTKE_Truth_Rep",144,"Yes",4
"411","PTKE_Truth_Rep",144,"No",4
"412","PTKE_Truth_Rep",144,"No",3
"413","PTKE_Truth_Rep",144,"No",5
"414","PTKE_Truth_Rep",144,"No",2
"415","PTKE_Truth_Rep",144,"No",4
"416","PTKE_Truth_Rep",144,"No",4
"417","PTKE_Truth_Rep",144,"No",3
"418","PTKE_Truth_Rep",144,"No",4
"419","PTKE_Truth_Rep",144,"No",1
"420","PTKE_Truth_Rep",144,"No",5
"421","PTKE_Truth_Rep",146,"No",5
"422","PTKE_Truth_Rep",146,"No",1
"423","PTKE_Truth_Rep",146,"No",2
"424","PTKE_Truth_Rep",146,"No",4
"425","PTKE_Truth_Rep",146,"No",1
"426","PTKE_Truth_Rep",146,"No",1
"427","PTKE_Truth_Rep",146,"No",2
"428","PTKE_Truth_Rep",146,"No",3
"429","PTKE_Truth_Rep",146,"No",1
"430","PTKE_Truth_Rep",146,"No",1
"431","PTKE_Truth_Rep",146,"Yes",4
"432","PTKE_Truth_Rep",146,"Yes",5
"433","PTKE_Truth_Rep",146,"Yes",5
"434","PTKE_Truth_Rep",146,"Yes",1
"435","PTKE_Truth_Rep",146,"Yes",5
"436","PTKE_Truth_Rep",146,"Yes",5
"437","PTKE_Truth_Rep",146,"Yes",1
"438","PTKE_Truth_Rep",146,"Yes",1
"439","PTKE_Truth_Rep",146,"Yes",5
"440","PTKE_Truth_Rep",146,"Yes",2
"441","PTKE_Truth_Rep",147,"Yes",4
"442","PTKE_Truth_Rep",147,"Yes",4
"443","PTKE_Truth_Rep",147,"Yes",5
"444","PTKE_Truth_Rep",147,"Yes",5
"445","PTKE_Truth_Rep",147,"Yes",4
"446","PTKE_Truth_Rep",147,"Yes",4
"447","PTKE_Truth_Rep",147,"Yes",4
"448","PTKE_Truth_Rep",147,"Yes",1
"449","PTKE_Truth_Rep",147,"Yes",5
"450","PTKE_Truth_Rep",147,"Yes",4
"451","PTKE_Truth_Rep",147,"No",3
"452","PTKE_Truth_Rep",147,"No",3
"453","PTKE_Truth_Rep",147,"No",3
"454","PTKE_Truth_Rep",147,"No",4
"455","PTKE_Truth_Rep",147,"No",3
"456","PTKE_Truth_Rep",147,"No",5
"457","PTKE_Truth_Rep",147,"No",3
"458","PTKE_Truth_Rep",147,"No",3
"459","PTKE_Truth_Rep",147,"No",2
"460","PTKE_Truth_Rep",147,"No",5
"461","PTKE_Truth_Rep",149,"Yes",4
"462","PTKE_Truth_Rep",149,"Yes",4
"463","PTKE_Truth_Rep",149,"Yes",4
"464","PTKE_Truth_Rep",149,"Yes",4
"465","PTKE_Truth_Rep",149,"Yes",3
"466","PTKE_Truth_Rep",149,"Yes",4
"467","PTKE_Truth_Rep",149,"Yes",4
"468","PTKE_Truth_Rep",149,"Yes",4
"469","PTKE_Truth_Rep",149,"Yes",4
"470","PTKE_Truth_Rep",149,"Yes",4
"471","PTKE_Truth_Rep",149,"No",3
"472","PTKE_Truth_Rep",149,"No",2
"473","PTKE_Truth_Rep",149,"No",3
"474","PTKE_Truth_Rep",149,"No",3
"475","PTKE_Truth_Rep",149,"No",3
"476","PTKE_Truth_Rep",149,"No",3
"477","PTKE_Truth_Rep",149,"No",3
"478","PTKE_Truth_Rep",149,"No",5
"479","PTKE_Truth_Rep",149,"No",4
"480","PTKE_Truth_Rep",149,"No",3
"481","PTKE_Truth_Rep",154,"No",5
"482","PTKE_Truth_Rep",154,"No",2
"483","PTKE_Truth_Rep",154,"No",5
"484","PTKE_Truth_Rep",154,"No",4
"485","PTKE_Truth_Rep",154,"No",5
"486","PTKE_Truth_Rep",154,"No",4
"487","PTKE_Truth_Rep",154,"No",5
"488","PTKE_Truth_Rep",154,"No",1
"489","PTKE_Truth_Rep",154,"No",3
"490","PTKE_Truth_Rep",154,"No",1
"491","PTKE_Truth_Rep",154,"Yes",3
"492","PTKE_Truth_Rep",154,"Yes",4
"493","PTKE_Truth_Rep",154,"Yes",2
"494","PTKE_Truth_Rep",154,"Yes",2
"495","PTKE_Truth_Rep",154,"Yes",4
"496","PTKE_Truth_Rep",154,"Yes",5
"497","PTKE_Truth_Rep",154,"Yes",1
"498","PTKE_Truth_Rep",154,"Yes",1
"499","PTKE_Truth_Rep",154,"Yes",5
"500","PTKE_Truth_Rep",154,"Yes",2
"501","PTKE_Truth_Rep",157,"No",4
"502","PTKE_Truth_Rep",157,"No",2
"503","PTKE_Truth_Rep",157,"No",4
"504","PTKE_Truth_Rep",157,"No",4
"505","PTKE_Truth_Rep",157,"No",4
"506","PTKE_Truth_Rep",157,"No",3
"507","PTKE_Truth_Rep",157,"No",4
"508","PTKE_Truth_Rep",157,"No",2
"509","PTKE_Truth_Rep",157,"No",5
"510","PTKE_Truth_Rep",157,"No",2
"511","PTKE_Truth_Rep",157,"Yes",5
"512","PTKE_Truth_Rep",157,"Yes",5
"513","PTKE_Truth_Rep",157,"Yes",5
"514","PTKE_Truth_Rep",157,"Yes",4
"515","PTKE_Truth_Rep",157,"Yes",5
"516","PTKE_Truth_Rep",157,"Yes",5
"517","PTKE_Truth_Rep",157,"Yes",5
"518","PTKE_Truth_Rep",157,"Yes",5
"519","PTKE_Truth_Rep",157,"Yes",5
"520","PTKE_Truth_Rep",157,"Yes",5
"521","PTKE_Truth_Rep",159,"No",4
"522","PTKE_Truth_Rep",159,"No",4
"523","PTKE_Truth_Rep",159,"No",2
"524","PTKE_Truth_Rep",159,"No",3
"525","PTKE_Truth_Rep",159,"No",2
"526","PTKE_Truth_Rep",159,"No",3
"527","PTKE_Truth_Rep",159,"No",4
"528","PTKE_Truth_Rep",159,"No",4
"529","PTKE_Truth_Rep",159,"No",2
"530","PTKE_Truth_Rep",159,"No",1
"531","PTKE_Truth_Rep",159,"Yes",4
"532","PTKE_Truth_Rep",159,"Yes",4
"533","PTKE_Truth_Rep",159,"Yes",3
"534","PTKE_Truth_Rep",159,"Yes",4
"535","PTKE_Truth_Rep",159,"Yes",1
"536","PTKE_Truth_Rep",159,"Yes",4
"537","PTKE_Truth_Rep",159,"Yes",1
"538","PTKE_Truth_Rep",159,"Yes",3
"539","PTKE_Truth_Rep",159,"Yes",1
"540","PTKE_Truth_Rep",159,"Yes",5
"541","PTKE_Truth_Rep",161,"Yes",4
"542","PTKE_Truth_Rep",161,"Yes",4
"543","PTKE_Truth_Rep",161,"Yes",4
"544","PTKE_Truth_Rep",161,"Yes",4
"545","PTKE_Truth_Rep",161,"Yes",4
"546","PTKE_Truth_Rep",161,"Yes",4
"547","PTKE_Truth_Rep",161,"Yes",4
"548","PTKE_Truth_Rep",161,"Yes",4
"549","PTKE_Truth_Rep",161,"Yes",4
"550","PTKE_Truth_Rep",161,"Yes",4
"551","PTKE_Truth_Rep",161,"No",3
"552","PTKE_Truth_Rep",161,"No",4
"553","PTKE_Truth_Rep",161,"No",3
"554","PTKE_Truth_Rep",161,"No",4
"555","PTKE_Truth_Rep",161,"No",2
"556","PTKE_Truth_Rep",161,"No",3
"557","PTKE_Truth_Rep",161,"No",2
"558","PTKE_Truth_Rep",161,"No",3
"559","PTKE_Truth_Rep",161,"No",3
"560","PTKE_Truth_Rep",161,"No",5
"561","PTKE_Truth_Rep",162,"Yes",3
"562","PTKE_Truth_Rep",162,"Yes",3
"563","PTKE_Truth_Rep",162,"Yes",3
"564","PTKE_Truth_Rep",162,"Yes",3
"565","PTKE_Truth_Rep",162,"Yes",3
"566","PTKE_Truth_Rep",162,"Yes",3
"567","PTKE_Truth_Rep",162,"Yes",3
"568","PTKE_Truth_Rep",162,"Yes",3
"569","PTKE_Truth_Rep",162,"Yes",3
"570","PTKE_Truth_Rep",162,"Yes",3
"571","PTKE_Truth_Rep",162,"No",3
"572","PTKE_Truth_Rep",162,"No",3
"573","PTKE_Truth_Rep",162,"No",3
"574","PTKE_Truth_Rep",162,"No",3
"575","PTKE_Truth_Rep",162,"No",3
"576","PTKE_Truth_Rep",162,"No",3
"577","PTKE_Truth_Rep",162,"No",3
"578","PTKE_Truth_Rep",162,"No",3
"579","PTKE_Truth_Rep",162,"No",3
"580","PTKE_Truth_Rep",162,"No",5
"581","PTKE_Truth_Rep",163,"No",4
"582","PTKE_Truth_Rep",163,"No",3
