RED = LEFT     GREEN = RIGHT
S#  respmap  flkonset  SOA  flkpos  tarcolor  flkcolor    resp        rt     ?
5	1	1	352	0	0	 1	  128	      353    *
5	1	3	956	1	1	 1	   64	      276    *
5	1	2	654	1	1	 0	  128	      350    E
5	1	2	654	0	1	 0	   64	      277    *
5	1	3	955	0	0	 1	  128	      238    *
5	1	1	352	1	0	 0	  128	      443    *
5	1	1	352	1	1	 1	   64	      340    *
5	1	2	654	0	1	 1	   64	      319    *
5	1	3	956	0	1	 0	   64	      287    *
5	1	1	352	0	1	 0	   64	      319    *
5	1	3	956	1	1	 0	  128	      313    E
5	1	0	 51	1	0	 1	  128	      459    *
5	1	0	 50	0	0	 0	  128	      386    *
5	1	2	653	0	0	 1	  128	      313    *
5	1	1	352	1	0	 1	  128	      325    *
5	1	1	352	0	1	 1	   64	      356    *
5	1	2	654	1	0	 0	  128	      283    *
5	1	3	956	0	0	 0	  128	      284    *
5	1	0	 50	1	1	 1	   64	      401    *
5	1	3	956	1	0	 0	  128	      278    *
5	1	3	955	1	0	 1	  128	      297    *
5	1	1	352	0	0	 0	  128	      306    *
5	1	2	654	1	0	 1	  128	      230    *
5	1	0	 50	1	0	 0	  128	      337    *
5	1	0	 50	0	0	 1	  128	      304    *
5	1	0	 50	0	1	 0	   64	      360    *
5	1	3	955	0	1	 1	   64	      338    *
5	1	1	352	1	1	 0	   64	      333    *
5	1	2	654	1	1	 1	   64	      317    *
5	1	2	654	0	0	 0	  128	      252    *
5	1	0	 51	1	1	 0	   64	      385    *
5	1	0	 50	0	1	 1	   64	      801    *
5	1	0	 50	1	0	 0	  128	      336    *
5	1	2	654	0	0	 1	   64	      289    E
5	1	3	956	1	1	 1	  128	      258    E
5	1	2	654	1	1	 0	  128	      856    E
5	1	2	654	0	1	 0	   64	      306    *
5	1	0	 50	0	0	 0	  128	      379    *
5	1	2	654	1	1	 1	   64	      336    *
5	1	3	955	0	0	 1	  128	      264    *
5	1	1	352	0	0	 1	  128	      368    *
5	1	0	 50	0	0	 1	  128	      455    *
5	1	1	352	0	0	 0	  128	      344    *
5	1	0	 50	0	1	 1	   64	      380    *
5	1	3	956	0	1	 0	  128	      257    E
5	1	0	 50	0	1	 0	  128	      881    E
5	1	0	 50	1	1	 1	   64	      362    *
5	1	2	654	1	0	 0	  128	      272    *
5	1	1	353	1	1	 0	   64	      328    *
5	1	3	955	0	1	 1	   64	      253    *
5	1	1	352	1	0	 1	  128	      314    *
5	1	0	 50	1	0	 1	   64	      398    E
5	1	1	352	0	1	 1	  128	      279    E
5	1	3	956	0	0	 0	  128	      257    *
5	1	3	956	1	1	 0	   32	      862    E
5	1	1	352	1	0	 0	  128	      400    *
5	1	2	654	1	0	 1	  128	      300    *
5	1	3	956	1	0	 0	  128	      579    *
5	1	3	956	1	0	 1	  128	      309    *
5	1	2	654	0	0	 0	  128	      288    *
5	1	1	352	0	1	 0	   64	      298    *
5	1	2	654	0	1	 1	   64	      337    *
5	1	0	 50	1	1	 0	   64	      344    *
5	1	1	352	1	1	 1	   64	      357    *
5	1	0	 50	1	1	 1	   64	      356    *
5	1	3	956	0	1	 0	   64	      320    *
5	1	1	352	1	0	 1	  128	      335    *
5	1	0	 50	0	1	 0	  128	      583    E
5	1	0	 50	1	1	 0	   64	      356    *
5	1	2	654	1	1	 0	   64	      253    *
5	1	2	654	1	0	 0	  128	      325    *
5	1	0	 50	0	0	 0	  128	      500    *
5	1	2	654	1	1	 1	   64	      339    *
5	1	2	654	0	1	 0	   64	      298    *
5	1	0	 51	1	0	 1	  128	      378    *
5	1	1	352	1	1	 0	   64	      327    *
5	1	1	352	1	0	 0	  128	      435    *
5	1	0	 50	0	0	 1	  128	      415    *
5	1	2	654	1	0	 1	  128	      615    *
5	1	3	956	0	0	 0	  128	      335    *
5	1	1	352	1	1	 1	   64	      348    *
5	1	2	654	0	1	 1	   64	      344    *
5	1	0	 50	0	1	 1	   64	      400    *
5	1	3	956	1	1	 1	   64	      374    *
5	1	1	352	0	1	 0	   64	      297    *
5	1	1	352	0	0	 1	  128	      340    *
5	1	0	 50	1	0	 0	   64	      445    E
5	1	3	955	0	1	 1	   64	      333    *
5	1	3	955	1	1	 0	   64	      382    *
5	1	1	352	0	1	 1	   64	      334    *
5	1	3	956	0	0	 1	  128	      308    *
5	1	2	654	0	0	 0	  128	      359    *
5	1	3	956	1	0	 1	  128	      318    *
5	1	3	956	1	0	 0	  128	      290    *
5	1	1	352	0	0	 0	  128	      477    *
5	1	2	654	0	0	 1	  128	      335    *
5	1	2	653	0	1	 1	   64	      443    *
5	1	2	654	1	1	 1	   64	      438    *
5	1	3	956	0	0	 1	  128	      330    *
5	1	2	654	1	0	 0	  128	      303    *
5	1	3	956	0	1	 1	  128	      318    E
5	1	0	 50	1	1	 0	   64	      393    *
5	1	0	 50	1	1	 1	   64	      368    *
5	1	1	352	0	1	 0	   64	      321    *
5	1	2	654	1	0	 1	  128	      292    *
5	1	0	 51	1	0	 0	  128	      477    *
5	1	0	 50	0	0	 0	  128	      351    *
5	1	2	654	0	0	 1	  128	      310    *
5	1	2	654	0	1	 0	   64	      285    *
5	1	0	 50	0	1	 0	   64	      329    *
5	1	1	352	0	1	 1	   64	      326    *
5	1	1	352	0	0	 0	  128	      341    *
5	1	1	352	1	1	 0	   64	      345    *
5	1	2	654	0	0	 0	  128	      344    *
5	1	1	352	0	0	 1	  128	      292    *
5	1	3	955	1	1	 1	  128	      310    E
5	1	3	955	1	1	 0	   64	      271    *
5	1	0	 51	1	0	 1	  128	      359    *
5	1	0	 51	0	1	 1	   64	      411    *
5	1	2	653	1	1	 0	   64	      307    *
5	1	1	352	1	0	 1	  128	      310    *
5	1	3	956	0	0	 0	  128	      303    *
5	1	1	352	1	0	 0	  128	      337    *
5	1	3	956	1	0	 0	  128	      289    *
5	1	0	 50	0	0	 1	  128	      414    *
5	1	3	956	1	0	 1	  128	      276    *
5	1	3	956	0	1	 0	   64	      299    *
5	1	1	352	1	1	 1	   64	      377    *
5	1	2	654	0	1	 1	   64	      364    *
5	1	1	352	0	1	 0	   64	      338    *
5	1	3	955	0	1	 0	   64	      317    *
5	1	2	654	1	0	 1	   32	      243    E
5	1	2	654	1	1	 1	   64	      409    *
5	1	0	 50	0	0	 0	  128	      376    *
5	1	2	654	0	0	 1	  128	      354    *
5	1	2	654	0	0	 0	  128	      351    *
5	1	3	955	0	0	 1	   64	      320    E
5	1	0	 50	1	1	 1	   64	      404    *
5	1	2	654	1	1	 0	   64	      324    *
5	1	1	352	1	1	 1	   64	      355    *
5	1	0	 50	0	1	 1	   64	      371    *
5	1	1	352	1	1	 0	   64	      297    *
5	1	0	 51	1	0	 0	  128	      332    *
5	1	1	352	0	1	 1	  128	      327    E
5	1	3	956	1	1	 1	   64	      308    *
5	1	3	956	0	1	 1	   64	      292    *
5	1	1	352	1	0	 1	  128	      331    *
5	1	3	956	1	0	 0	  128	      272    *
5	1	1	352	0	0	 0	  128	      317    *
5	1	1	352	1	0	 0	  128	      327    *
5	1	0	 50	0	1	 0	   64	      422    *
5	1	0	 50	1	0	 1	  128	      329    *
5	1	1	352	0	0	 1	  128	      323    *
5	1	2	654	0	1	 0	   64	      313    *
5	1	2	654	1	0	 0	  128	      321    *
5	1	0	 50	0	0	 1	  128	      506    *
5	1	0	 50	1	1	 0	   64	      380    *
5	1	3	956	1	1	 0	   64	      274    *
5	1	3	955	0	0	 0	  128	      375    *
5	1	3	956	1	0	 1	  128	      451    *
5	1	0	 50	1	0	 0	  128	      411    *
5	1	1	352	1	0	 1	  128	      386    *
5	1	3	955	1	0	 0	  128	      301    *
5	1	3	956	0	0	 0	  128	      340    *
5	1	3	956	1	1	 1	   64	      325    *
5	1	2	654	0	1	 1	   64	      304    *
5	1	0	 51	0	0	 1	  128	      358    *
5	1	0	 51	1	1	 1	  128	      349    E
5	1	2	653	1	1	 0	   64	      299    *
5	1	2	654	0	0	 0	  128	      363    *
5	1	3	955	0	0	 1	   64	      375    E
5	1	3	955	1	0	 1	  128	      363    *
5	1	0	 50	1	0	 1	  128	      363    *
5	1	0	 50	1	1	 0	  128	      326    E
5	1	3	956	0	1	 1	   64	      271    *
5	1	1	352	0	1	 0	   64	      324    *
5	1	2	654	0	0	 1	  128	      268    *
5	1	2	654	1	1	 1	   64	      320    *
5	1	0	 50	0	0	 0	  128	      393    *
5	1	1	352	0	1	 1	   64	      348    *
5	1	0	 50	0	1	 0	   64	      411    *
5	1	3	956	0	1	 0	   64	      403    *
5	1	1	352	1	0	 0	  128	      426    *
5	1	2	654	0	1	 0	   64	      315    *
5	1	1	352	1	1	 1	   64	      342    *
5	1	0	 50	0	1	 1	   64	      389    *
5	1	3	956	1	1	 0	   64	      318    *
5	1	1	352	0	0	 1	  128	      438    *
5	1	1	352	0	0	 0	  128	      432    *
5	1	2	653	1	0	 0	  128	      297    *
5	1	2	654	1	0	 1	  128	      356    *
5	1	1	352	1	1	 0	   64	      410    *
5	1	2	654	1	1	 0	   64	      307    *
5	1	2	654	1	0	 0	  128	      427    *
5	1	1	352	0	1	 1	   64	      347    *
