GREEN = LEFT     RED = RIGHT
S#  respmap  flkonset  SOA  flkpos  tarcolor  flkcolor    resp        rt     ?
6	2	3	955	0	1	 0	  128	      440    *
6	2	1	352	0	0	 1	   64	      435    *
6	2	0	 51	1	0	 0	   64	      538    *
6	2	2	654	0	1	 1	  128	      302    *
6	2	0	 50	0	1	 0	  128	      535    *
6	2	3	955	1	1	 0	  128	      521    *
6	2	1	352	0	1	 0	  128	      375    *
6	2	1	352	1	0	 1	   64	      400    *
6	2	3	955	0	0	 0	   64	      441    *
6	2	0	 50	0	1	 1	  128	      620    *
6	2	3	956	0	0	 1	   64	      518    *
6	2	1	352	1	0	 0	   64	      488    *
6	2	2	654	0	0	 0	   64	      423    *
6	2	2	654	0	0	 1	   64	      653    *
6	2	2	654	1	0	 1	   64	      561    *
6	2	2	654	0	1	 0	  128	      313    *
6	2	3	956	1	0	 1	   64	      423    *
6	2	1	352	0	0	 0	   64	      423    *
6	2	2	653	1	1	 1	  128	      535    *
6	2	0	 50	1	1	 0	  128	      661    *
6	2	2	653	1	1	 0	  128	      437    *
6	2	1	352	1	1	 0	  128	      345    *
6	2	0	 50	0	0	 1	   64	      518    *
6	2	0	 50	1	1	 1	  128	      449    *
6	2	0	 50	1	0	 1	   64	      562    *
6	2	0	 50	0	0	 0	   64	      449    *
6	2	3	955	0	1	 1	  128	      435    *
6	2	3	956	1	0	 0	   64	      416    *
6	2	3	955	1	1	 1	  128	      433    *
6	2	1	352	1	1	 1	  128	      340    *
6	2	2	654	1	0	 0	   64	      346    *
6	2	1	352	0	1	 1	  128	      281    *
6	2	0	 50	0	0	 1	   64	      479    *
6	2	0	 50	1	1	 1	  128	      331    *
6	2	0	 50	1	1	 0	   64	       53    A
6	2	2	654	0	1	 0	  128	      362    *
6	2	3	956	1	0	 0	   64	      352    *
6	2	3	955	0	0	 0	   64	      370    *
6	2	2	654	1	0	 0	   64	      376    *
6	2	1	352	1	1	 1	  128	      326    *
6	2	0	 51	0	1	 1	  128	      508    *
6	2	1	352	0	1	 0	  128	      344    *
6	2	2	654	0	0	 0	   64	      269    *
6	2	1	352	0	0	 0	   64	      347    *
6	2	3	956	0	1	 1	  128	      278    *
6	2	3	956	1	1	 1	  128	      321    *
6	2	1	352	1	0	 1	   64	      465    *
6	2	2	653	1	0	 1	  128	      358    E
6	2	1	352	1	0	 0	   64	      385    *
6	2	2	653	1	1	 0	  128	      319    *
6	2	2	653	0	1	 1	  128	      405    *
6	2	3	956	1	1	 0	  128	      430    *
6	2	3	956	0	1	 0	  128	      404    *
6	2	0	 50	1	0	 0	   64	      532    *
6	2	0	 50	0	0	 0	   64	      561    *
6	2	2	654	0	0	 1	   64	      417    *
6	2	0	 50	0	1	 0	  128	      490    *
6	2	3	955	0	0	 1	   64	      444    *
6	2	1	352	0	1	 1	  128	      522    *
