GREEN = LEFT     RED = RIGHT
S#  respmap  flkonset  SOA  flkpos  tarcolor  flkcolor    resp        rt     ?
2	2	0	 50	0	1	 0	  128	      616    *
2	2	3	956	0	1	 0	  128	      487    *
2	2	1	353	1	1	 1	  128	      516    *
2	2	3	956	1	0	 1	   64	      464    *
2	2	2	654	0	1	 0	  128	      339    *
2	2	2	654	0	1	 1	  128	      492    *
2	2	3	956	1	0	 0	   64	      581    *
2	2	1	352	1	0	 1	   64	      499    *
2	2	0	 50	0	1	 1	  128	      542    *
2	2	3	956	1	1	 1	  128	      378    *
2	2	1	352	0	0	 0	   64	      628    *
2	2	1	352	0	1	 1	  128	      480    *
2	2	2	654	0	0	 1	   64	      291    *
2	2	0	 50	1	1	 1	  128	      513    *
2	2	0	 50	0	0	 1	   64	      384    *
2	2	3	956	0	0	 1	   64	      343    *
2	2	2	654	1	1	 0	  128	      272    *
2	2	2	653	0	0	 0	   64	      589    *
2	2	0	 50	0	0	 0	   64	      525    *
2	2	3	956	1	1	 0	  128	      338    *
2	2	2	654	1	0	 1	   64	      596    *
2	2	2	654	1	1	 1	  128	      578    *
2	2	1	352	1	0	 0	   64	      341    *
2	2	1	352	1	1	 0	  128	      421    *
2	2	0	 50	1	0	 0	   64	      570    *
2	2	0	 50	1	1	 0	  128	      504    *
2	2	0	 51	1	0	 1	   64	      445    *
2	2	3	956	0	0	 0	   64	      432    *
2	2	1	352	0	1	 0	  128	      342    *
2	2	2	653	1	0	 0	   64	      492    *
2	2	1	352	0	0	 1	  128	      449    E
2	2	3	955	0	1	 1	  128	      501    *
2	2	2	654	0	1	 0	  128	      406    *
2	2	0	 50	1	1	 1	  128	      526    *
2	2	2	654	0	0	 0	   64	      504    *
2	2	3	956	0	0	 0	   64	      429    *
2	2	0	 51	1	0	 0	   64	      747    *
2	2	2	654	1	1	 1	  128	      535    *
2	2	3	956	1	0	 1	   64	      365    *
2	2	2	653	1	0	 1	   64	      666    *
2	2	1	352	0	1	 0	  128	      839    *
2	2	1	352	1	0	 0	   64	      403    *
2	2	0	 50	0	1	 0	  128	      610    *
2	2	2	654	1	0	 0	   64	      541    *
2	2	1	352	1	1	 1	  128	      677    *
2	2	1	352	0	0	 1	   64	      525    *
2	2	3	956	1	1	 0	  128	      821    *
2	2	3	956	1	1	 1	  128	      703    *
2	2	3	955	0	1	 1	  128	      552    *
2	2	3	956	0	1	 0	  128	      422    *
2	2	0	 50	1	0	 1	   64	      477    *
2	2	1	352	1	0	 1	   64	      616    *
2	2	1	352	0	1	 1	  128	      612    *
2	2	0	 51	0	0	 0	   64	      494    *
2	2	1	352	1	1	 0	  128	      348    *
2	2	2	653	0	0	 1	   64	      270    *
2	2	0	 51	0	1	 1	  128	      507    *
2	2	0	 51	1	1	 0	  128	      858    *
2	2	2	654	1	1	 0	  128	      510    *
2	2	1	352	0	0	 0	   64	      329    *
2	2	2	654	0	1	 1	  128	      486    *
2	2	0	 51	0	0	 1	   64	      432    *
2	2	3	955	0	0	 1	   64	      322    *
2	2	3	956	1	0	 0	   64	      406    *
2	2	2	654	0	0	 0	   64	      380    *
2	2	3	956	0	1	 0	  128	      361    *
2	2	2	653	0	1	 1	  128	      781    *
2	2	1	352	1	0	 0	   64	      386    *
2	2	0	 51	0	0	 0	   64	      432    *
2	2	1	352	0	0	 1	   64	      483    *
2	2	0	 50	1	0	 0	   64	      959    *
2	2	3	956	1	1	 1	  128	      499    *
2	2	3	956	1	0	 1	   64	      380    *
2	2	0	 51	0	1	 1	  128	      496    *
2	2	1	352	0	1	 1	  128	      510    *
2	2	0	 50	1	0	 1	   64	      423    *
2	2	1	352	1	0	 1	   64	      430    *
2	2	1	352	0	0	 0	   64	      430    *
2	2	2	654	1	1	 1	  128	      446    *
2	2	3	956	0	1	 1	  128	      441    *
2	2	0	 51	0	1	 0	  128	      527    *
2	2	2	654	0	0	 1	   64	      303    *
2	2	2	654	1	0	 0	   64	      329    *
2	2	1	352	1	1	 1	  128	      548    *
2	2	2	654	1	1	 0	  128	      638    *
2	2	0	 50	1	1	 1	  128	      471    *
2	2	0	 51	1	1	 0	  128	      544    *
2	2	3	955	1	0	 0	   64	      465    *
2	2	3	955	0	0	 1	   64	      528    *
2	2	2	653	1	0	 1	   64	      390    *
2	2	2	654	0	1	 0	  128	      361    *
2	2	1	352	1	1	 0	  128	      539    *
2	2	0	 51	0	0	 1	   64	      506    *
2	2	3	956	1	1	 0	  128	      502    *
2	2	1	352	0	1	 0	  128	      511    *
2	2	3	956	0	0	 0	   64	      402    *
2	2	3	956	1	0	 1	   64	      976    *
2	2	1	352	0	1	 0	  128	      468    *
2	2	3	955	1	0	 0	   64	      469    *
2	2	3	955	0	0	 0	   64	      421    *
2	2	2	654	1	0	 1	   32	     1212    E
2	2	1	352	1	0	 0	   64	      432    *
2	2	1	352	1	1	 0	   64	     1476    E
2	2	3	956	1	1	 0	  128	      385    *
2	2	1	352	0	0	 0	   64	      347    *
2	2	3	956	0	0	 1	   64	      435    *
2	2	2	654	1	1	 1	  128	      514    *
2	2	2	654	1	1	 0	  128	      382    *
2	2	2	654	0	1	 0	  128	      386    *
2	2	0	 50	1	1	 1	  128	      944    *
2	2	1	352	1	1	 1	  128	      418    *
2	2	0	 50	1	0	 1	   64	      420    *
2	2	0	 50	0	0	 0	   64	      427    *
2	2	0	 50	0	0	 1	   64	      426    *
2	2	0	 50	0	1	 1	  128	      502    *
2	2	2	654	0	1	 1	  128	      623    *
2	2	0	 50	0	1	 0	  128	      513    *
2	2	1	352	1	0	 1	   64	      735    *
2	2	2	654	0	0	 0	   64	      511    *
2	2	0	 50	1	1	 0	  128	      500    *
2	2	1	352	0	1	 1	   64	      367    E
2	2	1	352	0	0	 1	   64	      365    *
2	2	3	956	0	1	 0	  128	      473    *
2	2	3	956	1	1	 1	  128	      446    *
2	2	2	654	0	0	 1	   64	      510    *
2	2	3	955	0	1	 1	  128	      779    *
2	2	0	 50	1	0	 0	   64	     1061    *
2	2	2	654	1	0	 0	   64	      485    *
2	2	1	352	1	1	 1	  128	      384    *
2	2	2	653	1	1	 1	    0	     1500    N
2	2	3	956	1	1	 1	  128	      571    *
2	2	1	352	0	0	 0	   64	      377    *
2	2	0	 50	1	1	 1	  128	      458    *
2	2	2	654	0	0	 1	   64	      300    *
2	2	1	352	0	0	 1	   64	      390    *
2	2	3	956	1	1	 0	  128	      551    *
2	2	0	 50	0	1	 1	  128	      505    *
2	2	1	352	1	0	 0	   64	      449    *
2	2	2	654	1	0	 0	   64	      532    *
2	2	0	 50	0	0	 0	   64	      420    *
2	2	1	352	0	1	 0	    0	     1500    N
2	2	0	 51	1	0	 1	   64	      582    *
2	2	1	352	1	0	 1	   64	      617    *
2	2	3	956	0	1	 0	  128	      472    *
2	2	3	956	0	1	 1	  128	      384    *
2	2	0	 50	1	0	 0	   64	      426    *
2	2	2	654	0	1	 1	  128	      620    *
2	2	0	 50	1	1	 0	  128	     1071    *
2	2	2	654	0	1	 0	  128	      513    *
2	2	3	955	0	0	 1	   64	      386    *
2	2	0	 51	0	1	 0	  128	      549    *
2	2	2	654	1	0	 1	   64	      358    *
2	2	0	 51	0	0	 1	  128	      534    E
2	2	3	956	1	0	 0	   64	      384    *
2	2	2	654	0	0	 0	   64	      495    *
2	2	2	653	1	1	 0	  128	      508    *
2	2	3	956	0	0	 0	   64	      490    *
2	2	1	353	0	1	 1	  128	      763    *
2	2	1	352	1	1	 0	  128	      438    *
2	2	3	956	1	0	 1	   64	      362    *
