RED = LEFT     GREEN = RIGHT
S#  respmap  flkonset  SOA  flkpos  tarcolor  flkcolor    resp        rt     ?
1	1	0	 50	1	0	 1	  128	      608    *
1	1	0	 50	1	1	 0	   64	      625    *
1	1	1	352	1	0	 0	  128	      380    *
1	1	0	 51	0	1	 1	   64	      383    *
1	1	0	 50	0	0	 1	   64	      392    E
1	1	2	653	1	1	 0	   64	      314    *
1	1	1	352	0	1	 0	   64	      453    *
1	1	3	956	1	1	 1	   64	      460    *
1	1	1	352	1	1	 1	   64	      354    *
1	1	1	352	1	1	 0	   64	      360    *
1	1	3	955	1	0	 1	  128	      378    *
1	1	3	955	0	0	 0	  128	      323    *
1	1	2	653	0	0	 0	  128	      308    *
1	1	1	352	0	1	 1	  128	      400    E
1	1	2	654	0	1	 1	   64	      263    *
1	1	3	956	0	1	 0	   64	      302    *
1	1	2	654	0	1	 0	   64	      260    *
1	1	0	 50	1	1	 1	   64	      610    *
1	1	2	654	1	0	 0	  128	      400    *
1	1	3	956	0	0	 1	   64	      274    E
1	1	0	 50	0	0	 0	  128	      700    *
1	1	0	 50	0	1	 0	   64	      619    *
1	1	3	955	1	0	 0	  128	      390    *
1	1	2	654	1	1	 1	   64	      378    *
1	1	1	352	0	0	 0	  128	      389    *
1	1	0	 50	1	0	 0	   64	      354    E
1	1	1	352	1	0	 1	  128	      377    *
1	1	3	955	0	1	 1	   64	      327    *
1	1	3	955	1	1	 0	   64	      316    *
1	1	2	653	0	0	 1	  128	      371    *
1	1	2	654	1	0	 1	   64	      321    E
1	1	1	352	0	0	 1	  128	      360    *
1	1	0	 50	0	1	 0	   64	      594    *
1	1	1	352	1	0	 0	  128	      420    *
1	1	3	956	0	0	 0	  128	      443    *
1	1	2	653	1	1	 1	   64	      346    *
1	1	2	654	1	0	 1	   64	      333    E
1	1	2	654	1	1	 0	   64	      367    *
1	1	1	352	0	1	 1	   64	      920    *
1	1	3	955	1	1	 1	   64	      280    *
1	1	3	956	0	1	 1	   64	      300    *
1	1	3	956	0	0	 1	  128	      397    *
1	1	0	 51	1	1	 1	   64	      487    *
1	1	2	654	0	1	 1	   64	      350    *
1	1	3	956	1	1	 0	  128	      565    E
1	1	3	955	0	1	 0	   64	      335    *
1	1	3	956	1	0	 0	  128	      350    *
1	1	0	 50	1	0	 1	  128	      586    *
1	1	1	352	1	1	 0	   64	      408    *
1	1	3	956	1	0	 1	  128	      299    *
1	1	0	 50	1	1	 0	   64	      586    *
1	1	1	352	1	1	 1	   64	      370    *
1	1	1	352	0	0	 1	  128	      376    *
1	1	0	 51	1	0	 0	  128	      756    *
1	1	2	653	0	0	 1	  128	      303    *
1	1	0	 50	0	1	 1	   64	      463    *
1	1	0	 51	0	0	 0	  128	      708    *
1	1	1	353	0	0	 0	  128	      355    *
1	1	1	352	0	1	 0	   64	      404    *
1	1	2	654	0	0	 0	  128	      356    *
1	1	0	 50	0	0	 1	  128	      501    *
1	1	2	654	1	0	 0	  128	      390    *
1	1	2	654	0	1	 0	   64	      295    *
1	1	1	352	1	0	 1	  128	      529    *
1	1	0	 50	0	1	 1	   64	      740    *
1	1	2	653	1	1	 1	   64	      800    *
1	1	1	352	1	1	 1	   64	      515    *
1	1	2	653	0	1	 1	   64	      583    *
1	1	1	352	1	1	 0	   64	      329    *
1	1	3	956	1	0	 0	  128	      512    *
1	1	3	955	1	1	 1	    0	     1500    N
1	1	2	654	1	1	 0	   64	      342    *
1	1	2	653	0	1	 0	   64	      325    *
1	1	1	352	0	1	 0	   64	      472    *
1	1	3	955	0	0	 0	  128	      285    *
1	1	1	352	0	0	 0	  128	      387    *
1	1	2	654	1	0	 1	  128	      315    *
1	1	2	653	0	0	 0	  128	      339    *
1	1	1	353	1	0	 1	  128	      537    *
1	1	1	352	1	0	 0	  128	      429    *
1	1	0	 51	0	1	 0	   64	      443    *
1	1	2	654	0	0	 1	  128	      296    *
1	1	3	955	0	1	 0	   64	      324    *
1	1	0	 50	1	0	 0	  128	      402    *
1	1	0	 50	0	0	 1	  128	      379    *
1	1	1	352	0	0	 1	  128	      301    *
1	1	1	352	0	1	 1	   64	      330    *
1	1	0	 50	1	1	 0	   64	      372    *
1	1	0	 51	1	0	 1	  128	      386    *
1	1	3	956	0	0	 1	  128	      288    *
1	1	0	 50	1	1	 1	   64	      386    *
1	1	3	956	0	1	 1	   64	      370    *
1	1	3	956	1	1	 0	   64	      294    *
1	1	3	956	1	0	 1	  128	      394    *
1	1	2	654	1	0	 0	  128	      344    *
1	1	0	 50	0	0	 0	  128	      398    *
1	1	0	 51	1	1	 1	   64	      353    *
1	1	2	654	1	1	 0	   64	      286    *
1	1	3	955	1	0	 1	  128	      338    *
1	1	1	352	0	0	 0	  128	      526    *
1	1	0	 50	0	0	 1	  128	      559    *
1	1	3	956	0	0	 1	  128	      290    *
1	1	3	956	0	1	 1	    0	     1500    N
1	1	1	353	0	0	 1	  128	      837    *
1	1	2	653	1	0	 0	  128	      590    *
1	1	0	 50	0	0	 0	  128	      536    *
1	1	3	955	0	0	 0	  128	      326    *
1	1	2	654	0	0	 1	  128	      319    *
1	1	1	352	0	1	 1	   64	      305    *
1	1	0	 50	1	0	 0	  128	      447    *
1	1	1	352	1	1	 1	   64	      321    *
1	1	2	654	1	1	 1	   64	      414    *
1	1	0	 50	0	1	 1	   64	      591    *
1	1	2	654	0	1	 1	   64	      528    *
1	1	3	955	1	0	 0	  128	      307    *
1	1	3	955	1	1	 0	   64	      425    *
1	1	1	352	1	0	 0	  128	      429    *
1	1	1	352	1	0	 1	  128	      616    *
1	1	0	 50	1	0	 1	  128	      446    *
1	1	1	352	1	1	 0	    0	     1500    N
1	1	2	653	0	0	 0	  128	      465    *
1	1	0	 50	0	1	 0	   32	     1009    E
1	1	3	955	0	1	 0	    0	     1500    N
1	1	0	 50	1	1	 0	  128	      474    E
1	1	2	654	1	0	 1	  128	      420    *
1	1	2	654	0	1	 0	    0	     1500    N
1	1	1	352	0	1	 0	    0	     1500    N
1	1	3	956	1	1	 1	   32	      118    E
1	1	2	654	1	1	 0	    0	     1500    N
1	1	1	352	0	1	 0	  128	      743    E
1	1	0	 51	1	1	 1	    0	     1500    N
1	1	3	956	0	1	 1	   64	      556    *
1	1	3	955	1	1	 1	   64	      372    *
1	1	1	352	1	0	 1	  128	      430    *
1	1	1	352	1	1	 1	  128	      362    E
1	1	1	352	0	1	 1	   64	      374    *
1	1	3	956	0	0	 1	  128	      290    *
1	1	2	654	1	0	 0	  128	      411    *
1	1	2	654	0	1	 0	   64	      323    *
1	1	0	 50	0	0	 0	  128	      462    *
1	1	2	654	0	0	 1	  128	      265    *
1	1	2	653	1	0	 1	  128	      425    *
1	1	3	956	1	1	 0	   64	      259    *
1	1	3	956	0	1	 0	  128	      275    E
1	1	2	654	0	1	 1	   64	      363    *
1	1	0	 50	0	1	 0	   64	      642    *
1	1	3	956	1	0	 0	  128	      554    *
1	1	3	956	0	0	 0	  128	      349    *
1	1	3	956	1	0	 1	  128	      333    *
1	1	0	 50	1	1	 0	   64	      556    *
1	1	1	352	1	1	 0	   64	      329    *
1	1	0	 50	1	0	 1	  128	      647    *
1	1	0	 50	0	1	 1	   64	      831    *
1	1	0	 50	0	0	 1	  128	      531    *
1	1	1	352	0	0	 1	  128	      347    *
1	1	1	352	0	0	 0	   64	      518    E
1	1	0	 50	1	0	 0	  128	      494    *
1	1	2	654	1	1	 1	   64	      370    *
1	1	1	352	1	0	 0	  128	      485    *
1	1	2	654	0	0	 0	  128	      387    *
1	1	3	956	1	1	 1	   64	      258    *
1	1	2	654	1	0	 1	  128	      576    *
1	1	0	 50	0	0	 0	   64	      453    E
1	1	1	352	1	0	 0	  128	      547    *
1	1	3	955	1	1	 0	   64	      274    *
1	1	1	352	1	1	 1	  128	      370    E
1	1	1	352	0	0	 1	  128	      372    *
1	1	2	654	1	0	 0	  128	      387    *
1	1	2	654	0	0	 0	  128	      392    *
1	1	3	956	0	1	 0	   64	      276    *
1	1	3	956	0	0	 1	  128	      408    *
1	1	2	653	0	1	 0	   64	      405    *
1	1	1	352	0	0	 0	  128	      802    *
1	1	2	654	1	1	 0	   64	      300    *
1	1	0	 51	1	1	 0	   64	      599    *
1	1	2	654	1	1	 1	  128	      640    E
1	1	0	 50	0	1	 0	   64	      465    *
1	1	0	 50	1	1	 1	   64	      417    *
1	1	2	654	0	0	 1	  128	      333    *
1	1	1	352	1	1	 0	  128	      483    E
1	1	3	955	1	0	 1	  128	      430    *
1	1	0	 51	0	1	 1	   64	      418    *
1	1	0	 50	1	0	 1	  128	      418    *
1	1	3	955	1	0	 0	  128	      334    *
1	1	1	352	0	1	 1	   64	      357    *
1	1	1	352	0	1	 0	   64	      392    *
1	1	2	654	0	1	 1	   64	      361    *
1	1	1	352	1	0	 1	  128	      344    *
1	1	3	956	0	0	 0	  128	      288    *
1	1	0	 51	0	0	 1	  128	      465    *
1	1	0	 50	1	0	 0	  128	      429    *
1	1	3	956	0	1	 1	   64	      264    *
1	1	0	 50	1	0	 1	  128	      434    *
1	1	1	352	1	1	 1	   64	      364    *
1	1	3	955	0	0	 0	   64	      320    E
1	1	2	653	1	1	 0	   64	      377    *
1	1	0	 50	0	0	 0	  128	      437    *
1	1	1	352	1	1	 0	   64	      414    *
1	1	1	352	0	1	 1	   64	      493    *
1	1	0	 50	1	1	 1	   64	      431    *
1	1	0	 50	0	1	 1	   64	      407    *
1	1	3	956	1	0	 1	  128	      293    *
1	1	2	654	1	0	 0	  128	      431    *
1	1	2	654	0	1	 0	   64	      347    *
