GREEN = LEFT     RED = RIGHT
S#  respmap  flkonset  SOA  flkpos  tarcolor  flkcolor    resp        rt     ?
14	2	3	955	0	0	 0	   64	      489    *
14	2	3	956	0	0	 1	   64	      335    *
14	2	1	353	1	0	 1	   64	      513    *
14	2	0	 50	1	1	 0	  128	      482    *
14	2	1	352	1	1	 1	  128	      477    *
14	2	3	955	1	1	 1	  128	      442    *
14	2	0	 50	1	1	 1	  128	      690    *
14	2	2	654	1	1	 0	  128	      361    *
14	2	1	352	0	0	 0	   64	      330    *
14	2	3	955	1	0	 1	   64	      362    *
14	2	2	654	0	1	 1	  128	      365    *
14	2	2	653	1	1	 1	  128	      373    *
14	2	1	352	0	0	 1	   64	      418    *
14	2	2	654	1	0	 0	   64	      327    *
14	2	0	 50	0	1	 1	  128	      470    *
14	2	2	654	1	0	 1	   64	      343    *
14	2	3	956	1	0	 0	   64	      290    *
14	2	0	 51	0	0	 1	   64	      490    *
14	2	3	955	0	1	 0	  128	      347    *
14	2	1	352	1	1	 0	  128	      513    *
14	2	3	955	1	1	 0	  128	      458    *
14	2	0	 50	1	0	 1	   64	      493    *
14	2	1	352	1	0	 0	   64	      336    *
14	2	2	654	0	0	 0	   64	      381    *
14	2	1	352	0	1	 1	  128	      401    *
14	2	2	654	0	0	 1	   64	      275    *
14	2	3	956	0	1	 1	  128	      464    *
14	2	1	352	0	1	 0	  128	      495    *
14	2	0	 51	0	1	 0	  128	      716    *
14	2	2	654	0	1	 0	  128	      372    *
14	2	0	 50	0	0	 0	   64	      429    *
14	2	0	 50	1	0	 0	   64	      473    *
14	2	2	654	0	0	 0	   64	      355    *
14	2	2	654	1	1	 1	  128	      472    *
14	2	0	 50	0	0	 0	   64	      364    *
14	2	0	 50	1	0	 0	   64	      587    *
14	2	0	 50	1	1	 0	  128	      535    *
14	2	1	352	0	1	 1	  128	      451    *
14	2	1	352	1	1	 1	  128	      343    *
14	2	3	956	1	1	 0	  128	      335    *
14	2	2	654	0	1	 1	  128	      386    *
14	2	3	956	1	1	 1	  128	      343    *
14	2	1	352	0	0	 0	   64	      363    *
14	2	3	955	1	0	 1	   64	      254    *
14	2	0	 51	1	1	 1	  128	      466    *
14	2	2	654	1	1	 0	  128	      433    *
14	2	1	353	1	0	 1	   64	      305    *
14	2	3	956	0	0	 0	   64	      331    *
14	2	3	955	1	0	 0	   64	      292    *
14	2	0	 50	0	1	 1	  128	        0    A
14	2	0	 50	1	0	 1	   64	      847    *
14	2	1	352	0	0	 1	   64	      262    *
14	2	3	956	0	1	 1	  128	      523    *
14	2	1	352	1	1	 0	  128	      424    *
14	2	3	956	0	0	 1	   64	      260    *
14	2	3	956	0	1	 0	  128	      368    *
14	2	1	352	1	0	 0	   64	      429    *
14	2	2	654	1	0	 0	   64	      435    *
14	2	2	653	0	1	 0	   64	      311    E
14	2	0	 50	0	1	 0	  128	      572    *
14	2	2	654	1	0	 1	   64	      316    *
14	2	1	352	0	1	 0	  128	      633    *
14	2	0	 50	0	0	 1	   64	      441    *
14	2	2	654	0	0	 1	   64	      274    *
14	2	3	956	1	0	 0	   64	      596    *
14	2	0	 50	0	1	 0	  128	      504    *
14	2	3	956	0	0	 1	   64	      233    *
