"","exp","non_directional.statistic","non_directional.p","non_directional.ci_low","non_directional.ci_high","directional_effect.statistic","directional_effect.p","directional_effect.ci_low","directional_effect.ci_high","quid_bf","pbt.low","pbt.high","pbt.MAP"
"1","Skora et al_2020_1",0.623459459459459,1e-04,0.526756756756757,0.715081081081081,0.0344277241481386,0.4624,-0.0538936193218408,0.124356680822658,-99999,0.00395366686388845,0.221662035234383,0.0896159317211949
"2","Skora et al_2020_2",0.527157894736842,0.2279,0.356631578947368,0.69821052631579,-0.0986421425155336,0.3218,-0.287797556804194,0.0891062467020949,-99999,0,0.310023077976048,0.113573407202216
