"","exp","non_directional.statistic","non_directional.p","non_directional.ci_low","non_directional.ci_high","directional_effect.statistic","directional_effect.p","directional_effect.ci_low","directional_effect.ci_high","quid_bf","pbt.low","pbt.high","pbt.MAP"
"1","Hurme et al_2020_Masking_Blue",0.599333333333333,0.0516,0.4508,0.744133333333333,14.1666666666667,0.089,-1.1,28.2333333333333,0.0369352409766051,0,0.312062049598051,0.087719298245614
"2","Hurme et al_2020_Masking_Red",0.538285714285714,0.2021,0.402285714285714,0.675285714285714,6.42857142857143,0.2278,-3.42857142857143,15.7857142857143,0.315210139257083,0,0.181036272522085,0
"3","Hurme et al_2020_TMS_Blue",0.517833333333333,0.3429,0.348333333333333,0.699666666666667,-8.125,0.471,-26.4166666666667,5.875,5.52228374224282,0,0.380820874515511,0.12280701754386
"4","Hurme et al_2020_TMS_Red",0.504333333333333,0.5069,0.330333333333333,0.683666666666667,-11.1666666666667,0.2458,-27.9583333333333,2.58333333333333,2.1405605340095,0,0.380820874515511,0.12280701754386
