experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item1_shape,item2_shape,item3_shape,item4_shape,item1_line,item2_line,item3_line,item4_line
2a,22,100284,1,1,1,25,F,NA,variable,heterogeneous,4,present,NaN,0,horizontal,none,0,3,red,3,2,619.68777079743,419.68777079743,980.31222920257,419.68777079743,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,0,6,4,5,horizontal,vertical,horizontal,horizontal
2a,22,100284,1,2,2,25,F,NA,variable,heterogeneous,4,absent,1.3324191570282,1,vertical,vertical,1,2,red,2,NaN,980.31222920257,419.68777079743,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,0,4,6,5,vertical,vertical,horizontal,vertical
2a,22,100284,1,3,3,25,F,NA,variable,heterogeneous,4,present,1.22329092025757,1,horizontal,horizontal,1,2,red,3,2,619.68777079743,419.68777079743,980.31222920257,419.68777079743,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,6,3,4,0,vertical,vertical,horizontal,horizontal
2a,22,100284,1,4,4,25,F,NA,variable,heterogeneous,4,present,1.57940697669983,1,vertical,vertical,1,3,green,4,2,619.68777079743,780.31222920257,980.31222920257,419.68777079743,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,3,6,5,4,vertical,vertical,horizontal,vertical
2a,22,100284,1,5,5,25,F,NA,variable,heterogeneous,4,absent,NaN,0,horizontal,none,0,3,red,1,NaN,980.31222920257,780.31222920257,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,4,3,0,6,horizontal,vertical,horizontal,horizontal
2a,22,100284,1,6,6,25,F,NA,variable,heterogeneous,4,present,1.97966408729553,1,vertical,vertical,1,5,red,1,2,980.31222920257,780.31222920257,980.31222920257,419.68777079743,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,4,6,3,5,vertical,horizontal,vertical,vertical
2a,22,100284,1,7,7,25,F,NA,variable,heterogeneous,4,absent,1.9433798789978,1,horizontal,horizontal,1,2,red,4,NaN,619.68777079743,780.31222920257,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,5,6,3,4,vertical,vertical,vertical,horizontal
2a,22,100284,1,8,8,25,F,NA,variable,heterogeneous,4,absent,1.15077304840088,1,horizontal,horizontal,1,5,red,1,NaN,980.31222920257,780.31222920257,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,4,5,6,0,horizontal,horizontal,horizontal,vertical
2a,22,100284,1,9,9,25,F,NA,variable,heterogeneous,4,absent,0.949656963348389,1,vertical,vertical,1,3,red,4,NaN,619.68777079743,780.31222920257,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,6,0,5,4,horizontal,horizontal,horizontal,vertical
2a,22,100284,1,10,10,25,F,NA,variable,heterogeneous,4,absent,0.988903999328613,1,horizontal,horizontal,1,2,green,2,NaN,980.31222920257,419.68777079743,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,0,4,5,6,vertical,horizontal,vertical,vertical
2a,22,100284,1,11,11,25,F,NA,variable,heterogeneous,4,absent,0.924832105636597,1,horizontal,horizontal,1,3,green,2,NaN,980.31222920257,419.68777079743,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,3,4,0,6,horizontal,horizontal,horizontal,vertical
2a,22,100284,1,12,12,25,F,NA,variable,heterogeneous,4,absent,1.50749182701111,1,vertical,vertical,1,5,red,3,NaN,619.68777079743,419.68777079743,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,5,0,4,3,horizontal,horizontal,vertical,vertical
2a,22,100284,1,13,13,25,F,NA,variable,heterogeneous,4,present,1.79822993278503,0,horizontal,vertical,1,8,red,2,3,980.31222920257,419.68777079743,619.68777079743,419.68777079743,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,3,4,5,6,vertical,horizontal,vertical,vertical
2a,22,100284,1,14,14,25,F,NA,variable,heterogeneous,4,present,1.37452387809753,1,vertical,vertical,1,2,green,3,1,619.68777079743,419.68777079743,980.31222920257,780.31222920257,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,0,3,4,5,horizontal,horizontal,vertical,vertical
2a,22,100284,1,15,15,25,F,NA,variable,heterogeneous,4,absent,1.55007600784302,1,horizontal,horizontal,1,2,red,2,NaN,980.31222920257,419.68777079743,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,5,4,3,6,horizontal,horizontal,horizontal,vertical
2a,22,100284,1,16,16,25,F,NA,variable,heterogeneous,4,absent,1.33287000656128,1,vertical,vertical,1,3,red,1,NaN,980.31222920257,780.31222920257,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,4,0,6,3,vertical,vertical,vertical,vertical
2a,22,100284,1,17,17,25,F,NA,variable,heterogeneous,4,present,1.10372400283813,1,vertical,vertical,1,3,green,1,3,980.31222920257,780.31222920257,619.68777079743,419.68777079743,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,4,3,5,6,vertical,vertical,vertical,vertical
2a,22,100284,1,18,18,25,F,NA,variable,heterogeneous,4,absent,1.78201222419739,1,horizontal,horizontal,1,5,green,3,NaN,619.68777079743,419.68777079743,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,5,6,4,3,vertical,vertical,horizontal,horizontal
2a,22,100284,1,19,19,25,F,NA,variable,heterogeneous,4,absent,1.05003023147583,1,vertical,vertical,1,2,red,1,NaN,980.31222920257,780.31222920257,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,4,0,3,6,vertical,horizontal,horizontal,horizontal
2a,22,100284,1,20,20,25,F,NA,variable,heterogeneous,4,absent,0.983387231826782,1,vertical,vertical,1,8,green,4,NaN,619.68777079743,780.31222920257,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,5,0,6,4,horizontal,horizontal,horizontal,vertical
2a,22,100284,1,21,21,25,F,NA,variable,heterogeneous,4,present,1.43520903587341,1,vertical,vertical,1,2,green,3,2,619.68777079743,419.68777079743,980.31222920257,419.68777079743,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,3,5,4,6,horizontal,horizontal,vertical,horizontal
2a,22,100284,1,22,22,25,F,NA,variable,heterogeneous,4,present,0.892194032669067,1,vertical,vertical,1,5,red,2,1,980.31222920257,419.68777079743,980.31222920257,780.31222920257,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,3,4,0,6,horizontal,vertical,horizontal,vertical
2a,22,100284,1,23,23,25,F,NA,variable,heterogeneous,4,present,NaN,0,horizontal,none,0,5,red,3,2,619.68777079743,419.68777079743,980.31222920257,419.68777079743,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,0,3,4,6,horizontal,horizontal,horizontal,vertical
2a,22,100284,1,24,24,25,F,NA,variable,heterogeneous,4,present,1.00240802764893,0,vertical,horizontal,1,8,green,3,1,619.68777079743,419.68777079743,980.31222920257,780.31222920257,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,0,6,4,5,vertical,horizontal,vertical,horizontal
2a,22,100284,1,25,25,25,F,NA,variable,heterogeneous,4,present,1.15076398849487,1,horizontal,horizontal,1,3,red,3,1,619.68777079743,419.68777079743,980.31222920257,780.31222920257,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,6,0,4,5,horizontal,horizontal,horizontal,horizontal
2a,22,100284,1,26,26,25,F,NA,variable,heterogeneous,4,present,1.50998401641846,1,horizontal,horizontal,1,5,red,2,1,980.31222920257,419.68777079743,980.31222920257,780.31222920257,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,3,4,5,0,vertical,horizontal,vertical,vertical
2a,22,100284,1,27,27,25,F,NA,variable,heterogeneous,4,present,1.46450805664062,1,horizontal,horizontal,1,2,red,3,1,619.68777079743,419.68777079743,980.31222920257,780.31222920257,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,3,5,4,0,vertical,vertical,horizontal,vertical
2a,22,100284,1,28,28,25,F,NA,variable,heterogeneous,4,absent,1.03396487236023,1,vertical,vertical,1,2,red,1,NaN,980.31222920257,780.31222920257,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,4,3,0,6,vertical,horizontal,horizontal,vertical
2a,22,100284,1,29,29,25,F,NA,variable,heterogeneous,4,absent,1.10661506652832,1,horizontal,horizontal,1,8,red,1,NaN,980.31222920257,780.31222920257,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,4,3,0,5,horizontal,horizontal,vertical,horizontal
2a,22,100284,1,30,30,25,F,NA,variable,heterogeneous,4,absent,1.24543619155884,1,vertical,vertical,1,5,green,1,NaN,980.31222920257,780.31222920257,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,4,5,0,3,vertical,vertical,horizontal,horizontal
2a,22,100284,1,31,31,25,F,NA,variable,heterogeneous,4,present,1.60257005691528,1,vertical,vertical,1,2,red,3,1,619.68777079743,419.68777079743,980.31222920257,780.31222920257,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,0,6,4,3,horizontal,vertical,vertical,vertical
2a,22,100284,1,32,32,25,F,NA,variable,heterogeneous,4,present,1.67107605934143,1,horizontal,horizontal,1,2,green,1,2,980.31222920257,780.31222920257,980.31222920257,419.68777079743,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,4,6,5,3,horizontal,horizontal,vertical,horizontal
2a,22,100284,2,1,33,25,F,NA,variable,heterogeneous,4,absent,1.13380098342896,1,vertical,vertical,1,3,red,2,NaN,980.31222920257,419.68777079743,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,6,4,0,3,vertical,vertical,horizontal,vertical
2a,22,100284,2,2,34,25,F,NA,variable,heterogeneous,4,absent,1.36864590644836,1,horizontal,horizontal,1,2,green,2,NaN,980.31222920257,419.68777079743,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,0,4,5,3,vertical,horizontal,horizontal,horizontal
2a,22,100284,2,3,35,25,F,NA,variable,heterogeneous,4,present,1.25610899925232,1,horizontal,horizontal,1,2,green,3,1,619.68777079743,419.68777079743,980.31222920257,780.31222920257,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,5,3,4,0,vertical,horizontal,horizontal,vertical
2a,22,100284,2,4,36,25,F,NA,variable,heterogeneous,4,present,0.885447025299072,1,vertical,vertical,1,5,red,2,4,980.31222920257,419.68777079743,619.68777079743,780.31222920257,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,0,4,5,3,vertical,vertical,vertical,vertical
2a,22,100284,2,5,37,25,F,NA,variable,heterogeneous,4,absent,0.711492776870728,1,vertical,vertical,1,2,red,2,NaN,980.31222920257,419.68777079743,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,6,4,5,0,horizontal,vertical,vertical,vertical
2a,22,100284,2,6,38,25,F,NA,variable,heterogeneous,4,absent,1.08974409103394,1,horizontal,horizontal,1,3,green,3,NaN,619.68777079743,419.68777079743,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,5,0,4,3,vertical,vertical,horizontal,horizontal
2a,22,100284,2,7,39,25,F,NA,variable,heterogeneous,4,present,1.4115629196167,1,horizontal,horizontal,1,3,red,3,4,619.68777079743,419.68777079743,619.68777079743,780.31222920257,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,6,0,4,3,horizontal,vertical,horizontal,horizontal
2a,22,100284,2,8,40,25,F,NA,variable,heterogeneous,4,present,NaN,0,horizontal,none,0,2,green,1,3,980.31222920257,780.31222920257,619.68777079743,419.68777079743,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,4,5,3,0,horizontal,vertical,vertical,vertical
2a,22,100284,2,9,41,25,F,NA,variable,heterogeneous,4,absent,1.20866298675537,0,horizontal,vertical,1,2,green,1,NaN,980.31222920257,780.31222920257,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,4,6,5,3,horizontal,horizontal,horizontal,vertical
2a,22,100284,2,10,42,25,F,NA,variable,heterogeneous,4,present,1.66864681243896,1,vertical,vertical,1,3,green,4,1,619.68777079743,780.31222920257,980.31222920257,780.31222920257,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,3,0,6,4,horizontal,vertical,vertical,vertical
2a,22,100284,2,11,43,25,F,NA,variable,heterogeneous,4,present,1.79835605621338,1,horizontal,horizontal,1,5,green,1,4,980.31222920257,780.31222920257,619.68777079743,780.31222920257,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,4,3,5,0,horizontal,vertical,vertical,horizontal
2a,22,100284,2,12,44,25,F,NA,variable,heterogeneous,4,present,1.44278812408447,1,vertical,vertical,1,2,green,4,1,619.68777079743,780.31222920257,980.31222920257,780.31222920257,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,3,6,0,4,vertical,horizontal,horizontal,vertical
2a,22,100284,2,13,45,25,F,NA,variable,heterogeneous,4,absent,1.73179006576538,1,vertical,vertical,1,5,green,2,NaN,980.31222920257,419.68777079743,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,5,4,3,6,horizontal,vertical,horizontal,horizontal
2a,22,100284,2,14,46,25,F,NA,variable,heterogeneous,4,absent,NaN,0,vertical,none,0,3,green,2,NaN,980.31222920257,419.68777079743,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,3,4,6,5,vertical,vertical,vertical,vertical
2a,22,100284,2,15,47,25,F,NA,variable,heterogeneous,4,absent,1.37089204788208,1,horizontal,horizontal,1,3,green,2,NaN,980.31222920257,419.68777079743,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,6,4,3,0,vertical,horizontal,vertical,vertical
2a,22,100284,2,16,48,25,F,NA,variable,heterogeneous,4,absent,1.22663903236389,1,vertical,vertical,1,2,red,3,NaN,619.68777079743,419.68777079743,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,0,3,4,5,horizontal,vertical,vertical,horizontal
2a,22,100284,2,17,49,25,F,NA,variable,heterogeneous,4,absent,0.679297208786011,1,vertical,vertical,1,8,red,2,NaN,980.31222920257,419.68777079743,NaN,NaN,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,0,4,6,5,horizontal,vertical,horizontal,horizontal
2a,22,100284,2,18,50,25,F,NA,variable,heterogeneous,4,present,0.941020011901855,0,vertical,horizontal,1,2,green,4,3,619.68777079743,780.31222920257,619.68777079743,419.68777079743,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,619.68777079743,780.31222920257,5,0,3,4,horizontal,horizontal,horizontal,vertical
