experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1b,10,100195,1,1,1,20,M,NA,constant,heterogeneous,5,absent,1.12730312347412,1,horizontal,horizontal,1,0.917644476890564,green,5,NaN,629.371695378491,789.501930496736,NaN,NaN,927.5,820.836477965032,1049.42763818712,546.982518841471,826.654758133252,346.39691668109,567.045908301137,496.282156015671,629.371695378491,789.501930496736,0,0,6,0,3,3,4,NaN,horizontal,horizontal,horizontal,vertical,horizontal,none
1b,10,100195,1,2,2,20,M,NA,constant,heterogeneous,6,present,0.990776062011719,1,vertical,vertical,1,1.05881979995304,green,6,2,619.68777079743,780.31222920257,1046.31108570371,665.998856501143,865.998856501143,846.311085703712,1046.31108570371,665.998856501143,980.31222920257,419.68777079743,734.001143498857,353.688914296288,553.688914296288,534.001143498857,619.68777079743,780.31222920257,6,3,0,5,5,4,vertical,vertical,vertical,vertical,vertical,vertical
1b,10,100195,1,3,3,20,M,NA,constant,heterogeneous,6,present,NaN,0,horizontal,none,0,1.04705518969783,green,3,5,1043.85771277057,525.445215295702,613.504806087112,426.090418184063,742.637481142314,848.464366520235,986.495193912888,773.909581815937,1043.85771277057,525.445215295702,857.362518857686,351.535633479765,613.504806087112,426.090418184063,556.142287229426,674.554784704298,3,0,4,6,0,5,horizontal,horizontal,horizontal,vertical,horizontal,vertical
1b,10,100195,1,4,4,20,M,NA,constant,heterogeneous,6,absent,NaN,0,vertical,none,0,0.835292205104121,green,4,NaN,760.109211414741,348.13947314824,NaN,NaN,839.890788585259,851.86052685176,1038.06300875679,691.383827134052,998.172220171528,439.523300282291,760.109211414741,348.13947314824,561.936991243214,508.616172865948,601.827779828472,760.476699717708,0,5,6,4,3,5,horizontal,vertical,vertical,vertical,vertical,vertical
1b,10,100195,1,5,5,20,M,NA,constant,heterogeneous,4,absent,0.993281841278076,0,vertical,horizontal,1,0.611764610255206,green,4,NaN,546.900731331463,568.923317431687,NaN,NaN,768.923317431687,853.099268668537,1053.09926866854,631.076682568313,831.076682568313,346.900731331463,546.900731331463,568.923317431687,0,0,0,0,5,0,6,4,NaN,NaN,vertical,horizontal,horizontal,vertical,none,none
1b,10,100195,1,6,6,20,M,NA,constant,heterogeneous,5,absent,NaN,0,horizontal,none,0,0.623529220510412,green,1,NaN,831.076682568313,853.099268668537,NaN,NaN,831.076682568313,853.099268668537,1050.31493177915,648.656293821019,923.626453162816,376.971974679454,626.090418184063,413.504806087112,568.891514305654,707.767656743878,0,0,4,6,3,0,5,NaN,horizontal,vertical,vertical,horizontal,vertical,none
1b,10,100195,1,7,7,20,M,NA,constant,heterogeneous,6,absent,1.72930502891541,0,vertical,horizontal,1,0.764704543572885,green,6,NaN,610.498069503264,770.628304621509,NaN,NaN,853.017481158529,849.42763818712,1042.51941165526,678.799333565612,989.501930496736,429.371695378491,746.982518841471,350.57236181288,557.480588344736,521.200666434388,610.498069503264,770.628304621509,0,6,0,3,5,4,vertical,horizontal,horizontal,vertical,vertical,vertical
1b,10,100195,1,8,8,20,M,NA,constant,heterogeneous,5,present,1.61452794075012,1,horizontal,horizontal,1,0.917644476890564,green,2,3,1000.94274216971,756.993676208043,1011.40458100154,457.40580961496,712.784863451954,839.621618300407,1000.94274216971,756.993676208043,1011.40458100154,457.40580961496,729.712474266665,354.878267535729,545.155339110131,591.100628340862,0,0,6,4,6,0,5,NaN,vertical,horizontal,vertical,vertical,horizontal,none
1b,10,100195,1,9,9,20,M,NA,constant,heterogeneous,6,present,0.89454197883606,1,vertical,vertical,1,0.776469153828091,green,6,5,565.271262369628,699.636437764765,596.34794493794,446.537169096228,768.923317431687,853.099268668537,1003.65205506206,753.462830903772,1034.72873763037,500.363562235235,831.076682568313,346.900731331463,596.34794493794,446.537169096228,565.271262369628,699.636437764765,6,5,0,0,5,4,horizontal,vertical,horizontal,vertical,horizontal,vertical
1b,10,100195,1,10,10,20,M,NA,constant,heterogeneous,5,absent,0.868881940841675,0,horizontal,vertical,1,0.799998374338503,green,5,NaN,570.807518193712,711.784642431215,NaN,NaN,835.489140744817,852.518357529101,1051.12597701811,644.280285305067,919.715248510402,374.848363820974,622.862115532956,416.568350913644,570.807518193712,711.784642431215,0,0,5,6,3,5,4,NaN,horizontal,horizontal,horizontal,vertical,horizontal,none
