experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1b,9,100194,1,1,1,19,M,NA,constant,heterogeneous,6,absent,1.54979610443115,1,horizontal,horizontal,1,0.729409612235376,red,1,NaN,899.636437764765,834.728737630372,NaN,NaN,899.636437764765,834.728737630372,1053.09926866854,631.076682568313,953.462830903772,396.34794493794,700.363562235235,365.271262369628,546.900731331463,568.923317431687,646.537169096228,803.65205506206,4,5,6,0,3,6,horizontal,vertical,horizontal,horizontal,vertical,horizontal
1b,9,100194,1,2,2,19,M,NA,constant,heterogeneous,3,present,0.759974956512451,1,vertical,vertical,1,0.952935306096481,red,1,2,613.504806087112,773.909581815937,1043.85771277057,674.554784704298,613.504806087112,773.909581815937,1043.85771277057,674.554784704298,742.637481142314,351.535633479765,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,vertical,vertical,horizontal,none,none,none
1b,9,100194,1,3,3,19,M,NA,constant,heterogeneous,4,present,0.761753082275391,0,vertical,horizontal,1,0.929406285690049,red,1,3,963.910840470068,795.341332995339,636.089159529932,404.658667004661,963.910840470068,795.341332995339,995.341332995339,436.089159529932,636.089159529932,404.658667004661,604.658667004661,763.910840470068,0,0,0,0,4,5,6,6,NaN,NaN,vertical,horizontal,vertical,vertical,none,none
1b,9,100194,1,4,4,19,M,NA,constant,heterogeneous,4,present,0.993813991546631,1,horizontal,horizontal,1,1.03528687751899,red,4,3,570.807518193712,711.784642431215,688.215357568785,370.807518193712,911.784642431215,829.192481806288,1029.19248180629,488.215357568785,688.215357568785,370.807518193712,570.807518193712,711.784642431215,0,0,0,0,3,6,5,4,NaN,NaN,horizontal,vertical,vertical,horizontal,none,none
1b,9,100194,1,5,5,19,M,NA,constant,heterogeneous,6,absent,1.32492303848267,1,vertical,vertical,1,0.964699816299697,red,1,NaN,795.549636358493,854.96116226488,NaN,NaN,795.549636358493,854.96116226488,1018.57766167904,731.334709102064,1023.02802532055,476.373546837184,804.450363641507,345.03883773512,581.422338320961,468.665290897936,576.971974679454,723.626453162816,4,5,0,3,3,6,vertical,vertical,horizontal,horizontal,vertical,vertical
1b,9,100194,1,6,6,19,M,NA,constant,heterogeneous,4,absent,1.0865478515625,1,horizontal,horizontal,1,0.741174122438592,red,1,NaN,865.998856501143,846.311085703712,NaN,NaN,865.998856501143,846.311085703712,1046.31108570371,534.001143498857,734.001143498857,353.688914296288,553.688914296288,665.998856501143,0,0,0,0,4,0,6,3,NaN,NaN,horizontal,horizontal,horizontal,horizontal,none,none
1b,9,100194,1,7,7,19,M,NA,constant,heterogeneous,3,present,0.827364921569824,1,horizontal,horizontal,1,0.941170795893265,red,1,3,777.775285599347,854.029648013395,591.116228706307,453.738008730483,777.775285599347,854.029648013395,1031.10848569435,492.232343256122,591.116228706307,453.738008730483,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1b,9,100194,1,8,8,19,M,NA,constant,heterogeneous,5,present,1.05508899688721,1,horizontal,horizontal,1,0.752938632641808,red,3,5,935.129412379467,383.747735480111,563.568117085469,695.524681321058,817.787900804752,854.378832816255,1047.42541020038,661.690083377915,935.129412379467,383.747735480111,636.089159529932,404.658667004661,563.568117085469,695.524681321058,0,0,6,5,4,6,3,NaN,horizontal,horizontal,horizontal,horizontal,horizontal,none
1b,9,100194,1,9,9,19,M,NA,constant,heterogeneous,3,present,0.835348129272461,1,vertical,vertical,1,0.752938632641808,red,2,3,938.882953928832,386.139005173917,545.349468637584,586.654331158049,915.767577433584,827.206663668034,938.882953928832,386.139005173917,545.349468637584,586.654331158049,0,0,0,0,0,0,5,4,5,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1b,9,100194,1,10,10,19,M,NA,constant,heterogeneous,4,absent,0.849472045898438,1,vertical,vertical,1,0.65882255101608,red,2,NaN,995.341332995339,763.910840470068,NaN,NaN,636.089159529932,795.341332995339,995.341332995339,763.910840470068,963.910840470068,404.658667004661,604.658667004661,436.089159529932,0,0,0,0,5,4,6,0,NaN,NaN,vertical,vertical,vertical,vertical,none,none
1b,9,100194,1,11,11,19,M,NA,constant,heterogeneous,5,absent,1.10756802558899,1,vertical,vertical,1,0.635293530609648,red,1,NaN,751.343706178981,850.314931779154,NaN,NaN,751.343706178981,850.314931779154,1023.02802532055,723.626453162816,986.495193912888,426.090418184063,692.232343256122,368.891514305654,546.900731331463,631.076682568313,0,0,4,0,6,5,3,NaN,vertical,horizontal,vertical,horizontal,vertical,none
1b,9,100194,1,12,12,19,M,NA,constant,heterogeneous,5,present,1.12358593940735,1,vertical,vertical,1,0.882348244877185,red,4,1,764.510859255183,347.4816424709,680.284751489598,825.151636179026,680.284751489598,825.151636179026,977.137884467044,783.431649086356,1029.19248180629,488.215357568785,764.510859255183,347.4816424709,548.874022981887,555.719714694933,0,0,5,5,0,4,6,NaN,horizontal,vertical,horizontal,vertical,horizontal,none
1b,9,100194,1,13,13,19,M,NA,constant,heterogeneous,3,present,0.770485877990723,1,horizontal,horizontal,1,0.623529020406432,red,3,2,545.155339110131,591.100628340862,935.129412379467,383.747735480111,919.715248510402,825.151636179026,935.129412379467,383.747735480111,545.155339110131,591.100628340862,0,0,0,0,0,0,5,6,4,NaN,NaN,NaN,horizontal,horizontal,horizontal,none,none,none
1b,9,100194,1,14,14,19,M,NA,constant,heterogeneous,6,present,1.1713559627533,1,vertical,vertical,1,0.870583734673969,red,1,6,915.767577433584,827.206663668034,661.117046071168,813.860994826083,915.767577433584,827.206663668034,1054.65053136242,613.345668841951,938.882953928832,386.139005173917,684.232422566416,372.793336331966,545.349468637584,586.654331158049,661.117046071168,813.860994826083,4,0,5,3,5,6,vertical,vertical,horizontal,horizontal,horizontal,horizontal
1b,9,100194,1,15,15,19,M,NA,constant,heterogeneous,5,absent,1.56779813766479,1,horizontal,horizontal,1,0.635293530609648,red,3,NaN,980.31222920257,419.68777079743,NaN,NaN,760.109211414741,851.86052685176,1027.20666366803,715.767577433584,980.31222920257,419.68777079743,684.232422566416,372.793336331966,548.13947314824,639.890788585259,0,0,5,0,4,6,3,NaN,vertical,vertical,horizontal,horizontal,vertical,none
