experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1b,13,100200,1,1,1,21,F,NA,constant,heterogeneous,4,present,1.96946907043457,1,vertical,vertical,1,0.776469326019287,red,2,4,1054.96116226488,604.450363641507,545.03883773512,595.549636358493,795.549636358493,854.96116226488,1054.96116226488,604.450363641507,804.450363641507,345.03883773512,545.03883773512,595.549636358493,0,0,0,0,3,4,0,5,NaN,NaN,horizontal,vertical,horizontal,horizontal,none,none
1b,13,100200,1,2,2,21,F,NA,constant,heterogeneous,3,absent,1.35811686515808,1,vertical,vertical,1,0.682352352142334,red,3,NaN,800,345,NaN,NaN,579.163522034968,727.5,1020.83647796503,727.5,800,345,0,0,0,0,0,0,5,0,4,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1b,13,100200,1,3,3,21,F,NA,constant,heterogeneous,3,present,1.66714811325073,1,horizontal,horizontal,1,0.87058629989624,red,3,1,639.523300282292,401.827779828472,708.616172865948,838.063008756786,708.616172865948,838.063008756786,1051.86052685176,560.109211414741,639.523300282292,401.827779828472,0,0,0,0,0,0,5,3,4,NaN,NaN,NaN,horizontal,horizontal,horizontal,none,none,none
1b,13,100200,1,4,4,21,F,NA,constant,heterogeneous,5,present,1.207927942276,1,vertical,vertical,1,0.988232517242432,red,5,2,545.970351986605,577.775285599347,992.450942956807,767.295052392579,700.363562235235,834.728737630372,992.450942956807,767.295052392579,1018.57766167904,468.665290897936,742.637481142314,351.535633479765,545.970351986605,577.775285599347,0,0,3,6,3,5,4,NaN,horizontal,vertical,horizontal,horizontal,vertical,none
1b,13,100200,1,5,5,21,F,NA,constant,heterogeneous,3,absent,0.896569013595581,1,vertical,vertical,1,0.611764621734619,red,3,NaN,551.535633479765,542.637481142314,NaN,NaN,874.554784704298,843.857712770574,973.909581815937,413.504806087112,551.535633479765,542.637481142314,0,0,0,0,0,0,6,3,4,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1b,13,100200,1,6,6,21,F,NA,constant,heterogeneous,6,absent,1.51168012619019,1,vertical,vertical,1,0.847057056427002,red,3,NaN,938.882953928832,386.139005173917,NaN,NaN,915.767577433584,827.206663668034,1054.65053136242,613.345668841951,938.882953928832,386.139005173917,684.232422566416,372.793336331966,545.349468637584,586.654331158049,661.117046071168,813.860994826083,0,3,4,6,0,6,vertical,vertical,vertical,vertical,vertical,horizontal
1b,13,100200,1,7,7,21,F,NA,constant,heterogeneous,6,absent,1.02977919578552,1,vertical,vertical,1,0.988232517242432,red,5,NaN,588.595418998464,457.40580961496,NaN,NaN,782.212099195248,854.378832816255,1011.40458100154,742.594190385041,1029.19248180629,488.215357568785,817.787900804752,345.621167183745,588.595418998464,457.40580961496,570.807518193712,711.784642431215,5,3,0,6,4,3,vertical,horizontal,horizontal,vertical,vertical,vertical
1b,13,100200,1,8,8,21,F,NA,constant,heterogeneous,4,absent,1.46505498886108,1,vertical,vertical,1,0.929409408569336,red,1,NaN,668.665290897936,818.577661679039,NaN,NaN,668.665290897936,818.577661679039,1018.57766167904,731.334709102064,931.334709102064,381.422338320961,581.422338320961,468.665290897936,0,0,0,0,4,0,0,5,NaN,NaN,vertical,vertical,horizontal,horizontal,none,none
1b,13,100200,1,9,9,21,F,NA,constant,heterogeneous,6,absent,NaN,0,horizontal,none,0,0.858821678161621,red,3,NaN,1027.20666366803,484.232422566416,NaN,NaN,786.654331158049,854.650531362416,1013.86099482608,738.882953928832,1027.20666366803,484.232422566416,813.345668841951,345.349468637584,586.139005173917,461.117046071168,572.793336331966,715.767577433584,3,0,4,5,5,0,horizontal,vertical,horizontal,vertical,vertical,horizontal
1b,13,100200,1,10,10,21,F,NA,constant,heterogeneous,4,absent,0.918967008590698,1,horizontal,horizontal,1,0.941174030303955,red,4,NaN,579.163522034968,472.5,NaN,NaN,672.5,820.836477965032,1020.83647796503,727.5,927.5,379.163522034968,579.163522034968,472.5,0,0,0,0,5,5,6,4,NaN,NaN,horizontal,horizontal,vertical,horizontal,none,none
1b,13,100200,1,11,11,21,F,NA,constant,heterogeneous,4,absent,0.947661876678467,1,vertical,vertical,1,0.705881595611572,red,4,NaN,586.139005173917,461.117046071168,NaN,NaN,661.117046071168,813.860994826083,1013.86099482608,738.882953928832,938.882953928832,386.139005173917,586.139005173917,461.117046071168,0,0,0,0,3,6,3,4,NaN,NaN,vertical,vertical,vertical,vertical,none,none
1b,13,100200,1,12,12,21,F,NA,constant,heterogeneous,3,present,0.824404001235962,1,horizontal,horizontal,1,1.08234949111938,red,2,3,870.287525733335,354.878267535729,552.574589799621,661.690083377915,977.137884467044,783.431649086356,870.287525733335,354.878267535729,552.574589799621,661.690083377915,0,0,0,0,0,0,5,4,5,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1b,13,100200,1,13,13,21,F,NA,constant,heterogeneous,6,present,1.97500991821289,1,horizontal,horizontal,1,1.094114112854,red,3,5,949.885239334581,393.700666434388,546.39691668109,573.345241866748,903.717843984329,832.954091698863,1053.60308331891,626.654758133252,949.885239334581,393.700666434388,696.282156015671,367.045908301137,546.39691668109,573.345241866748,650.114760665419,806.299333565612,6,3,4,5,0,3,horizontal,vertical,horizontal,vertical,horizontal,horizontal
