experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1b,5,100176,1,1,1,21,F,NA,constant,heterogeneous,6,absent,1.59347605705261,1,horizontal,horizontal,1,0.623528127670288,green,5,NaN,650.114760665419,393.700666434388,NaN,NaN,696.282156015671,832.954091698863,949.885239334581,806.299333565612,1053.60308331891,573.345241866748,903.717843984329,367.045908301137,650.114760665419,393.700666434388,546.39691668109,626.654758133252,5,6,5,3,4,0,horizontal,horizontal,vertical,horizontal,horizontal,horizontal
1b,5,100176,1,2,2,21,F,NA,constant,heterogeneous,3,absent,1.74951410293579,1,vertical,vertical,1,0.611764063835144,green,3,NaN,742.637481142314,351.535633479765,NaN,NaN,613.504806087112,773.909581815937,1043.85771277057,674.554784704298,742.637481142314,351.535633479765,0,0,0,0,0,0,3,6,4,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1b,5,100176,1,3,3,21,F,NA,constant,heterogeneous,5,present,1.97660493850708,1,horizontal,horizontal,1,0.788225021362305,green,3,2,931.334709102064,381.422338320961,1048.46436652023,657.362518857686,822.224714400653,854.029648013395,1048.46436652023,657.362518857686,931.334709102064,381.422338320961,632.704947607421,407.549057043193,565.271262369628,699.636437764765,0,0,3,3,4,6,0,NaN,vertical,horizontal,horizontal,horizontal,horizontal,none
1b,5,100176,1,4,4,21,F,NA,constant,heterogeneous,5,present,1.03984498977661,1,vertical,vertical,1,0.788225021362305,green,3,2,963.910840470068,404.658667004661,1036.43188291453,695.524681321058,782.212099195248,854.378832816255,1036.43188291453,695.524681321058,963.910840470068,404.658667004661,664.870587620533,383.747735480111,552.574589799621,661.690083377915,0,0,6,0,4,5,3,NaN,horizontal,vertical,vertical,horizontal,vertical,none
1b,5,100176,1,5,5,21,F,NA,constant,heterogeneous,4,absent,0.993808031082153,1,vertical,vertical,1,0.647056255340576,green,4,NaN,601.827779828472,439.523300282291,NaN,NaN,639.523300282292,798.172220171528,998.172220171528,760.476699717708,960.476699717708,401.827779828472,601.827779828472,439.523300282291,0,0,0,0,0,5,6,4,NaN,NaN,vertical,horizontal,vertical,vertical,none,none
1b,5,100176,1,6,6,21,F,NA,constant,heterogeneous,6,absent,1.28516292572021,1,horizontal,horizontal,1,0.964685978889465,green,3,NaN,970.628304621509,410.498069503264,NaN,NaN,878.799333565612,842.519411655264,1049.42763818712,653.017481158529,970.628304621509,410.498069503264,721.200666434388,357.480588344736,550.57236181288,546.982518841471,629.371695378491,789.501930496736,0,5,4,5,6,6,vertical,horizontal,horizontal,horizontal,vertical,horizontal
1b,5,100176,1,7,7,21,F,NA,constant,heterogeneous,3,present,0.751910209655762,1,horizontal,horizontal,1,1.04703442573547,green,3,1,546.900731331463,631.076682568313,953.462830903772,803.65205506206,953.462830903772,803.65205506206,899.636437764765,365.271262369628,546.900731331463,631.076682568313,0,0,0,0,0,0,0,5,4,NaN,NaN,NaN,vertical,vertical,horizontal,none,none,none
1b,5,100176,1,8,8,21,F,NA,constant,heterogeneous,3,absent,1.49088597297668,1,horizontal,horizontal,1,0.976450042724609,green,2,NaN,891.383827134052,361.936991243214,NaN,NaN,960.476699717708,798.172220171528,891.383827134052,361.936991243214,548.13947314824,639.890788585259,0,0,0,0,0,0,3,4,5,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1b,5,100176,1,9,9,21,F,NA,constant,heterogeneous,3,present,0.651511907577515,1,vertical,vertical,1,0.929393787384033,green,2,3,903.717843984329,367.045908301137,546.39691668109,626.654758133252,949.885239334581,806.299333565612,903.717843984329,367.045908301137,546.39691668109,626.654758133252,0,0,0,0,0,0,0,4,5,NaN,NaN,NaN,vertical,vertical,horizontal,none,none,none
1b,5,100176,1,10,10,21,F,NA,constant,heterogeneous,6,absent,1.39843201637268,1,vertical,vertical,1,0.882337532043457,green,6,NaN,550.57236181288,653.017481158529,NaN,NaN,721.200666434388,842.519411655264,970.628304621509,789.501930496736,1049.42763818712,546.982518841471,878.799333565612,357.480588344736,629.371695378491,410.498069503264,550.57236181288,653.017481158529,3,6,5,5,0,4,vertical,horizontal,horizontal,vertical,horizontal,vertical
