experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1b,19,100214,1,1,1,20,F,NA,constant,heterogeneous,6,present,1.90175414085388,1,vertical,vertical,1,0.635293410806095,green,2,6,1048.46436652023,657.362518857686,626.090418184063,786.495193912888,874.554784704298,843.857712770574,1048.46436652023,657.362518857686,973.909581815937,413.504806087112,725.445215295702,356.142287229426,551.535633479765,542.637481142314,626.090418184063,786.495193912888,6,4,6,3,0,3,horizontal,vertical,horizontal,vertical,vertical,horizontal
1b,19,100214,1,2,2,20,F,NA,constant,heterogeneous,6,absent,NaN,0,horizontal,none,0,0.976463048598346,green,3,NaN,1054.0296480134,577.775285599347,NaN,NaN,692.232343256122,831.108485694346,946.261991269517,808.883771293693,1054.0296480134,577.775285599347,907.767656743878,368.891514305654,653.738008730483,391.116228706307,545.970351986605,622.224714400653,3,5,4,5,6,0,vertical,horizontal,horizontal,horizontal,horizontal,horizontal
1b,19,100214,1,3,3,20,F,NA,constant,heterogeneous,6,present,1.98779106140137,1,vertical,vertical,1,0.811760464836569,green,6,3,554.878267535729,670.287525733335,1045.12173246427,529.712474266665,738.309916622085,847.425410200379,983.431649086356,777.137884467044,1045.12173246427,529.712474266665,861.690083377915,352.574589799621,616.568350913644,422.862115532956,554.878267535729,670.287525733335,6,3,5,0,5,4,vertical,horizontal,horizontal,horizontal,horizontal,vertical
1b,19,100214,1,4,4,20,F,NA,constant,heterogeneous,4,present,1.5237979888916,1,horizontal,horizontal,1,0.999991989135742,green,4,1,561.936991243214,508.616172865948,708.616172865948,838.063008756786,708.616172865948,838.063008756786,1038.06300875679,691.383827134052,891.383827134052,361.936991243214,561.936991243214,508.616172865948,0,0,0,0,6,0,5,4,NaN,NaN,horizontal,vertical,vertical,horizontal,none,none
1b,19,100214,1,5,5,20,F,NA,constant,heterogeneous,6,absent,NaN,0,horizontal,none,0,0.658822351343491,green,2,NaN,1055,600,NaN,NaN,927.5,820.836477965032,1055,600,927.5,379.163522034968,672.5,379.163522034968,545,600,672.5,820.836477965032,6,4,0,3,6,5,horizontal,horizontal,horizontal,horizontal,vertical,horizontal
1b,19,100214,1,6,6,20,F,NA,constant,heterogeneous,3,absent,1.02677297592163,1,vertical,vertical,1,0.752938113493078,green,1,NaN,643.006323791957,800.942742169714,NaN,NaN,643.006323791957,800.942742169714,1052.5183575291,635.489140744817,704.475318678942,363.568117085469,0,0,0,0,0,0,4,5,0,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1b,19,100214,1,7,7,20,F,NA,constant,heterogeneous,5,absent,1.56131911277771,0,vertical,horizontal,1,1.09410775128533,green,2,NaN,1020.83647796503,727.5,NaN,NaN,746.982518841471,849.42763818712,1020.83647796503,727.5,989.501930496736,429.371695378491,696.282156015671,367.045908301137,546.39691668109,626.654758133252,0,0,0,4,0,5,3,NaN,vertical,vertical,vertical,horizontal,vertical,none
1b,19,100214,1,8,8,20,F,NA,constant,heterogeneous,6,present,NaN,0,horizontal,none,0,1.08234328101663,green,6,3,596.34794493794,753.462830903772,1003.65205506206,446.537169096228,831.076682568313,853.099268668537,1034.72873763037,699.636437764765,1003.65205506206,446.537169096228,768.923317431687,346.900731331463,565.271262369628,500.363562235235,596.34794493794,753.462830903772,5,3,6,6,0,4,vertical,horizontal,horizontal,horizontal,vertical,horizontal
1b,19,100214,1,9,9,20,F,NA,constant,heterogeneous,5,absent,1.48079586029053,1,vertical,vertical,1,0.917640697254854,green,4,NaN,581.422338320961,468.665290897936,NaN,NaN,899.636437764765,834.728737630372,1054.0296480134,577.775285599347,857.362518857686,351.535633479765,581.422338320961,468.665290897936,607.549057043193,767.295052392579,0,0,0,0,5,4,3,NaN,horizontal,horizontal,horizontal,vertical,vertical,none
1b,19,100214,1,10,10,20,F,NA,constant,heterogeneous,5,absent,1.67300891876221,1,horizontal,horizontal,1,0.705880232418285,green,3,NaN,1016.25226451989,464.870587620533,NaN,NaN,704.475318678942,836.431882914531,995.341332995339,763.910840470068,1016.25226451989,464.870587620533,738.309916622085,352.574589799621,545.621167183745,582.212099195248,0,0,0,5,4,3,0,NaN,vertical,horizontal,horizontal,horizontal,horizontal,none
1b,19,100214,1,11,11,20,F,NA,constant,heterogeneous,5,absent,1.63172197341919,1,horizontal,horizontal,1,1.04704987021054,green,2,NaN,963.910840470068,795.341332995339,NaN,NaN,664.870587620533,816.252264519889,963.910840470068,795.341332995339,1036.43188291453,504.475318678942,782.212099195248,345.621167183745,552.574589799621,538.309916622085,0,0,5,4,0,6,3,NaN,vertical,horizontal,horizontal,vertical,vertical,none
1b,19,100214,1,12,12,20,F,NA,constant,heterogeneous,5,present,0.745457172393799,1,horizontal,horizontal,1,0.858818345911363,green,2,5,956.993676208043,800.942742169714,554.878267535729,529.712474266665,657.405809614959,811.404581001536,956.993676208043,800.942742169714,1039.62161830041,512.784863451954,791.100628340862,345.155339110131,554.878267535729,529.712474266665,0,0,6,4,5,3,3,NaN,horizontal,horizontal,horizontal,vertical,horizontal,none
1b,19,100214,1,13,13,20,F,NA,constant,heterogeneous,4,present,1.23025703430176,1,vertical,vertical,1,1.08234328101663,green,1,2,629.371695378491,789.501930496736,989.501930496736,770.628304621509,629.371695378491,789.501930496736,989.501930496736,770.628304621509,970.628304621509,410.498069503264,610.498069503264,429.371695378491,0,0,0,0,4,6,0,5,NaN,NaN,vertical,horizontal,horizontal,vertical,none,none
1b,19,100214,1,14,14,20,F,NA,constant,heterogeneous,3,absent,1.16574597358704,1,vertical,vertical,1,0.74117364322438,green,3,NaN,596.34794493794,446.537169096228,NaN,NaN,768.923317431687,853.099268668537,1034.72873763037,500.363562235235,596.34794493794,446.537169096228,0,0,0,0,0,0,6,5,4,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
