experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1b,17,100210,1,1,1,18,F,NA,constant,heterogeneous,4,absent,NaN,0,horizontal,none,0,0.870584209909979,red,3,NaN,725.445215295702,356.142287229426,NaN,NaN,874.554784704298,843.857712770574,1043.85771277057,525.445215295702,725.445215295702,356.142287229426,556.142287229426,674.554784704298,0,0,0,0,6,0,4,3,NaN,NaN,horizontal,vertical,horizontal,horizontal,none,none
1b,17,100210,1,2,2,18,F,NA,constant,heterogeneous,6,present,NaN,0,horizontal,none,0,1.04705217289475,red,5,4,558.892763222174,516.980120613425,751.343706178981,349.685068220846,848.656293821019,850.314931779154,1041.10723677783,683.019879386575,992.450942956807,432.704947607421,751.343706178981,349.685068220846,558.892763222174,516.980120613425,607.549057043193,767.295052392579,0,0,5,5,4,6,vertical,horizontal,horizontal,horizontal,horizontal,vertical
1b,17,100210,1,3,3,18,F,NA,constant,heterogeneous,3,absent,1.40339112281799,0,horizontal,vertical,1,0.999994049432143,red,2,NaN,1052.5183575291,635.489140744817,NaN,NaN,643.006323791957,800.942742169714,1052.5183575291,635.489140744817,704.475318678942,363.568117085469,0,0,0,0,0,0,5,4,6,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1b,17,100210,1,4,4,18,F,NA,constant,heterogeneous,3,absent,1.5194787979126,0,horizontal,vertical,1,0.6,red,2,NaN,1036.43188291453,695.524681321058,NaN,NaN,599.057257830286,756.993676208043,1036.43188291453,695.524681321058,764.510859255183,347.4816424709,0,0,0,0,0,0,5,4,0,NaN,NaN,NaN,horizontal,horizontal,horizontal,none,none,none
1b,17,100210,1,5,5,18,F,NA,constant,heterogeneous,4,present,1.18324303627014,1,horizontal,horizontal,1,0.647058123462605,red,3,4,661.117046071168,386.139005173917,586.139005173917,738.882953928832,938.882953928832,813.860994826083,1013.86099482608,461.117046071168,661.117046071168,386.139005173917,586.139005173917,738.882953928832,0,0,0,0,6,0,4,3,NaN,NaN,horizontal,vertical,horizontal,vertical,none,none
1b,17,100210,1,6,6,18,F,NA,constant,heterogeneous,5,present,1.47339010238647,1,horizontal,horizontal,1,0.729409839522164,red,4,1,729.712474266665,354.878267535729,712.784863451954,839.621618300407,712.784863451954,839.621618300407,1000.94274216971,756.993676208043,1011.40458100154,457.40580961496,729.712474266665,354.878267535729,545.155339110131,591.100628340862,0,0,0,3,3,4,6,NaN,horizontal,vertical,vertical,horizontal,horizontal,none
1b,17,100210,1,7,7,18,F,NA,constant,heterogeneous,4,absent,1.79768586158752,0,horizontal,vertical,1,0.929406864238235,red,3,NaN,942.594190385041,388.595418998464,NaN,NaN,657.405809614959,811.404581001536,1011.40458100154,742.594190385041,942.594190385041,388.595418998464,588.595418998464,457.40580961496,0,0,0,0,3,6,4,0,NaN,NaN,horizontal,vertical,horizontal,vertical,none,none
1b,17,100210,1,8,8,18,F,NA,constant,heterogeneous,3,present,1.36798596382141,1,horizontal,horizontal,1,0.917642333372584,red,1,3,716.980120613425,841.107236777826,632.704947607421,407.549057043193,716.980120613425,841.107236777826,1050.31493177915,551.343706178981,632.704947607421,407.549057043193,0,0,0,0,0,0,4,3,3,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1b,17,100210,1,9,9,18,F,NA,constant,heterogeneous,4,present,1.62091207504272,1,horizontal,horizontal,1,0.658822654328256,red,1,2,977.137884467044,783.431649086356,983.431649086356,422.862115532956,977.137884467044,783.431649086356,983.431649086356,422.862115532956,622.862115532956,416.568350913644,616.568350913644,777.137884467044,0,0,0,0,4,5,3,6,NaN,NaN,horizontal,vertical,horizontal,horizontal,none,none
1b,17,100210,1,10,10,18,F,NA,constant,heterogeneous,4,present,0.691426038742065,1,vertical,vertical,1,0.905877802506933,red,1,4,791.100628340862,854.844660889869,545.155339110131,591.100628340862,791.100628340862,854.844660889869,1054.84466088987,608.899371659138,808.899371659138,345.155339110131,545.155339110131,591.100628340862,0,0,0,0,4,5,0,6,NaN,NaN,vertical,horizontal,vertical,vertical,none,none
