experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1b,11,100196,1,1,1,22,F,NA,constant,heterogeneous,3,present,1.19601607322693,1,vertical,vertical,1,1.04704903405288,red,2,1,1023.02802532055,476.373546837184,795.549636358493,854.96116226488,795.549636358493,854.96116226488,1023.02802532055,476.373546837184,581.422338320961,468.665290897936,0,0,0,0,0,0,5,4,0,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1b,11,100196,1,2,2,22,F,NA,constant,heterogeneous,6,absent,NaN,0,vertical,none,0,0.752937827439144,red,2,NaN,1013.86099482608,738.882953928832,NaN,NaN,786.654331158049,854.650531362416,1013.86099482608,738.882953928832,1027.20666366803,484.232422566416,813.345668841951,345.349468637584,586.139005173917,461.117046071168,572.793336331966,715.767577433584,0,4,6,6,3,0,vertical,vertical,vertical,vertical,horizontal,horizontal
1b,11,100196,1,3,3,22,F,NA,constant,heterogeneous,5,present,1.83833289146423,1,horizontal,horizontal,1,0.752937827439144,red,3,2,861.690083377915,352.574589799621,1054.37883281626,582.212099195248,895.524681321058,836.431882914531,1054.37883281626,582.212099195248,861.690083377915,352.574589799621,583.747735480111,464.870587620533,604.658667004661,763.910840470068,0,0,3,3,4,6,0,NaN,horizontal,horizontal,horizontal,vertical,horizontal,none
1b,11,100196,1,4,4,22,F,NA,constant,heterogeneous,3,present,1.39767599105835,1,horizontal,horizontal,1,0.929404551407387,red,2,3,1032.95409169886,703.717843984329,773.345241866748,346.39691668109,593.700666434388,749.885239334581,1032.95409169886,703.717843984329,773.345241866748,346.39691668109,0,0,0,0,0,0,3,4,6,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1b,11,100196,1,5,5,22,F,NA,constant,heterogeneous,6,present,1.0500500202179,1,vertical,vertical,1,0.611764448264549,red,2,6,1038.06300875679,691.383827134052,601.827779828472,760.476699717708,839.890788585259,851.86052685176,1038.06300875679,691.383827134052,998.172220171528,439.523300282291,760.109211414741,348.13947314824,561.936991243214,508.616172865948,601.827779828472,760.476699717708,3,4,0,5,3,6,horizontal,vertical,vertical,vertical,vertical,vertical
1b,11,100196,1,6,6,22,F,NA,constant,heterogeneous,4,present,1.08447599411011,0,vertical,horizontal,1,0.858817861820089,red,1,3,942.594190385041,811.404581001536,657.405809614959,388.595418998464,942.594190385041,811.404581001536,1011.40458100154,457.40580961496,657.405809614959,388.595418998464,588.595418998464,742.594190385041,0,0,0,0,4,3,5,0,NaN,NaN,vertical,vertical,horizontal,vertical,none,none
1b,11,100196,1,7,7,22,F,NA,constant,heterogeneous,4,present,1.00701403617859,1,vertical,vertical,1,1.04704903405288,red,2,4,1034.72873763037,699.636437764765,565.271262369628,500.363562235235,700.363562235235,834.728737630372,1034.72873763037,699.636437764765,899.636437764765,365.271262369628,565.271262369628,500.363562235235,0,0,0,0,3,4,3,0,NaN,NaN,horizontal,vertical,vertical,horizontal,none,none
1b,11,100196,1,8,8,22,F,NA,constant,heterogeneous,5,absent,0.727924108505249,1,vertical,vertical,1,0.611764448264549,red,2,NaN,998.172220171528,760.476699717708,NaN,NaN,708.616172865948,838.063008756786,998.172220171528,760.476699717708,1013.86099482608,461.117046071168,734.001143498857,353.688914296288,545.349468637584,586.654331158049,0,0,6,4,5,0,0,NaN,horizontal,vertical,vertical,vertical,horizontal,none
1b,11,100196,1,9,9,22,F,NA,constant,heterogeneous,6,present,0.988391160964966,1,vertical,vertical,1,1.09410682711108,red,6,5,657.405809614959,811.404581001536,545.621167183745,582.212099195248,911.784642431215,829.192481806288,1054.37883281626,617.787900804752,942.594190385041,388.595418998464,688.215357568785,370.807518193712,545.621167183745,582.212099195248,657.405809614959,811.404581001536,6,0,0,3,5,4,horizontal,vertical,horizontal,horizontal,vertical,vertical
1b,11,100196,1,10,10,22,F,NA,constant,heterogeneous,6,present,1.00530099868774,1,vertical,vertical,1,0.647057793058198,red,2,1,1047.42541020038,661.690083377915,870.287525733335,845.121732464271,870.287525733335,845.121732464271,1047.42541020038,661.690083377915,977.137884467044,416.568350913644,729.712474266665,354.878267535729,552.574589799621,538.309916622085,622.862115532956,783.431649086356,6,4,3,5,0,0,horizontal,vertical,vertical,horizontal,horizontal,horizontal
