experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1b,4,100174,1,1,1,21,F,NA,constant,heterogeneous,6,present,1.23470783233643,1,vertical,vertical,1,0.764706306457519,red,1,3,755.719714694933,851.125977018113,1039.62161830041,512.784863451954,755.719714694933,851.125977018113,995.341332995339,763.910840470068,1039.62161830041,512.784863451954,844.280285305067,348.874022981887,604.658667004661,436.089159529932,560.378381699593,687.215136548046,4,3,5,0,3,5,vertical,horizontal,vertical,vertical,horizontal,horizontal
1b,4,100174,1,2,2,21,F,NA,constant,heterogeneous,3,absent,1.13545083999634,1,vertical,vertical,1,0.611764736175537,red,2,NaN,998.172220171528,439.523300282291,NaN,NaN,839.890788585259,851.86052685176,998.172220171528,439.523300282291,561.936991243214,508.616172865948,0,0,0,0,0,0,5,4,0,NaN,NaN,NaN,vertical,vertical,horizontal,none,none,none
1b,4,100174,1,3,3,21,F,NA,constant,heterogeneous,6,present,0.82383394241333,1,horizontal,horizontal,1,0.658823680877686,red,2,5,1052.5183575291,635.489140744817,547.481642470899,564.510859255183,895.524681321058,836.431882914531,1052.5183575291,635.489140744817,956.993676208043,399.057257830286,704.475318678942,363.568117085469,547.481642470899,564.510859255183,643.006323791957,800.942742169714,0,4,0,6,3,3,vertical,horizontal,vertical,horizontal,horizontal,horizontal
1b,4,100174,1,4,4,21,F,NA,constant,heterogeneous,6,present,0.907871007919312,1,horizontal,horizontal,1,0.776471042633057,red,3,5,938.882953928832,386.139005173917,545.349468637584,586.654331158049,915.767577433584,827.206663668034,1054.65053136242,613.345668841951,938.882953928832,386.139005173917,684.232422566416,372.793336331966,545.349468637584,586.654331158049,661.117046071168,813.860994826083,6,5,4,3,3,0,horizontal,horizontal,horizontal,vertical,vertical,horizontal
1b,4,100174,1,5,5,21,F,NA,constant,heterogeneous,6,present,0.95440411567688,1,vertical,vertical,1,0.811765251159668,red,5,2,626.090418184063,413.504806087112,973.909581815937,786.495193912888,725.445215295702,843.857712770574,973.909581815937,786.495193912888,1048.46436652023,542.637481142314,874.554784704298,356.142287229426,626.090418184063,413.504806087112,551.535633479765,657.362518857686,6,0,6,5,4,0,horizontal,horizontal,horizontal,vertical,vertical,vertical
1b,4,100174,1,6,6,21,F,NA,constant,heterogeneous,5,absent,1.23819184303284,1,horizontal,horizontal,1,0.623529472351074,red,5,NaN,570.807518193712,711.784642431215,NaN,NaN,835.489140744817,852.518357529101,1051.12597701811,644.280285305067,919.715248510402,374.848363820974,622.862115532956,416.568350913644,570.807518193712,711.784642431215,0,0,5,5,3,0,4,NaN,horizontal,vertical,vertical,horizontal,horizontal,none
1b,4,100174,1,7,7,21,F,NA,constant,heterogeneous,5,absent,1.82978487014771,1,horizontal,horizontal,1,0.929412612915039,red,4,NaN,563.568117085469,504.475318678942,NaN,NaN,935.129412379467,816.252264519889,1047.42541020038,538.309916622085,817.787900804752,345.621167183745,563.568117085469,504.475318678942,636.089159529932,795.341332995339,0,0,0,5,6,4,6,NaN,vertical,horizontal,horizontal,horizontal,vertical,none
1b,4,100174,1,8,8,21,F,NA,constant,heterogeneous,6,absent,0.828009843826294,1,vertical,vertical,1,0.670588417053223,red,3,NaN,1053.60308331891,573.345241866748,NaN,NaN,696.282156015671,832.954091698863,949.885239334581,806.299333565612,1053.60308331891,573.345241866748,903.717843984329,367.045908301137,650.114760665419,393.700666434388,546.39691668109,626.654758133252,0,6,4,5,3,5,horizontal,horizontal,vertical,vertical,horizontal,vertical
1b,4,100174,1,9,9,21,F,NA,constant,heterogeneous,5,present,1.89524292945862,1,horizontal,horizontal,1,0.929412612915039,red,4,3,755.719714694933,348.874022981887,1025.15163617903,480.284751489598,688.215357568785,829.192481806288,983.431649086356,777.137884467044,1025.15163617903,480.284751489598,755.719714694933,348.874022981887,547.481642470899,564.510859255183,0,0,3,3,5,4,5,NaN,horizontal,vertical,vertical,horizontal,vertical,none
1b,4,100174,1,10,10,21,F,NA,constant,heterogeneous,3,absent,1.3263988494873,1,horizontal,horizontal,1,1.04705997467041,red,3,NaN,553.688914296288,534.001143498857,NaN,NaN,865.998856501143,846.311085703712,980.31222920257,419.68777079743,553.688914296288,534.001143498857,0,0,0,0,0,0,3,6,4,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
