experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1b,20,100216,1,1,1,18,F,NA,constant,heterogeneous,3,absent,0.662614107131958,1,horizontal,horizontal,1,1.04705417633057,red,3,NaN,565.271262369628,699.636437764765,NaN,NaN,1003.65205506206,753.462830903772,831.076682568313,346.900731331463,565.271262369628,699.636437764765,0,0,0,0,0,0,6,5,4,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1b,20,100216,1,2,2,18,F,NA,constant,heterogeneous,3,present,0.848742961883545,0,horizontal,vertical,1,0.647058334350586,red,1,2,998.172220171528,760.476699717708,839.890788585259,348.13947314824,998.172220171528,760.476699717708,839.890788585259,348.13947314824,561.936991243214,691.383827134052,0,0,0,0,0,0,4,3,6,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1b,20,100216,1,3,3,18,F,NA,constant,heterogeneous,5,absent,0.864046812057495,0,vertical,horizontal,1,0.694116668701172,red,3,NaN,883.019879386575,358.892763222174,NaN,NaN,874.554784704298,843.857712770574,1054.96116226488,604.450363641507,883.019879386575,358.892763222174,596.34794493794,446.537169096228,591.116228706307,746.261991269517,0,0,0,3,4,6,3,NaN,vertical,vertical,vertical,vertical,horizontal,none
1b,20,100216,1,4,4,18,F,NA,constant,heterogeneous,4,absent,0.989887952804565,1,vertical,vertical,1,0.635293750762939,red,3,NaN,755.719714694933,348.874022981887,NaN,NaN,844.280285305067,851.125977018113,1051.12597701811,555.719714694933,755.719714694933,348.874022981887,548.874022981887,644.280285305067,0,0,0,0,3,6,4,5,NaN,NaN,vertical,vertical,vertical,vertical,none,none
1b,20,100216,1,5,5,18,F,NA,constant,heterogeneous,6,absent,0.764973878860474,1,horizontal,horizontal,1,0.952937507629394,red,5,NaN,661.117046071168,386.139005173917,NaN,NaN,684.232422566416,827.206663668034,938.882953928832,813.860994826083,1054.65053136242,586.654331158049,915.767577433584,372.793336331966,661.117046071168,386.139005173917,545.349468637584,613.345668841951,6,0,5,6,4,0,vertical,horizontal,vertical,vertical,horizontal,horizontal
1b,20,100216,1,6,6,18,F,NA,constant,heterogeneous,4,present,0.729527950286865,1,vertical,vertical,1,0.858820838928223,red,2,3,1042.51941165526,678.799333565612,878.799333565612,357.480588344736,721.200666434388,842.519411655264,1042.51941165526,678.799333565612,878.799333565612,357.480588344736,557.480588344736,521.200666434388,0,0,0,0,3,4,0,5,NaN,NaN,vertical,vertical,horizontal,vertical,none,none
1b,20,100216,1,7,7,18,F,NA,constant,heterogeneous,3,present,1.44404816627502,1,vertical,vertical,1,0.976466674804688,red,1,2,746.982518841471,849.42763818712,1042.51941165526,521.200666434388,746.982518841471,849.42763818712,1042.51941165526,521.200666434388,610.498069503264,429.371695378491,0,0,0,0,0,0,4,6,0,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1b,20,100216,1,8,8,18,F,NA,constant,heterogeneous,4,absent,1.28270602226257,1,horizontal,horizontal,1,1.08234792709351,red,1,NaN,967.295052392579,792.450942956807,NaN,NaN,967.295052392579,792.450942956807,992.450942956807,432.704947607421,632.704947607421,407.549057043193,607.549057043193,767.295052392579,0,0,0,0,4,5,3,6,NaN,NaN,horizontal,vertical,horizontal,horizontal,none,none
1b,20,100216,1,9,9,18,F,NA,constant,heterogeneous,4,present,1.02589821815491,1,vertical,vertical,1,0.658822917938232,red,1,3,721.200666434388,842.519411655264,878.799333565612,357.480588344736,721.200666434388,842.519411655264,1042.51941165526,678.799333565612,878.799333565612,357.480588344736,557.480588344736,521.200666434388,0,0,0,0,4,6,0,5,NaN,NaN,vertical,vertical,horizontal,horizontal,none,none
1b,20,100216,1,10,10,18,F,NA,constant,heterogeneous,3,present,0.832511901855469,0,vertical,horizontal,1,1.09411251068115,red,3,1,791.100628340862,345.155339110131,583.747735480111,735.129412379467,583.747735480111,735.129412379467,1025.15163617903,719.715248510402,791.100628340862,345.155339110131,0,0,0,0,0,0,0,5,4,NaN,NaN,NaN,horizontal,vertical,vertical,none,none,none
1b,20,100216,1,11,11,18,F,NA,constant,heterogeneous,6,absent,0.825023174285889,1,horizontal,horizontal,1,1.01176042556763,red,5,NaN,567.045908301137,496.282156015671,NaN,NaN,826.654758133252,853.60308331891,1032.95409169886,703.717843984329,1006.29933356561,450.114760665419,773.345241866748,346.39691668109,567.045908301137,496.282156015671,593.700666434388,749.885239334581,0,5,3,0,4,5,vertical,horizontal,horizontal,vertical,horizontal,vertical
1b,20,100216,1,12,12,18,F,NA,constant,heterogeneous,5,present,0.991952896118164,1,vertical,vertical,1,0.694116668701172,red,1,3,946.261991269517,808.883771293693,804.450363641507,345.03883773512,946.261991269517,808.883771293693,1043.85771277057,525.445215295702,804.450363641507,345.03883773512,558.892763222174,516.980120613425,646.537169096228,803.65205506206,0,0,4,5,0,6,3,NaN,vertical,vertical,horizontal,vertical,vertical,none
1b,20,100216,1,13,13,18,F,NA,constant,heterogeneous,3,present,1.22052407264709,1,horizontal,horizontal,1,0.83529167175293,red,1,3,764.510859255183,852.518357529101,599.057257830286,443.006323791957,764.510859255183,852.518357529101,1036.43188291453,504.475318678942,599.057257830286,443.006323791957,0,0,0,0,0,0,4,0,5,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1b,20,100216,1,14,14,18,F,NA,constant,heterogeneous,4,absent,1.60045385360718,0,horizontal,vertical,1,0.764704170227051,red,2,NaN,1018.57766167904,731.334709102064,NaN,NaN,668.665290897936,818.577661679039,1018.57766167904,731.334709102064,931.334709102064,381.422338320961,581.422338320961,468.665290897936,0,0,0,0,3,4,6,3,NaN,NaN,vertical,horizontal,vertical,horizontal,none,none
1b,20,100216,1,15,15,18,F,NA,constant,heterogeneous,3,present,1.02313780784607,1,horizontal,horizontal,1,0.917643756866455,red,3,2,545.349468637584,586.654331158049,938.882953928832,386.139005173917,915.767577433584,827.206663668034,938.882953928832,386.139005173917,545.349468637584,586.654331158049,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,vertical,vertical,horizontal,none,none,none
1b,20,100216,1,16,16,18,F,NA,constant,heterogeneous,3,absent,0.968931913375854,1,horizontal,horizontal,1,0.858820838928223,red,3,NaN,545.970351986605,577.775285599347,NaN,NaN,907.767656743878,831.108485694346,946.261991269517,391.116228706307,545.970351986605,577.775285599347,0,0,0,0,0,0,0,5,4,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1b,20,100216,1,17,17,18,F,NA,constant,heterogeneous,4,present,0.802343845367432,1,horizontal,horizontal,1,1.09411251068115,red,4,2,565.271262369628,699.636437764765,1034.72873763037,500.363562235235,899.636437764765,834.728737630372,1034.72873763037,500.363562235235,700.363562235235,365.271262369628,565.271262369628,699.636437764765,0,0,0,0,6,5,3,4,NaN,NaN,horizontal,vertical,horizontal,horizontal,none,none
1b,20,100216,1,18,18,18,F,NA,constant,heterogeneous,5,present,1.23204588890076,0,horizontal,vertical,1,0.870585422515869,red,1,4,813.345668841951,854.650531362416,639.523300282292,401.827779828472,813.345668841951,854.650531362416,1046.31108570371,665.998856501143,938.882953928832,386.139005173917,639.523300282292,401.827779828472,561.936991243214,691.383827134052,0,0,4,5,3,3,5,NaN,horizontal,horizontal,vertical,horizontal,horizontal,none
1b,20,100216,1,19,19,18,F,NA,constant,heterogeneous,3,present,0.762574911117554,1,vertical,vertical,1,0.882350006103516,red,2,3,995.341332995339,436.089159529932,560.378381699593,512.784863451954,844.280285305067,851.125977018113,995.341332995339,436.089159529932,560.378381699593,512.784863451954,0,0,0,0,0,0,6,4,5,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1b,20,100216,1,20,20,18,F,NA,constant,heterogeneous,4,present,0.71497106552124,1,horizontal,horizontal,1,1.05881875991821,red,2,1,1003.65205506206,446.537169096228,953.462830903772,803.65205506206,953.462830903772,803.65205506206,1003.65205506206,446.537169096228,646.537169096228,396.34794493794,596.34794493794,753.462830903772,0,0,0,0,3,4,5,0,NaN,NaN,vertical,horizontal,vertical,horizontal,none,none
1b,20,100216,1,21,21,18,F,NA,constant,heterogeneous,5,present,1.07885098457336,1,horizontal,horizontal,1,0.870585422515869,red,4,2,791.100628340862,345.155339110131,956.993676208043,800.942742169714,657.405809614959,811.404581001536,956.993676208043,800.942742169714,1039.62161830041,512.784863451954,791.100628340862,345.155339110131,554.878267535729,529.712474266665,0,0,5,3,0,4,6,NaN,horizontal,vertical,horizontal,horizontal,horizontal,none
1b,20,100216,1,22,22,18,F,NA,constant,heterogeneous,3,absent,0.981469869613647,1,horizontal,horizontal,1,0.647058334350586,red,3,NaN,570.807518193712,711.784642431215,NaN,NaN,1011.40458100154,742.594190385041,817.787900804752,345.621167183745,570.807518193712,711.784642431215,0,0,0,0,0,0,3,5,4,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1b,20,100216,1,23,23,18,F,NA,constant,heterogeneous,6,absent,0.7395920753479,1,horizontal,horizontal,1,0.917643756866455,red,5,NaN,622.862115532956,416.568350913644,NaN,NaN,729.712474266665,845.121732464271,977.137884467044,783.431649086356,1047.42541020038,538.309916622085,870.287525733335,354.878267535729,622.862115532956,416.568350913644,552.574589799621,661.690083377915,5,6,3,5,4,6,horizontal,vertical,horizontal,horizontal,horizontal,horizontal
1b,20,100216,1,24,24,18,F,NA,constant,heterogeneous,6,present,0.789753913879395,1,vertical,vertical,1,0.776468753814697,red,5,4,622.862115532956,416.568350913644,870.287525733335,354.878267535729,729.712474266665,845.121732464271,977.137884467044,783.431649086356,1047.42541020038,538.309916622085,870.287525733335,354.878267535729,622.862115532956,416.568350913644,552.574589799621,661.690083377915,0,6,5,6,4,0,vertical,horizontal,horizontal,horizontal,vertical,horizontal
1b,20,100216,1,25,25,18,F,NA,constant,heterogeneous,5,absent,0.913007974624634,0,horizontal,vertical,1,0.741175003051758,red,2,NaN,1029.19248180629,711.784642431215,NaN,NaN,764.510859255183,852.518357529101,1029.19248180629,711.784642431215,977.137884467044,416.568350913644,680.284751489598,374.848363820974,548.874022981887,644.280285305067,0,0,3,4,0,6,5,NaN,horizontal,horizontal,horizontal,horizontal,vertical,none
1b,20,100216,1,26,26,18,F,NA,constant,heterogeneous,6,present,1.39915895462036,0,horizontal,vertical,1,1.01176042556763,red,2,6,938.882953928832,813.860994826083,545.349468637584,613.345668841951,684.232422566416,827.206663668034,938.882953928832,813.860994826083,1054.65053136242,586.654331158049,915.767577433584,372.793336331966,661.117046071168,386.139005173917,545.349468637584,613.345668841951,5,4,6,3,0,3,vertical,horizontal,horizontal,vertical,vertical,horizontal
1b,20,100216,1,27,27,18,F,NA,constant,heterogeneous,4,absent,0.965122938156128,1,horizontal,horizontal,1,1.07058334350586,red,3,NaN,755.719714694933,348.874022981887,NaN,NaN,844.280285305067,851.125977018113,1051.12597701811,555.719714694933,755.719714694933,348.874022981887,548.874022981887,644.280285305067,0,0,0,0,3,6,4,5,NaN,NaN,horizontal,vertical,horizontal,horizontal,none,none
1b,20,100216,1,28,28,18,F,NA,constant,heterogeneous,5,absent,1.43248891830444,1,horizontal,horizontal,1,0.988231258392334,red,1,NaN,684.232422566416,827.206663668034,NaN,NaN,684.232422566416,827.206663668034,980.31222920257,780.31222920257,1027.20666366803,484.232422566416,760.109211414741,348.13947314824,548.13947314824,560.109211414741,0,0,4,3,0,3,0,NaN,horizontal,vertical,vertical,horizontal,horizontal,none
1b,20,100216,1,29,29,18,F,NA,constant,heterogeneous,4,present,0.797578811645508,1,horizontal,horizontal,1,0.623529167175293,red,4,1,548.13947314824,639.890788585259,839.890788585259,851.86052685176,839.890788585259,851.86052685176,1051.86052685176,560.109211414741,760.109211414741,348.13947314824,548.13947314824,639.890788585259,0,0,0,0,3,0,5,4,NaN,NaN,vertical,vertical,horizontal,horizontal,none,none
1b,20,100216,1,30,30,18,F,NA,constant,heterogeneous,5,absent,1.46437788009644,0,vertical,horizontal,1,0.741175003051758,red,4,NaN,561.936991243214,508.616172865948,NaN,NaN,938.882953928832,813.860994826083,1046.31108570371,534.001143498857,813.345668841951,345.349468637584,561.936991243214,508.616172865948,639.523300282292,798.172220171528,0,0,3,6,5,4,0,NaN,horizontal,horizontal,horizontal,vertical,horizontal,none
1b,20,100216,1,31,31,18,F,NA,constant,heterogeneous,6,present,0.89640998840332,1,horizontal,horizontal,1,0.729410419464111,red,5,2,547.481642470899,564.510859255183,1052.5183575291,635.489140744817,895.524681321058,836.431882914531,1052.5183575291,635.489140744817,956.993676208043,399.057257830286,704.475318678942,363.568117085469,547.481642470899,564.510859255183,643.006323791957,800.942742169714,5,0,5,3,4,3,vertical,horizontal,horizontal,horizontal,horizontal,horizontal
1b,20,100216,1,32,32,18,F,NA,constant,heterogeneous,4,absent,1.93140697479248,0,horizontal,vertical,1,1.03528959274292,red,3,NaN,650.114760665419,393.700666434388,NaN,NaN,949.885239334581,806.299333565612,1006.29933356561,450.114760665419,650.114760665419,393.700666434388,593.700666434388,749.885239334581,0,0,0,0,3,3,4,6,NaN,NaN,horizontal,horizontal,horizontal,vertical,none,none
1b,20,100216,1,33,33,18,F,NA,constant,heterogeneous,4,present,0.975618124008179,0,horizontal,vertical,1,0.870585422515869,red,3,1,878.799333565612,357.480588344736,721.200666434388,842.519411655264,721.200666434388,842.519411655264,1042.51941165526,678.799333565612,878.799333565612,357.480588344736,557.480588344736,521.200666434388,0,0,0,0,3,5,4,6,NaN,NaN,horizontal,vertical,horizontal,horizontal,none,none
1b,20,100216,1,34,34,18,F,NA,constant,heterogeneous,6,present,0.49067211151123,0,vertical,horizontal,1,0.952937507629394,red,5,1,646.537169096228,396.34794493794,700.363562235235,834.728737630372,700.363562235235,834.728737630372,953.462830903772,803.65205506206,1053.09926866854,568.923317431687,899.636437764765,365.271262369628,646.537169096228,396.34794493794,546.900731331463,631.076682568313,6,3,0,5,4,6,horizontal,horizontal,vertical,horizontal,vertical,horizontal
1b,20,100216,1,35,35,18,F,NA,constant,heterogeneous,6,absent,NaN,0,vertical,none,0,0.976466674804688,red,3,NaN,1047.42541020038,538.309916622085,NaN,NaN,729.712474266665,845.121732464271,977.137884467044,783.431649086356,1047.42541020038,538.309916622085,870.287525733335,354.878267535729,622.862115532956,416.568350913644,552.574589799621,661.690083377915,0,5,4,0,6,3,horizontal,vertical,vertical,horizontal,vertical,vertical
1b,20,100216,1,36,36,18,F,NA,constant,heterogeneous,4,present,0.987500190734863,1,vertical,vertical,1,0.964702091217041,red,3,1,911.784642431215,370.807518193712,688.215357568785,829.192481806288,688.215357568785,829.192481806288,1029.19248180629,711.784642431215,911.784642431215,370.807518193712,570.807518193712,488.215357568785,0,0,0,0,0,0,4,5,NaN,NaN,vertical,horizontal,vertical,horizontal,none,none
1b,20,100216,1,37,37,18,F,NA,constant,heterogeneous,6,present,1.54900193214417,1,horizontal,horizontal,1,0.870585422515869,red,1,4,676.373546837184,823.028025320546,923.626453162816,376.971974679454,676.373546837184,823.028025320546,931.334709102064,818.577661679039,1054.96116226488,595.549636358493,923.626453162816,376.971974679454,668.665290897936,381.422338320961,545.03883773512,604.450363641507,4,3,6,3,6,5,horizontal,vertical,horizontal,vertical,horizontal,horizontal
1b,20,100216,1,38,38,18,F,NA,constant,heterogeneous,4,absent,NaN,0,vertical,none,0,1.09411251068115,red,2,NaN,1051.86052685176,639.890788585259,NaN,NaN,760.109211414741,851.86052685176,1051.86052685176,639.890788585259,839.890788585259,348.13947314824,548.13947314824,560.109211414741,0,0,0,0,3,4,0,5,NaN,NaN,horizontal,vertical,vertical,vertical,none,none
1b,20,100216,1,39,39,18,F,NA,constant,heterogeneous,6,present,1.75466418266296,1,horizontal,horizontal,1,1.02352500915527,red,1,3,755.719714694933,851.125977018113,1039.62161830041,512.784863451954,755.719714694933,851.125977018113,995.341332995339,763.910840470068,1039.62161830041,512.784863451954,844.280285305067,348.874022981887,604.658667004661,436.089159529932,560.378381699593,687.215136548046,4,3,5,0,3,0,horizontal,vertical,vertical,horizontal,vertical,horizontal
1b,20,100216,1,40,40,18,F,NA,constant,heterogeneous,6,present,NaN,0,vertical,none,0,0.670587501525879,red,2,1,1055,600,927.5,820.836477965032,927.5,820.836477965032,1055,600,927.5,379.163522034968,672.5,379.163522034968,545,600,672.5,820.836477965032,6,4,5,0,3,3,horizontal,vertical,horizontal,vertical,horizontal,vertical
1b,20,100216,1,41,41,18,F,NA,constant,heterogeneous,3,present,1.34261107444763,0,horizontal,vertical,1,0.941172924041748,red,2,1,946.261991269517,391.116228706307,907.767656743878,831.108485694346,907.767656743878,831.108485694346,946.261991269517,391.116228706307,545.970351986605,577.775285599347,0,0,0,0,0,0,3,4,0,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1b,20,100216,1,42,42,18,F,NA,constant,heterogeneous,6,absent,1.13132381439209,1,vertical,vertical,1,0.682352085113525,red,3,NaN,1046.31108570371,534.001143498857,NaN,NaN,734.001143498857,846.311085703712,980.31222920257,780.31222920257,1046.31108570371,534.001143498857,865.998856501143,353.688914296288,619.68777079743,419.68777079743,553.688914296288,665.998856501143,6,5,4,0,0,3,vertical,vertical,vertical,horizontal,vertical,vertical
