sub trial_no group_type block_type prime target mask1 mask2 congruency key_press key_error time_error RT
201 1 LeftSmaller PercIAPrac Prime_6N Target_9A JgGlBdh kHKABJc Congruent right correct Normal 1371.197
201 2 LeftSmaller PercIAPrac Prime_4N Target_9A ELIkbCj LbjalFM Incongruent left correct Normal 727.8568
201 3 LeftSmaller PercIAPrac Prime_1N Target_4A egaHDfh HfBihlG Congruent left correct Normal 1165.966
201 4 LeftSmaller PercIAPrac Prime_9A Target_1N cBGAfEh cdGkaeF Incongruent right correct Normal 630.5209
201 5 LeftSmaller PercIAPrac Prime_6A Target_4N GliaEjh fIEmHLb Incongruent left error Normal 1001.317
201 6 LeftSmaller PercIAPrac Prime_4N Target_6A HKlcIGm CaAEkIi Incongruent right error Normal 1189.521
201 7 LeftSmaller PercIAPrac Prime_9A Target_1A jbDdfCG eiJMBbk Incongruent right correct Normal 997.1799
201 8 LeftSmaller PercIAPrac Prime_6A Target_6A adkjiDI eGBCIia Congruent left error Normal 746.2296
201 9 LeftSmaller PercIAPrac Prime_1A Target_1N lKJHMLA JfgdFjm Congruent left correct Normal 716.8532
201 10 LeftSmaller PercIAPrac Prime_4A Target_4N CaBcEmH MAaFICJ Congruent right error Normal 677.317
201 11 LeftSmaller PercIAPrac Prime_4N Target_4A lmJfGgk JcMAGLl Congruent left correct Normal 1188.852
201 12 LeftSmaller PercIAPrac Prime_4A Target_1N kBDAMmj BEjHDMi Congruent right error Normal 674.2465
201 13 LeftSmaller PercIAPrac Prime_6N Target_4A iLEleDK jcgfIlm Incongruent left error Normal 972.3172
201 14 LeftSmaller PercIAPrac Prime_6N Target_1N iMcjHkf DBeIcKC Incongruent right correct Normal 826.7144
201 15 LeftSmaller PercIAPrac Prime_4A Target_1A CFLDJIe KALkBgi Congruent left correct Normal 753.6909
201 16 LeftSmaller PercIAPrac Prime_1A Target_4N EKBCJmd JEMdkbA Congruent right error Normal 783.8363
201 17 LeftSmaller PercIAExp1 Prime_9A Target_1N KGIblML mFLMekA Incongruent left error Normal 1147.734
201 18 LeftSmaller PercIAExp1 Prime_4A Target_1A EigdJlC eaIMLjG Congruent right error Normal 552.639
201 19 LeftSmaller PercIAExp1 Prime_1A Target_1N mlMBHcJ LMGdIeD Congruent right error Normal 976.4595
201 20 LeftSmaller PercIAExp1 Prime_9N Target_9N kDcFabg dikHjIM Congruent left error Late 6151.328
201 21 LeftSmaller PercIAExp1 Prime_6N Target_9N kfhHELA FABKehd Congruent right correct Normal 661.7694
201 22 LeftSmaller PercIAExp1 Prime_1N Target_6A BahfHEF fdgKAlI Incongruent left correct Normal 781.3157
201 23 LeftSmaller PercIAExp1 Prime_4N Target_6N jEKGMiB CcGDlbm Incongruent left correct Normal 954.577
201 24 LeftSmaller PercIAExp1 Prime_6A Target_4A MfIDEHA ECfdgIm Incongruent right correct Normal 694.1228
201 25 LeftSmaller PercIAExp1 Prime_9A Target_6A bdEMDjg efMhadH Congruent right correct Normal 807.9327
201 26 LeftSmaller PercIAExp1 Prime_6N Target_4A fhHmbdG KFlhbeg Incongruent left error Normal 570.9857
201 27 LeftSmaller PercIAExp1 Prime_1N Target_4N LjFIMem ebKdhfl Congruent right error Normal 696.4896
201 28 LeftSmaller PercIAExp1 Prime_4A Target_6A ldDFhHI chfDgeG Incongruent right error Normal 1146.924
201 29 LeftSmaller PercIAExp1 Prime_4N Target_4N HcaJlej gelHEkd Congruent right error Normal 1103.385
