sub trial_no group_type block_type prime target mask1 mask2 congruency key_press key_error time_error RT
502 45 LeftSmaller PercIAExp1 Prime_9A Target_9N EJDdGFB bEGLKHh Congruent right correct Early 61.33932
502 46 LeftSmaller PercIAExp1 Prime_4A Target_1N jKdFiem iahEKfe Congruent right error Normal 129.7527
502 47 LeftSmaller PercIAExp1 Prime_9N Target_4A lhHCFej GjFfhJl Incongruent left error Normal 108.0905
502 48 LeftSmaller PercIAExp1 Prime_6N Target_4N aMAlHik leLhbFc Incongruent right correct Normal 136.3933
502 49 LeftSmaller PercIAExp1 Prime_9A Target_4N ejhLMKF BhjFkGc Incongruent right correct Early 74.94782
502 50 LeftSmaller PercIAExp1 Prime_6A Target_6N LbGlAHM LdAlmfD Congruent left error Early 66.67678
502 51 LeftSmaller PercIAExp1 Prime_4N Target_9A JBbHacM GLMHhbi Incongruent right error Normal 130.2504
502 52 LeftSmaller PercIAExp1 Prime_1N Target_4A ALcbMfE bFEBhCc Congruent right error Normal 108.9936
502 53 LeftSmaller PercIAExp1 Prime_9N Target_6N FHDKjhC IEmMkbf Congruent right correct Normal 151.2079
502 54 LeftSmaller PercIAExp1 Prime_6N Target_6N gMemJFh KcMkhDH Congruent right correct Normal 101.0501
502 55 LeftSmaller PercIAExp1 Prime_1A Target_4N GleHjhE IMEjdDh Congruent right error Early 81.0156
502 56 LeftSmaller PercIAExp1 Prime_4A Target_1A DijkAFC aFgCdmb Congruent right error Early 24.22408
502 57 LeftSmaller PercIAExp1 Prime_9N Target_9A EmgLHDh HFDlJkA Congruent left error Early 99.54085
502 58 LeftSmaller PercIAExp1 Prime_6N Target_4A ChFHBcD FhedbkB Incongruent right correct Early 91.53302
502 59 LeftSmaller PercIAExp1 Prime_1A Target_9A kFelbda GbaCEhg Incongruent right error Normal 219.3424
502 60 LeftSmaller PercIAExp1 Prime_4N Target_4N GhmKdDM GEiMBhd Congruent left correct Normal 114.6579
502 61 LeftSmaller PercIAExp1 Prime_6N Target_9N BJgmdaF KBHljde Congruent right correct Early 93.49847
502 62 LeftSmaller PercIAExp1 Prime_4N Target_9N bIlLKhH AKIMkJm Incongruent left correct Early 24.16442
502 63 LeftSmaller PercIAExp1 Prime_1N Target_4N mjgkMef BFabEIj Congruent right error Early 28.64956
502 64 LeftSmaller PercIAExp1 Prime_1N Target_6A DLfdGkH lKgdfae Incongruent right error Normal 110.3505
502 65 LeftSmaller PercIAExp1 Prime_9N Target_9N kaGdmeH KchbiCa Congruent left error Early 25.37891
502 66 LeftSmaller PercIAExp1 Prime_1N Target_6N GjiIHbM IfhBCbG Incongruent left correct Normal 116.7612
502 67 LeftSmaller PercIAExp1 Prime_1A Target_1N cdLjAEi ECkmjhb Congruent right error Early 51.80005
502 68 LeftSmaller PercIAExp1 Prime_4A Target_9N iGcjKhE JDlLBaA Incongruent right error Normal 137.8092
502 69 LeftSmaller PercIAExp1 Prime_4N Target_6A bgDkcFm dJGIaib Incongruent left correct Early 57.72694
502 70 LeftSmaller PercIAExp1 Prime_6A Target_1A IbMKHfg kKHJAig Incongruent right correct Early 25.39884
502 71 LeftSmaller PercIAExp1 Prime_1N Target_9N DmGbHfA gEmBJGe Incongruent left correct Early 25.46852
502 72 LeftSmaller PercIAExp1 Prime_6A Target_6A MHmeJId hBbekAG Congruent right correct Early 29.01313
502 73 LeftSmaller PercIAExp1 Prime_4N Target_1A BGEaMFL BdjKmfM Congruent right error Normal 119.7291
502 74 LeftSmaller PercIAExp1 Prime_6A Target_1N LBEMFGK iKeFEHm Incongruent left error Normal 182.6085
502 75 LeftSmaller PercIAExp1 Prime_9N Target_6A hbEMcHA JLlmCIG Congruent right correct Early 29.17397
502 76 LeftSmaller PercIAExp1 Prime_4N Target_4A FBlDmGI ICEfJgl Congruent right error Normal 159.9972
