sub trial_no group_type block_type prime target mask1 mask2 congruency key_press key_error time_error RT
502 1 LeftSmaller PercCAPrac Prime_9A Target_4N CAIhGic jaIFGli Incongruent left error Normal 557.6045
502 2 LeftSmaller PercCAPrac Prime_1A Target_6A CEKMjGi mcBDHad Incongruent right correct Early 96.05499
502 3 LeftSmaller PercCAPrac Prime_9A Target_4A BFlHIGf lLgAKaD Incongruent left error Early 65.8835
502 4 LeftSmaller PercCAPrac Prime_1A Target_4N eEJHMGj IibFMEe Congruent right error Normal 108.3302
502 5 LeftSmaller PercCAPrac Prime_6A Target_4A bAeDIFf EjGhbkI Incongruent left error Early 34.72458
502 6 LeftSmaller PercCAPrac Prime_4N Target_6A ADFiLag DLHMAlB Incongruent right correct Normal 149.2525
502 7 LeftSmaller PercCAPrac Prime_6A Target_9N BJKgaCG kFeBlCM Congruent left correct Normal 166.5994
502 8 LeftSmaller PercCAPrac Prime_9N Target_1A CdfgKaB JmfEhIM Incongruent left error Normal 156.3224
502 9 LeftSmaller PercCAPrac Prime_6N Target_6A FAHELIJ kiDHEgK Congruent right error Normal 202.5711
502 10 LeftSmaller PercCAPrac Prime_1N Target_9N bDmBaGj eaEFLCB Incongruent left error Early 44.15862
502 11 LeftSmaller PercCAPrac Prime_4N Target_4N jhfJDkL jbIdmCh Congruent left correct Normal 185.6184
502 12 LeftSmaller PercCAPrac Prime_4A Target_9A MaImBfk jeLBkhI Incongruent right correct Normal 181.1787
502 13 LeftSmaller PercCAPrac Prime_1A Target_4A fHGICib ailIcGA Congruent left correct Early 94.01771
502 14 LeftSmaller PercCAPrac Prime_4N Target_1N HGhbEJd LjdiHmb Congruent left correct Normal 300.4799
502 15 LeftSmaller PercCAPrac Prime_4N Target_6N fbMlhAj kHDalMJ Incongruent right correct Normal 354.9226
502 16 LeftSmaller PercCAPrac Prime_6A Target_9A hAdjlam FAgbCiI Congruent left correct Early 73.00351
502 17 LeftSmaller PercCAExp1 Prime_1N Target_1N IjdCJFf aBgJHLI Congruent left correct Normal 254.634
502 18 LeftSmaller PercCAExp1 Prime_4N Target_1N EMIJDFH GMDCLBj Congruent left correct Normal 128.462
502 19 LeftSmaller PercCAExp1 Prime_9N Target_1A imLcFMG GbiJEhK Incongruent left error Early 64.53743
502 20 LeftSmaller PercCAExp1 Prime_9N Target_6A ejaFJdL Ihegcdm Congruent right error Early 41.36232
502 21 LeftSmaller PercCAExp1 Prime_6A Target_9A FAmLaEf fkChEJI Congruent left correct Early 27.66083
502 22 LeftSmaller PercCAExp1 Prime_4A Target_6A DKdGjil GCEIJlc Incongruent right correct Early 68.97729
502 23 LeftSmaller PercCAExp1 Prime_1N Target_1A CdFkHMB HCmaIKh Congruent left correct Early 52.62169
502 24 LeftSmaller PercCAExp1 Prime_9N Target_6N dMafAeD GeAdCIH Congruent left correct Normal 262.3973
502 25 LeftSmaller PercCAExp1 Prime_6A Target_6N ACEaGfj fClbMLA Congruent right error Early 28.71626
502 26 LeftSmaller PercCAExp1 Prime_9A Target_1A FGcAfmj deaLIfH Incongruent left error Early 32.36351
502 27 LeftSmaller PercCAExp1 Prime_9A Target_4N lhLdMma HlKhmFD Incongruent left error Normal 166.5604
502 28 LeftSmaller PercCAExp1 Prime_4A Target_1N cjEAlKC EHjDLdm Congruent right error Normal 465.7382
502 29 LeftSmaller PercCAExp1 Prime_1N Target_4A ackgMiD EmkHalB Congruent left correct Normal 185.1825
502 30 LeftSmaller PercCAExp1 Prime_9A Target_4A ICLbFHJ GaDdHCe Incongruent right correct Early 80.83632
502 31 LeftSmaller PercCAExp1 Prime_4A Target_4A efgHLBJ ebiJEfB Congruent left correct Early 24.8408
