kr 11 1 incong unrel 1 1 6 9 8 1 1 2719.8 1 951.2
kr 11 2 cong rel 1 1 4 7 4 7 1 1437.9 0 442.1
kr 11 3 incong rel 1 1 6 7 8 7 1 1863.7 1 587.6
kr 11 4 cong rel 1 1 6 1 6 1 0 2315.6 1 548.0
kr 11 5 cong unrel 1 1 6 1 6 9 0 3013.1 1 391.1
kr 11 6 incong rel 1 1 8 1 4 1 1 1495.2 1 380.0
kr 11 7 incong unrel 1 1 2 3 4 7 0 1867.0 0 676.3
kr 11 8 cong unrel 1 1 8 1 8 3 0 2099.9 1 381.7
kr 11 9 cong rel 1 1 8 1 8 1 1 1642.5 1 353.4
kr 11 10 cong rel 1 1 4 7 4 7 1 1428.0 0 377.2
kr 11 11 incong rel 1 1 6 3 4 3 0 1559.3 1 441.5
kr 11 12 cong unrel 1 1 8 7 8 1 0 1625.6 1 562.9
kr 11 13 incong unrel 1 1 6 9 4 7 1 1534.8 1 409.3
kr 11 14 cong unrel 1 1 8 1 8 7 0 1714.3 1 246.3
kr 11 15 cong rel 1 1 6 7 6 7 1 1611.9 1 373.2
kr 11 16 incong rel 1 1 8 1 6 1 1 1378.6 1 512.5
kr 11 17 cong rel 1 1 6 9 6 9 1 1515.1 1 461.8
kr 11 18 cong unrel 1 1 4 3 4 9 0 1318.7 0 759.2
kr 11 19 incong unrel 1 1 8 7 6 3 1 1396.9 1 295.0
kr 11 20 cong rel 1 1 8 7 8 7 1 1890.1 1 513.0
kr 11 21 cong rel 1 1 2 1 2 1 0 1400.6 1 353.1
kr 11 22 incong rel 1 1 6 9 2 9 1 1232.2 1 365.7
kr 11 23 incong rel 1 1 2 3 6 3 0 1193.1 1 427.2
kr 11 24 incong unrel 1 1 8 3 2 1 0 1405.5 1 213.8
kr 11 25 incong rel 1 1 4 9 2 9 1 1294.6 0 418.3
kr 11 26 cong unrel 1 1 4 3 4 7 0 1597.1 1 303.4
kr 11 27 cong rel 1 1 6 7 6 7 1 1715.1 1 353.2
kr 11 28 cong unrel 1 1 6 3 6 7 0 1461.4 1 405.3
kr 11 29 cong unrel 1 1 6 7 6 9 1 1308.6 1 432.9
kr 11 30 cong unrel 1 1 4 7 4 1 0 1523.5 1 345.0
kr 11 31 cong rel 1 1 6 1 6 1 0 1960.4 1 213.6
kr 11 32 incong unrel 1 1 6 3 2 1 0 1361.8 1 237.8
kr 11 33 cong unrel 1 1 4 1 4 3 0 2255.1 0 250.3
kr 11 34 incong unrel 1 1 6 1 2 7 0 1328.6 1 259.4
kr 11 35 incong rel 1 1 4 3 8 3 0 1389.5 0 166.3
kr 11 36 incong unrel 1 1 8 7 4 9 1 1328.8 1 105.9
kr 11 37 cong rel 1 1 8 7 8 7 1 1701.7 1 499.2
kr 11 38 incong unrel 1 1 2 9 4 7 1 1728.4 0 226.1
kr 11 39 cong rel 1 1 4 7 4 7 1 2077.5 0 366.9
kr 11 40 incong unrel 1 1 4 9 6 3 0 2125.0 1 23.0
kr 11 41 incong rel 1 1 6 9 4 9 1 1880.0 1 441.4
kr 11 42 incong rel 1 1 2 9 8 9 1 1529.3 0 323.3
kr 11 43 cong unrel 1 1 6 1 6 9 0 1984.6 0 573.8
kr 11 44 incong unrel 1 1 4 1 6 7 0 1662.4 0 651.9
kr 11 45 incong rel 1 1 2 3 4 3 0 1444.3 0 247.4
kr 11 46 cong unrel 1 1 8 9 8 3 1 1610.3 1 233.2
kr 11 47 cong unrel 1 1 2 3 2 9 0 2228.0 1 341.9
kr 11 48 cong unrel 1 1 2 7 2 9 1 2618.8 1 215.4
kr 11 49 cong unrel 1 1 2 9 2 1 1 1136.0 0 643.9
kr 11 50 incong rel 1 1 8 3 2 3 0 1355.0 1 171.6
kr 11 51 incong unrel 1 1 4 9 8 7 1 2100.3 0 251.9
kr 11 52 incong rel 1 1 2 9 8 9 1 1267.9 0 329.6
kr 11 53 incong rel 1 1 4 3 6 3 0 2166.6 0 173.4
kr 11 54 incong unrel 1 1 4 7 8 9 1 1255.9 0 404.9
kr 11 55 incong unrel 1 1 2 3 8 1 0 1397.0 0 386.0
kr 11 56 incong rel 1 1 6 1 2 1 0 1005.7 1 278.8
kr 11 57 cong unrel 1 1 6 7 6 1 1 1355.9 1 116.3
kr 11 58 incong unrel 1 1 4 9 2 7 1 1905.6 1 321.2
kr 11 59 cong rel 1 1 2 1 2 1 0 2154.3 0 280.1
kr 11 60 cong rel 1 1 8 1 8 1 0 1360.8 1 227.7
kr 11 61 incong rel 1 1 2 7 4 7 0 1664.4 0 950.0
kr 11 62 cong rel 1 1 6 7 6 7 1 1797.5 1 159.1
kr 11 63 incong rel 1 1 8 3 2 3 0 1564.1 1 260.3
kr 11 64 cong unrel 1 1 4 9 4 7 1 1270.8 0 257.2
kr 11 65 cong unrel 1 1 6 3 6 7 0 1379.0 1 109.0
kr 11 66 incong rel 1 1 8 7 4 7 1 1281.4 1 75.1
kr 11 67 cong rel 1 1 2 7 2 7 1 1662.3 0 120.3
kr 11 68 incong rel 1 1 4 3 2 3 0 1404.9 0 79.8
kr 11 69 incong rel 1 1 4 1 6 1 0 1507.1 0 115.9
kr 11 70 cong rel 1 1 2 1 2 1 0 2481.4 0 106.2
kr 11 71 incong rel 1 1 8 3 6 3 0 1566.4 1 109.0
kr 11 72 incong rel 1 1 4 9 8 9 1 1630.1 0 132.4
kr 11 73 cong unrel 1 1 8 3 8 7 0 1623.2 1 115.8
kr 11 74 incong rel 1 1 6 9 8 9 1 2010.2 1 227.9
kr 11 75 incong unrel 1 1 2 9 6 3 1 1719.1 0 97.1
