JM 3 1 incong rel 1 1 6 3 8 3 0 2546.6 1 665.2
JM 3 2 incong rel 1 1 6 1 2 1 0 3772.8 1 906.6
JM 3 3 incong rel 1 1 8 7 6 7 1 4727.2 1 206.7
JM 3 4 incong rel 1 1 6 7 2 7 1 1580.7 1 1475.4
JM 3 5 incong unrel 1 1 6 1 4 3 0 2216.4 1 1104.7
JM 3 6 incong rel 1 1 2 1 8 1 0 2001.3 0 564.4
JM 3 7 cong rel 1 1 6 7 6 7 1 1713.8 1 645.7
JM 3 8 incong unrel 1 1 6 9 2 1 1 1546.5 1 642.4
JM 3 9 incong rel 1 1 2 1 4 1 0 1762.0 0 144.9
JM 3 10 cong unrel 1 1 2 1 2 9 0 1367.5 0 492.4
JM 3 11 cong unrel 1 1 8 3 8 7 0 3031.1 1 204.6
JM 3 12 cong rel 1 1 2 3 2 3 0 1793.1 0 237.0
JM 3 13 incong unrel 1 1 2 1 6 7 0 1221.7 0 348.3
JM 3 14 cong rel 1 1 2 1 2 1 0 1981.0 0 212.8
JM 3 15 incong unrel 1 1 6 3 8 9 0 1867.6 1 316.0
JM 3 16 incong rel 1 1 8 3 2 3 1 1520.6 0 463.4
JM 3 17 incong rel 1 1 6 1 8 1 0 2225.4 1 156.4
JM 3 18 cong unrel 1 1 6 9 6 7 1 1210.1 1 1004.1
JM 3 19 incong unrel 1 1 4 9 2 3 1 1351.1 0 556.3
JM 3 20 incong rel 1 1 4 9 2 9 1 2123.0 0 1761.5
JM 3 21 cong unrel 1 1 6 1 6 3 0 1426.5 1 266.8
JM 3 22 cong unrel 1 1 8 7 8 1 1 1602.4 1 491.2
JM 3 23 cong rel 1 1 8 9 8 9 1 1370.4 1 466.0
JM 3 24 incong unrel 1 1 6 3 8 9 1 1719.1 1 3069.2
JM 3 25 cong unrel 1 1 8 7 8 1 1 1585.3 1 502.4
JM 3 26 incong rel 1 1 4 3 6 3 0 2793.7 1 302.5
JM 3 27 cong unrel 1 1 4 7 4 1 1 2411.9 0 450.4
JM 3 28 cong rel 1 1 4 1 4 1 0 1652.1 0 295.4
JM 3 29 incong unrel 1 1 4 3 8 9 0 1493.0 0 293.5
JM 3 30 incong rel 1 1 8 7 4 7 1 1658.1 1 391.4
JM 3 31 incong unrel 1 1 4 1 6 3 0 1605.2 0 676.7
JM 3 32 incong unrel 1 1 4 7 6 3 1 1451.5 0 838.5
JM 3 33 cong rel 1 1 8 7 8 7 1 1608.5 1 396.7
JM 3 34 cong rel 1 1 2 7 2 7 1 1607.1 0 404.4
JM 3 35 incong unrel 1 1 8 1 6 3 0 2097.4 1 310.9
JM 3 36 cong unrel 1 1 6 3 6 7 0 2319.2 1 169.7
JM 3 37 cong unrel 1 1 2 9 2 3 1 2105.0 0 530.0
JM 3 38 incong rel 1 1 4 3 6 3 0 1569.3 0 125.5
JM 3 39 incong rel 1 1 2 9 6 9 1 1490.7 0 507.3
JM 3 40 cong rel 1 1 4 1 4 1 0 1220.0 0 356.4
JM 3 41 cong unrel 1 1 6 1 6 3 0 1614.0 1 489.6
JM 3 42 cong unrel 1 1 2 3 2 1 0 1290.9 0 106.5
JM 3 43 incong unrel 1 1 6 1 2 9 0 1845.0 1 195.1
JM 3 44 cong rel 1 1 8 1 8 1 0 1346.4 1 162.0
JM 3 45 incong unrel 1 1 8 3 2 9 0 1845.4 1 236.2
JM 3 46 cong unrel 1 1 8 9 8 7 1 1590.7 1 101.7
JM 3 47 cong rel 1 1 8 1 8 1 0 1920.4 1 220.0
