bb 10 1 incong rel 1 1 8 7 4 7 1 1389.7 0 2629.3
bb 10 2 cong unrel 1 1 6 7 6 3 1 1656.8 1 993.7
bb 10 3 incong rel 1 1 8 1 6 1 1 1760.7 1 320.2
bb 10 4 incong unrel 1 1 4 1 8 9 1 1456.9 1 190.1
bb 10 5 cong unrel 1 1 6 1 6 3 0 1949.6 1 513.9
bb 10 6 cong rel 1 1 8 7 8 7 1 1621.6 1 292.5
bb 10 7 cong unrel 1 1 2 3 2 1 1 1393.2 1 269.8
bb 10 8 incong rel 1 1 4 9 2 9 1 1344.8 1 290.7
bb 10 9 cong rel 1 1 4 1 4 1 1 1866.4 1 84.7
bb 10 10 incong unrel 1 1 6 3 4 7 1 1500.2 1 98.3
bb 10 11 incong unrel 1 1 2 7 8 9 1 1893.9 1 100.3
bb 10 12 cong unrel 1 1 4 1 4 3 1 1480.6 1 84.6
bb 10 1 cong rel 0 1 2 1 2 1 1 1486.6 1 924.7
bb 10 2 incong unrel 0 1 6 1 8 7 1 5254.2 1 1102.8
bb 10 3 incong rel 0 1 8 9 4 9 1 1393.8 1 666.3
bb 10 4 cong rel 0 1 2 7 2 7 1 208.9 1 1443.3
bb 10 5 cong rel 0 1 8 9 8 9 1 1440.0 1 70.1
bb 10 6 incong unrel 0 1 2 3 4 1 1 1394.0 1 91.3
bb 10 7 cong rel 0 1 4 3 4 3 1 1716.3 1 78.6
bb 10 8 incong rel 0 1 2 1 4 1 1 1607.2 1 94.0
bb 10 9 incong rel 0 1 4 3 6 3 1 1352.4 1 79.2
bb 10 10 cong rel 0 1 8 1 8 1 1 1728.9 1 87.4
bb 10 11 cong unrel 0 1 2 9 2 3 1 1487.2 1 110.8
bb 10 12 incong unrel 0 1 6 3 4 9 1 1417.5 1 68.2
bb 10 13 incong rel 0 1 8 1 4 1 1 1431.4 1 93.8
bb 10 1 incong rel 1 1 4 7 2 7 0 1792.5 1 992.8
bb 10 2 cong rel 1 1 6 7 6 7 0 215.2 0 1981.1
bb 10 3 incong unrel 1 1 6 9 4 3 1 1544.7 1 148.4
