wc 12 1 incong rel 1 1 2 1 8 1 0 1450.7 0 666.5
wc 12 2 cong unrel 1 1 8 3 8 1 0 1359.0 0 1392.2
wc 12 3 cong rel 1 1 6 9 6 9 1 1378.9 1 362.6
wc 12 4 cong rel 1 1 8 1 8 1 0 2368.9 1 409.4
wc 12 5 incong unrel 1 1 8 9 2 3 1 1449.0 1 262.6
wc 12 6 cong unrel 1 1 4 1 4 7 0 1501.2 0 601.8
wc 12 7 incong unrel 1 1 4 3 2 7 0 1377.2 0 296.8
wc 12 8 incong rel 1 1 2 3 4 3 0 1489.9 0 259.1
wc 12 9 cong rel 1 1 2 3 2 3 0 1963.4 0 300.0
wc 12 10 cong rel 1 1 6 9 6 9 1 1408.9 1 318.3
wc 12 11 incong unrel 1 1 8 1 6 3 0 2009.7 1 471.3
wc 12 12 cong unrel 1 1 4 7 4 3 1 2041.7 0 445.9
wc 12 13 cong unrel 1 1 8 1 8 9 0 1881.6 1 405.3
wc 12 14 incong unrel 1 1 2 1 6 7 0 1627.4 0 620.9
wc 12 15 cong rel 1 1 4 1 4 1 0 3090.4 0 422.6
wc 12 16 incong unrel 1 1 4 7 8 1 1 1734.2 0 342.4
wc 12 17 incong unrel 1 1 6 9 4 3 1 1460.1 1 287.5
wc 12 18 incong rel 1 1 8 3 6 3 0 1343.5 1 280.0
wc 12 19 cong unrel 1 1 4 3 4 1 0 2155.3 0 281.2
wc 12 20 cong rel 1 1 8 3 8 3 0 1416.7 1 251.9
wc 12 21 incong rel 1 1 2 9 6 9 1 1539.9 0 257.7
wc 12 22 incong unrel 1 1 8 1 4 7 0 2283.5 1 338.9
wc 12 23 cong rel 1 1 4 3 4 3 0 1616.3 0 320.5
wc 12 24 incong unrel 1 1 8 9 2 1 1 1542.5 1 274.9
wc 12 25 cong unrel 1 1 8 7 8 9 1 1809.2 1 316.7
wc 12 26 incong rel 1 1 4 3 2 3 0 1436.8 0 267.2
wc 12 27 incong unrel 1 1 2 7 4 1 1 1995.2 0 686.1
wc 12 28 cong unrel 1 1 4 9 4 7 1 1564.6 0 586.8
wc 12 29 incong rel 1 1 6 1 4 1 0 1592.9 1 378.3
wc 12 30 incong rel 1 1 4 7 8 7 1 1659.0 0 362.4
wc 12 31 incong unrel 1 1 6 7 8 1 1 2359.6 1 301.1
wc 12 32 incong unrel 1 1 6 7 2 1 1 2116.1 1 364.5
wc 12 33 cong rel 1 1 2 1 2 1 0 1916.4 0 301.6
wc 12 34 cong rel 1 1 4 9 4 9 1 1525.8 0 332.1
wc 12 35 cong unrel 1 1 6 7 6 3 1 1613.9 1 254.8
wc 12 36 cong rel 1 1 2 7 2 7 1 1921.2 0 309.0
wc 12 37 incong unrel 1 1 2 7 6 1 1 2373.7 0 333.4
wc 12 38 incong unrel 1 1 6 9 8 1 1 1459.7 1 260.3
wc 12 39 incong rel 1 1 4 9 6 9 1 1836.2 0 341.4
wc 12 40 cong rel 1 1 2 3 2 3 0 1438.4 0 282.8
wc 12 41 incong unrel 1 1 2 1 8 7 0 1382.3 0 218.6
wc 12 42 incong rel 1 1 4 1 8 1 0 2097.0 0 211.4
wc 12 43 cong unrel 1 1 2 9 2 3 1 1475.0 0 235.1
wc 12 44 incong unrel 1 1 8 7 4 3 0 1645.3 0 309.4
wc 12 45 cong rel 1 1 8 9 8 9 1 1604.4 1 214.5
wc 12 46 incong rel 1 1 2 3 6 3 0 1387.8 0 210.4
wc 12 47 incong unrel 1 1 4 3 6 9 0 2678.5 0 172.8
wc 12 48 cong rel 1 1 8 9 8 9 1 1442.5 1 172.2
wc 12 49 cong rel 1 1 6 3 6 3 0 1694.7 1 406.8
wc 12 50 incong unrel 1 1 6 3 2 7 0 2027.5 1 290.2
wc 12 51 cong unrel 1 1 4 3 4 7 0 1737.1 0 227.7
wc 12 52 cong rel 1 1 6 3 6 3 0 1804.7 1 274.9
wc 12 53 incong unrel 1 1 2 9 8 1 1 1644.6 0 237.1
wc 12 54 incong rel 1 1 8 3 4 3 1 1891.1 0 349.5
wc 12 55 cong rel 1 1 6 9 6 9 1 2669.4 1 340.3
wc 12 56 cong unrel 1 1 2 3 2 1 0 1857.9 0 313.3
wc 12 57 cong unrel 1 1 2 7 2 9 1 2757.4 0 278.4
wc 12 58 incong unrel 1 1 4 9 6 1 1 1446.3 0 242.7
wc 12 59 incong rel 1 1 2 3 8 3 0 1456.9 0 201.7
wc 12 60 cong rel 1 1 4 7 4 7 1 3336.9 0 231.3
wc 12 61 cong unrel 1 1 6 1 6 3 0 2383.3 1 171.1
wc 12 62 incong rel 1 1 2 3 4 3 0 1332.3 0 177.4
wc 12 63 incong rel 1 1 6 7 4 7 1 1805.4 1 161.3
wc 12 64 cong rel 1 1 8 7 8 7 1 1653.6 1 130.5
wc 12 65 cong rel 1 1 8 1 8 1 0 1744.0 1 199.4
wc 12 66 cong unrel 1 1 4 3 4 9 0 2033.8 0 166.2
wc 12 67 incong rel 1 1 8 1 4 1 0 2452.9 1 129.5
wc 12 68 cong unrel 1 1 8 7 8 3 1 1695.3 1 169.8
wc 12 69 incong rel 1 1 6 7 8 7 1 2184.4 1 133.6
wc 12 70 incong rel 1 1 4 9 6 9 1 2273.5 0 211.1
wc 12 71 cong unrel 1 1 8 1 8 3 0 1631.1 1 174.2
wc 12 72 incong rel 1 1 8 7 6 7 1 1778.5 1 118.3
wc 12 73 cong unrel 1 1 6 1 6 3 0 1705.4 1 193.7
wc 12 74 incong rel 1 1 6 3 2 3 0 2248.0 1 184.9
wc 12 75 incong unrel 1 1 4 3 8 1 0 1874.7 0 187.0
wc 12 76 cong rel 1 1 2 1 2 1 0 1586.2 0 154.6
wc 12 77 incong rel 1 1 4 3 2 3 0 1629.8 0 248.3
wc 12 78 incong rel 1 1 6 7 8 7 1 1575.3 1 139.7
wc 12 79 cong unrel 1 1 2 7 2 9 1 2190.9 0 365.2
wc 12 80 cong rel 1 1 4 9 4 9 1 1472.7 0 189.5
wc 12 81 cong rel 1 1 4 3 4 3 0 2194.5 0 147.4
wc 12 82 cong unrel 1 1 8 7 8 3 1 1494.0 1 151.7
wc 12 83 incong unrel 1 1 4 7 2 3 1 2038.1 0 152.9
wc 12 84 incong unrel 1 1 2 1 4 7 0 1241.8 0 128.1
wc 12 85 incong unrel 1 1 8 7 6 3 1 1696.6 1 120.5
wc 12 86 cong unrel 1 1 6 9 6 1 1 1469.3 1 121.0
wc 12 87 incong rel 1 1 8 1 2 1 0 2008.4 1 316.0
wc 12 88 cong unrel 1 1 2 1 2 9 0 1293.9 0 137.0
wc 12 89 cong unrel 1 1 2 1 2 3 0 1389.1 0 128.3
wc 12 90 cong unrel 1 1 6 3 6 1 0 1727.0 1 324.0
wc 12 91 incong rel 1 1 6 9 2 9 1 1389.4 1 120.1
wc 12 92 incong rel 1 1 8 1 2 1 0 1421.5 1 91.7
wc 12 93 incong unrel 1 1 6 1 4 9 0 1242.3 1 94.2
wc 12 94 cong rel 1 1 6 7 6 7 1 1475.7 1 248.8
wc 12 95 cong unrel 1 1 6 7 6 9 1 1403.0 1 168.5
wc 12 96 cong rel 1 1 2 3 2 3 0 1736.7 0 156.2
wc 12 1 incong rel 0 1 6 1 4 1 0 2418.1 1 651.9
wc 12 2 incong unrel 0 1 4 9 2 7 1 1799.2 0 965.9
wc 12 3 incong unrel 0 1 6 1 4 3 0 1852.3 1 415.8
wc 12 4 incong rel 0 1 2 7 8 7 1 2052.0 1 468.2
wc 12 5 incong unrel 0 1 6 1 8 9 0 2382.0 1 1141.0
wc 12 6 incong rel 0 1 2 9 8 9 1 1502.3 1 146.6
wc 12 7 incong rel 0 1 4 9 2 9 1 1629.4 0 1672.0
wc 12 8 cong rel 0 1 4 7 4 7 1 2223.2 0 2200.6
wc 12 9 incong unrel 0 1 8 1 2 7 0 1833.7 1 219.0
wc 12 10 cong unrel 0 1 6 3 6 9 0 1597.7 1 156.6
wc 12 11 cong unrel 0 1 2 9 2 1 1 1436.5 1 303.4
wc 12 12 cong unrel 0 1 4 7 4 9 1 2205.2 0 274.5
wc 12 13 incong unrel 0 1 6 7 2 9 1 1659.0 1 199.7
wc 12 14 incong unrel 0 1 8 7 2 3 0 4420.3 1 348.4
wc 12 15 incong unrel 0 1 6 3 2 1 0 2148.3 1 271.2
wc 12 16 cong rel 0 1 8 1 8 1 0 1817.3 1 232.6
wc 12 17 cong unrel 0 1 8 3 8 9 0 2622.3 1 283.7
wc 12 18 cong unrel 0 1 2 1 2 9 0 1596.3 1 161.0
wc 12 19 incong unrel 0 1 2 1 6 7 0 1340.4 1 153.5
wc 12 20 cong rel 0 1 8 3 8 3 0 2528.1 1 393.1
wc 12 21 cong rel 0 1 2 1 2 1 0 2910.7 1 298.0
wc 12 22 incong rel 0 1 8 3 2 3 0 2123.8 0 467.6
wc 12 23 incong unrel 0 1 4 1 8 7 0 1654.6 1 148.8
wc 12 24 cong rel 0 1 4 7 4 7 1 2053.8 1 232.2
wc 12 25 cong rel 0 1 6 1 6 1 0 1692.0 1 255.1
wc 12 26 incong unrel 0 1 4 1 2 7 0 2014.0 1 134.6
wc 12 27 cong rel 0 1 6 3 6 3 0 2165.1 1 259.3
wc 12 28 incong rel 0 1 6 9 4 9 1 1389.8 1 194.0
wc 12 29 cong rel 0 1 4 7 4 7 1 2336.1 1 125.0
wc 12 30 incong rel 0 1 8 3 4 3 0 2218.9 1 296.9
wc 12 31 incong unrel 0 1 6 7 4 1 1 2172.6 1 158.1
wc 12 32 cong rel 0 1 2 1 2 1 0 1846.9 1 391.3
wc 12 33 cong unrel 0 1 4 3 4 1 0 1425.8 1 118.0
wc 12 34 cong unrel 0 1 6 9 6 1 1 2296.4 1 182.6
