"X","idv","iv","dv","exp"
276,1,"present",1.18224906921387,"3b_Grouped_Constant"
277,1,"absent",0.778712034225464,"3b_Grouped_Constant"
278,1,"absent",1.31896710395813,"3b_Grouped_Constant"
279,1,"present",1.14754009246826,"3b_Grouped_Constant"
280,1,"present",0.831670999526978,"3b_Grouped_Constant"
281,1,"absent",1.42829394340515,"3b_Grouped_Constant"
282,1,"present",1.11240196228027,"3b_Grouped_Constant"
283,1,"present",0.676756143569946,"3b_Grouped_Constant"
284,1,"present",0.793073177337646,"3b_Grouped_Constant"
285,1,"absent",1.10151600837708,"3b_Grouped_Constant"
286,1,"present",0.785691022872925,"3b_Grouped_Constant"
287,10,"absent",1.34006094932556,"3b_Grouped_Constant"
288,10,"present",0.680701017379761,"3b_Grouped_Constant"
289,10,"present",0.764906883239746,"3b_Grouped_Constant"
290,10,"present",0.921077966690063,"3b_Grouped_Constant"
291,10,"absent",1.41324186325073,"3b_Grouped_Constant"
292,10,"present",1.12192797660828,"3b_Grouped_Constant"
293,10,"present",0.718204021453857,"3b_Grouped_Constant"
294,10,"present",1.22669291496277,"3b_Grouped_Constant"
295,10,"present",0.654995203018188,"3b_Grouped_Constant"
296,10,"absent",0.611363172531128,"3b_Grouped_Constant"
297,10,"present",0.768496036529541,"3b_Grouped_Constant"
298,10,"absent",0.709142208099365,"3b_Grouped_Constant"
299,10,"absent",0.741957902908325,"3b_Grouped_Constant"
300,10,"present",1.26587009429932,"3b_Grouped_Constant"
301,10,"absent",1.34241986274719,"3b_Grouped_Constant"
302,10,"present",0.839346885681152,"3b_Grouped_Constant"
303,10,"present",1.11562991142273,"3b_Grouped_Constant"
304,10,"absent",1.24817514419556,"3b_Grouped_Constant"
305,10,"absent",0.964503049850464,"3b_Grouped_Constant"
306,10,"present",1.24080514907837,"3b_Grouped_Constant"
307,10,"absent",0.828898191452026,"3b_Grouped_Constant"
308,10,"absent",0.921453952789307,"3b_Grouped_Constant"
309,10,"present",1.45375990867615,"3b_Grouped_Constant"
310,10,"present",0.818147897720337,"3b_Grouped_Constant"
311,10,"present",0.838427066802979,"3b_Grouped_Constant"
