experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1a,11,100156,1,1,1,21,F,NA,variable,heterogeneous,4,absent,1.62546110153198,1,horizontal,horizontal,1,0.694115167293908,green,3,NaN,760.109211414741,348.13947314824,NaN,NaN,839.890788585259,851.86052685176,1051.86052685176,560.109211414741,760.109211414741,348.13947314824,548.13947314824,639.890788585259,0,0,0,0,6,6,4,3,NaN,NaN,vertical,horizontal,horizontal,horizontal,none,none
1a,11,100156,1,2,2,21,F,NA,variable,heterogeneous,5,absent,NaN,0,horizontal,none,0,0.882345501881725,green,4,NaN,604.658667004661,436.089159529932,NaN,NaN,861.690083377915,847.425410200379,1054.37883281626,617.787900804752,895.524681321058,363.568117085469,604.658667004661,436.089159529932,583.747735480111,735.129412379467,0,0,5,0,6,4,5,NaN,horizontal,vertical,vertical,horizontal,vertical,none
1a,11,100156,1,3,3,21,F,NA,variable,heterogeneous,5,present,0.652796030044556,0,horizontal,vertical,1,0.858816710058248,green,4,2,786.654331158049,345.349468637584,960.476699717708,798.172220171528,661.117046071168,813.860994826083,960.476699717708,798.172220171528,1038.06300875679,508.616172865948,786.654331158049,345.349468637584,553.688914296288,534.001143498857,0,0,0,6,3,4,5,NaN,horizontal,vertical,horizontal,horizontal,vertical,none
1a,11,100156,1,4,4,21,F,NA,variable,heterogeneous,3,present,0.886112928390503,0,vertical,horizontal,1,1.01175385691085,red,1,3,895.524681321058,836.431882914531,547.481642470899,564.510859255183,895.524681321058,836.431882914531,956.993676208043,399.057257830286,547.481642470899,564.510859255183,0,0,0,0,0,0,4,0,6,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1a,11,100156,1,5,5,21,F,NA,variable,heterogeneous,6,present,0.91543984413147,0,horizontal,vertical,1,0.964696273263895,green,3,5,1053.09926866854,568.923317431687,646.537169096228,396.34794493794,700.363562235235,834.728737630372,953.462830903772,803.65205506206,1053.09926866854,568.923317431687,899.636437764765,365.271262369628,646.537169096228,396.34794493794,546.900731331463,631.076682568313,0,3,4,0,5,5,horizontal,vertical,horizontal,vertical,horizontal,vertical
1a,11,100156,1,6,6,21,F,NA,variable,heterogeneous,4,absent,1.31982207298279,1,horizontal,horizontal,1,1.09410462829302,red,2,NaN,983.431649086356,422.862115532956,NaN,NaN,977.137884467044,783.431649086356,983.431649086356,422.862115532956,622.862115532956,416.568350913644,616.568350913644,777.137884467044,0,0,0,0,3,4,5,6,NaN,NaN,vertical,horizontal,vertical,vertical,none,none
1a,11,100156,1,7,7,21,F,NA,variable,heterogeneous,3,present,0.920039892196655,1,horizontal,horizontal,1,0.894109897793464,green,1,2,804.450363641507,854.96116226488,1018.57766167904,468.665290897936,804.450363641507,854.96116226488,1018.57766167904,468.665290897936,576.971974679454,476.373546837184,0,0,0,0,0,0,4,6,0,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1a,11,100156,1,8,8,21,F,NA,variable,heterogeneous,6,present,0.892172813415527,1,vertical,vertical,1,0.858816710058248,red,3,4,967.295052392579,407.549057043193,716.980120613425,358.892763222174,883.019879386575,841.107236777826,1050.31493177915,648.656293821019,967.295052392579,407.549057043193,716.980120613425,358.892763222174,549.685068220846,551.343706178981,632.704947607421,792.450942956807,6,3,4,5,5,3,horizontal,horizontal,vertical,vertical,horizontal,horizontal
1a,11,100156,1,9,9,21,F,NA,variable,heterogeneous,6,absent,0.876476049423218,1,horizontal,horizontal,1,0.917638689616941,red,5,NaN,548.874022981887,555.719714694933,NaN,NaN,887.215136548046,839.621618300407,1051.12597701811,644.280285305067,963.910840470068,404.658667004661,712.784863451954,360.378381699593,548.874022981887,555.719714694933,636.089159529932,795.341332995339,6,0,3,5,4,0,vertical,horizontal,vertical,vertical,horizontal,horizontal
1a,11,100156,1,10,10,21,F,NA,variable,heterogeneous,6,absent,1.05370306968689,1,horizontal,horizontal,1,0.76470154276434,red,5,NaN,599.057257830286,443.006323791957,NaN,NaN,764.510859255183,852.518357529101,1000.94274216971,756.993676208043,1036.43188291453,504.475318678942,835.489140744817,347.4816424709,599.057257830286,443.006323791957,563.568117085469,695.524681321058,0,6,6,5,4,5,horizontal,horizontal,horizontal,horizontal,horizontal,vertical
