experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1a,9,100106,1,1,1,19,F,NA,variable,heterogeneous,5,absent,1.81883716583252,0,horizontal,vertical,1,0.870580692111321,green,4,NaN,700.363562235235,365.271262369628,NaN,NaN,742.637481142314,848.464366520235,1018.57766167904,731.334709102064,992.450942956807,432.704947607421,700.363562235235,365.271262369628,545.970351986605,622.224714400653,0,0,5,0,3,4,3,NaN,horizontal,vertical,horizontal,horizontal,vertical,none
1a,9,100106,1,2,2,19,F,NA,variable,heterogeneous,3,present,1.2038938999176,1,horizontal,horizontal,1,0.647057511671534,green,3,1,613.504806087112,426.090418184063,742.637481142314,848.464366520235,742.637481142314,848.464366520235,1043.85771277057,525.445215295702,613.504806087112,426.090418184063,0,0,0,0,0,0,3,5,4,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1a,9,100106,1,3,3,19,F,NA,variable,heterogeneous,3,absent,1.51611018180847,0,horizontal,vertical,1,0.988224471290156,red,1,NaN,782.212099195248,854.378832816255,NaN,NaN,782.212099195248,854.378832816255,1029.19248180629,488.215357568785,588.595418998464,457.40580961496,0,0,0,0,0,0,4,0,3,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1a,9,100106,1,4,4,19,F,NA,variable,heterogeneous,6,present,1.32305097579956,0,vertical,horizontal,1,1.02351760504381,red,5,4,650.114760665419,393.700666434388,903.717843984329,367.045908301137,696.282156015671,832.954091698863,949.885239334581,806.299333565612,1053.60308331891,573.345241866748,903.717843984329,367.045908301137,650.114760665419,393.700666434388,546.39691668109,626.654758133252,0,3,5,6,4,0,horizontal,horizontal,horizontal,horizontal,vertical,vertical
1a,9,100106,1,5,5,19,F,NA,variable,heterogeneous,5,present,0.94149112701416,0,horizontal,vertical,1,0.988224471290156,green,5,1,549.685068220846,648.656293821019,768.923317431687,853.099268668537,768.923317431687,853.099268668537,1031.10848569435,707.767656743878,973.909581815937,413.504806087112,676.373546837184,376.971974679454,549.685068220846,648.656293821019,0,0,0,5,3,6,4,NaN,horizontal,horizontal,horizontal,horizontal,horizontal,none
1a,9,100106,1,6,6,19,F,NA,variable,heterogeneous,5,present,1.89823794364929,0,vertical,horizontal,1,1.08233949463322,red,1,5,931.334709102064,818.577661679039,632.704947607421,792.450942956807,931.334709102064,818.577661679039,1048.46436652023,542.637481142314,822.224714400653,345.970351986605,565.271262369628,500.363562235235,632.704947607421,792.450942956807,0,0,4,6,0,0,3,NaN,vertical,vertical,vertical,vertical,vertical,none
1a,9,100106,1,7,7,19,F,NA,variable,heterogeneous,5,absent,NaN,0,vertical,none,0,0.847051936275554,red,3,NaN,844.280285305067,348.874022981887,NaN,NaN,911.784642431215,829.192481806288,1052.5183575291,564.510859255183,844.280285305067,348.874022981887,574.848363820974,480.284751489598,616.568350913644,777.137884467044,0,0,5,3,4,3,6,NaN,vertical,horizontal,vertical,horizontal,horizontal,none
1a,9,100106,1,8,8,19,F,NA,variable,heterogeneous,5,absent,0.824931144714355,1,vertical,vertical,1,0.964695715454389,red,4,NaN,773.345241866748,346.39691668109,NaN,NaN,672.5,820.836477965032,970.628304621509,789.501930496736,1032.95409169886,496.282156015671,773.345241866748,346.39691668109,550.57236181288,546.982518841471,0,0,5,6,5,4,3,NaN,horizontal,vertical,vertical,vertical,horizontal,none
1a,9,100106,1,9,9,19,F,NA,variable,heterogeneous,6,absent,1.48847818374634,0,vertical,horizontal,1,0.941166959618622,red,3,NaN,980.31222920257,419.68777079743,NaN,NaN,865.998856501143,846.311085703712,1046.31108570371,665.998856501143,980.31222920257,419.68777079743,734.001143498857,353.688914296288,553.688914296288,534.001143498857,619.68777079743,780.31222920257,0,5,4,3,0,6,horizontal,vertical,vertical,vertical,horizontal,horizontal
1a,9,100106,1,10,10,19,F,NA,variable,heterogeneous,4,present,0.802891969680786,0,vertical,horizontal,1,0.623528755835767,green,4,2,554.878267535729,529.712474266665,1045.12173246427,670.287525733335,729.712474266665,845.121732464271,1045.12173246427,670.287525733335,870.287525733335,354.878267535729,554.878267535729,529.712474266665,0,0,0,0,5,0,0,4,NaN,NaN,horizontal,horizontal,vertical,vertical,none,none
