experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1a,6,100136,1,1,1,20,F,NA,variable,heterogeneous,4,present,1.60326409339905,0,horizontal,vertical,1,0.670586414337158,red,2,3,1051.12597701811,555.719714694933,755.719714694933,348.874022981887,844.280285305067,851.125977018113,1051.12597701811,555.719714694933,755.719714694933,348.874022981887,548.874022981887,644.280285305067,0,0,0,0,3,4,0,6,NaN,NaN,vertical,horizontal,horizontal,horizontal,none,none
1a,6,100136,1,2,2,20,F,NA,variable,heterogeneous,6,present,NaN,0,vertical,none,0,0.905874462127686,green,4,3,760.109211414741,348.13947314824,998.172220171528,439.523300282291,839.890788585259,851.86052685176,1038.06300875679,691.383827134052,998.172220171528,439.523300282291,760.109211414741,348.13947314824,561.936991243214,508.616172865948,601.827779828472,760.476699717708,0,0,6,4,6,5,horizontal,horizontal,horizontal,vertical,vertical,horizontal
1a,6,100136,1,3,3,20,F,NA,variable,heterogeneous,6,absent,NaN,0,horizontal,none,0,0.98822527885437,red,3,NaN,1042.51941165526,521.200666434388,NaN,NaN,746.982518841471,849.42763818712,989.501930496736,770.628304621509,1042.51941165526,521.200666434388,853.017481158529,350.57236181288,610.498069503264,429.371695378491,557.480588344736,678.799333565612,3,5,4,6,3,0,horizontal,horizontal,horizontal,horizontal,horizontal,vertical
1a,6,100136,1,4,4,20,F,NA,variable,heterogeneous,6,absent,1.90605211257935,0,vertical,horizontal,1,0.6,red,6,NaN,664.870587620533,816.252264519889,NaN,NaN,919.715248510402,825.151636179026,1054.84466088987,608.899371659138,935.129412379467,383.747735480111,680.284751489598,374.848363820974,545.155339110131,591.100628340862,664.870587620533,816.252264519889,6,3,5,0,6,4,vertical,vertical,horizontal,horizontal,vertical,vertical
1a,6,100136,1,5,5,20,F,NA,variable,heterogeneous,3,present,1.47785210609436,0,horizontal,vertical,1,0.670586414337158,red,3,1,552.574589799621,661.690083377915,977.137884467044,783.431649086356,977.137884467044,783.431649086356,870.287525733335,354.878267535729,552.574589799621,661.690083377915,0,0,0,0,0,0,3,0,4,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1a,6,100136,1,6,6,20,F,NA,variable,heterogeneous,4,absent,1.88292813301086,1,horizontal,horizontal,1,0.976460876464844,red,1,NaN,946.261991269517,808.883771293693,NaN,NaN,946.261991269517,808.883771293693,1008.88377129369,453.738008730483,653.738008730483,391.116228706307,591.116228706307,746.261991269517,0,0,0,0,4,3,0,5,NaN,NaN,horizontal,vertical,horizontal,vertical,none,none
1a,6,100136,1,7,7,20,F,NA,variable,heterogeneous,4,present,1.59111499786377,1,vertical,vertical,1,0.717644023895264,red,1,4,734.001143498857,846.311085703712,553.688914296288,534.001143498857,734.001143498857,846.311085703712,1046.31108570371,665.998856501143,865.998856501143,353.688914296288,553.688914296288,534.001143498857,0,0,0,0,4,3,5,5,NaN,NaN,vertical,vertical,horizontal,horizontal,none,none
1a,6,100136,1,8,8,20,F,NA,variable,heterogeneous,3,absent,1.39217305183411,1,vertical,vertical,1,0.647057609558105,red,2,NaN,935.129412379467,383.747735480111,NaN,NaN,919.715248510402,825.151636179026,935.129412379467,383.747735480111,545.155339110131,591.100628340862,0,0,0,0,0,0,6,4,6,NaN,NaN,NaN,vertical,vertical,horizontal,none,none,none
1a,6,100136,1,9,9,20,F,NA,variable,heterogeneous,3,present,1.18406200408936,1,vertical,vertical,1,0.776466035842896,green,1,3,813.345668841951,854.650531362416,572.793336331966,484.232422566416,813.345668841951,854.650531362416,1013.86099482608,461.117046071168,572.793336331966,484.232422566416,0,0,0,0,0,0,4,6,3,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1a,6,100136,1,10,10,20,F,NA,variable,heterogeneous,3,absent,0.785490989685059,1,vertical,vertical,1,1.08234049797058,green,1,NaN,822.224714400653,854.029648013395,NaN,NaN,822.224714400653,854.029648013395,1008.88377129369,453.738008730483,568.891514305654,492.232343256122,0,0,0,0,0,0,4,5,3,NaN,NaN,NaN,vertical,horizontal,vertical,none,none,none
1a,6,100136,1,11,11,20,F,NA,variable,heterogeneous,4,present,0.834829092025757,1,vertical,vertical,1,1.08234049797058,green,2,3,1054.37883281626,617.787900804752,817.787900804752,345.621167183745,782.212099195248,854.378832816255,1054.37883281626,617.787900804752,817.787900804752,345.621167183745,545.621167183745,582.212099195248,0,0,0,0,5,4,5,6,NaN,NaN,horizontal,vertical,vertical,vertical,none,none
1a,6,100136,1,12,12,20,F,NA,variable,heterogeneous,3,present,1.04796290397644,1,vertical,vertical,1,0.811759243011475,red,1,3,970.628304621509,789.501930496736,550.57236181288,653.017481158529,970.628304621509,789.501930496736,878.799333565612,357.480588344736,550.57236181288,653.017481158529,0,0,0,0,0,0,4,6,0,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1a,6,100136,1,13,13,20,F,NA,variable,heterogeneous,6,absent,1.50393104553223,0,horizontal,vertical,1,0.741172828674316,green,3,NaN,1032.95409169886,496.282156015671,NaN,NaN,773.345241866748,853.60308331891,1006.29933356561,749.885239334581,1032.95409169886,496.282156015671,826.654758133252,346.39691668109,593.700666434388,450.114760665419,567.045908301137,703.717843984329,3,0,4,5,3,0,vertical,vertical,horizontal,horizontal,vertical,vertical
1a,6,100136,1,14,14,20,F,NA,variable,heterogeneous,5,present,1.34069991111755,1,vertical,vertical,1,0.929403266906738,red,2,5,1038.06300875679,691.383827134052,553.688914296288,665.998856501143,786.654331158049,854.650531362416,1038.06300875679,691.383827134052,960.476699717708,401.827779828472,661.117046071168,386.139005173917,553.688914296288,665.998856501143,0,0,0,4,5,6,6,NaN,vertical,vertical,vertical,horizontal,vertical,none
1a,6,100136,1,15,15,20,F,NA,variable,heterogeneous,3,absent,0.87208080291748,1,horizontal,horizontal,1,0.811759243011475,green,3,NaN,546.39691668109,573.345241866748,NaN,NaN,903.717843984329,832.954091698863,949.885239334581,393.700666434388,546.39691668109,573.345241866748,0,0,0,0,0,0,3,6,4,NaN,NaN,NaN,horizontal,horizontal,horizontal,none,none,none
1a,6,100136,1,16,16,20,F,NA,variable,heterogeneous,4,present,1.20648002624512,1,horizontal,horizontal,1,0.623528804779053,red,3,4,977.137884467044,416.568350913644,616.568350913644,422.862115532956,622.862115532956,783.431649086356,983.431649086356,777.137884467044,977.137884467044,416.568350913644,616.568350913644,422.862115532956,0,0,0,0,6,5,4,3,NaN,NaN,vertical,vertical,horizontal,vertical,none,none
1a,6,100136,1,17,17,20,F,NA,variable,heterogeneous,4,absent,0.762022018432617,1,horizontal,horizontal,1,0.976460876464844,green,4,NaN,545.349468637584,613.345668841951,NaN,NaN,813.345668841951,854.650531362416,1054.65053136242,586.654331158049,786.654331158049,345.349468637584,545.349468637584,613.345668841951,0,0,0,0,3,6,5,4,NaN,NaN,horizontal,vertical,vertical,horizontal,none,none
1a,6,100136,1,18,18,20,F,NA,variable,heterogeneous,6,present,1.25111985206604,0,vertical,horizontal,1,1.08234049797058,red,5,3,558.892763222174,516.980120613425,992.450942956807,432.704947607421,848.656293821019,850.314931779154,1041.10723677783,683.019879386575,992.450942956807,432.704947607421,751.343706178981,349.685068220846,558.892763222174,516.980120613425,607.549057043193,767.295052392579,3,0,5,3,4,6,horizontal,horizontal,horizontal,vertical,vertical,vertical
1a,6,100136,1,19,19,20,F,NA,variable,heterogeneous,5,absent,1.8240430355072,0,horizontal,vertical,1,0.776466035842896,red,1,NaN,891.383827134052,838.063008756786,NaN,NaN,891.383827134052,838.063008756786,1054.65053136242,586.654331158049,865.998856501143,353.688914296288,586.139005173917,461.117046071168,601.827779828472,760.476699717708,0,0,4,3,0,5,6,NaN,horizontal,vertical,horizontal,vertical,vertical,none
1a,6,100136,1,20,20,20,F,NA,variable,heterogeneous,4,present,1.16126203536987,0,horizontal,vertical,1,1.03528288841248,green,2,4,1042.51941165526,678.799333565612,557.480588344736,521.200666434388,721.200666434388,842.519411655264,1042.51941165526,678.799333565612,878.799333565612,357.480588344736,557.480588344736,521.200666434388,0,0,0,0,0,4,6,3,NaN,NaN,horizontal,horizontal,vertical,horizontal,none,none
1a,6,100136,1,21,21,20,F,NA,variable,heterogeneous,6,absent,NaN,0,vertical,none,0,0.682350816726685,red,5,NaN,672.5,379.163522034968,NaN,NaN,672.5,820.836477965032,927.5,820.836477965032,1055,600,927.5,379.163522034968,672.5,379.163522034968,545,600,3,0,6,5,4,5,horizontal,vertical,horizontal,horizontal,vertical,vertical
1a,6,100136,1,22,22,20,F,NA,variable,heterogeneous,4,absent,1.45956015586853,1,vertical,vertical,1,0.658822011947632,red,1,NaN,688.215357568785,829.192481806288,NaN,NaN,688.215357568785,829.192481806288,1029.19248180629,711.784642431215,911.784642431215,370.807518193712,570.807518193712,488.215357568785,0,0,0,0,4,3,5,0,NaN,NaN,vertical,vertical,vertical,horizontal,none,none
1a,6,100136,1,23,23,20,F,NA,variable,heterogeneous,6,present,1.12064099311829,1,horizontal,horizontal,1,0.964696474075317,green,6,5,622.862115532956,783.431649086356,552.574589799621,538.309916622085,870.287525733335,845.121732464271,1047.42541020038,661.690083377915,977.137884467044,416.568350913644,729.712474266665,354.878267535729,552.574589799621,538.309916622085,622.862115532956,783.431649086356,0,5,5,6,6,4,horizontal,vertical,vertical,horizontal,vertical,horizontal
1a,6,100136,1,24,24,20,F,NA,variable,heterogeneous,3,present,1.24392294883728,1,horizontal,horizontal,1,0.635293207168579,green,3,1,639.523300282292,401.827779828472,708.616172865948,838.063008756786,708.616172865948,838.063008756786,1051.86052685176,560.109211414741,639.523300282292,401.827779828472,0,0,0,0,0,0,5,6,4,NaN,NaN,NaN,horizontal,horizontal,horizontal,none,none,none
1a,6,100136,1,25,25,20,F,NA,variable,heterogeneous,6,present,1.30451011657715,1,horizontal,horizontal,1,0.788230438232422,green,1,6,760.109211414741,851.86052685176,561.936991243214,691.383827134052,760.109211414741,851.86052685176,998.172220171528,760.476699717708,1038.06300875679,508.616172865948,839.890788585259,348.13947314824,601.827779828472,439.523300282291,561.936991243214,691.383827134052,4,6,5,3,0,6,horizontal,vertical,horizontal,horizontal,vertical,horizontal
1a,6,100136,1,26,26,20,F,NA,variable,heterogeneous,4,absent,1.04441285133362,1,horizontal,horizontal,1,0.670586414337158,red,2,NaN,1031.10848569435,492.232343256122,NaN,NaN,907.767656743878,831.108485694346,1031.10848569435,492.232343256122,692.232343256122,368.891514305654,568.891514305654,707.767656743878,0,0,0,0,6,4,5,3,NaN,NaN,horizontal,horizontal,vertical,horizontal,none,none
1a,6,100136,1,27,27,20,F,NA,variable,heterogeneous,5,present,1.1178879737854,1,vertical,vertical,1,0.623528804779053,red,1,3,857.362518857686,848.464366520235,899.636437764765,365.271262369628,857.362518857686,848.464366520235,1054.0296480134,622.224714400653,899.636437764765,365.271262369628,607.549057043193,432.704947607421,581.422338320961,731.334709102064,0,0,4,0,6,5,5,NaN,vertical,vertical,vertical,vertical,vertical,none
1a,6,100136,1,28,28,20,F,NA,variable,heterogeneous,5,absent,1.15278601646423,1,horizontal,horizontal,1,1.01175408363342,red,1,NaN,734.001143498857,846.311085703712,NaN,NaN,734.001143498857,846.311085703712,1013.86099482608,738.882953928832,998.172220171528,439.523300282291,708.616172865948,361.936991243214,545.349468637584,613.345668841951,0,0,4,6,5,6,0,NaN,horizontal,horizontal,vertical,vertical,horizontal,none
