experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1a,16,100164,1,1,1,20,F,NA,variable,heterogeneous,5,absent,NaN,0,vertical,none,0,0.811759843826294,red,1,NaN,700.363562235235,834.728737630372,NaN,NaN,700.363562235235,834.728737630372,992.450942956807,767.295052392579,1018.57766167904,468.665290897936,742.637481142314,351.535633479765,545.970351986605,577.775285599347,0,0,4,3,0,0,6,NaN,vertical,horizontal,vertical,vertical,horizontal,none
1a,16,100164,1,2,2,20,F,NA,variable,heterogeneous,3,present,1.06364798545837,1,vertical,vertical,1,1.0705774307251,red,1,2,653.738008730483,808.883771293693,1054.0296480134,622.224714400653,653.738008730483,808.883771293693,1054.0296480134,622.224714400653,692.232343256122,368.891514305654,0,0,0,0,0,0,4,0,3,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1a,16,100164,1,3,3,20,F,NA,variable,heterogeneous,6,absent,1.68639993667603,1,vertical,vertical,1,0.882346458435059,green,3,NaN,953.462830903772,396.34794493794,NaN,NaN,899.636437764765,834.728737630372,1053.09926866854,631.076682568313,953.462830903772,396.34794493794,700.363562235235,365.271262369628,546.900731331463,568.923317431687,646.537169096228,803.65205506206,0,3,4,5,5,0,vertical,horizontal,vertical,horizontal,vertical,vertical
1a,16,100164,1,4,4,20,F,NA,variable,heterogeneous,5,absent,NaN,0,horizontal,none,0,0.858817586898804,green,3,NaN,817.787900804752,345.621167183745,NaN,NaN,935.129412379467,816.252264519889,1047.42541020038,538.309916622085,817.787900804752,345.621167183745,563.568117085469,504.475318678942,636.089159529932,795.341332995339,0,0,5,0,4,5,0,NaN,vertical,vertical,horizontal,horizontal,horizontal,none
1a,16,100164,1,5,5,20,F,NA,variable,heterogeneous,6,present,NaN,0,horizontal,none,0,0.611764435768127,red,3,6,1050.31493177915,551.343706178981,549.685068220846,648.656293821019,716.980120613425,841.107236777826,967.295052392579,792.450942956807,1050.31493177915,551.343706178981,883.019879386575,358.892763222174,632.704947607421,407.549057043193,549.685068220846,648.656293821019,0,3,4,3,6,6,vertical,horizontal,horizontal,vertical,vertical,horizontal
1a,16,100164,1,6,6,20,F,NA,variable,heterogeneous,4,present,0.8508460521698,1,vertical,vertical,1,1.02351968765259,green,3,4,907.767656743878,368.891514305654,568.891514305654,492.232343256122,692.232343256122,831.108485694346,1031.10848569435,707.767656743878,907.767656743878,368.891514305654,568.891514305654,492.232343256122,0,0,0,0,3,0,4,6,NaN,NaN,horizontal,horizontal,vertical,vertical,none,none
1a,16,100164,1,7,7,20,F,NA,variable,heterogeneous,4,present,0.584660053253174,1,vertical,vertical,1,1.02351968765259,red,3,2,844.280285305067,348.874022981887,1051.12597701811,644.280285305067,755.719714694933,851.125977018113,1051.12597701811,644.280285305067,844.280285305067,348.874022981887,548.874022981887,555.719714694933,0,0,0,0,5,0,4,3,NaN,NaN,vertical,horizontal,vertical,vertical,none,none
1a,16,100164,1,8,8,20,F,NA,variable,heterogeneous,3,present,1.06212902069092,1,horizontal,horizontal,1,0.870582022666931,red,1,2,646.537169096228,803.65205506206,1053.09926866854,631.076682568313,646.537169096228,803.65205506206,1053.09926866854,631.076682568313,700.363562235235,365.271262369628,0,0,0,0,0,0,4,6,3,NaN,NaN,NaN,horizontal,vertical,vertical,none,none,none
1a,16,100164,1,9,9,20,F,NA,variable,heterogeneous,5,present,1.36484789848328,0,horizontal,vertical,1,0.882346458435059,red,2,3,1045.12173246427,670.287525733335,942.594190385041,388.595418998464,808.899371659138,854.844660889869,1045.12173246427,670.287525733335,942.594190385041,388.595418998464,643.006323791957,399.057257830286,560.378381699593,687.215136548046,0,0,3,4,5,0,6,NaN,horizontal,horizontal,horizontal,vertical,vertical,none
1a,16,100164,1,10,10,20,F,NA,variable,heterogeneous,5,absent,1.62080907821655,1,vertical,vertical,1,0.623528871536255,green,1,NaN,865.998856501143,846.311085703712,NaN,NaN,865.998856501143,846.311085703712,1054.65053136242,613.345668841951,891.383827134052,361.936991243214,601.827779828472,439.523300282291,586.139005173917,738.882953928832,0,0,4,0,3,5,6,NaN,vertical,horizontal,vertical,horizontal,vertical,none
