experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1a,1,100140,1,30,30,21,M,NA,variable,heterogeneous,6,present,1.19026398658752,1,horizontal,horizontal,1,0.976463692143278,green,4,3,688.215357568785,370.807518193712,942.594190385041,388.595418998464,911.784642431215,829.192481806288,1054.37883281626,617.787900804752,942.594190385041,388.595418998464,688.215357568785,370.807518193712,545.621167183745,582.212099195248,657.405809614959,811.404581001536,6,0,6,4,5,5,vertical,vertical,vertical,horizontal,vertical,horizontal
1a,1,100140,1,31,31,21,M,NA,variable,heterogeneous,6,absent,1.96537709236145,1,horizontal,horizontal,1,0.729409394174252,red,5,NaN,547.481642470899,564.510859255183,NaN,NaN,895.524681321058,836.431882914531,1052.5183575291,635.489140744817,956.993676208043,399.057257830286,704.475318678942,363.568117085469,547.481642470899,564.510859255183,643.006323791957,800.942742169714,0,6,5,3,4,5,vertical,horizontal,horizontal,horizontal,horizontal,vertical
1a,1,100140,1,32,32,21,M,NA,variable,heterogeneous,3,present,0.715434074401855,1,horizontal,horizontal,1,0.729409394174252,green,3,1,545.621167183745,582.212099195248,911.784642431215,829.192481806288,911.784642431215,829.192481806288,942.594190385041,388.595418998464,545.621167183745,582.212099195248,0,0,0,0,0,0,6,0,4,NaN,NaN,NaN,vertical,vertical,horizontal,none,none,none
1a,1,100140,1,33,33,21,M,NA,variable,heterogeneous,3,present,1.03968906402588,1,vertical,vertical,1,0.894112259486936,red,3,2,643.006323791957,399.057257830286,1052.5183575291,564.510859255183,704.475318678942,836.431882914531,1052.5183575291,564.510859255183,643.006323791957,399.057257830286,0,0,0,0,0,0,6,3,4,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1a,1,100140,1,34,34,21,M,NA,variable,heterogeneous,4,present,1.26322388648987,1,vertical,vertical,1,0.729409394174252,green,4,2,591.116228706307,746.261991269517,1008.88377129369,453.738008730483,946.261991269517,808.883771293693,1008.88377129369,453.738008730483,653.738008730483,391.116228706307,591.116228706307,746.261991269517,0,0,0,0,3,5,3,4,NaN,NaN,vertical,vertical,vertical,vertical,none,none
1a,1,100140,1,35,35,21,M,NA,variable,heterogeneous,6,absent,1.94605708122253,0,horizontal,vertical,1,0.670586942276865,green,6,NaN,549.685068220846,648.656293821019,NaN,NaN,716.980120613425,841.107236777826,967.295052392579,792.450942956807,1050.31493177915,551.343706178981,883.019879386575,358.892763222174,632.704947607421,407.549057043193,549.685068220846,648.656293821019,3,3,6,5,5,4,horizontal,vertical,horizontal,vertical,vertical,horizontal
1a,1,100140,1,36,36,21,M,NA,variable,heterogeneous,6,present,1.93678307533264,1,horizontal,horizontal,1,0.776467355692162,red,1,3,721.200666434388,842.519411655264,1049.42763818712,546.982518841471,721.200666434388,842.519411655264,970.628304621509,789.501930496736,1049.42763818712,546.982518841471,878.799333565612,357.480588344736,629.371695378491,410.498069503264,550.57236181288,653.017481158529,4,5,3,6,0,0,horizontal,vertical,horizontal,horizontal,horizontal,horizontal
1a,1,100140,1,37,37,21,M,NA,variable,heterogeneous,6,present,1.57358312606812,1,horizontal,horizontal,1,1.09410859593805,red,6,3,616.568350913644,777.137884467044,983.431649086356,422.862115532956,861.690083377915,847.425410200379,1045.12173246427,670.287525733335,983.431649086356,422.862115532956,738.309916622085,352.574589799621,554.878267535729,529.712474266665,616.568350913644,777.137884467044,6,3,5,0,6,4,vertical,vertical,horizontal,horizontal,horizontal,horizontal
1a,1,100140,1,38,38,21,M,NA,variable,heterogeneous,3,absent,0.934563875198364,1,vertical,vertical,1,0.870583278727981,green,3,NaN,552.574589799621,538.309916622085,NaN,NaN,870.287525733335,845.121732464271,977.137884467044,416.568350913644,552.574589799621,538.309916622085,0,0,0,0,0,0,6,3,4,NaN,NaN,NaN,horizontal,vertical,vertical,none,none,none
1a,1,100140,1,39,39,21,M,NA,variable,heterogeneous,4,absent,1.19388508796692,1,horizontal,horizontal,1,1.02352165366119,green,4,NaN,554.878267535729,529.712474266665,NaN,NaN,729.712474266665,845.121732464271,1045.12173246427,670.287525733335,870.287525733335,354.878267535729,554.878267535729,529.712474266665,0,0,0,0,3,0,3,4,NaN,NaN,horizontal,horizontal,vertical,horizontal,none,none
1a,1,100140,1,40,40,21,M,NA,variable,heterogeneous,4,absent,1.29556083679199,1,horizontal,horizontal,1,0.682351432656342,green,4,NaN,552.574589799621,538.309916622085,NaN,NaN,738.309916622085,847.425410200379,1047.42541020038,661.690083377915,861.690083377915,352.574589799621,552.574589799621,538.309916622085,0,0,0,0,3,5,6,4,NaN,NaN,vertical,vertical,horizontal,horizontal,none,none
1a,1,100140,1,41,41,21,M,NA,variable,heterogeneous,5,absent,1.00722885131836,0,vertical,horizontal,1,0.870583278727981,green,4,NaN,572.793336331966,484.232422566416,NaN,NaN,915.767577433584,827.206663668034,1051.86052685176,560.109211414741,839.890788585259,348.13947314824,572.793336331966,484.232422566416,619.68777079743,780.31222920257,0,0,6,5,6,4,3,NaN,horizontal,horizontal,horizontal,vertical,vertical,none
1a,1,100140,1,42,42,21,M,NA,variable,heterogeneous,5,present,1.99947690963745,1,vertical,vertical,1,0.811760826830594,red,3,5,835.489140744817,347.4816424709,622.862115532956,783.431649086356,919.715248510402,825.151636179026,1051.12597701811,555.719714694933,835.489140744817,347.4816424709,570.807518193712,488.215357568785,622.862115532956,783.431649086356,0,0,0,6,4,0,3,NaN,vertical,vertical,vertical,vertical,vertical,none
1a,1,100140,1,43,43,21,M,NA,variable,heterogeneous,5,present,1.21874403953552,1,vertical,vertical,1,0.929405730625368,green,4,2,576.971974679454,476.373546837184,1053.09926866854,568.923317431687,907.767656743878,831.108485694346,1053.09926866854,568.923317431687,848.656293821019,349.685068220846,576.971974679454,476.373546837184,613.504806087112,773.909581815937,0,0,0,3,6,4,6,NaN,horizontal,vertical,vertical,vertical,horizontal,none
1a,1,100140,1,44,44,21,M,NA,variable,heterogeneous,3,present,0.940527200698853,1,vertical,vertical,1,1.0705796151791,green,1,2,980.31222920257,780.31222920257,865.998856501143,353.688914296288,980.31222920257,780.31222920257,865.998856501143,353.688914296288,553.688914296288,665.998856501143,0,0,0,0,0,0,4,6,6,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1a,1,100140,1,45,45,21,M,NA,variable,heterogeneous,4,absent,1.34810709953308,1,horizontal,horizontal,1,1.02352165366119,red,1,NaN,742.637481142314,848.464366520235,NaN,NaN,742.637481142314,848.464366520235,1048.46436652023,657.362518857686,857.362518857686,351.535633479765,551.535633479765,542.637481142314,0,0,0,0,4,6,5,5,NaN,NaN,horizontal,horizontal,horizontal,horizontal,none,none
1a,1,100140,1,46,46,21,M,NA,variable,heterogeneous,4,absent,0.956403970718384,1,vertical,vertical,1,1.0705796151791,green,2,NaN,1041.10723677783,683.019879386575,NaN,NaN,716.980120613425,841.107236777826,1041.10723677783,683.019879386575,883.019879386575,358.892763222174,558.892763222174,516.980120613425,0,0,0,0,3,4,5,0,NaN,NaN,horizontal,vertical,horizontal,vertical,none,none
1a,1,100140,1,47,47,21,M,NA,variable,heterogeneous,3,absent,1.44937896728516,1,horizontal,horizontal,1,1.0705796151791,green,2,NaN,1055,600,NaN,NaN,672.5,820.836477965032,1055,600,672.5,379.163522034968,0,0,0,0,0,0,6,4,5,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1a,1,100140,1,48,48,21,M,NA,variable,heterogeneous,5,present,1.13507485389709,1,horizontal,horizontal,1,0.823525317210071,green,5,1,558.892763222174,683.019879386575,804.450363641507,854.96116226488,804.450363641507,854.96116226488,1043.85771277057,674.554784704298,946.261991269517,391.116228706307,646.537169096228,396.34794493794,558.892763222174,683.019879386575,0,0,0,6,3,5,4,NaN,vertical,vertical,horizontal,vertical,horizontal,none
1a,1,100140,1,49,49,21,M,NA,variable,heterogeneous,6,present,1.26264595985413,1,vertical,vertical,1,1.03528614404067,red,4,2,676.373546837184,376.971974679454,1054.96116226488,604.450363641507,923.626453162816,823.028025320546,1054.96116226488,604.450363641507,931.334709102064,381.422338320961,676.373546837184,376.971974679454,545.03883773512,595.549636358493,668.665290897936,818.577661679039,6,5,3,4,0,6,vertical,horizontal,vertical,vertical,vertical,horizontal
1a,1,100140,1,50,50,21,M,NA,variable,heterogeneous,5,present,1.2181499004364,1,horizontal,horizontal,1,1.09410859593805,green,2,3,960.476699717708,798.172220171528,1038.06300875679,508.616172865948,661.117046071168,813.860994826083,960.476699717708,798.172220171528,1038.06300875679,508.616172865948,786.654331158049,345.349468637584,553.688914296288,534.001143498857,0,0,0,4,6,0,5,NaN,horizontal,horizontal,vertical,vertical,horizontal,none
1a,1,100140,1,51,51,21,M,NA,variable,heterogeneous,6,absent,1.58654093742371,0,horizontal,vertical,1,0.6,green,2,NaN,1027.20666366803,715.767577433584,NaN,NaN,813.345668841951,854.650531362416,1027.20666366803,715.767577433584,1013.86099482608,461.117046071168,786.654331158049,345.349468637584,572.793336331966,484.232422566416,586.139005173917,738.882953928832,5,4,3,0,3,6,horizontal,horizontal,vertical,horizontal,horizontal,horizontal
1a,1,100140,1,52,52,21,M,NA,variable,heterogeneous,4,absent,1.06101107597351,1,vertical,vertical,1,0.729409394174252,green,2,NaN,1051.12597701811,644.280285305067,NaN,NaN,755.719714694933,851.125977018113,1051.12597701811,644.280285305067,844.280285305067,348.874022981887,548.874022981887,555.719714694933,0,0,0,0,3,4,3,0,NaN,NaN,horizontal,vertical,horizontal,horizontal,none,none
1a,1,100140,1,53,53,21,M,NA,variable,heterogeneous,3,present,0.795066833496094,1,vertical,vertical,1,0.635293471138432,green,1,3,610.498069503264,770.628304621509,746.982518841471,350.57236181288,610.498069503264,770.628304621509,1042.51941165526,678.799333565612,746.982518841471,350.57236181288,0,0,0,0,0,0,4,6,0,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1a,1,100140,1,54,54,21,M,NA,variable,heterogeneous,6,absent,0.977263927459717,1,horizontal,horizontal,1,0.905876749866414,red,2,NaN,1031.10848569435,707.767656743878,NaN,NaN,822.224714400653,854.029648013395,1031.10848569435,707.767656743878,1008.88377129369,453.738008730483,777.775285599347,345.970351986605,568.891514305654,492.232343256122,591.116228706307,746.261991269517,5,4,0,0,6,6,horizontal,horizontal,vertical,horizontal,horizontal,vertical
1a,1,100140,1,55,55,21,M,NA,variable,heterogeneous,6,absent,1.65352582931519,1,vertical,vertical,1,0.623528980758955,red,4,NaN,857.362518857686,351.535633479765,NaN,NaN,742.637481142314,848.464366520235,986.495193912888,773.909581815937,1043.85771277057,525.445215295702,857.362518857686,351.535633479765,613.504806087112,426.090418184063,556.142287229426,674.554784704298,5,6,0,4,6,5,horizontal,horizontal,vertical,vertical,vertical,horizontal
1a,1,100140,1,56,56,21,M,NA,variable,heterogeneous,3,absent,1.07555079460144,1,horizontal,horizontal,1,1.04705063442014,red,2,NaN,895.524681321058,363.568117085469,NaN,NaN,956.993676208043,800.942742169714,895.524681321058,363.568117085469,547.481642470899,635.489140744817,0,0,0,0,0,0,3,4,0,NaN,NaN,NaN,vertical,horizontal,vertical,none,none,none
1a,1,100140,1,57,57,21,M,NA,variable,heterogeneous,5,present,1.16183996200562,1,vertical,vertical,1,0.623528980758955,red,3,1,835.489140744817,347.4816424709,919.715248510402,825.151636179026,919.715248510402,825.151636179026,1051.12597701811,555.719714694933,835.489140744817,347.4816424709,570.807518193712,488.215357568785,622.862115532956,783.431649086356,0,0,3,5,4,0,0,NaN,vertical,horizontal,vertical,vertical,vertical,none
1a,1,100140,1,58,58,21,M,NA,variable,heterogeneous,3,present,1.63432788848877,1,horizontal,horizontal,1,0.858818788348504,green,2,1,1055,600,672.5,820.836477965032,672.5,820.836477965032,1055,600,672.5,379.163522034968,0,0,0,0,0,0,6,4,0,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1a,1,100140,1,59,59,21,M,NA,variable,heterogeneous,4,absent,1.22078013420105,1,vertical,vertical,1,1.0705796151791,red,3,NaN,725.445215295702,356.142287229426,NaN,NaN,874.554784704298,843.857712770574,1043.85771277057,525.445215295702,725.445215295702,356.142287229426,556.142287229426,674.554784704298,0,0,0,0,6,0,4,0,NaN,NaN,vertical,vertical,vertical,horizontal,none,none
1a,1,100140,1,60,60,21,M,NA,variable,heterogeneous,5,absent,0.83118200302124,1,vertical,vertical,1,0.894112259486936,red,4,NaN,688.215357568785,370.807518193712,NaN,NaN,755.719714694933,851.125977018113,1025.15163617903,719.715248510402,983.431649086356,422.862115532956,688.215357568785,370.807518193712,547.481642470899,635.489140744817,0,0,0,6,0,4,5,NaN,horizontal,horizontal,horizontal,vertical,vertical,none
1a,1,100140,1,61,61,21,M,NA,variable,heterogeneous,5,absent,0.77380108833313,1,horizontal,horizontal,1,1.09410859593805,red,4,NaN,742.637481142314,351.535633479765,NaN,NaN,700.363562235235,834.728737630372,992.450942956807,767.295052392579,1018.57766167904,468.665290897936,742.637481142314,351.535633479765,545.970351986605,577.775285599347,0,0,5,6,6,4,5,NaN,horizontal,horizontal,horizontal,horizontal,horizontal,none
1a,1,100140,1,62,62,21,M,NA,variable,heterogeneous,5,present,1.50229001045227,1,vertical,vertical,1,0.847054297969026,green,5,1,548.874022981887,644.280285305067,764.510859255183,852.518357529101,764.510859255183,852.518357529101,1029.19248180629,711.784642431215,977.137884467044,416.568350913644,680.284751489598,374.848363820974,548.874022981887,644.280285305067,0,0,5,3,0,0,4,NaN,horizontal,horizontal,vertical,vertical,vertical,none
1a,1,100140,1,63,63,21,M,NA,variable,heterogeneous,3,absent,1.18608784675598,1,vertical,vertical,1,1.08234410555858,green,2,NaN,895.524681321058,363.568117085469,NaN,NaN,956.993676208043,800.942742169714,895.524681321058,363.568117085469,547.481642470899,635.489140744817,0,0,0,0,0,0,0,4,6,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1a,1,100140,1,64,64,21,M,NA,variable,heterogeneous,6,absent,1.58911895751953,1,vertical,vertical,1,0.952934711384323,green,6,NaN,548.874022981887,644.280285305067,NaN,NaN,712.784863451954,839.621618300407,963.910840470068,795.341332995339,1051.12597701811,555.719714694933,887.215136548046,360.378381699593,636.089159529932,404.658667004661,548.874022981887,644.280285305067,0,5,3,6,0,4,horizontal,vertical,vertical,vertical,vertical,vertical
1a,1,100140,2,1,65,21,M,NA,variable,heterogeneous,4,present,0.925915956497192,1,vertical,vertical,1,0.952934711384323,red,2,3,1027.20666366803,715.767577433584,915.767577433584,372.793336331966,684.232422566416,827.206663668034,1027.20666366803,715.767577433584,915.767577433584,372.793336331966,572.793336331966,484.232422566416,0,0,0,0,5,4,6,3,NaN,NaN,vertical,vertical,vertical,horizontal,none,none
1a,1,100140,2,2,66,21,M,NA,variable,heterogeneous,3,absent,0.842644929885864,1,vertical,vertical,1,0.705880413415297,red,2,NaN,1016.25226451989,464.870587620533,NaN,NaN,808.899371659138,854.844660889869,1016.25226451989,464.870587620533,574.848363820974,480.284751489598,0,0,0,0,0,0,0,4,5,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
