experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1a,22,100185,1,1,1,19,F,NA,variable,heterogeneous,4,absent,NaN,0,vertical,none,0,0.823533578352495,red,2,NaN,1031.10848569435,492.232343256122,NaN,NaN,907.767656743878,831.108485694346,1031.10848569435,492.232343256122,692.232343256122,368.891514305654,568.891514305654,707.767656743878,0,0,0,0,0,4,6,3,NaN,NaN,vertical,vertical,vertical,horizontal,none,none
1a,22,100185,1,2,2,19,F,NA,variable,heterogeneous,6,present,1.05542516708374,1,vertical,vertical,1,0.96471268046986,green,3,5,1011.40458100154,457.40580961496,570.807518193712,488.215357568785,817.787900804752,854.378832816255,1029.19248180629,711.784642431215,1011.40458100154,457.40580961496,782.212099195248,345.621167183745,570.807518193712,488.215357568785,588.595418998464,742.594190385041,0,6,4,3,0,5,vertical,horizontal,vertical,horizontal,horizontal,vertical
1a,22,100185,1,3,3,19,F,NA,variable,heterogeneous,3,present,0.730242013931274,1,vertical,vertical,1,1.08236193223433,green,2,3,919.715248510402,374.848363820974,545.155339110131,608.899371659138,935.129412379467,816.252264519889,919.715248510402,374.848363820974,545.155339110131,608.899371659138,0,0,0,0,0,0,6,4,5,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1a,22,100185,1,4,4,19,F,NA,variable,heterogeneous,5,absent,1.03324604034424,1,vertical,vertical,1,0.811768653176048,green,5,NaN,629.371695378491,789.501930496736,NaN,NaN,927.5,820.836477965032,1049.42763818712,546.982518841471,826.654758133252,346.39691668109,567.045908301137,496.282156015671,629.371695378491,789.501930496736,0,0,6,6,5,5,4,NaN,horizontal,horizontal,vertical,vertical,vertical,none
1a,22,100185,1,5,5,19,F,NA,variable,heterogeneous,6,present,1.30895209312439,0,vertical,horizontal,1,0.729414176940918,red,3,6,1054.96116226488,595.549636358493,545.03883773512,604.450363641507,676.373546837184,823.028025320546,931.334709102064,818.577661679039,1054.96116226488,595.549636358493,923.626453162816,376.971974679454,668.665290897936,381.422338320961,545.03883773512,604.450363641507,6,3,4,5,0,0,vertical,horizontal,vertical,vertical,horizontal,horizontal
1a,22,100185,1,6,6,19,F,NA,variable,heterogeneous,4,present,1.1541428565979,1,vertical,vertical,1,0.96471268046986,red,4,1,565.271262369628,500.363562235235,700.363562235235,834.728737630372,700.363562235235,834.728737630372,1034.72873763037,699.636437764765,899.636437764765,365.271262369628,565.271262369628,500.363562235235,0,0,0,0,0,3,5,4,NaN,NaN,vertical,vertical,vertical,vertical,none,none
1a,22,100185,1,7,7,19,F,NA,variable,heterogeneous,4,absent,1.58825993537903,1,horizontal,horizontal,1,0.929417904940518,green,3,NaN,692.232343256122,368.891514305654,NaN,NaN,907.767656743878,831.108485694346,1031.10848569435,492.232343256122,692.232343256122,368.891514305654,568.891514305654,707.767656743878,0,0,0,0,6,3,4,6,NaN,NaN,vertical,horizontal,horizontal,vertical,none,none
1a,22,100185,1,8,8,19,F,NA,variable,heterogeneous,6,absent,1.60749292373657,1,vertical,vertical,1,0.764708952470259,red,1,NaN,760.109211414741,851.86052685176,NaN,NaN,760.109211414741,851.86052685176,998.172220171528,760.476699717708,1038.06300875679,508.616172865948,839.890788585259,348.13947314824,601.827779828472,439.523300282291,561.936991243214,691.383827134052,4,5,3,6,3,5,vertical,vertical,vertical,horizontal,vertical,vertical
1a,22,100185,1,9,9,19,F,NA,variable,heterogeneous,3,present,1.31757807731628,1,horizontal,horizontal,1,0.894123129411177,red,2,1,857.362518857686,351.535633479765,986.495193912888,773.909581815937,986.495193912888,773.909581815937,857.362518857686,351.535633479765,556.142287229426,674.554784704298,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,horizontal,horizontal,none,none,none
1a,22,100185,1,10,10,19,F,NA,variable,heterogeneous,3,absent,0.676514863967896,1,vertical,vertical,1,1.0235373063521,red,2,NaN,931.334709102064,381.422338320961,NaN,NaN,923.626453162816,823.028025320546,931.334709102064,381.422338320961,545.03883773512,595.549636358493,0,0,0,0,0,0,0,4,5,NaN,NaN,NaN,vertical,vertical,horizontal,none,none,none
