experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1a,8,100141,1,1,1,22,F,NA,variable,heterogeneous,3,present,1.22954607009888,1,vertical,vertical,1,0.788230361938477,red,2,1,1048.46436652023,657.362518857686,626.090418184063,786.495193912888,626.090418184063,786.495193912888,1048.46436652023,657.362518857686,725.445215295702,356.142287229426,0,0,0,0,0,0,3,4,5,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1a,8,100141,1,2,2,22,F,NA,variable,heterogeneous,5,absent,1.70948195457458,1,horizontal,horizontal,1,0.764701566696167,green,2,NaN,1052.5183575291,635.489140744817,NaN,NaN,844.280285305067,851.125977018113,1052.5183575291,635.489140744817,911.784642431215,370.807518193712,616.568350913644,422.862115532956,574.848363820974,719.715248510402,0,0,5,4,0,3,5,NaN,horizontal,horizontal,vertical,vertical,vertical,none
1a,8,100141,1,3,3,22,F,NA,variable,heterogeneous,3,absent,1.84244298934937,1,horizontal,horizontal,1,0.741172771453857,red,2,NaN,1000.94274216971,443.006323791957,NaN,NaN,835.489140744817,852.518357529101,1000.94274216971,443.006323791957,563.568117085469,504.475318678942,0,0,0,0,0,0,3,4,0,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1a,8,100141,1,4,4,22,F,NA,variable,heterogeneous,5,present,1.3362021446228,1,horizontal,horizontal,1,0.835287952423096,green,2,5,963.910840470068,795.341332995339,552.574589799621,538.309916622085,664.870587620533,816.252264519889,963.910840470068,795.341332995339,1036.43188291453,504.475318678942,782.212099195248,345.621167183745,552.574589799621,538.309916622085,0,0,6,4,6,5,0,NaN,vertical,horizontal,vertical,horizontal,horizontal,none
1a,8,100141,1,5,5,22,F,NA,variable,heterogeneous,5,present,0.995728015899658,1,vertical,vertical,1,0.823523554801941,red,2,1,949.885239334581,806.299333565612,650.114760665419,806.299333565612,650.114760665419,806.299333565612,949.885239334581,806.299333565612,1042.51941165526,521.200666434388,800,345,557.480588344736,521.200666434388,0,0,5,4,6,0,3,NaN,vertical,vertical,vertical,horizontal,vertical,none
1a,8,100141,1,6,6,22,F,NA,variable,heterogeneous,3,present,1.43379712104797,1,vertical,vertical,1,0.705879578590393,green,2,1,1011.40458100154,457.40580961496,817.787900804752,854.378832816255,817.787900804752,854.378832816255,1011.40458100154,457.40580961496,570.807518193712,488.215357568785,0,0,0,0,0,0,5,4,3,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1a,8,100141,1,7,7,22,F,NA,variable,heterogeneous,6,present,NaN,0,vertical,none,0,0.811759157180786,red,3,1,998.172220171528,439.523300282291,839.890788585259,851.86052685176,839.890788585259,851.86052685176,1038.06300875679,691.383827134052,998.172220171528,439.523300282291,760.109211414741,348.13947314824,561.936991243214,508.616172865948,601.827779828472,760.476699717708,0,5,4,3,5,6,vertical,horizontal,vertical,vertical,horizontal,vertical
1a,8,100141,1,8,8,22,F,NA,variable,heterogeneous,3,present,1.21631002426147,1,horizontal,horizontal,1,0.858816747665405,green,1,3,899.636437764765,834.728737630372,546.900731331463,568.923317431687,899.636437764765,834.728737630372,953.462830903772,396.34794493794,546.900731331463,568.923317431687,0,0,0,0,0,0,4,5,3,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1a,8,100141,1,9,9,22,F,NA,variable,heterogeneous,6,absent,1.49211096763611,1,horizontal,horizontal,1,0.964696326255798,red,3,NaN,1036.43188291453,504.475318678942,NaN,NaN,764.510859255183,852.518357529101,1000.94274216971,756.993676208043,1036.43188291453,504.475318678942,835.489140744817,347.4816424709,599.057257830286,443.006323791957,563.568117085469,695.524681321058,0,6,4,3,3,0,vertical,horizontal,horizontal,horizontal,vertical,horizontal
1a,8,100141,1,10,10,22,F,NA,variable,heterogeneous,5,absent,0.866806030273438,1,vertical,vertical,1,0.635293192863464,green,2,NaN,980.31222920257,780.31222920257,NaN,NaN,684.232422566416,827.206663668034,980.31222920257,780.31222920257,1027.20666366803,484.232422566416,760.109211414741,348.13947314824,548.13947314824,560.109211414741,0,0,5,4,5,3,3,NaN,vertical,vertical,horizontal,horizontal,vertical,none
1a,8,100141,1,11,11,22,F,NA,variable,heterogeneous,4,absent,0.982085943222046,1,vertical,vertical,1,1.0941047000885,red,2,NaN,1051.86052685176,560.109211414741,NaN,NaN,839.890788585259,851.86052685176,1051.86052685176,560.109211414741,760.109211414741,348.13947314824,548.13947314824,639.890788585259,0,0,0,0,6,4,0,3,NaN,NaN,horizontal,vertical,horizontal,horizontal,none,none
1a,8,100141,1,12,12,22,F,NA,variable,heterogeneous,4,absent,0.929409027099609,1,horizontal,horizontal,1,0.776465964317322,green,2,NaN,1016.25226451989,735.129412379467,NaN,NaN,664.870587620533,816.252264519889,1016.25226451989,735.129412379467,935.129412379467,383.747735480111,583.747735480111,464.870587620533,0,0,0,0,0,4,6,6,NaN,NaN,vertical,horizontal,horizontal,vertical,none,none
