experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1a,10,100144,1,1,1,22,F,NA,variable,heterogeneous,6,absent,NaN,0,horizontal,none,0,0.764700765609741,red,1,NaN,927.5,820.836477965032,NaN,NaN,927.5,820.836477965032,1055,600,927.5,379.163522034968,672.5,379.163522034968,545,600,672.5,820.836477965032,4,3,6,3,0,5,horizontal,vertical,horizontal,vertical,vertical,vertical
1a,10,100144,1,2,2,22,F,NA,variable,heterogeneous,3,absent,1.10205483436584,0,vertical,horizontal,1,0.835286808013916,green,3,NaN,692.232343256122,368.891514305654,NaN,NaN,653.738008730483,808.883771293693,1054.0296480134,622.224714400653,692.232343256122,368.891514305654,0,0,0,0,0,0,0,5,4,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1a,10,100144,1,3,3,22,F,NA,variable,heterogeneous,3,present,NaN,0,vertical,none,0,0.835286808013916,red,3,2,593.700666434388,450.114760665419,1032.95409169886,496.282156015671,773.345241866748,853.60308331891,1032.95409169886,496.282156015671,593.700666434388,450.114760665419,0,0,0,0,0,0,3,0,4,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1a,10,100144,1,4,4,22,F,NA,variable,heterogeneous,5,absent,1.80224394798279,1,horizontal,horizontal,1,1.05880927562714,red,1,NaN,782.212099195248,854.378832816255,NaN,NaN,782.212099195248,854.378832816255,1036.43188291453,695.524681321058,963.910840470068,404.658667004661,664.870587620533,383.747735480111,552.574589799621,661.690083377915,0,0,4,5,5,3,3,NaN,horizontal,vertical,horizontal,horizontal,horizontal,none
1a,10,100144,1,5,5,22,F,NA,variable,heterogeneous,6,absent,NaN,0,horizontal,none,0,0.988223233222961,red,2,NaN,989.501930496736,770.628304621509,NaN,NaN,746.982518841471,849.42763818712,989.501930496736,770.628304621509,1042.51941165526,521.200666434388,853.017481158529,350.57236181288,610.498069503264,429.371695378491,557.480588344736,678.799333565612,5,4,6,0,5,3,horizontal,horizontal,horizontal,horizontal,horizontal,horizontal
1a,10,100144,1,6,6,22,F,NA,variable,heterogeneous,4,absent,1.40411710739136,1,horizontal,horizontal,1,0.882344169616699,red,2,NaN,1008.88377129369,746.261991269517,NaN,NaN,653.738008730483,808.883771293693,1008.88377129369,746.261991269517,946.261991269517,391.116228706307,591.116228706307,453.738008730483,0,0,0,0,0,4,3,6,NaN,NaN,horizontal,horizontal,horizontal,horizontal,none,none
1a,10,100144,1,7,7,22,F,NA,variable,heterogeneous,5,absent,1.73248815536499,1,horizontal,horizontal,1,0.788229446411133,green,1,NaN,684.232422566416,827.206663668034,NaN,NaN,684.232422566416,827.206663668034,980.31222920257,780.31222920257,1027.20666366803,484.232422566416,760.109211414741,348.13947314824,548.13947314824,560.109211414741,0,0,4,0,3,5,6,NaN,horizontal,vertical,horizontal,vertical,horizontal,none
1a,10,100144,1,8,8,22,F,NA,variable,heterogeneous,5,present,0.951831102371216,1,vertical,vertical,1,1.02351625442505,green,5,4,548.874022981887,555.719714694933,764.510859255183,347.4816424709,680.284751489598,825.151636179026,977.137884467044,783.431649086356,1029.19248180629,488.215357568785,764.510859255183,347.4816424709,548.874022981887,555.719714694933,0,0,0,0,3,3,4,NaN,horizontal,vertical,vertical,horizontal,vertical,none
1a,10,100144,1,9,9,22,F,NA,variable,heterogeneous,3,present,1.29782485961914,1,horizontal,horizontal,1,0.929401531219482,red,1,2,980.31222920257,780.31222920257,865.998856501143,353.688914296288,980.31222920257,780.31222920257,865.998856501143,353.688914296288,553.688914296288,665.998856501143,0,0,0,0,0,0,4,6,0,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1a,10,100144,1,10,10,22,F,NA,variable,heterogeneous,4,present,1.25231409072876,1,horizontal,horizontal,1,0.835286808013916,green,1,3,773.345241866748,853.60308331891,826.654758133252,346.39691668109,773.345241866748,853.60308331891,1053.60308331891,626.654758133252,826.654758133252,346.39691668109,546.39691668109,573.345241866748,0,0,0,0,4,5,0,6,NaN,NaN,horizontal,horizontal,vertical,horizontal,none,none
