experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item1_shape,item2_shape,item3_shape,item4_shape,item1_line,item2_line,item3_line,item4_line
3b,12,100335,1,1,1,19,F,blocked,constant,homogeneous,4,present,1.88707184791565,1,horizontal,horizontal,1,5,green,1,4,984.554869889689,784.554869889689,615.445130110311,784.554869889689,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,4,0,0,0,horizontal,horizontal,vertical,vertical
3b,12,100335,1,2,2,19,F,blocked,constant,homogeneous,4,absent,1.21928215026855,1,horizontal,horizontal,1,2,green,1,NaN,984.554869889689,784.554869889689,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,4,0,0,0,horizontal,horizontal,horizontal,horizontal
3b,12,100335,1,3,3,19,F,blocked,constant,homogeneous,4,present,0.879798889160156,1,horizontal,horizontal,1,2,green,1,3,984.554869889689,784.554869889689,615.445130110311,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,4,0,0,0,horizontal,vertical,horizontal,vertical
3b,12,100335,1,4,4,19,F,blocked,constant,homogeneous,4,absent,1.06807994842529,1,vertical,vertical,1,3,green,4,NaN,615.445130110311,784.554869889689,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,vertical,horizontal,horizontal,vertical
3b,12,100335,1,5,5,19,F,blocked,constant,homogeneous,4,present,1.34413814544678,1,vertical,vertical,1,2,green,1,2,984.554869889689,784.554869889689,984.554869889689,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,4,0,0,0,vertical,horizontal,horizontal,vertical
3b,12,100335,1,6,6,19,F,blocked,constant,homogeneous,4,absent,1.7403130531311,1,vertical,vertical,1,2,green,3,NaN,615.445130110311,415.445130110311,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,4,0,vertical,horizontal,vertical,horizontal
3b,12,100335,1,7,7,19,F,blocked,constant,homogeneous,4,absent,1.1528480052948,0,horizontal,vertical,1,3,green,4,NaN,615.445130110311,784.554869889689,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,horizontal,vertical,horizontal,horizontal
3b,12,100335,1,8,8,19,F,blocked,constant,homogeneous,4,present,1.03728103637695,1,vertical,vertical,1,2,green,1,3,984.554869889689,784.554869889689,615.445130110311,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,4,0,0,0,vertical,horizontal,horizontal,vertical
3b,12,100335,1,9,9,19,F,blocked,constant,homogeneous,4,present,1.2894070148468,1,vertical,vertical,1,5,green,1,2,984.554869889689,784.554869889689,984.554869889689,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,4,0,0,0,vertical,vertical,horizontal,vertical
3b,12,100335,1,10,10,19,F,blocked,constant,homogeneous,4,absent,1.28576803207397,1,vertical,vertical,1,2,green,2,NaN,984.554869889689,415.445130110311,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,4,0,0,vertical,vertical,vertical,horizontal
3b,12,100335,1,11,11,19,F,blocked,constant,homogeneous,4,present,1.22627401351929,1,vertical,vertical,1,5,green,4,2,615.445130110311,784.554869889689,984.554869889689,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,vertical,horizontal,vertical,vertical
3b,12,100335,1,12,12,19,F,blocked,constant,homogeneous,4,present,0.830416202545166,1,horizontal,horizontal,1,5,green,3,1,615.445130110311,415.445130110311,984.554869889689,784.554869889689,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,4,0,horizontal,horizontal,horizontal,vertical
3b,12,100335,1,13,13,19,F,blocked,constant,homogeneous,4,absent,1.10685300827026,1,horizontal,horizontal,1,2,green,4,NaN,615.445130110311,784.554869889689,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,vertical,horizontal,horizontal,horizontal
3b,12,100335,1,14,14,19,F,blocked,constant,homogeneous,4,absent,1.14314413070679,1,horizontal,horizontal,1,3,green,1,NaN,984.554869889689,784.554869889689,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,4,0,0,0,horizontal,vertical,horizontal,vertical
3b,12,100335,1,15,15,19,F,blocked,constant,homogeneous,4,present,0.587432146072388,1,horizontal,horizontal,1,3,green,1,4,984.554869889689,784.554869889689,615.445130110311,784.554869889689,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,4,0,0,0,horizontal,horizontal,vertical,vertical
3b,12,100335,1,16,16,19,F,blocked,constant,homogeneous,4,absent,1.31992697715759,1,horizontal,horizontal,1,5,green,2,NaN,984.554869889689,415.445130110311,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,4,0,0,vertical,horizontal,vertical,vertical
3b,12,100335,1,17,17,19,F,blocked,constant,homogeneous,4,present,1.85222005844116,1,horizontal,horizontal,1,2,green,4,1,615.445130110311,784.554869889689,984.554869889689,784.554869889689,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,vertical,vertical,horizontal,horizontal
3b,12,100335,1,18,18,19,F,blocked,constant,homogeneous,4,present,0.664464950561523,1,vertical,vertical,1,3,green,4,3,615.445130110311,784.554869889689,615.445130110311,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,horizontal,vertical,horizontal,vertical
3b,12,100335,1,19,19,19,F,blocked,constant,homogeneous,4,present,0.804750919342041,1,horizontal,horizontal,1,2,green,2,1,984.554869889689,415.445130110311,984.554869889689,784.554869889689,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,4,0,0,vertical,horizontal,vertical,horizontal
3b,12,100335,1,20,20,19,F,blocked,constant,homogeneous,4,present,0.833087921142578,1,vertical,vertical,1,5,green,2,3,984.554869889689,415.445130110311,615.445130110311,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,4,0,0,vertical,vertical,vertical,horizontal
3b,12,100335,1,21,21,19,F,blocked,constant,homogeneous,4,present,0.901582956314087,1,vertical,vertical,1,8,green,4,3,615.445130110311,784.554869889689,615.445130110311,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,vertical,horizontal,vertical,vertical
3b,12,100335,1,22,22,19,F,blocked,constant,homogeneous,4,absent,0.713788986206055,1,horizontal,horizontal,1,8,green,4,NaN,615.445130110311,784.554869889689,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,horizontal,horizontal,horizontal,horizontal
3b,12,100335,1,23,23,19,F,blocked,constant,homogeneous,4,present,0.662153959274292,1,vertical,vertical,1,2,green,4,1,615.445130110311,784.554869889689,984.554869889689,784.554869889689,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,horizontal,vertical,vertical,vertical
3b,12,100335,1,24,24,19,F,blocked,constant,homogeneous,4,present,0.834638118743896,0,horizontal,vertical,1,2,green,3,2,615.445130110311,415.445130110311,984.554869889689,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,4,0,horizontal,vertical,horizontal,vertical
3b,12,100335,1,25,25,19,F,blocked,constant,homogeneous,4,absent,0.814747095108032,0,vertical,horizontal,1,8,green,1,NaN,984.554869889689,784.554869889689,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,4,0,0,0,vertical,vertical,horizontal,horizontal
3b,12,100335,1,26,26,19,F,blocked,constant,homogeneous,4,present,1.45138001441956,1,vertical,vertical,1,8,green,2,4,984.554869889689,415.445130110311,615.445130110311,784.554869889689,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,4,0,0,vertical,vertical,horizontal,vertical
3b,12,100335,1,27,27,19,F,blocked,constant,homogeneous,4,present,0.935783863067627,1,horizontal,horizontal,1,3,green,2,1,984.554869889689,415.445130110311,984.554869889689,784.554869889689,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,4,0,0,horizontal,horizontal,vertical,horizontal
3b,12,100335,1,28,28,19,F,blocked,constant,homogeneous,4,present,0.755928993225098,1,vertical,vertical,1,3,green,2,3,984.554869889689,415.445130110311,615.445130110311,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,4,0,0,vertical,vertical,horizontal,horizontal
3b,12,100335,1,29,29,19,F,blocked,constant,homogeneous,4,present,0.632420063018799,1,horizontal,horizontal,1,3,green,4,3,615.445130110311,784.554869889689,615.445130110311,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,horizontal,vertical,horizontal,horizontal
3b,12,100335,1,30,30,19,F,blocked,constant,homogeneous,4,absent,0.932750940322876,1,horizontal,horizontal,1,2,green,2,NaN,984.554869889689,415.445130110311,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,4,0,0,vertical,horizontal,vertical,horizontal
3b,12,100335,1,31,31,19,F,blocked,constant,homogeneous,4,absent,0.848878860473633,1,vertical,vertical,1,5,green,4,NaN,615.445130110311,784.554869889689,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,horizontal,vertical,vertical,vertical
3b,12,100335,1,32,32,19,F,blocked,constant,homogeneous,4,present,0.941329002380371,1,vertical,vertical,1,5,green,4,2,615.445130110311,784.554869889689,984.554869889689,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,horizontal,vertical,horizontal,vertical
3b,12,100335,1,33,33,19,F,blocked,constant,homogeneous,4,present,0.857784032821655,0,vertical,horizontal,1,2,green,1,2,984.554869889689,784.554869889689,984.554869889689,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,4,0,0,0,vertical,vertical,vertical,horizontal
3b,12,100335,1,34,34,19,F,blocked,constant,homogeneous,4,absent,1.01405501365662,0,vertical,horizontal,1,5,green,3,NaN,615.445130110311,415.445130110311,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,4,0,vertical,vertical,vertical,horizontal
3b,12,100335,1,35,35,19,F,blocked,constant,homogeneous,4,present,1.46642804145813,1,horizontal,horizontal,1,8,green,1,2,984.554869889689,784.554869889689,984.554869889689,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,4,0,0,0,horizontal,horizontal,vertical,horizontal
3b,12,100335,1,36,36,19,F,blocked,constant,homogeneous,4,present,0.750735998153687,0,vertical,horizontal,1,3,green,4,2,615.445130110311,784.554869889689,984.554869889689,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,horizontal,vertical,horizontal,vertical
3b,12,100335,1,37,37,19,F,blocked,constant,homogeneous,4,absent,0.970911026000977,1,vertical,vertical,1,3,green,4,NaN,615.445130110311,784.554869889689,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,vertical,vertical,vertical,vertical
3b,12,100335,1,38,38,19,F,blocked,constant,homogeneous,4,present,0.975679159164429,1,horizontal,horizontal,1,3,green,4,2,615.445130110311,784.554869889689,984.554869889689,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,horizontal,vertical,horizontal,horizontal
3b,12,100335,1,39,39,19,F,blocked,constant,homogeneous,4,absent,0.995805978775024,1,horizontal,horizontal,1,5,green,4,NaN,615.445130110311,784.554869889689,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,vertical,horizontal,horizontal,horizontal
3b,12,100335,1,40,40,19,F,blocked,constant,homogeneous,4,present,1.53608798980713,1,horizontal,horizontal,1,5,green,2,3,984.554869889689,415.445130110311,615.445130110311,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,4,0,0,vertical,horizontal,horizontal,horizontal
3b,12,100335,1,41,41,19,F,blocked,constant,homogeneous,4,present,0.916228055953979,1,horizontal,horizontal,1,2,green,4,1,615.445130110311,784.554869889689,984.554869889689,784.554869889689,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,horizontal,horizontal,horizontal,horizontal
3b,12,100335,1,42,42,19,F,blocked,constant,homogeneous,4,present,1.05694890022278,1,horizontal,horizontal,1,8,green,1,2,984.554869889689,784.554869889689,984.554869889689,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,4,0,0,0,horizontal,horizontal,vertical,vertical
3b,12,100335,1,43,43,19,F,blocked,constant,homogeneous,4,present,0.821239948272705,1,horizontal,horizontal,1,5,green,4,2,615.445130110311,784.554869889689,984.554869889689,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,horizontal,horizontal,horizontal,horizontal
3b,12,100335,1,44,44,19,F,blocked,constant,homogeneous,4,present,0.929347991943359,1,horizontal,horizontal,1,2,green,1,3,984.554869889689,784.554869889689,615.445130110311,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,4,0,0,0,horizontal,horizontal,vertical,vertical
3b,12,100335,1,45,45,19,F,blocked,constant,homogeneous,4,present,0.733851194381714,1,vertical,vertical,1,2,green,1,3,984.554869889689,784.554869889689,615.445130110311,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,4,0,0,0,vertical,horizontal,vertical,vertical
3b,12,100335,1,46,46,19,F,blocked,constant,homogeneous,4,present,0.59420108795166,1,vertical,vertical,1,3,green,1,4,984.554869889689,784.554869889689,615.445130110311,784.554869889689,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,4,0,0,0,vertical,vertical,horizontal,horizontal
3b,12,100335,1,47,47,19,F,blocked,constant,homogeneous,4,absent,0.606795072555542,1,vertical,vertical,1,2,green,3,NaN,615.445130110311,415.445130110311,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,4,0,horizontal,horizontal,vertical,horizontal
3b,12,100335,1,48,48,19,F,blocked,constant,homogeneous,4,present,0.555089950561523,1,vertical,vertical,1,2,green,1,4,984.554869889689,784.554869889689,615.445130110311,784.554869889689,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,4,0,0,0,vertical,horizontal,vertical,horizontal
3b,12,100335,2,1,49,19,F,blocked,constant,homogeneous,4,present,1.45481705665588,1,horizontal,horizontal,1,2,green,4,3,615.445130110311,784.554869889689,615.445130110311,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,horizontal,horizontal,vertical,horizontal
3b,12,100335,2,2,50,19,F,blocked,constant,homogeneous,4,absent,1.21897101402283,1,vertical,vertical,1,3,green,2,NaN,984.554869889689,415.445130110311,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,4,0,0,vertical,vertical,vertical,horizontal
3b,12,100335,2,3,51,19,F,blocked,constant,homogeneous,4,present,0.879478931427002,1,vertical,vertical,1,5,green,4,1,615.445130110311,784.554869889689,984.554869889689,784.554869889689,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,vertical,vertical,horizontal,vertical
3b,12,100335,2,4,52,19,F,blocked,constant,homogeneous,4,present,0.899917840957642,1,horizontal,horizontal,1,8,green,2,4,984.554869889689,415.445130110311,615.445130110311,784.554869889689,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,4,0,0,vertical,horizontal,vertical,horizontal
3b,12,100335,2,5,53,19,F,blocked,constant,homogeneous,4,present,1.17619299888611,1,horizontal,horizontal,1,2,green,3,4,615.445130110311,415.445130110311,615.445130110311,784.554869889689,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,4,0,horizontal,horizontal,horizontal,horizontal
3b,12,100335,2,6,54,19,F,blocked,constant,homogeneous,4,present,0.524483919143677,1,vertical,vertical,1,2,green,2,4,984.554869889689,415.445130110311,615.445130110311,784.554869889689,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,4,0,0,vertical,vertical,horizontal,horizontal
3b,12,100335,2,7,55,19,F,blocked,constant,homogeneous,4,absent,0.424793004989624,0,horizontal,vertical,1,2,green,2,NaN,984.554869889689,415.445130110311,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,4,0,0,horizontal,horizontal,vertical,horizontal
3b,12,100335,2,8,56,19,F,blocked,constant,homogeneous,4,absent,1.53305506706238,1,vertical,vertical,1,3,green,3,NaN,615.445130110311,415.445130110311,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,4,0,horizontal,vertical,vertical,horizontal
3b,12,100335,2,9,57,19,F,blocked,constant,homogeneous,4,absent,1.12949395179749,1,horizontal,horizontal,1,2,green,1,NaN,984.554869889689,784.554869889689,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,4,0,0,0,horizontal,horizontal,horizontal,horizontal
3b,12,100335,2,10,58,19,F,blocked,constant,homogeneous,4,absent,1.277587890625,0,vertical,horizontal,1,5,green,4,NaN,615.445130110311,784.554869889689,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,vertical,horizontal,horizontal,vertical
3b,12,100335,2,11,59,19,F,blocked,constant,homogeneous,4,absent,1.13824892044067,1,vertical,vertical,1,8,green,2,NaN,984.554869889689,415.445130110311,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,4,0,0,horizontal,vertical,vertical,vertical
3b,12,100335,2,12,60,19,F,blocked,constant,homogeneous,4,absent,0.814574956893921,1,vertical,vertical,1,2,green,1,NaN,984.554869889689,784.554869889689,NaN,NaN,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,4,0,0,0,vertical,vertical,vertical,vertical
3b,12,100335,2,13,61,19,F,blocked,constant,homogeneous,4,present,0.530829191207886,1,horizontal,horizontal,1,2,green,1,3,984.554869889689,784.554869889689,615.445130110311,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,4,0,0,0,horizontal,vertical,vertical,horizontal
3b,12,100335,2,14,62,19,F,blocked,constant,homogeneous,4,present,0.839200973510742,1,vertical,vertical,1,3,green,4,3,615.445130110311,784.554869889689,615.445130110311,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,0,4,vertical,horizontal,vertical,vertical
3b,12,100335,2,15,63,19,F,blocked,constant,homogeneous,4,present,NaN,0,vertical,none,0,5,green,3,1,615.445130110311,415.445130110311,984.554869889689,784.554869889689,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,4,0,vertical,horizontal,vertical,horizontal
3b,12,100335,2,16,64,19,F,blocked,constant,homogeneous,4,present,1.44788503646851,1,horizontal,horizontal,1,2,green,2,1,984.554869889689,415.445130110311,984.554869889689,784.554869889689,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,4,0,0,vertical,horizontal,horizontal,horizontal
3b,12,100335,2,17,65,19,F,blocked,constant,homogeneous,4,present,0.844223022460938,1,vertical,vertical,1,2,green,3,2,615.445130110311,415.445130110311,984.554869889689,415.445130110311,984.554869889689,784.554869889689,984.554869889689,415.445130110311,615.445130110311,415.445130110311,615.445130110311,784.554869889689,0,0,4,0,horizontal,horizontal,vertical,vertical
