experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1d,8,100222,1,1,1,20,F,NA,constant,homogeneous,5,absent,NaN,0,vertical,none,0,0.941168084144592,red,1,NaN,721.200666434388,842.519411655264,NaN,NaN,721.200666434388,842.519411655264,1006.29933356561,749.885239334581,1006.29933356561,450.114760665419,721.200666434388,357.480588344736,545,600,NaN,NaN,4,0,0,0,0,NaN,vertical,vertical,vertical,horizontal,horizontal,none
1d,8,100222,1,2,2,20,F,NA,constant,homogeneous,4,present,1.6334969997406,1,horizontal,horizontal,1,1.04704783439636,red,1,3,923.626453162816,823.028025320546,676.373546837184,376.971974679454,923.626453162816,823.028025320546,1023.02802532055,476.373546837184,676.373546837184,376.971974679454,576.971974679454,723.626453162816,NaN,NaN,NaN,NaN,4,0,0,0,NaN,NaN,horizontal,horizontal,vertical,horizontal,none,none
1d,8,100222,1,3,3,20,F,NA,constant,homogeneous,4,present,1.42962098121643,1,vertical,vertical,1,0.764701833724976,red,1,4,746.982518841471,849.42763818712,550.57236181288,546.982518841471,746.982518841471,849.42763818712,1049.42763818712,653.017481158529,853.017481158529,350.57236181288,550.57236181288,546.982518841471,NaN,NaN,NaN,NaN,4,0,0,0,NaN,NaN,vertical,vertical,vertical,vertical,none,none
1d,8,100222,1,4,4,20,F,NA,constant,homogeneous,5,absent,1.61914110183716,0,vertical,horizontal,1,1.04704783439636,red,5,NaN,570.807518193712,711.784642431215,NaN,NaN,835.489140744817,852.518357529101,1051.12597701811,644.280285305067,919.715248510402,374.848363820974,622.862115532956,416.568350913644,570.807518193712,711.784642431215,NaN,NaN,0,0,0,0,4,NaN,horizontal,vertical,vertical,horizontal,vertical,none
1d,8,100222,1,5,5,20,F,NA,constant,homogeneous,3,present,NaN,0,horizontal,none,0,1.058812251091,red,2,1,1023.02802532055,723.626453162816,581.422338320961,731.334709102064,581.422338320961,731.334709102064,1023.02802532055,723.626453162816,795.549636358493,345.03883773512,NaN,NaN,NaN,NaN,NaN,NaN,0,4,0,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1d,8,100222,1,6,6,20,F,NA,constant,homogeneous,5,present,1.55549001693726,0,vertical,horizontal,1,0.729408583641052,red,5,2,545,600,1006.29933356561,749.885239334581,721.200666434388,842.519411655264,1006.29933356561,749.885239334581,1006.29933356561,450.114760665419,721.200666434388,357.480588344736,545,600,NaN,NaN,0,0,0,0,4,NaN,vertical,vertical,horizontal,vertical,vertical,none
1d,8,100222,1,7,7,20,F,NA,constant,homogeneous,6,absent,NaN,0,vertical,none,0,0.999990167617798,red,2,NaN,967.295052392579,792.450942956807,NaN,NaN,716.980120613425,841.107236777826,967.295052392579,792.450942956807,1050.31493177915,551.343706178981,883.019879386575,358.892763222174,632.704947607421,407.549057043193,549.685068220846,648.656293821019,0,4,0,0,0,0,vertical,vertical,vertical,vertical,horizontal,horizontal
1d,8,100222,1,8,8,20,F,NA,constant,homogeneous,6,present,1.28041219711304,1,horizontal,horizontal,1,0.658822083473206,red,3,5,942.594190385041,388.595418998464,545.621167183745,582.212099195248,911.784642431215,829.192481806288,1054.37883281626,617.787900804752,942.594190385041,388.595418998464,688.215357568785,370.807518193712,545.621167183745,582.212099195248,657.405809614959,811.404581001536,0,0,4,0,0,0,vertical,vertical,horizontal,horizontal,horizontal,horizontal
1d,8,100222,1,9,9,20,F,NA,constant,homogeneous,6,present,1.18729710578918,1,vertical,vertical,1,0.858817167282105,red,6,2,604.658667004661,763.910840470068,1039.62161830041,687.215136548046,844.280285305067,851.125977018113,1039.62161830041,687.215136548046,995.341332995339,436.089159529932,755.719714694933,348.874022981887,560.378381699593,512.784863451954,604.658667004661,763.910840470068,0,0,0,0,0,4,vertical,vertical,horizontal,horizontal,horizontal,vertical
1d,8,100222,1,10,10,20,F,NA,constant,homogeneous,4,absent,1.82721590995789,1,vertical,vertical,1,0.799995083808899,red,2,NaN,998.172220171528,760.476699717708,NaN,NaN,639.523300282292,798.172220171528,998.172220171528,760.476699717708,960.476699717708,401.827779828472,601.827779828472,439.523300282291,NaN,NaN,NaN,NaN,0,4,0,0,NaN,NaN,vertical,vertical,horizontal,horizontal,none,none
1d,8,100222,1,11,11,20,F,NA,constant,homogeneous,5,absent,0.969544172286987,1,horizontal,horizontal,1,0.670586500167847,red,5,NaN,558.892763222174,683.019879386575,NaN,NaN,804.450363641507,854.96116226488,1043.85771277057,674.554784704298,946.261991269517,391.116228706307,646.537169096228,396.34794493794,558.892763222174,683.019879386575,NaN,NaN,0,0,0,0,4,NaN,horizontal,horizontal,horizontal,horizontal,horizontal,none
1d,8,100222,1,12,12,20,F,NA,constant,homogeneous,6,absent,1.69240188598633,0,vertical,horizontal,1,0.764701833724976,red,1,NaN,684.232422566416,827.206663668034,NaN,NaN,684.232422566416,827.206663668034,938.882953928832,813.860994826083,1054.65053136242,586.654331158049,915.767577433584,372.793336331966,661.117046071168,386.139005173917,545.349468637584,613.345668841951,4,0,0,0,0,0,vertical,horizontal,vertical,vertical,vertical,horizontal
1d,8,100222,1,13,13,20,F,NA,constant,homogeneous,5,present,NaN,0,horizontal,none,0,1.058812251091,red,5,1,550.57236181288,653.017481158529,773.345241866748,853.60308331891,773.345241866748,853.60308331891,1032.95409169886,703.717843984329,970.628304621509,410.498069503264,672.5,379.163522034968,550.57236181288,653.017481158529,NaN,NaN,0,0,0,0,4,NaN,horizontal,horizontal,horizontal,horizontal,horizontal,none
1d,8,100222,1,14,14,20,F,NA,constant,homogeneous,6,present,1.19489192962646,1,horizontal,horizontal,1,0.741173000335693,red,1,6,692.232343256122,831.108485694346,545.970351986605,622.224714400653,692.232343256122,831.108485694346,946.261991269517,808.883771293693,1054.0296480134,577.775285599347,907.767656743878,368.891514305654,653.738008730483,391.116228706307,545.970351986605,622.224714400653,4,0,0,0,0,0,horizontal,horizontal,vertical,vertical,vertical,vertical
